milliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
1200,0.11307956328269421,0.005052958573221726,0.118999700863045,8.396955911475815e-05,0.10600090074713009,0.10467510592079168,0.00014575148604966778,3.519855496914195e-05,0.1999822995528236,0.11474847784770115,0.004368721022965167,7.089846379223724e-05,0.9999050409370918,0.002361804676475047,0.002308070335276695,0.9975971897740517,0.01996709142378106,0.000892760479417213
1300,0.12190456907921916,0.00549573907402019,0.11899967854973642,8.895167144085125e-05,0.10600097829238922,0.10467017167587378,0.00015073015515862793,3.639431217867024e-05,0.19998096024274076,0.11472815665441054,0.004788393056148084,7.564395591261958e-05,0.9999044959209387,0.0023675267213585315,0.0023137849163220787,0.9975909319806625,0.01996474078124367,0.0008944089189558154
1400,0.1306417646008413,0.005941676496135844,0.11899965626441247,9.368976048996319e-05,0.1060010558431722,0.10466517025806084,0.00015577470900279567,3.7606192843220124e-05,0.19997963948331712,0.114707523087054,0.005210915050795827,8.015167182770711e-05,0.9999039803065022,0.002372136501159316,0.002318388352789103,0.9975858145649242,0.019962439274021013,0.000896643398498
1500,0.13929202357448572,0.006390733379963457,0.11899963400976404,9.819579978576708e-05,0.10600113340209184,0.10466009930624112,0.0001608876112104457,3.8834686582562845e-05,0.19997833678309834,0.11468657359014561,0.005636240734787018,8.443317465641786e-05,0.9999034793663146,0.0023758536884641744,0.0023221000874900513,0.99758160340961,0.019960185517456003,0.0008993747653703795
1600,0.14785621103328006,0.006842872643466334,0.11899961178828232,0.00010248117502208584,0.10600121097156605,0.10465495765427571,0.00016607011458121313,4.008009083842215e-05,0.19997705165884963,0.11466530402097641,0.006064327532715109,8.849951503872039e-05,0.9999029845684845,0.002378854399535317,0.0023250960536275824,0.9975781140851296,0.0199579782381095,0.0009025298661078012
1700,0.15633518340305505,0.0072980575784157755,0.11899958960229565,0.00010655671304154614,0.10600128855385386,0.10464974441389499,0.00017132318222053987,4.1342661680446916e-05,0.19997578363521493,0.11464370988212791,0.006495133947386252,9.236121043435223e-05,0.9999024910405411,0.002381279787291941,0.002327517259399964,0.9975752007349497,0.01995581625401319,0.0009060487310078315
1800,0.16472978858805304,0.007756251846664945,0.11899956745399848,0.00011043270950143551,0.10600136615108387,0.10464445834046168,0.00017664811463150967,4.262271407124031e-05,0.1999745322443956,0.11462178656636283,0.0069286178175163105,9.602824161593936e-05,0.9999019956385405,0.0023832432520104227,0.002329476987654929,0.9975727469498507,0.019953698458212255,0.0009098821775176285
1900,0.17304086605563912,0.008217419476466127,0.1189995453454731,0.00011411895490477927,0.10600144376527598,0.104639098081963,0.00018204630666671394,4.392057756948433e-05,0.1999732970259547,0.11459952939792156,0.007364737105424044,9.951009576692948e-05,0.9999014962805176,0.002384835830116028,0.0023310661801815773,0.9975706597191676,0.019951623807038524,0.0009139899508342957
2000,0.1812692469202343,0.00868152485882179,0.11899952327870869,0.00011762475942889454,0.10600152139836039,0.1046336623358661,0.00018751909485031082,4.523657481780217e-05,0.19997207752665752,0.1145769336000762,0.007803450246560975,0.00010281579726543085,0.9999009916327425,0.0023861305618019463,0.0023323578015867212,0.9975688647543357,0.019949591310735475,0.0009183391696507022
2100,0.18941575402719396,0.009148532743838029,0.11899950125562132,0.00012095897773351998,0.10600159905219736,0.1046281496065218,0.00019306799916204303,4.657106188294644e-05,0.1999708733002521,0.11455399436697355,0.008244715445087227,0.00010595391894642328,0.9999004803352336,0.0023871871104206997,0.0023334114528994246,0.9975673011028942,0.01994760002319002,0.0009229027093686672
2200,0.19748120203414457,0.009618408237188533,0.11899947927806082,0.00012413002983191907,0.1060016767285842,0.10462255871815121,0.0001986942151087233,4.792434748476218e-05,0.19996968390740252,0.11453070668431505,0.008688492070744491,0.00010893262749570569,0.9998999619051389,0.0023880528750610196,0.0023342744843355316,0.997565920937353,0.01994564904013589,0.0009276586450044967
2300,0.20546639749262743,0.010091116796565184,0.11899945734782434,0.00012714592269874483,0.10600175442926851,0.10461688843325669,0.00020439899308341957,4.929674466255507e-05,0.1999685089154443,0.11450706540171146,0.009134739792338734,0.00011175968877120771,0.999899436083273,0.002388765770964791,0.002334984771563523,0.9975646861270288,0.019943737492702507,0.0009325892356597496
2400,0.2133721389288391,0.010566624228167946,0.11899943546666707,0.00013001427070290897,0.10600183215595864,0.10461113745333082,0.0002101836390007354,5.0688581822126725e-05,0.1999673478982102,0.11448306528162075,0.009583418331073958,0.00011444248340108351,0.9998989027160551,0.0023893562048128117,0.0023355726893703444,0.9975635661467884,0.019941864543029104,0.0009376801631399768
2500,0.22119921692356717,0.011044896683229733,0.11899941363630996,0.0001327423149015755,0.1060019099103314,0.10460530440998762,0.0002160495243526344,5.2100202056583236e-05,0.1999662004358619,0.11445870099483244,0.010034487487924956,0.00011698802628524025,0.999898361758349,0.0023898484010820733,0.0023360624366980266,0.9975625367549599,0.019940029381293876,0.0009429199774774244
2600,0.22894841419074916,0.011525900654601132,0.11899939185844759,0.00013533694087897738,0.10600198769403968,0.10459938779509256,0.00022199815716172352,5.3531976864973596e-05,0.19996506611471315,0.11443396717274393,0.010487906915171315,0.00011940298038406858,0.9998978129929167,0.0023902617929730165,0.0023364734261657966,0.9975615783240135,0.019938231222381923,0.0009482995696570672
2700,0.23662050565518888,0.012009602973371777,0.11899937013475236,0.00013780469554612658,0.10600206550871681,0.10459338615545491,0.00022803098753493035,5.498426443446349e-05,0.19996394452711136,0.1144088582841999,0.01094363684446563,0.00012169368615984943,0.9998972563213605,0.002390611701988427,0.002336820962896825,0.997560675452128,0.019936469304471953,0.0009538118466256965
2800,0.24421625853379852,0.012495970805338414,0.11899934846688677,0.0001401518081091169,0.10600214335598837,0.10458729782128788,0.00023414968017976544,5.645746706926754e-05,0.19996283527120923,0.11438336879566817,0.011401637067294274,0.0001238661639128908,0.9998966912860549,0.0023909115319034322,0.0023371184362601075,0.9975598142945941,0.019934742883905867,0.0009594509060994476
2900,0.2517364324051141,0.012984971647982818,0.11899932685649502,0.00014238419736464653,0.1060022212374641,0.104581121357469,0.00024035566193055696,5.7951945479532334e-05,0.19996173795093286,0.11435749292218167,0.011861868408635479,0.0001259261467984448,0.9998961179676078,0.002391170516717008,0.0023373750700495387,0.9975589857089913,0.019933051240229656,0.0009652127421992616
3000,0.25918177929755565,0.013476573326634747,0.11899930530522697,0.00014450750089755444,0.1060022991547613,0.10457485501896732,0.0002466506691477827,5.946812120676556e-05,0.1999606521756641,0.11433122491930453,0.012324290966796849,0.0001278790786466356,0.9998955358202991,0.0023913986709608553,0.002337600867815528,0.9975581791482198,0.019931393664902836,0.000971093469843286
3100,0.26655304374756494,0.013970743991944524,0.11899928381471597,0.0001465270697172507,0.10600237710948303,0.10456849731783349,0.00025303617842115567,6.100636457255777e-05,0.19995957756025834,0.1143045587258989,0.012788866076674945,0.00012973014296420161,0.999894944975884,0.002391601272967768,0.0023378011017374696,0.9975573894721088,0.019929769473324064,0.0009770912138999176
3200,0.27385096289374866,0.014467452115790216,0.11899926238660853,0.000148448003901965,0.10600245510324725,0.10456204656104273,0.0002595138711845141,6.256709033298439e-05,0.19995851372474113,0.11427748827330012,0.013255554601202887,0.00013148426798291084,0.999894345142711,0.0023917852095794957,0.0023379826508304106,0.9975566095113088,0.019928177990744058,0.0009832038026611168
3300,0.28107626652948114,0.014966666488990872,0.11899924102254314,0.0001502751423942473,0.10600253313766586,0.10455550110269969,0.0002660853789014625,6.415070717122947e-05,0.19995746029425876,0.11425000732160351,0.013724317815769103,0.00013314613221462925,0.999893736303973,0.0023919536768217666,0.002338148707060839,0.9975558360574247,0.01992661856338343,0.0009894306802040382
3400,0.28822967719566295,0.01546835621727388,0.11899921972417134,0.00015201309600002458,0.10600261121436547,0.10454885924458078,0.0002727523852287327,6.575763608075708e-05,0.19995641689886853,0.11422210950734052,0.014195117099025873,0.00013472019127122928,0.999893118391521,0.0023921105731708036,0.0023383031640996435,0.997555065149178,0.01992509054893216,0.0009957712160229722
3500,0.29531191023542525,0.015972490718896854,0.1189991984931486,0.00015366624171935807,0.10600268933497839,0.10454211917234714,0.0002795166883026868,6.738832464149697e-05,0.19995538317343445,0.1141937884193495,0.01466791366741732,0.00013621066809308308,0.9998924912364201,0.002392258178166496,0.0023384482983109245,0.9975542943419042,0.01992359332103313,0.0010022256333811856
3600,0.3023236738808742,0.016479039720876467,0.11899917733114337,0.000155238747810146,0.10600276750115137,0.10453527904952249,0.0002863801075925462,6.904322739465356e-05,0.19995435875744957,0.11416503749878686,0.015142668920670996,0.00013762158318481336,0.9998918547363282,0.0023923985673617856,0.0023385861822578526,0.9975535214611574,0.019922126266227948,0.0010087943575123653
3700,0.3092656693109406,0.016987973256473582,0.11899915623983601,0.00015673457347780803,0.10600284571454477,0.10452833698423492,0.00029334451713998395,7.072280650760834e-05,0.1999533432949547,0.11413585005582094,0.015619344451612402,0.0001389567550683406,0.9998912087043248,0.0023925334272361714,0.0023387184998041803,0.9975527446367707,0.019920688784039957,0.0010154781696810303
3800,0.31613859073371037,0.01749926166161401,0.11899913522092308,0.0001581574885115046,0.10600292397683654,0.10452129100647291,0.0003004118683246141,7.242754365839737e-05,0.19995233643433305,0.11410621930169815,0.016097901804689847,0.0001402198149267734,0.9998905529235275,0.0023926642391852017,0.0023388467299095546,0.9975519621735706,0.019919280286327095,0.0010222780415918625
3900,0.3229431254438581,0.018012875572391694,0.11899911427611692,0.00015951107368521907,0.10600300228972186,0.10451413920047033,0.0003075840574431359,7.415790965558248e-05,0.19995133782823243,0.11407613821300959,0.016578303015823453,0.00014141421653860454,0.9998898872538671,0.0023927920904297582,0.0023389719577405913,0.9975511728467654,0.019917900197599425,0.0010291952417764922
4000,0.3296799539039018,0.018528785921536277,0.11899909340715042,0.0001607987392947829,0.10600308065491776,0.10450687956738354,0.0003148630633332387,7.591439260192905e-05,0.19995034713338164,0.11404559965840756,0.017060510121373364,0.00014254324603709897,0.9998892114788038,0.002392918243889622,0.0023390954439524367,0.997550375179797,0.01991654795342297,0.0010362310800538013
4100,0.33634974979895826,0.019046963936032734,0.11899907261577533,0.00016202372363168503,0.1060031590741613,0.10449951009560002,0.00032225087656128563,7.769749277903966e-05,0.19994936401045985,0.11401459635245334,0.017544485217134895,0.0001436100209972167,0.9998885254604039,0.002393043318609386,0.0023392178059582825,0.9975495684177078,0.019915223002066586,0.0010433872239725723
4200,0.34295318011779113,0.01956738113359789,0.1189990519037672,0.00016318911140344425,0.10600323754921463,0.10449202875370396,0.00032974950700590786,7.950771392030448e-05,0.1999483881239693,0.11398312083324848,0.0180301906364891,0.00014461751212429898,0.9998878290504712,0.0023931681778124984,0.002339339905071228,0.9975487515514192,0.019913924802321577,0.0010506653361468767
4300,0.34949090520558085,0.020090009320386366,0.11899903127292413,0.00016429783137935248,0.10600331608186357,0.10448443336818936,0.0003373611055578364,8.134559325765978e-05,0.19994741914209985,0.11395116559651489,0.01851758841451827,0.00014556853157267195,0.9998871220722796,0.0023932932229661546,0.0023394621412881848,0.9975479240046716,0.019912652824782072,0.0010580673661687969
4400,0.35596357884361624,0.02061482058752612,0.11899901072507066,0.0001653526732296306,0.10600339467392138,0.10447672175989399,0.0003450878281379012,8.321167359840538e-05,0.19994645673658634,0.11391872295312915,0.01900664076698506,0.00014646575770699242,0.9998864043895446,0.0023934188752346556,0.0023395849342541207,0.997547085221901,0.01991140655063024,0.0010655953245870054
4500,0.36237184830144314,0.02114178730885141,0.11899899026205785,0.00016635628602525883,0.10600347332722902,0.10446889165541129,0.00035293192414023717,8.510651092298279e-05,0.1999455005826419,0.1138857850876467,0.019497309983609067,0.0001473117326267664,0.9998856758063354,0.0023935454673610994,0.002339708615251357,0.9975462346764007,0.01991018547164306,0.0010732513656125748
4600,0.36871635441297496,0.021670882137593942,0.11899896988576582,0.0001673111919396692,0.10600355204365747,0.10446094072230364,0.00036089570120085283,8.703067951275714e-05,0.19994455035875763,0.11385234404852658,0.019989558306749765,0.00014810887271120258,0.9998849361447726,0.002393673221269359,0.0023398334048249326,0.9975453719701998,0.01990898909002581,0.0010810377529077003
4700,0.3749977316239562,0.02220207800431965,0.11899894959810545,0.00016821978347474376,0.10600363082510934,0.10445286670623373,0.0003689813883430479,8.898473983338026e-05,0.19994360574664874,0.1138183915739287,0.020483348498189235,0.00014885947611019564,0.9998841852403272,0.0023938024208507726,0.0023399595853989532,0.9975444966567618,0.019907816917965178,0.0010889568295489498
4800,0.3812166080837015,0.02273534811294028,0.11899892940101932,0.00016908434447817787,0.10600370967351995,0.10444466715056581,0.0003771914159588916,9.096928971504032e-05,0.1999426664310568,0.11378391939484125,0.02097864295967166,0.00014956572852820076,0.9998834228702788,0.002393933252268956,0.0023400873417308236,0.9975436083291738,0.019906668477508306,0.0010970110325222713
4900,0.38737360569327434,0.02327066593861907,0.1189989092964839,0.00016990704822131215,0.10600378859085928,0.104436339558519,0.00038552825384714274,9.298493709438969e-05,0.199941732099661,0.11374891906303568,0.021475404191618877,0.00015022970903760664,0.9998826488030469,0.0023940659086934784,0.0023402168655434355,0.9975427065647186,0.01990554330029575,0.0011052028735737895
5000,0.3934693401252977,0.023808005226909675,0.11899888928651178,0.0001706899409591677,0.10600386757913427,0.10442788157810934,0.0003939942259552344,9.503228941585853e-05,0.19994080244301446,0.11371338184587264,0.02197359491176789,0.00015085337465212847,0.9998818629349687,0.002394200501071673,0.0023403482663806817,0.9975417911504217,0.019904440927945095,0.0011135350185397066
