milliseconds,naive_Tcells,eff_Tcells,tumor_cells
0,1497.1763922155906,19.753214864290257,9994.446204659085
100,1449.1171136700605,-0.11119811533063707,10003.16637139977
200,1438.3992046849335,-0.09090500024086812,9985.24021654139
300,1355.3472174408976,0.17997388027448383,9975.111653769844
400,1368.2481378241384,-0.0507877245966879,9981.105091227375
500,1316.1372815466186,-0.18646598542315002,9966.707745616644
600,1289.566258681944,0.2616564728475326,9959.551393448246
700,1223.226973033761,0.22890682587075084,9951.975031984051
800,1229.9273116610714,0.11014884574708196,9960.387928201162
900,1198.9258206317093,0.13942680159264553,9939.924319557105
1000,1138.01091503489,-0.07094732102905767,9937.544706123017
1100,1083.8882981379832,0.26833678937245115,9935.80306733342
1200,1081.2060422455982,-0.08616984636445525,9934.67847374656
1300,1020.996660273119,0.13721232275026587,9926.88841995071
1400,1040.793015820287,0.2833444063041389,9909.584652880998
1500,952.4066093901725,-0.06810935231703695,9911.24654169682
1600,968.1884975544333,-0.26069921667483975,9901.38313000348
1700,911.1302396569524,0.2005871407160105,9906.395151090113
1800,876.5226726686606,0.13760375403070765,9893.45093838157
1900,899.3073867604348,0.04971868349472548,9887.734202252199
2000,852.5532496514354,0.16567794372309355,9884.064360683204
2100,829.9506777917771,0.14623105658441593,9869.289376425098
2200,829.5693098581612,-0.1170489502890204,9866.051466632409
2300,787.5397249452825,0.23135789263717949,9866.547225824832
2400,733.7705818390078,-0.2379040189297651,9865.727582224326
2500,755.9927553403425,0.10730421856643782,9847.624296380798
2600,747.4233357014266,-0.2607617634380781,9848.446447306804
2700,703.4187916233229,-0.15101421842467697,9837.01867034579
2800,655.3683793354686,0.2428465064476906,9827.192784649167
2900,632.760051255337,0.07698300406693649,9822.397623446019
3000,622.495921319328,0.13078505538452864,9821.272957847252
3100,647.0302312008744,-0.17166679608322102,9815.935965731604
3200,613.9276668849731,0.04471393203582585,9808.048848344139
3300,583.5423450287518,0.2052649753605404,9803.08017938005
3400,537.0994856402456,-0.09321089634066757,9795.299992389526
3500,542.1154919610716,-0.2205743163511629,9794.609797096127
3600,558.1569428617025,0.030148511098930415,9793.233780672064
3700,544.5592545751541,0.08431482002914373,9772.631452905553
3800,528.824200367621,-0.09639026422211601,9780.963193404285
3900,477.37758804405786,0.06393606800624532,9762.118779651108
4000,449.38525145617314,0.04553078756670975,9768.73551451445
4100,466.10443844757935,-0.20000683826934929,9753.752078597508
4200,422.6243755995152,0.26533376165941414,9757.095242644422
4300,422.2942746700504,-0.13054521485964063,9743.66189895662
4400,424.0947277152932,0.03610254209209929,9733.732992550877
4500,440.6225227639697,-0.16595308254616262,9741.269648167092
4600,383.79991900630074,-0.24746401849377436,9736.291058206085
4700,390.8226811720301,-0.09940029418016169,9716.1297653279
4800,373.6816943477589,-0.1964142392532163,9723.983279037528
4900,389.3264681020813,0.1174106726087057,9719.683637877572
5000,337.7205596570832,-0.14613347726853612,9709.10401351163
