milliseconds,Susceptible,Exposed,Infected_Symptomatic,Infected_Asymptomatic,Recovered,Pathogen_0
0,92327.25955830258,696.9200873599884,-30.837902248608103,37.891061196203786,15.284460443648888,488.1434387184495
100,91501.68780624589,2351.4440869004,146.78629309482852,94.54280344102726,15.971942665542509,505.9815665613516
200,90825.84080595823,3310.1819311901254,80.86757717710185,36.77908548160788,-6.00785634048747,489.88975677941676
300,89487.23265096928,5319.49370528308,197.80189643836178,100.3572517933028,-0.6492075016484979,491.7535132454964
400,87206.24983602228,6485.655460608244,198.27920386925214,86.17910923301497,17.15960886750964,465.95781704549836
500,85980.11571248637,7020.423264828244,144.9685798923437,104.05036533357419,17.090905345504915,454.0932068577264
600,85233.29806458738,8825.86314697809,231.88982868625112,97.79632763465798,17.654933589077018,450.4695563548592
700,84284.00468825913,10049.158016934645,295.88740767238596,164.9213215984011,20.112195270484058,460.8226564238538
800,82724.80537170744,10733.845594877603,268.9840048108411,139.82431119875875,5.681488665182214,440.7274854027764
900,81272.91376145207,12129.82443042843,425.8170450233763,230.58015264937467,12.904454223748404,458.95671707168117
1000,80424.04331684667,13551.616927434152,481.56765833706464,241.499310965978,34.360407795873094,458.7956659178861
1100,78982.32295419752,14685.963095759258,610.5781260804902,249.743306867807,31.788205288766637,435.8439952425818
1200,78063.08538883932,14979.263838669616,675.1661451270425,341.0210238649328,28.549732349160475,446.7261667802987
1300,76723.9818782678,16461.517898406295,725.1604415812387,360.47544038930863,23.918461386389772,460.7563379010087
1400,75057.25462203528,17912.581678795468,812.7067710322887,443.31993776590815,41.1701396915429,433.7991305684055
1500,74506.55968142652,18716.04081084936,981.9416593349546,449.8510002923857,41.39105792796704,459.1339367201362
1600,73028.74547360252,18969.31149391522,1212.00890369658,469.8690918532827,50.979991683487235,472.80972781697557
1700,71726.72235902604,20241.032374551385,1281.5052639777887,516.2787145988209,63.23420500569243,463.9841622061525
1800,71282.57406217673,20869.37206299563,1399.9514670463823,637.1336621468147,69.83100871543746,477.5694036871438
1900,69781.30977737003,22719.836344021573,1370.545634491274,613.0427062949914,78.6858874286223,487.1370479173765
2000,68408.60259475814,22919.379599109456,1677.8262168156482,740.5700498395213,116.1822716700645,488.8599788170304
2100,67514.70033630726,24189.09313222379,1686.4764723897997,745.7401977415755,102.9525620736232,516.7487050663595
2200,66297.45817065248,24151.847924051206,1994.3057513743165,838.8127828458634,131.9344980795948,502.7432435565107
2300,64989.97895743006,25861.339590368163,1947.3025281766725,841.3141173223287,149.51990809686032,526.2852204662471
2400,64837.028757691216,25973.18172561628,2092.609530362588,929.2462047156154,172.87394935257225,558.0292910325599
2500,63668.71072797868,26442.444419037703,2438.26562822344,977.8727382592516,171.02282316298493,570.0620279508884
2600,62790.17417094196,27788.860071280327,2477.4179516362,1092.4801897750033,202.26779525397777,574.7526786885403
2700,61501.885574197135,28538.397989839814,2741.11246054981,1183.8497207962469,218.70808372843567,599.4605049873846
2800,61001.09384631335,28627.903103824396,2856.9462748925307,1176.2607774077785,248.32009119561695,635.630731413719
2900,59845.97411040642,29951.015166447494,3043.2668324143556,1245.9130059433999,272.00015506275804,664.0959783479705
3000,59058.18929375327,29882.91540575357,3197.0853029763775,1385.7078836594983,291.31804841161505,693.0143675455153
3100,58710.06408681744,31404.027579008907,3334.4337796901796,1457.438346391751,333.069464863058,693.2457257546098
3200,57215.18721639238,31464.021981073205,3486.8045617853872,1475.0269812698596,338.84828311671583,745.8923241706124
3300,56337.43510409718,32431.516696227758,3645.2898854898294,1599.7014175514828,384.57461933338396,782.8446110946878
3400,55034.316056550364,32482.78466895139,3803.2629339083715,1640.7995322294596,411.23567422730133,801.4635559722838
3500,54713.32380506271,33437.479029347865,4155.579341968512,1733.0289514887984,430.0481532476703,830.8628948550345
3600,54330.656143134984,34274.79644594824,4190.589117308546,1785.046811060478,488.2711256099518,869.2890246313953
3700,52442.4339497865,34685.67487822332,4462.3837146473,1905.2323050303878,506.25569506751975,896.6507728763892
3800,52694.3627258354,34834.65262200709,4639.097276546145,1955.1972287448168,553.3053334157353,955.9774900652734
3900,51018.731691569876,35733.2066472482,4897.166298777079,2008.3249855156785,595.2631966088246,997.7950777574996
4000,50235.08006206655,35500.39390515005,4995.630905200078,2086.2632326439157,623.9872219377315,1040.134111975467
4100,49239.85837984296,36011.82800139829,5361.837392129288,2186.5457859302574,677.3041159169599,1088.3283711406543
4200,49435.26015915743,36075.40639870233,5393.17991088163,2272.920593826483,705.8170473820408,1108.1550410892414
4300,47747.56119635386,36534.020768006805,5640.293573504584,2400.974791003823,741.0244692382594,1182.8960407406182
4400,47559.100610270136,37082.665314157224,5806.8196540885365,2412.554858687988,803.7138469570874,1211.5564020272407
4500,46473.35853785572,37716.72368353191,6096.653676707349,2540.461821288732,837.5128000095143,1283.217878324742
4600,46165.74978042427,37665.67437536007,6237.1308970351265,2637.3314281133858,881.8880334552247,1335.7498457887634
4700,44872.92319935092,38980.35074567196,6538.460940636629,2740.064132865703,941.0802185673366,1377.945542220177
4800,44085.88473956771,38766.14936348566,6657.199504994997,2799.4086915187927,993.9489390707424,1446.326126793019
4900,44106.251233531955,38927.76584367848,6941.563068272791,2859.7395399139355,1053.7174758427814,1479.978109725645
5000,44017.85415170774,39424.70019849095,7020.709637228691,2930.211188291045,1115.7530283524388,1546.2099390753556
