milliseconds,x,y,z
0,4.570188129385322,1.8957407810681108,1.0292343743278909
100,4.572126625315717,1.8932687126371635,1.0164308038825967
200,4.575203236590506,1.8970516008734228,1.0599548535192613
300,4.575778180504163,1.8894136530784436,1.0621319000160943
400,4.579576709382311,1.8855253195057475,1.1119347737735377
500,4.581158120461709,1.8835754943516088,1.0997998979906287
600,4.58210413835104,1.8881210883619344,1.1115743855781501
700,4.584744624401629,1.879654113229772,1.1453249382526591
800,4.587361320675965,1.8757686225511836,1.1541245864695984
900,4.588470043902182,1.8774732379948733,1.2139557062133615
1000,4.592047465308828,1.8760548435233755,1.1976972882183554
1100,4.592854954504966,1.8720714133785177,1.243946586983695
1200,4.594921166651177,1.869587379468165,1.2278776134129865
1300,4.596929845179973,1.8613224323565523,1.2478041409729388
1400,4.598344992149199,1.863076499881259,1.3057928456441688
1500,4.600863665910244,1.85746961242475,1.3143319151887254
1600,4.600609688894939,1.8533330036830455,1.3016820721252584
1700,4.602772441164071,1.8538630585061344,1.3588332303913064
1800,4.604206489313926,1.8490255689585833,1.3599400144355829
1900,4.604849546876183,1.8516473852728543,1.3792572421185585
2000,4.606323714094491,1.8449916880007624,1.3869718142804408
2100,4.6084825064687145,1.8414539919989468,1.4093528982950785
2200,4.609335308600093,1.8367738987306668,1.4002196220449719
2300,4.6094749210076555,1.8331562632924254,1.4426327164156394
2400,4.611694351093184,1.8328591112039596,1.4684843588431176
2500,4.612003017507436,1.832512147730322,1.4855812297252253
2600,4.611044106272934,1.8258906292812684,1.4976022123997776
2700,4.613641254254298,1.8241240982420697,1.493842339551302
2800,4.613605728141191,1.8173616157744945,1.5051619918112376
2900,4.613916442343462,1.8161496988812331,1.5068168625145886
3000,4.614973671943448,1.8130247954409362,1.521808827283719
3100,4.614376989345484,1.8115435058094418,1.5514317824552522
3200,4.615133763259197,1.8077045527875284,1.5649969096260927
3300,4.614259833050613,1.8045758505674137,1.6016519803424725
3400,4.613023851270364,1.8065356922007527,1.5834409485604963
3500,4.613207052410202,1.7985497512355557,1.6221997681330014
3600,4.612675176366524,1.7962425554268786,1.6150759558557213
3700,4.613843387803764,1.7955284738392627,1.6130138170169173
3800,4.612662613772959,1.7917955437544946,1.657809001984158
3900,4.612443196287806,1.7860144843519503,1.667923859146341
4000,4.612614797741411,1.783751685093757,1.655669941575335
4100,4.61094328286859,1.7815893110952181,1.691101232464624
4200,4.610114578737094,1.7817077284068692,1.6979995663882246
4300,4.610027811280985,1.773403301416644,1.7118818201722545
4400,4.607760619780418,1.7717996233007953,1.7075619916986544
4500,4.606912857031277,1.7731927796342526,1.7267321813883714
4600,4.605371142975302,1.76834339385984,1.7431677232861924
4700,4.6035956332484345,1.761741899586677,1.753368622155488
4800,4.604253478685506,1.7637597038577846,1.759861503635452
4900,4.601588041561797,1.7601202953677484,1.749583800850974
5000,4.599557084933464,1.7526646743560503,1.763879130051124
