milliseconds,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
1600,0.2716097336809094,0.6039627210121231,-0.004333785255180829,0.0919138333227127,0.5871416184267669,0.00807775796949111,0.0862675230929403,0.6703172959190115,0.07993366736931315,1.0
1700,0.2975229686333602,0.5888535364065146,0.0002593102392500681,0.12024271009812129,0.5930179709262469,-0.019633215037112954,0.10694460060640316,0.6268397784167787,0.08504405846531975,1.0
1800,0.2914523902577695,0.5801115644839012,0.01253645233052559,0.08605103844804707,0.5823789703972607,0.01932427292773428,0.08274753408752794,0.5928675958336288,0.09435281773530063,1.0
1900,0.31388704879160007,0.6051226715818465,0.004255119936492986,0.11423413065606537,0.6119258644547446,0.021943422384625325,0.10678440595074691,0.5775947155290778,0.09590289683446289,1.0
2000,0.3436523431617653,0.6034006072602126,0.024115001134299707,0.13605326752190397,0.6098241964996272,0.016144915015273667,0.08811399713471896,0.5826372635020736,0.09737940430423682,1.0
2100,0.3416871132022834,0.6000067348369216,0.0009072498790708983,0.12993426742267356,0.5982450514019908,0.011207368841793994,0.08802241964003064,0.5600159303628192,0.10334628456686443,1.0
2200,0.3590361431165721,0.5765443024236535,0.0030882618599993488,0.08927304641492845,0.6095824985062571,-0.0050495259173575086,0.06832691860727604,0.5214776000995828,0.10738746778311266,1.0
2300,0.3598531422454793,0.6017855019664161,0.031224507946393414,0.12271814601898104,0.6190820894833882,0.02519739832482302,0.07498703284840025,0.5155086055735629,0.10796026350988483,1.0
2400,0.348013233931734,0.5691907484002866,0.02545757474124585,0.14213761371818512,0.6074283293124048,0.02828741475246369,0.12125045247677148,0.4719863920805744,0.10880778398420157,1.0
2500,0.36222287623376764,0.5846811515571253,0.004451721812040923,0.12369260690997133,0.6163871750242857,0.006304568913253137,0.07792241175981335,0.4720245016505987,0.10436142773405237,1.0
2600,0.3569966736942944,0.5645539367701774,0.024502010641927793,0.07685945563979524,0.6127687295308297,0.012924081377961406,0.09532556549996601,0.45128216400842186,0.10511495441213378,1.0
2700,0.3774635335743905,0.6006185338116997,0.010773657046828885,0.12819958830426897,0.6221969334399347,0.019806887519499775,0.129384741540658,0.43861711000331277,0.11125701742633744,1.0
2800,0.3573145628239447,0.5899592938330417,-0.01784123645644585,0.1000629467046829,0.6258815701753585,-0.017640366329822982,0.08514497496160887,0.40302223227774214,0.11340612213054352,1.0
2900,0.365140884574721,0.5871397882591834,0.01649045768293299,0.11111053933234956,0.5753960580780051,0.011655288362883754,0.07734045580731667,0.40952460665226464,0.10984118583843819,1.0
3000,0.3658365510190968,0.6018987535676706,0.03081270479173779,0.12584777568517036,0.6014139833897147,0.009067101929677737,0.09386654226208206,0.40580579610243894,0.10670952799708079,1.0
3100,0.37998838847384553,0.6113346718244609,-0.015658050438886375,0.06178138421597087,0.5881691963381855,-0.019609091710149542,0.09229622063213447,0.3935019699093374,0.11188986619213354,1.0
3200,0.3603668939916338,0.59987810944033,-0.007754820771363415,0.1440646784455974,0.592856274943737,-0.022857212838494543,0.11266104224976584,0.36221177375191255,0.11037995910462536,1.0
3300,0.38240821419097965,0.6170418219829987,0.009731753839549532,0.05822336656084887,0.5872656412405334,-0.010997122853035625,0.0836900247740774,0.3449144321889063,0.11537147369626534,1.0
3400,0.38375046540858887,0.5662234830248433,-0.001823079899928316,0.13199118036165994,0.5880283676607427,-0.018095776482993323,0.11868456138603142,0.3319222994958639,0.10917792730150776,1.0
3500,0.38541368815599675,0.5704214084049548,0.005849795441618465,0.1418191054339244,0.584358611186166,-0.011634224674625104,0.11124193281010857,0.33593702186835306,0.10832470381794106,1.0
3600,0.3835280234306933,0.5717686705262457,0.03250438198780067,0.08856070541100537,0.5730068436751071,0.015436359332842186,0.07128440348992077,0.295564295083745,0.108244428879102,1.0
3700,0.3764600688512336,0.6070932862757668,0.02741114428445445,0.08554284401385576,0.5774760702911285,-0.018352385763240595,0.0674578346676002,0.3093647825687605,0.11042141651173677,1.0
3800,0.3609309023881085,0.5990033752489042,-0.01464607794054499,0.07182286258129009,0.5958037265463636,0.024906245242045565,0.08590103221827561,0.29459738381158523,0.11409053376034317,1.0
3900,0.3600377677503796,0.56710521862961,0.022344271056179546,0.1399900850788008,0.6211345072123363,0.023447067658779092,0.07654141478447467,0.2764546179788944,0.11491238989456526,1.0
4000,0.3731291131071704,0.596286829529685,0.019256500767579815,0.9639617351276916,0.5955495800696825,0.008765436951040095,0.1257904880184075,0.280396326143547,0.1118528864801024,1.0
4100,0.3819684880850447,0.009643683820378437,0.5867230627649753,1.0007929930295798,-0.018523047004273707,0.6199153463112528,0.106007081408217,0.26744326637533117,0.09344448315281012,1.0
4200,0.36666838793421846,0.0006926383453659914,0.6150270072075887,0.9807761090722866,-0.004411057655693177,0.5964918927496213,0.10984959099296043,0.28590126025851986,0.07290093732794377,1.0
4300,0.35983579831726537,0.02949195880007889,0.5880393775634062,1.0153853595803721,0.01927650229288032,0.5850667992122075,0.06510860188052472,0.2919093292831472,0.05641665903339852,1.0
4400,0.37513246696198704,-0.009320675049878675,0.5838812205126217,0.9885284655514033,-0.00019292920916528632,0.6085939074882653,0.1279086589985669,0.30802612125070566,0.051660052476584395,1.0
4500,0.35994006998876643,-0.015768352965850066,0.5799614218056657,1.032323192653904,0.015334909652729855,0.592869584484302,0.07584460659663497,0.3150757234714986,0.04015036447298459,1.0
4600,0.3867108299474814,-0.021092608822851227,0.5816933968439383,1.009237505970945,0.024857911201648767,0.6025945614871215,0.08935052463287252,0.33224869326508094,0.0311112113649252,1.0
4700,0.38630515631898554,-0.02143402779791862,0.5758415566335306,1.0296504252782994,0.02733968003759536,0.5694725837051643,0.12957093109798462,0.363711313120215,0.02373546810019992,1.0
4800,0.3828582079111779,0.01626080445001723,0.5728259282172337,1.033594951690916,0.03122166590667104,0.5911591840372574,0.07645397805721774,0.35313180138689637,0.025592051336799277,1.0
4900,0.3641795108423643,0.029130711009246378,0.5774159647753985,0.9895461552522119,-0.014927528652775513,0.5703106209152755,0.07511369344037735,0.3822820714860311,0.02239541621887648,1.0
5000,0.3662738014725647,-0.016118097123477296,0.5973413583202114,1.0230990621124543,-0.019455456243250083,0.59758164818924,0.0784745110275268,0.3905398970503921,0.015177214102552083,1.0
