milliseconds,CC,CCPT,clkp,perp,clkm,perm,PT,vrip,vrim,VRI,pdpp,pdpm,PDP,CLK,PER,timp,timm,TIM,prcper,prcv,prcpdp,prvc,prpc,prct
0,0.5566,0.4982,0.003185,0.003185,0.2583,0.2395,0.4014,0.003185,0.2571,3.175,0.003185,0.3175,4.1953,3.6628,2.7527,0.003185,0.2395,2.7527,0.0431,0.0585,0.08,0.489,0.426,0.043
100,0.6129579603919025,0.49442089356512187,0.003185,0.003185,0.25876889533865693,0.23895124213545485,0.36175232689583225,0.003185,0.25649353402275493,3.163428799864375,0.003185,0.316847925723217,4.18921181820493,3.6834365800082476,2.72931479102015,0.003185,0.23894981049793435,2.729312244603849,0.04578951704752237,0.06232476224901146,0.08215443246605857,0.4881570797395835,0.4266257050761036,0.04569249501907807
200,0.6738478852845989,0.4905689237616884,0.003185,0.003185,0.2592325795452512,0.2384463500667367,0.32648550905384904,0.003185,0.25596223174550903,3.15240689976001,0.003185,0.31622769258905375,4.1830998134380355,3.7054827928029335,2.7078999773944363,0.003185,0.23844355366113254,2.7078901605075156,0.04877846403290184,0.0665629951547519,0.08460021995918378,0.4873448634882646,0.42723412066019084,0.04868436938551263
300,0.7390329981408578,0.48677201680589416,0.003185,0.003185,0.259690619947984,0.2379889992702061,0.295408587699566,0.003185,0.25551202828600533,3.141979187236916,0.003185,0.3156423608097418,4.176970532360486,3.728953835844021,2.688475463701685,0.003185,0.23798490449179216,2.688454166666556,0.05208422202759503,0.07123682569200797,0.08735533908039436,0.48656228885441116,0.4278214978179657,0.05199300613646411
400,0.8081110898973322,0.48314801215272485,0.003185,0.003185,0.2601425055978679,0.23758287459741403,0.26819199194007837,0.003185,0.25514880513153654,3.1321933035338363,0.003185,0.3150950025327971,4.17083100434706,3.7538324599054156,2.6710182915931364,0.003185,0.23757754727623925,2.670981788558026,0.05572061714872204,0.07636293726130038,0.09043481445632037,0.4858106061919159,0.42838568418179257,0.055632232911423725
500,0.880605304640722,0.47978032736445875,0.003185,0.003185,0.26058768368433055,0.23723161347035363,0.24445689887470526,0.003185,0.25487828778877625,3.123099395988149,0.003185,0.31458865410039494,4.164688711990215,3.7800691027655917,2.6554664278889724,0.003185,0.2372251187814521,2.6554114460077947,0.059697525420845436,0.08195202522140577,0.0938503417091617,0.4850918848816831,0.4289248907860267,0.05961192678096274
600,0.9560001102532913,0.47672358789915553,0.003185,0.003185,0.2610255666129112,0.23693872356990167,0.2238066671306633,0.003185,0.2547058981828525,3.1147495894507724,0.003185,0.3141262490283403,4.158551585696531,3.807583715535868,2.641726983526466,0.003185,0.23693112591048238,2.6416506726508624,0.0640204853943556,0.08800826909308178,0.0976099004057449,0.4844085923544255,0.4294373421219018,0.06393762687126212
700,1.033774691657897,0.4740089486212515,0.003185,0.003185,0.2614555327671486,0.2367075035844993,0.20585376488606097,0.003185,0.2546366190530609,3.1071971699042558,0.003185,0.3137105526096849,4.152427960284916,3.8362716752796078,2.629688373653902,0.003185,0.236698866427658,2.6295882781167177,0.06869078767121095,0.09452951986037489,0.10171777100424743,0.4837634282855662,0.4299211600909701,0.06861062394684574
800,1.1134244131689273,0.4716483904109583,0.003185,0.003185,0.26187692386877653,0.23654097348295813,0.19023665784883054,0.003185,0.2546748763046768,3.100495756310808,0.003185,0.3133441034108417,4.146326531999242,3.866009741739489,2.619230093497957,0.003185,0.2365313592147312,2.619104125002487,0.07370567659012182,0.10150764967743137,0.10617465391169889,0.4831592763493841,0.4303743458027161,0.07362816215644086
900,1.1944726687123282,0.4696401119731773,0.003185,0.003185,0.26228904254705004,0.23644181877590917,0.1766283583054673,0.003185,0.25482444785138125,3.094698484864791,0.003185,0.3130291657620141,4.14025631085117,3.8966615076218627,2.6102301822929084,0.003185,0.2364312885233395,2.610076593667861,0.07905863590035345,0.10892902293580198,0.11097786830154041,0.48259916731303665,0.43079477785664777,0.07898372476610328
1000,1.276480442819871,0.4679718510217117,0.003185,0.003185,0.2626911501095199,0.23641233920588467,0.16474320810719642,0.003185,0.2550883834246676,3.0898570737302347,0.003185,0.31276768532390675,4.134226558637907,3.9280830826122406,2.6025717183237655,0.003185,0.23640095266179145,2.6023890783090966,0.08473978266213211,0.11677513456004604,0.11612164299493612,0.48208624075200085,0.43118022263999634,0.08466742812715698
1100,1.3590464526902306,0.46662728280158206,0.003185,0.003185,0.2630824651155983,0.2364544136834362,0.15433548085411697,0.003185,0.2554689551067394,3.0860209373061367,0.003185,0.31256125766565324,4.128246722615067,3.96012774809253,2.5961467083246843,0.003185,0.23644222893607858,2.595933877283911,0.09073629653830166,0.12502330125203942,0.12159744541121681,0.4816237097992577,0.431528354747688,0.09066645103243602
1200,1.441801357869667,0.46559020948883184,0.003185,0.003185,0.26346216299546027,0.23656947806415798,0.14519309431902894,0.003185,0.2559676322038644,3.0832363404907595,0.003185,0.3124111074480829,4.122326363670388,3.9926492588793177,2.59085737868516,0.003185,0.23655655143742513,2.590613485213269,0.09703283062327415,0.13364732452697126,0.12739430139986754,0.4812148199841609,0.4318367825490798,0.09696544559949694
1300,1.5244116485010724,0.46483989390303077,0.003185,0.003185,0.2638293766846491,0.23675851628968855,0.13714108233904476,0.003185,0.25658507930811136,3.0815457138906517,0.003185,0.31231807909047204,4.116475090715335,4.02550397562461,2.5866164907717235,0.003185,0.23674490219728486,2.586340909097136,0.10361186271140739,0.14261806216917283,0.13349907210469855,0.48086280925910313,0.4321030737029156,0.10354688858312644
1400,1.6065631947574066,0.4643627467472686,0.003185,0.003185,0.26418319841818716,0.23702205929354792,0.1300250199496841,0.003185,0.25732117155029915,3.0809869126679414,0.003185,0.3122826338439816,4.11070248117273,4.05855254233524,2.583346535164369,0.003185,0.23700781011325187,2.5830388635299197,0.11045407494070747,0.1519040508270017,0.1398967548622528,0.48057085844920056,0.43232478915318556,0.11039146106227489
1500,1.6879746010141115,0.4641391506768916,0.003185,0.003185,0.26452268267129975,0.23736019468522482,0.12372353194340095,0.003185,0.25817502640984097,3.081592710710648,0.003185,0.31230485670613983,4.105018014150288,4.091660828507083,2.580979385208317,0.003185,0.23734536065272882,2.580639425109965,0.11753867087580355,0.16147202552266254,0.14657074024726457,0.48034204769635547,0.4324995152375783,0.11747836555811844
1600,1.7683781631262914,0.4641563387537147,0.003185,0.003185,0.2648468500938352,0.2377725837746692,0.11812920199558641,0.003185,0.2591450481954516,3.0833903911226552,0.003185,0.3123844699941308,4.099431005882991,4.124700233172007,2.579454653145913,0.003185,0.23775721289858504,2.5790823894545833,0.12484364641918978,0.17128736640054437,0.15350303385579595,0.48017931312739986,0.4326248966810659,0.12478559697017226
1700,1.8475239215821084,0.4644023141567706,0.003185,0.003185,0.2651546928156054,0.23825848578812717,0.11315200806052092,0.003185,0.2602289858280892,3.0864014041278045,0.003185,0.31252085341965424,4.093950542587372,4.157547831006682,2.578718440663514,0.003185,0.23824262378863834,2.578314022742054,0.13234607114584973,0.18131456345897973,0.16067448963558809,0.48008540092167085,0.4326986729704889,0.13229022393655127
1800,1.9251783332262888,0.4648646405630677,0.003185,0.003185,0.26544518027713704,0.23881678533791711,0.10871742142027928,0.003185,0.2614239932612973,3.0906411976326758,0.003185,0.3127130675711572,4.0885854265257455,4.190086228286415,2.578722193902124,0.003185,0.23880047560623108,2.5782859176240844,0.14002230793198125,0.19151757765798239,0.16806499630771785,0.4800628294744489,0.4327187099835717,0.1399686084796607
1900,2.0011201591126673,0.46553284645810356,0.003185,0.003185,0.2657172663040912,0.23944602539468998,0.1047615512621061,0.003185,0.26272669921917424,3.0961191260435665,0.003185,0.3129598825389746,4.08334412225232,4.222203382882708,2.5794217052397683,0.003185,0.23942930897436074,2.578953996005772,0.14784823860552482,0.20186020844130442,0.17565367212004698,0.48011385137667784,0.4326830329721593,0.14779663167261464
2000,2.075140401154435,0.466397021629794,0.003185,0.003185,0.2659698970626255,0.24014444347833486,0.10123033751668786,0.003185,0.26413328076610665,3.102838475714323,0.003185,0.31325980972896017,4.078234709448296,4.253792349433732,2.5807762369640628,0.003185,0.24012735906732693,2.580277633734463,0.15579946904661057,0.21230642354270107,0.18341904616972024,0.48024042000121464,0.43258985734908495,0.15574989875188663
2100,2.1470410161700633,0.467447936781052,0.003185,0.003185,0.2662020193570199,0.24091000818566782,0.09807759167300392,0.003185,0.26563953485202607,3.1107965970056024,0.003185,0.3136111343225159,4.073264845166949,4.284751018881545,2.58274782518333,0.003185,0.24089259215653924,2.5822189654912937,0.1638515051472946,0.22282063602546612,0.1913392184104877,0.48044416303856513,0.4324376148874972,0.163803915085357
2200,2.216633116130821,0.4686779537901974,0.003185,0.003185,0.2664125893527346,0.24174045634503274,0.09526254917844199,0.003185,0.2672409491300681,3.119985109524677,0.003185,0.3140119485032673,4.068441731751164,4.3149818901847805,2.5853007219539923,0.003185,0.24172274278166217,2.58474232790708,0.1719799171165072,0.23336795701624116,0.19939201253082875,0.4807263607077883,0.4322249769210021,0.17193425048352606
2300,2.2837411896882083,0.4700760393069101,0.003185,0.003185,0.2666005821302232,0.2426333323150497,0.09275350454573915,0.003185,0.2689327747345799,3.1303901976651622,0.003185,0.31446018677770127,4.063772089928858,4.344391809355573,2.588400859934602,0.003185,0.2426153530648789,2.587813725259392,0.18016049332228626,0.24391442581628228,0.20755512354986294,0.48108792867653066,0.43195087484920536,0.18011669304568417
2400,2.3481961427071067,0.4716357524945965,0.003185,0.003185,0.26676500051145885,0.2435860228986333,0.090520044136645,0.003185,0.2707100888402289,3.1419929465903698,0.003185,0.3149536574385782,4.059262141456727,4.372892007908269,2.5920160249861928,0.003185,0.24356780763682637,2.591401003010911,0.1883693843565153,0.2544272156370354,0.21580625882147444,0.48152940878376405,0.43161451426635944,0.18832739322778524
2500,2.4098382958191253,0.47334915625589813,0.003185,0.003185,0.26690488434383974,0.24459579300313233,0.08853606214836326,0.003185,0.2725678569780621,3.1547697367044316,0.003185,0.3154900747386073,4.054917595880563,4.400397757127805,2.5961149358948346,0.003185,0.24457736930758325,2.595472928512419,0.1965832097390144,0.26487477798580983,0.22412324950485632,0.482050964042271,0.43121538624279354,0.19654297054498884
2600,2.4685198979124228,0.47520707728681905,0.003185,0.003185,0.26701931943616847,0.24565981877141646,0.08678141198980213,0.003185,0.2745009890877911,3.1686926731043337,0.003185,0.31606708877556916,4.050743643827663,4.426828459163769,2.600667736627509,0.003185,0.24564121220631188,2.5999996842009043,0.20477918075432597,0.2752270036433975,0.23248417802511523,0.482652379642158,0.43075327375863137,0.20474063640865695
2700,2.524099433467694,0.47720226035159335,0.003185,0.003185,0.26710744607988196,0.2467752183396988,0.08523621976322002,0.003185,0.276504389865374,3.183730038125488,0.003185,0.3166823131424149,4.046744955761294,4.4521075167268105,2.605645510629496,0.003185,0.24675645254567888,2.6049523828072307,0.212935188549775,0.2854553246684644,0.2408674771046192,0.4833330691911199,0.4302282537579452,0.21289828222071358
2800,2.576446260248953,0.47932649240003855,0.003185,0.003185,0.2671684670299068,0.2479390798779611,0.08388503025477978,0.003185,0.2785730030605079,3.1998467565309903,0.003185,0.3173333500374167,4.042925685619301,4.476162384173829,2.611020561517955,0.003185,0.24792017666703745,2.6103033489245413,0.22102989277423998,0.2955328124227239,0.24925203055750936,0.48409208571535123,0.4296406950529379,0.22099456800928743
2900,2.625437518341653,0.48157184780702633,0.003185,0.003185,0.26720165485130853,0.24914848695446914,0.08271377121909822,0.003185,0.280701849987098,3.217004865798364,0.003185,0.31801781281661184,4.039289478855626,4.498924489842284,2.6167661004090603,0.003185,0.24912946640804295,2.616025807174193,0.22904278447391146,0.3054342314377732,0.2576172528080542,0.4849281370240939,0.42899125228210455,0.22900898531866246
3000,2.6709581279967956,0.48393134700614465,0.003185,0.003185,0.2672063586088124,0.2504005409007239,0.08170953629176543,0.003185,0.28288606211124784,3.2351639759231334,0.003185,0.3187333457265932,4.035839483435307,4.520329259811971,2.622856357230053,0.003185,0.2503814214693289,2.6220939943009975,0.23695424434145215,0.3151360833543085,0.2659431646391322,0.48583960422074374,0.4282808567591864,0.236921915452776
3100,2.71290307020339,0.4863972598787772,0.003185,0.003185,0.2671820121836207,0.25169238207126376,0.08086250930259839,0.003185,0.28512091279892926,3.25428168515486,0.003185,0.31947764281347174,4.032578351869463,4.5403162947317615,2.629266771710442,0.003185,0.25167318067742755,2.628483350778485,0.24474561970207442,0.32461668311002045,0.27421048295363637,0.48682455631407306,0.42751071054002926,0.244714706457961
3200,2.751174946044656,0.48896201163276864,0.003185,0.003185,0.26712813230001115,0.25302120260478195,0.08016413811965542,0.003185,0.287401826781376,3.274314141818057,0.003185,0.32024845758168285,4.029508295901417,4.55882903768622,2.6359737963132712,0.003185,0.2530019347371591,2.635170324867281,0.25239917902726655,0.33385601581664964,0.28240061664082994,0.48788079749451585,0.42668225088134504,0.2523696276211118
3300,2.785683171617073,0.491618832217601,0.003185,0.003185,0.26704432567362435,0.2543842615465043,0.07960614778187407,0.003185,0.28972440198202565,3.2952163501761045,0.003185,0.3210436164389458,4.026631084958782,4.57581489475895,2.6429548299952605,0.003185,0.2543649413563796,2.6421323067497013,0.2598981668315998,0.3428357853477886,0.2904957327665123,0.48900587960307385,0.42579714443821004,0.2598699243628876
3400,2.8163471892331127,0.49435988543396747,0.003185,0.003185,0.26693029493392395,0.25577889806400383,0.07918337496272071,0.003185,0.292084426513772,3.3169425183555465,0.003185,0.32186103009170675,4.02394805314473,4.591225453437211,2.6501885536123027,0.003185,0.25575953846208477,2.64934796440215,0.26722685376322014,0.3515394451220696,0.2984788223498959,0.49019712205728116,0.42485727509861876,0.267199868323853
3500,2.843092097124822,0.4971792349859314,0.003185,0.003185,0.26678583776456455,0.2572025390516523,0.07888982420123924,0.003185,0.2944778826735642,3.339446459586234,0.003185,0.3226986987784085,4.0214601367529585,4.605016306344663,2.6576547296833017,0.003185,0.2571831517986202,2.65679704409004,0.27437050345415676,0.3599520878818409,0.30633369903677954,0.4914516493205922,0.4238647150726507,0.27434472420302214
3600,2.8658517040059737,0.500069780289971,0.003185,0.003185,0.266610848100825,0.2586527057608391,0.0787217905053723,0.003185,0.2969009514446831,3.3626819048492327,0.003185,0.3235547171921062,4.019167896165926,4.617147036532039,2.6653342094048686,0.003185,0.2586333015543,2.6644603778800047,0.28131536653405836,0.3680603874276047,0.3140450163959196,0.49276641877433913,0.4228217038594322,0.28129074376356894
3700,2.8845672243248863,0.503025177404161,0.003185,0.003185,0.2664053208243293,0.2601270227703616,0.07867628408055934,0.003185,0.29935002227342583,3.386602809593693,0.003185,0.32442728181802427,4.0170715234859165,4.627581422125971,2.6732090907570925,0.003185,0.2601076113311792,2.6723200421185744,0.2880487125494117,0.37585259686669625,0.32159831847395765,0.49413824367357345,0.4217306318971199,0.2880251977462721
3800,2.899186083315214,0.506039376440298,0.003185,0.003185,0.26616933729161335,0.26162320783045506,0.07875089926769875,0.003185,0.3018216657411257,3.411163554969414,0.003185,0.3253146794614909,4.015170914264521,4.636286815488963,2.6812624709114234,0.003185,0.2616037979737216,2.680359110569953,0.2945586715787899,0.38331826209496467,0.3289799203580901,0.4955638388896188,0.42059399926978097,0.2945362174689799
3900,2.909663522115803,0.509105973094473,0.003185,0.003185,0.2659030738986036,0.26313908299855043,0.07894481656875035,0.003185,0.30431265003256863,3.4363191768075954,0.003185,0.32621529716908304,4.013465652677532,4.643234542735622,2.6894786267267117,0.003185,0.26311968270852926,2.688561835022054,0.3008343091543579,0.39044829616047866,0.33617699184711275,0.4970398322333716,0.4194144098520354,0.3008128697464546
4000,2.9159617766293504,0.5122192467487772,0.003185,0.003185,0.26560680423318156,0.2646725795505463,0.07925780745038985,0.003185,0.3068199448028964,3.462025591816508,0.003185,0.3271276259088704,4.011955020291558,4.6484000500495375,2.6978430696718525,0.003185,0.2646531960544669,2.696913700486608,0.3068656369161232,0.3972349510050726,0.3431775862071205,0.49856278628230183,0.4181945540953206,0.306845167538901
4100,2.918049789824145,0.5153737371683665,0.003185,0.003185,0.26528089134112054,0.26622173145039946,0.07969040908920223,0.003185,0.30934070370816646,3.4882397694306295,0.003185,0.3280502530963802,4.010638037077573,4.651762650516941,2.706342419200274,0.003185,0.2662023712831633,2.7054012990324976,0.3126435229171684,0.403671636769548,0.3499705794292495,0.5001292310838686,0.4169371789786991,0.312623980245942
4200,2.9159027025187103,0.5185642000279902,0.003185,0.003185,0.26492578033160913,0.2677846712563435,0.08024377490283015,0.003185,0.31187225200959895,3.5149198555813954,0.003185,0.3289818576411256,4.009513496187911,4.653305296075174,2.7149643058160304,0.003185,0.2677653403183116,2.714012233215112,0.3181596155204368,0.4097527711875099,0.3565456185593733,0.5017356932814059,0.4156450619797784,0.3181409575942893
4300,2.9095026633099774,0.5217852846816778,0.003185,0.003185,0.26454199784645255,0.26935962857053464,0.08092034513589332,0.003185,0.31441208253995057,3.5420252166442423,0.003185,0.3299212085564512,4.00857996678886,4.653014652630526,2.7236974631052164,0.003185,0.26934033218413794,2.722735208165744,0.3234063358153915,0.4154737514076036,0.3628931210923717,0.5033787036076124,0.41432100461550386,0.32338852205184676
4400,2.8988385242801087,0.5250316332260284,0.003185,0.003185,0.2641301484175538,0.2709449275444472,0.0817236859898252,0.003185,0.316957848992976,3.569516498520692,0.003185,0.33086716213340356,4.007835810347127,4.650881009480885,2.7325316929724996,0.003185,0.27092567050741945,2.7315599969993682,0.3283768398365847,0.42083087822323684,0.369004249413709,0.505054811014122,0.41296781952699313,0.3283598310416524
4500,2.8839049928720266,0.5282985189961528,0.003185,0.003185,0.26369090350612395,0.27253897850778935,0.08265789407845772,0.003185,0.3195073441239632,3.5973558237509025,0.003185,0.33181865278115635,4.007279227895918,4.64689810924215,2.7414578390880835,0.003185,0.272519765136276,2.7404774147802367,0.3330649048474225,0.42582111708482245,0.3748708375898387,0.506760628600084,0.41158828827563754,0.3330486632103674
4600,2.8647034653977306,0.5315811040069832,0.003185,0.003185,0.2632250037972962,0.274140278843059,0.08372831613036005,0.003185,0.3220585048241427,3.6255066715261957,0.003185,0.33277469474272015,4.00690824210045,4.641063210304145,2.750467789780845,0.003185,0.27412111301837216,2.7494793211791055,0.33746495957108474,0.430442171727289,0.38048540589484164,0.5084928148099993,0.4101851773872824,0.3374494486647636
4700,2.841241742921163,0.5348745959691054,0.003185,0.003185,0.26273324959384536,0.2757474055044272,0.0849414955044379,0.003185,0.324609393239012,3.6539340227287807,0.003185,0.33373437412114626,4.0067207369236355,4.633376926915861,2.759554467490688,0.003185,0.2757282907112558,2.758558610343793,0.34157198731549276,0.43469228570616264,0.38584109623514784,0.5102481101454047,0.4087612044704673,0.3415571720844393
4800,2.813535034471971,0.5381736990764537,0.003185,0.003185,0.26221649253377854,0.27735900699514726,0.0863061822740197,0.003185,0.32715818227532506,3.6826043101560604,0.003185,0.33469684189580134,4.006714474699263,4.623843176315415,2.7687119377411014,0.003185,0.27733994635577147,2.7677093199575973,0.3453814618054001,0.43857013340080325,0.3909316185125284,0.5120233477845478,0.4073190258600338,0.3453673085493895
4900,2.781603654134715,0.5414741508275281,0.003185,0.003185,0.26167563662449894,0.2789738039646805,0.08783115894048088,0.003185,0.32970315775541265,3.7114853829307313,0.003185,0.33566131483729433,4.006887090468183,4.612469122555596,2.7779352132367214,0.003185,0.27895480027436786,2.7769264352689014,0.3488893510071672,0.4420748365662633,0.39575124894384295,0.513815446733763,0.40586124302400317,0.34887582736594985
