milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,43.13878611830618,12.249864359741279,26.75376172767718,42.191961772722216,100.00221915751507,-0.0004454604504677824,-0.023226078527492363,0.05865293589255263,-0.029505583333080305,-0.01730417737914693,0.006243325066853762,350.0030846616388,270.85415761074063,0.9432829534586714,-0.0007428915058136921,0.03025300997498219,0.19683210676550578,3.251009191749117,-0.0010679687292883596,0.36216063691766043,0.024142109679780706,88.72286362823968,44.63546091312096
100,31.114247051807055,0.22121632245575576,26.527192594979116,41.619394848784154,99.99627844661715,0.00276964476645652,0.6002645732107723,10.4455842563194,0.07586149248300376,1.7150909205989013,0.028102480266580267,351.1366905118803,270.6750125302301,0.5945070763376452,-0.011372722361479634,0.03025301283809442,0.1968330945785687,1.4770811232441898,0.0008179083573064791,0.25148978216013385,-0.01475843594905427,88.76122406083607,44.58184324552141
200,30.303279065492156,-0.09461469002984091,27.093905590230435,40.94537230402832,99.99791805117805,0.003938106220821655,0.6133880494781463,9.999596293974346,0.12772683027179205,2.3754182098964067,0.044624510137058634,347.24810217161604,268.9978002470343,0.8319251370056224,-0.0024417903387104977,0.030253014001651302,0.19683255546164488,0.8885884351256704,-0.0006947191051105105,0.3710824404355771,-0.0006931274818021236,89.31046779211995,44.578727605185634
300,29.750331402102464,-0.08633559496234823,27.213355642039282,40.91096312249161,99.99160817811503,0.0014214169133074657,0.614543842124205,10.118993810829254,0.20234567100397494,2.504231847893202,0.049442483304834285,348.96259752354774,268.9132483849307,0.6919358639930357,0.004286221144843525,0.03025301381866896,0.1968324879277369,0.6571094681435907,0.0077949812296340265,0.07538619589694906,0.011715733131196298,89.27755093671917,44.560467357679244
400,29.431011499205212,0.13402189288157274,27.532610732199736,40.28553481639978,99.98235710064706,0.006446860497262452,0.6473964449034824,10.4882502277145,0.25893292801240037,2.61970189458763,0.05124752202198646,346.2412871790409,269.3021820181571,1.3818040386559973,-0.0016025370013015685,0.0302530146377344,0.19683244502881492,0.6362359477850914,0.008146452996149722,0.3200684774792148,-0.006605967224517634,88.70874303917293,44.567347959191885
500,28.55227858101249,0.02796339263763021,27.807162287275425,40.15207091653209,99.98399836700855,0.006770871911782142,0.6333559893726689,10.500717101963547,0.3036621315169254,2.6248200596675906,0.06623599558082767,347.72024383156986,269.6835925185143,0.12387765564677011,0.007374606587830194,0.03025301241632746,0.19683255524842166,0.6199995526277255,0.021859798153139067,0.28776108303918974,0.007459461353235297,88.62274330190886,44.53700142926303
600,27.139104783629563,-0.06154320283166882,28.405045395748427,39.91986733505064,99.97976830288124,0.006004033236659412,0.70354165578655,10.71335119905078,0.3369129696779905,2.686524676323274,0.0693885204533447,346.6649608267496,270.0451224499067,2.4569688835628805,0.012203784606498671,0.030253012671380138,0.19683308215967354,0.5883360363729357,0.014855504418834205,-0.2815316773066926,0.013255120514498288,88.25026431795284,44.604456641177755
700,27.046016651599952,0.2162727936965022,28.585699775534707,39.65533723116483,99.97344021462375,0.010940979415098731,0.6804897192478906,10.655352272468352,0.40517266937480945,2.6703759838128014,0.07395627488909216,347.0970179003059,268.60088219905066,1.6970775012374606,-7.073679316196239e-05,0.03025301077158493,0.19683271753375078,0.562287129229547,0.0370625770191258,-0.23859239542336946,-0.02186991436698906,88.26240542652306,44.60578825649045
800,26.12848861154945,0.11899726357735281,29.02591575420463,39.30145185421664,99.9725765724708,0.014427785187320418,0.7295779069087492,10.823725288807804,0.46901302308927667,2.713385990694594,0.0790609783985098,346.77643121474415,267.9666797425292,1.767707846674785,0.0066548008554683236,0.030253009256506966,0.19683213367149327,0.5650655583858297,0.03124605965082107,0.44127567351639163,-0.005046365256115153,87.82565121926976,44.574201879104905
900,26.362777699986324,0.11835103145623374,29.005590772682943,39.43920466271731,99.96494714609393,0.01406155307337344,0.7468405809707624,11.046297849019856,0.47463905544450014,2.699501874724774,0.09098311639175266,342.6437796598627,268.2122763354396,3.609443552278745,-0.00608998998572748,0.030253010391614366,0.19683252976703056,0.5303142956228637,0.031053682491279773,0.44183542474921167,0.011611288606789203,88.28179235588978,44.61794825759559
1000,25.343142604724836,0.20566105226006848,29.763179554080086,39.15780654572086,99.95868100414484,0.0143444151479857,0.7340474434589073,11.028306181443655,0.5301249566042648,2.6928033873840436,0.09547655353393575,341.59494701616177,266.46167338881736,2.850788382608891,0.003994620316057314,0.03025300904824478,0.19683220276676897,0.5109824467164505,0.0382813647042225,-0.0703960943250927,0.02098118770205693,87.99579634492025,44.54763144494514
1100,25.46371757639064,0.03165323172645745,29.86522787726158,38.81923812896078,99.96225198781224,0.018848283581613546,0.801055676653094,11.167481169907907,0.6065841952677338,2.69262964093954,0.10025819854925294,340.2361512461565,267.09625238997734,4.916225897524122,0.017120078461206167,0.030253012301711044,0.1968330075050373,0.5410703739931672,0.05129946751106996,0.5970793072642728,0.011785365764892029,87.37453739294088,44.543801700065224
1200,24.180869957548403,0.13213785861329252,30.437996128579968,38.754489086226855,99.9541640209153,0.01939844848301349,0.8382853825843715,11.476643232070035,0.5897770218345136,2.7360235564767037,0.102219940912563,341.37141641446044,266.1275247707448,4.372396140775207,0.0008868509275543109,0.030253012131944663,0.1968329215054987,0.4945344431182672,0.062289068512976484,0.791540623498884,0.019571794102927188,87.51948771415503,44.54338413050374
1300,24.148694988702477,0.11572698590011898,30.340163030857717,38.325523286255375,99.95424184937733,0.023934808680886176,0.8045366509729157,11.783504656272825,0.6492901424413432,2.6720960501385678,0.1181472020256111,338.97111899352143,264.3314998128392,6.354823733735433,0.012876183790074897,0.03025301071375987,0.1968330915238213,0.495459527899143,0.07736737787086946,0.2881347925078341,-0.014629138445886163,86.89880191905789,44.56453494244399
1400,24.145547612835646,-0.05467644253895647,30.607673606038045,38.10681547635494,99.94406042995679,0.026258966023696553,0.8232563184379296,11.53587829505651,0.7257127212707082,2.739480048458009,0.11880014613070027,335.60641517088567,264.6109768944766,6.985041196581923,0.02410704684232071,0.03025300763792621,0.19683261189661352,0.48135407743265296,0.07404866094366211,0.9603296528793256,-0.005236007936920904,86.88767490375133,44.503411954917226
1500,23.63045488795423,0.2287724231069884,30.951366003354675,38.272152546702415,99.94652048430677,0.02843848102602791,0.89660336325804,11.863338295371996,0.7377315607559943,2.6750893055190335,0.12034111821138799,333.46345529128513,261.81833016570005,6.688025867075629,0.018095720972632418,0.03025301053272145,0.19683281109228873,0.533601429067233,0.07343432564728697,0.6859181903385682,0.004547775902433928,86.95286402711605,44.51740136028744
1600,23.30932827020199,-0.06545335409749845,31.463062629707885,38.087874208319825,99.94582821775793,0.030910205848866334,0.9128570682966977,11.780218009041576,0.740870461381763,2.720796321751086,0.12442833059646478,332.7206867095354,261.21991482499277,8.587831395033565,0.03856886761407216,0.030253012549605603,0.1968323194605622,0.5129409283961204,0.08215667853039156,1.311620583878852,0.009696301453582927,86.5129422337398,44.50242056774692
1700,22.877972372266044,0.07571329389977416,31.35300197116493,37.88930541912897,99.94290848450316,0.03294450408479762,0.9497342856579507,11.955430219810536,0.783459079212615,2.7478036599579325,0.13048977488456398,331.08248384752494,261.33289947274795,8.829964815928701,0.03693167028006615,0.03025301033414034,0.19683308316422193,0.5118804430837476,0.10781694579001605,0.8228609889439743,0.030557093056102054,85.8721404053834,44.52878025051279
1800,22.033315081774564,0.05510604992736111,32.013018156097324,37.789617351277506,99.93485510986291,0.03902991629396756,0.9406309163061746,12.216571531006077,0.8370774315794519,2.743657484489321,0.13542028071321824,329.14243536255617,261.6827204395338,8.511863404551473,0.020009081421804582,0.030253008104773108,0.1968323753805645,0.4656090585289845,0.102142452247513,1.8379755603970873,-0.013097147295267701,85.3947234311926,44.50227305660368
1900,21.225816322236813,0.14825497447101418,31.8284301394639,37.59279505051882,99.92756195581497,0.037948281619442414,0.9704413840181646,12.348936479144184,0.8046776639037252,2.6946254257679545,0.14400205035346197,327.91092991109315,259.73995162927855,9.831157637976878,0.04443658307752189,0.03025300982579422,0.19683245038449007,0.5332493904539077,0.1106936308999524,1.5956867571472353,0.020077433469290196,84.90401246319794,44.52159365451554
2000,21.142837796729577,0.23476651532119674,32.41081802734686,37.26377109780115,99.92563272764384,0.04331149852916305,1.0038484170747193,12.168966508460617,0.868868610407775,2.7248313442631895,0.1508172860038255,326.6670816035951,258.3523854359456,11.435888107650449,0.05607249779858077,0.030253014590031525,0.19683227168819292,0.5275397151452318,0.1302364867235874,1.864012463553557,0.05514634074546983,84.96214337669149,44.52966006895595
2100,20.395955848741696,-0.008426205863630784,32.44886130646277,37.13142984749899,99.92744800017205,0.04161323391342169,0.9960667535081505,12.394339924571257,0.8641667187644912,2.752776480904982,0.1527495237686271,327.8434170772013,256.41805024545727,10.87373123496512,0.06431907206482022,0.03025300849044029,0.19683212836306668,0.4959153670752485,0.13082697945249103,2.4837860116908557,0.0194452431137436,84.11015516937702,44.48967147935273
2200,19.988445793717766,0.2181191246595386,32.85318719419357,36.888050817252726,99.91975263373503,0.045125100594792064,1.0583538424239811,12.370465980650774,0.8763410933041249,2.7739620223154904,0.15184660924875718,321.7717216116009,257.4750170821826,13.305175167785794,0.05077916638701653,0.030253012108767723,0.19683249788021198,0.4707405007622744,0.14413764841113677,2.0378914687412624,0.005411601895369041,84.49224565916492,44.495744529635324
2300,19.739324830583598,0.26221615478283267,32.972749810500396,36.820258140432294,99.91326392074085,0.04641482568613381,1.064665511069168,12.689127909590708,0.9120436381784811,2.736621121009711,0.16335335774971263,323.79286783462817,256.27395156668314,12.974409286547079,0.06754932336610465,0.0302530137601651,0.196832882469776,0.47276640436207407,0.1401381477856818,2.776670575520854,0.056172027129155505,83.20908611823182,44.58477795460913
