milliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
1000,0.00011162689490597866,0.00015466735631850358,0.002061595328381437,0.0001113116003852219,0.00011125127625051287,0.00012456548807038715,9.301585572709849e-05,0.0012277866867072833,8.154017328028522e-05,5.930666458136987e-05
1100,0.00011183649060928214,0.00014870820875917715,0.0018507446681927274,0.00011117048064779795,0.00011238930599422097,0.00012703291290789304,8.983637906662498e-05,0.0013128864077851649,8.073635318642827e-05,7.093980996793755e-05
1200,0.00011194424989910676,0.00014395908638727703,0.0016190454510142066,0.00011307140216662233,0.00011297410625434509,0.0001292700462225301,8.808508534670286e-05,0.0013782128822737354,8.153437893918401e-05,7.155764674289735e-05
1300,0.00011300171670837232,0.00013954064195819446,0.0014194506173228643,0.00011118074091711388,0.00011212419254758592,0.00012926918482381822,8.587524576653547e-05,0.0015211122046423727,8.145183874113253e-05,8.139700770994979e-05
1400,0.000111120680788002,0.00013541679386736547,0.001112554557532082,0.00011005230965883787,0.00011098814613734695,0.00012953688263714705,8.216923651103132e-05,0.0015889007006502005,8.120139846281533e-05,9.340999151816439e-05
1500,0.00011047653379318322,0.0001294313731469295,0.0009604350046402048,0.0001099216895896113,0.00010966668780075993,0.0001286669624912636,7.909207015822907e-05,0.0016797541860162,8.027818584758025e-05,9.561496350671663e-05
1600,0.00010839240714757824,0.0001277099070914198,0.0008895284049573043,0.00010810799775888769,0.000107774923955272,0.00012849665389279662,7.908357871093027e-05,0.0018270637864715618,7.933966345557796e-05,0.00010296471103003219
1700,0.00010705305779297226,0.00012024947129459143,0.0006647671162050906,0.0001070852963820849,0.00010848409738209777,0.00012967983157912032,7.589835251893728e-05,0.0019366827801124598,7.80012419990486e-05,0.00011139588839538148
1800,0.0001067973263739319,0.00011988463627345502,0.0005517083468308708,0.00010696775424639378,0.00010576639353107976,0.00012775272098512479,7.420753626489675e-05,0.0019290086364242662,7.758469883762338e-05,0.00012214095274026422
1900,0.00010465651852169278,0.00011544332539366118,0.0005001120516985983,0.00010318826002837797,0.00010294148707079819,0.00012692067280937065,7.146480876607251e-05,0.00202895397889448,7.553110224718101e-05,0.00012263275943552433
2000,0.00010155726212129269,0.00011360175849740236,0.00041607234139360536,0.00010121124918604313,0.00010134934092026544,0.0001227634581497372,6.906310491964484e-05,0.002196753482832176,7.40622680885837e-05,0.00013283011394941017
2100,0.00010016299183870112,0.00010837459007543479,0.0004805812001075954,9.971294702029908e-05,0.00010026644538151821,0.00012116924093570779,6.909536745166498e-05,0.0022339660033252693,7.279168236292075e-05,0.0001368224237467555
2200,9.752871099437651e-05,0.00010544479935306645,0.0004199289734441744,9.819917846654559e-05,9.749655990608649e-05,0.00012047107968229523,6.731476620240515e-05,0.0022688683411275904,7.129211348747759e-05,0.00014756873208967148
2300,9.714316021732494e-05,0.00010341678225744175,0.0002158499278506868,9.605699472645342e-05,9.677357085531075e-05,0.00011847956645096507,6.404483157566137e-05,0.0023443982625205727,7.073434537247285e-05,0.0001522550228784036
2400,9.410163578462071e-05,9.983037607252777e-05,0.0001570027783100835,9.29199153682254e-05,9.317909565693624e-05,0.00011416431710210683,6.144426366817604e-05,0.0024626621580555673,6.902891365110577e-05,0.00016512403883976612
2500,9.315870347305425e-05,9.754091183236615e-05,0.0002999812747967066,9.110990659280534e-05,9.30310425934832e-05,0.0001133446557072021,6.0206102918934455e-05,0.002581801749383592,6.71501187733848e-05,0.0001687776029054941
2600,8.885887013524774e-05,9.54078854140015e-05,0.00018498773358890542,8.881273745672315e-05,9.063644023050361e-05,0.00011032895072767449,5.8455355310435664e-05,0.0025906303837707843,6.483913686865583e-05,0.00017448514959931576
2700,8.681380953304392e-05,9.165101643992411e-05,0.00012840912777864168,8.737730883074157e-05,8.86637511866405e-05,0.00010937832679191292,5.694197653028195e-05,0.00273498665710204,6.464775033241559e-05,0.00017681837230473213
2800,8.653358654304614e-05,8.973106563751533e-05,0.00012948067585244802,8.45256314671381e-05,8.507587814527593e-05,0.00010576140646753366,5.676476781643004e-05,0.002771242894385741,6.186733106358334e-05,0.00018296730952438407
2900,8.363763637926691e-05,8.693855718764468e-05,0.00021420200069195377,8.40720089795386e-05,8.298623245101985e-05,0.00010258742027636206,5.58262127316696e-05,0.0027738910284776644,6.009827847001211e-05,0.0001958242839219828
3000,8.071747543999923e-05,8.539531060536384e-05,0.0001561451775076566,8.11480420183736e-05,8.265858065068809e-05,0.000101345080276998,5.372143327738528e-05,0.0028710777081602137,5.900388264965427e-05,0.00020026687799874147
3100,7.95899379804247e-05,8.339356851080127e-05,2.5008007028753612e-05,7.964144782185087e-05,7.955090899483044e-05,9.889246597307081e-05,5.1331368508646226e-05,0.002947826524366245,5.8092792377407116e-05,0.00020173442168835791
3200,7.806523302590386e-05,8.060705550264263e-05,4.6027354535093176e-05,7.641954928589214e-05,7.647049143314403e-05,9.696767704546369e-05,5.106927254166121e-05,0.0029783757524215726,5.657378244675839e-05,0.00021285643846190048
3300,7.471247891864926e-05,7.701848185617409e-05,1.2690478297465831e-05,7.589415711617634e-05,7.448511517498691e-05,9.240791635294192e-05,4.9410129789180945e-05,0.003107630916360071,5.467602293253395e-05,0.0002135748797322187
3400,7.266378604195042e-05,7.392450343020489e-05,3.3807642319426065e-06,7.39475520119772e-05,7.333769743748077e-05,9.168027013541685e-05,4.8583310209299734e-05,0.0031104935664667275,5.4026177114360295e-05,0.0002161417078271736
3500,7.190303737264708e-05,7.484558493548296e-05,1.1127372742612726e-05,7.215625418928126e-05,7.18735297827454e-05,8.780355825058673e-05,4.5701113748474807e-05,0.0031386783582939086,5.2003490564520677e-05,0.00022060589877418376
3600,7.099328349845723e-05,7.192487374394941e-05,6.040765067131612e-06,6.882310701512593e-05,6.93523640688014e-05,8.791921950324942e-05,4.4333058299517216e-05,0.003277795449382661,5.078392552609928e-05,0.00022979078973524026
3700,6.847038635955679e-05,6.956752360250827e-05,3.1317292158039784e-05,6.79353217924819e-05,6.813371682812457e-05,8.590741736146027e-05,4.4048769630177537e-05,0.0033242845042447027,5.0011618138603094e-05,0.0002316582383712434
3800,6.685769129110113e-05,6.871693643914962e-05,7.148383322054769e-05,6.717245288134422e-05,6.529924765499444e-05,8.225021087962724e-05,4.342053323086965e-05,0.0032853118580299535,4.826539834340055e-05,0.00024151616143780203
3900,6.439414759194735e-05,6.657394195024136e-05,-4.2005826058704914e-05,6.563145877984148e-05,6.445314199113638e-05,8.090034246578295e-05,4.043734179635322e-05,0.0033734865712790416,4.6835125737078045e-05,0.00024125211790193644
4000,6.175666650888774e-05,6.194271836583135e-05,5.740608216382168e-05,6.353132088063559e-05,6.218861172591162e-05,7.694673964831957e-05,3.964856072608898e-05,0.0034254418288771696,4.615267035483131e-05,0.00024240964395773684
4100,6.196640984842256e-05,6.132112031610546e-05,3.724982182356644e-05,6.0260374942842855e-05,6.181714874289648e-05,7.569871674504632e-05,3.8484838068821656e-05,0.0034816847880733874,4.434410653316294e-05,0.000250629301149178
4200,6.041754215769309e-05,6.021880133502579e-05,0.00011621280248258579,6.057528485072789e-05,5.9773746978958775e-05,7.386273381784551e-05,3.749172204672437e-05,0.0035638994888857636,4.2862046146735295e-05,0.00025831426490598375
4300,5.788040073977988e-05,5.9351767117600346e-05,9.67534527607181e-06,5.825119570222653e-05,5.703121688888011e-05,7.3515584759431e-05,3.786867632297413e-05,0.003587777481200897,4.301370180877833e-05,0.00025682527716482426
4400,5.643165578188965e-05,5.6092392096648374e-05,-5.4379046499266245e-05,5.560760792166038e-05,5.580392071849313e-05,7.161749750307657e-05,3.686729993199044e-05,0.003583209967462057,4.1819987623724116e-05,0.00026726248897401963
4500,5.5121274184420566e-05,5.7159933700607654e-05,0.000115843668476551,5.4948709904789247e-05,5.4022557799439476e-05,6.72356208123214e-05,3.515805179186471e-05,0.0036669448986139217,4.0387380686622604e-05,0.00027149030364373656
4600,5.270127305147114e-05,5.260486074387762e-05,-7.075942997002807e-05,5.28514126117242e-05,5.36360878125725e-05,6.563718084603153e-05,3.297985215135231e-05,0.00371561611230716,3.9210061878617335e-05,0.0002736006275676804
4700,5.3126546906788234e-05,5.213625781134002e-05,-2.978218861546942e-05,5.0917096513949794e-05,5.2072972667679634e-05,6.397930350490966e-05,3.21537180917647e-05,0.0037836924560523473,3.829639563900728e-05,0.00027452893337421034
4800,5.040672297423803e-05,5.1083470281663586e-05,1.3379179696703894e-05,4.96415341127617e-05,5.108145118137139e-05,6.178304669182162e-05,3.3385000953170587e-05,0.0037249901666292495,3.739436365525702e-05,0.0002820290200575963
4900,4.986699768657597e-05,4.993487602422902e-05,4.485697689128651e-05,4.944004803892849e-05,4.9065765806136893e-05,6.120868912170317e-05,3.2280888586374074e-05,0.0037982758944011263,3.5610870608499314e-05,0.00028272094053378587
5000,4.820608933579055e-05,4.748728053112842e-05,-6.248549404396405e-05,4.756004609325971e-05,4.666679660457496e-05,5.989805107601864e-05,3.1513230805052995e-05,0.003837299130421285,3.424189938956717e-05,0.0002878181898262636
