miliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
0,2.874364865789771e-07,1.972917523219181e-06,0.009354917713544821,-1.0012289620490996e-06,-2.744043970722585e-07,1.271759747487278e-07,7.12080263334937e-07,4.134656772124021e-05,3.971116472323852e-07,-4.0006610315984485e-06
100,5.069626955940304e-05,0.0002092351247191258,0.008072277923517815,5.309211793992516e-05,5.2117126939640375e-05,1.3225947359984303e-05,0.00011040336649336236,0.000116207765685688,3.609609327714508e-05,2.239416129234953e-07
200,6.95192167187804e-05,0.00020802461723402438,0.006954266976176157,7.010327736352809e-05,7.045105459286447e-05,3.6527075511594005e-05,0.00011276208887872728,0.00017433892786751712,5.0573017744113794e-05,9.429873304247923e-06
300,7.887667449684622e-05,0.0002008329024771585,0.0059147868818868795,8.030703682929969e-05,7.981677784219638e-05,5.698377708746306e-05,0.00011026277389356555,0.00035350210144397605,5.7673211698832904e-05,6.6472563633095855e-06
400,8.789719484256351e-05,0.00019402244491604668,0.005061118337993075,8.795413495765152e-05,8.872176490834206e-05,7.148909328219914e-05,0.00010850904419916692,0.0004678430330158509,6.495739786074075e-05,1.3346197448141024e-05
500,9.445172982358696e-05,0.00018502494809143603,0.0044709373256354825,9.570600912944539e-05,9.575087695729495e-05,8.564212855641149e-05,0.00010433864000523288,0.0006671947022124712,6.9883549941476e-05,2.5265917292343082e-05
600,0.00010152922865064293,0.00017674771582740337,0.003753895326656364,0.00010102971507663077,0.00010016639715926224,9.74402360211791e-05,0.00010328419605852216,0.0007263863757607518,7.398704820794521e-05,2.7350750600362424e-05
700,0.00010538546765145012,0.0001724532868921092,0.0032749722337373144,0.0001059845951147075,0.0001047579018585691,0.00010683476947821043,9.871311848815497e-05,0.000852455979007425,7.698702928190002e-05,3.587564825341564e-05
800,0.00010752462428785178,0.00016622431400571387,0.00275924059689737,0.00010665602745780444,0.0001069979481032603,0.00011404877247286403,9.756712915077572e-05,0.0010008985279049622,7.903851316586973e-05,4.105787852670143e-05
900,0.00010983890866131129,0.00015970290829895017,0.002316333397861711,0.00010876072786033617,0.00010919725844404482,0.00011764968961410705,9.462624254943599e-05,0.0010807488555185838,7.947422779804118e-05,5.351135099514636e-05
1000,0.00011207957065917596,0.00015291871379105774,0.001956619789993737,0.00011070018309935155,0.00011198683272399495,0.00012443137128182344,9.276934937413851e-05,0.0012359861865038687,8.138005961755683e-05,5.996759646267582e-05
1100,0.00011230153457353733,0.00014995903167703073,0.001783414527032996,0.00011177414638006248,0.00011197060732107153,0.00012579811690619774,9.006440985174239e-05,0.001358812439617171,8.091877910370877e-05,6.640060774387049e-05
1200,0.00011172204610347364,0.0001448029714918477,0.001538383292208866,0.00011265351206969312,0.00011141781240744163,0.0001296015853423547,8.603561510036184e-05,0.001390335827118476,8.215985060714198e-05,7.431500630455635e-05
1300,0.00011130998155879366,0.00013822526363288474,0.0013470224563644818,0.00011147125551480187,0.00011279119095106656,0.00013062727452248083,8.481919108465311e-05,0.001493696371730995,8.063757370284999e-05,7.986764868087712e-05
1400,0.00011135961748869294,0.00013421451378251814,0.0011291057104661872,0.00011209665790157722,0.00011064717142278557,0.00012925889328218137,8.250358832035815e-05,0.001665770270357638,8.17294626011853e-05,8.656213760851648e-05
1500,0.00011022058484387266,0.0001299593464248996,0.0009029657578356533,0.0001109096933722311,0.00011121252376405558,0.00012857744151072468,7.901323097198694e-05,0.0017151681960262887,7.937845167934587e-05,0.00010098253479629745
1600,0.00010985500087586446,0.00012616718757579894,0.0008198130377327273,0.00010806642174744647,0.00010872489366361189,0.00013069440998840753,7.827275397802132e-05,0.0017831615958960757,7.845629743483616e-05,0.00010671907203422135
1700,0.00010867947937758898,0.00012400974337479131,0.0007599724100384715,0.00010739895503400203,0.00010727050642438486,0.0001297441127506076,7.600083006580612e-05,0.0018812691678872363,7.798104093035478e-05,0.0001115120929025649
1800,0.00010660956923514602,0.00012049142125629413,0.0005394873191746954,0.00010629887403633137,0.00010629584439985574,0.00012696634542494115,7.398290813559378e-05,0.0019466295644895678,7.740669066916263e-05,0.00011940708901979778
1900,0.00010505801008585469,0.00011494420567321142,0.0005738905439476994,0.00010341481203095842,0.00010475257619697155,0.00012583594196956897,7.121592057215675e-05,0.0020414240708773543,7.500414125977501e-05,0.00012795980096890895
2000,0.00010344570459235012,0.00011108297567237528,0.0004378734773893474,0.0001015834719481016,0.00010291284070345295,0.00012379214345569205,6.86440101702625e-05,0.0021764701692104345,7.487479961237844e-05,0.00013688847173964357
2100,0.00010004223222865993,0.00010656348155212525,0.00045885856769167576,0.00010122084474422352,0.0001003715707383538,0.00012233059617998475,6.715049485625543e-05,0.002273496996103505,7.389585958063823e-05,0.00014187751811483817
2200,9.87111962703236e-05,0.0001038567310476143,0.0003929954577379969,9.773601149410302e-05,9.935270938029266e-05,0.00012000711385259097,6.596838990917152e-05,0.002275254512225632,7.217274393911391e-05,0.00014911576873072622
2300,9.713759769365805e-05,0.00010335788915782677,0.00033059280701396303,9.564922008918188e-05,9.680258405713386e-05,0.00011847943133309916,6.445346626184101e-05,0.0024043348713382196,6.97803530776833e-05,0.0001524489279037032
2400,9.381711865728735e-05,9.982373335605513e-05,0.00017053153363810273,9.418177185632012e-05,9.403381663613172e-05,0.00011588557411263743,6.274069719388648e-05,0.0025255562078806116,6.78539246816828e-05,0.00015718777776016377
2500,9.146537133813334e-05,9.773742274913368e-05,0.00024811362244463826,9.290649955590436e-05,9.172593380982547e-05,0.00011293929615415962,6.161956248583685e-05,0.002557680867854937,6.767132696502158e-05,0.00016813359309198454
2600,8.978725532590456e-05,9.243491879983155e-05,0.0001260918581988477,9.043301946178965e-05,8.977172611652645e-05,0.00011113434812552467,5.9724670352915816e-05,0.0026574496382341874,6.538503986747736e-05,0.0001740325785565573
2700,8.830771435341502e-05,9.251124543517795e-05,0.00010063230220717771,8.851370677798687e-05,8.857735395428132e-05,0.00010928319858747512,5.825620308139688e-05,0.0026435004027440447,6.34933038256312e-05,0.0001809426298990804
2800,8.595012494014898e-05,9.031632100779383e-05,0.00010743010287547804,8.463930559144504e-05,8.45613257541045e-05,0.00010598408673047783,5.7214354985015854e-05,0.0028042005751774167,6.316148098628184e-05,0.00018460824146046903
2900,8.32440886649554e-05,8.664635603497197e-05,0.00019140289213044268,8.411472750556445e-05,8.282388781590574e-05,0.0001026420560264154,5.557693360160939e-05,0.0028747909645225325,6.045603984757489e-05,0.00018852840264140547
3000,8.224913858969177e-05,8.172607541865245e-05,0.0001304709659778654,8.085282210210284e-05,8.113951756246786e-05,0.00010040772643260536,5.4363127228084135e-05,0.00287496710373301,6.023967471134746e-05,0.00020071418102003287
3100,7.937662062040969e-05,8.214054342720338e-05,0.0001890546013110348,7.906566534960141e-05,8.047029968017485e-05,9.9390838946534e-05,5.108000481450031e-05,0.0029496066480477106,5.819605773397322e-05,0.00020582563816711567
3200,7.754111963320996e-05,7.770482055042614e-05,0.00017184601149289834,7.831666354365183e-05,7.718198027862976e-05,9.616286155281835e-05,4.984780610247218e-05,0.003029190158624463,5.610942577665606e-05,0.00020927548170268878
3300,7.501403524257208e-05,7.723933809551737e-05,0.00015551396509486657,7.597479556388288e-05,7.633552754741715e-05,9.25005982877249e-05,4.955229310079943e-05,0.0030332976749361616,5.454530794261967e-05,0.00021186602751464316
3400,7.41299450186478e-05,7.476783286897581e-05,-3.601162086850812e-05,7.357349076351676e-05,7.43812709753682e-05,9.039015508354192e-05,4.7855006828878326e-05,0.003152012579570314,5.284790191700005e-05,0.00022152756714143877
3500,7.245301345983202e-05,7.273647591940544e-05,-2.7180199167334393e-05,7.064369946296037e-05,7.124484145745173e-05,8.773488131580818e-05,4.5293636589045415e-05,0.003136432707522932,5.158915446339496e-05,0.00022319223474983108
3600,6.891620348291476e-05,6.951279280171629e-05,-6.529708067710182e-05,7.07940267583999e-05,6.898616861998787e-05,8.535937574419956e-05,4.507205431515294e-05,0.003225194278453692,5.1021310144252895e-05,0.00022552754080230926
3700,6.853596175486453e-05,7.090982354565857e-05,3.3876423731874e-05,6.702140852630527e-05,6.681453003825851e-05,8.422695320550458e-05,4.4191309107656434e-05,0.0033153586083888055,5.033035188453014e-05,0.00023767319598540527
3800,6.55531296929481e-05,6.953893459673741e-05,-3.805141191417797e-05,6.556013826512625e-05,6.533617231888618e-05,8.189974060052352e-05,4.3246051294653704e-05,0.0033458382994271327,4.787097201623921e-05,0.00023456722969860696
3900,6.514789636740884e-05,6.516015182836853e-05,0.00013011579504574233,6.340819982697405e-05,6.51503609548141e-05,7.972174843418903e-05,4.166155241043251e-05,0.0034036314338533337,4.671443038834224e-05,0.0002381025251229709
4000,6.337086900800169e-05,6.415807419696126e-05,-4.5332740630164605e-05,6.277393261005537e-05,6.38324368979607e-05,7.737308714580776e-05,4.120147857338976e-05,0.0034145963237778142,4.51097489218179e-05,0.0002450581168129364
4100,6.203335838080745e-05,6.204145065766766e-05,-3.765404139526708e-05,6.226720338952285e-05,6.005326675249035e-05,7.653407906071741e-05,3.9185212859820636e-05,0.0034246264506440104,4.421502845602754e-05,0.00025027837568230405
4200,5.9141494141891564e-05,6.24692848844673e-05,5.615019570129479e-05,5.888651964521432e-05,6.044481225228226e-05,7.351734271059484e-05,3.9047483047612056e-05,0.0035188159438841833,4.3911823817015135e-05,0.0002562468083207018
4300,5.687496303981815e-05,6.034246183268096e-05,1.5219420371549017e-05,5.7311834541376685e-05,5.75628376084705e-05,7.188488458490637e-05,3.7943429200631666e-05,0.0035376255754025793,4.2776314105083196e-05,0.00025532200942763103
4400,5.706181484377595e-05,5.575808728031262e-05,-1.3243883237252835e-06,5.6542544937105784e-05,5.698218102944673e-05,7.033486086590313e-05,3.509943112817389e-05,0.003621020843566277,4.096979898514307e-05,0.0002601683640026347
4500,5.492482729653109e-05,5.584087569548923e-05,7.168726558464829e-05,5.420193505940374e-05,5.424020251180511e-05,6.843885822250697e-05,3.4920181418825584e-05,0.003674600071771091,3.9786869281107215e-05,0.00026450254930166715
4600,5.244738212983168e-05,5.4533071016650095e-05,1.7564979798864407e-05,5.4189863134165174e-05,5.34400880734703e-05,6.743487283154221e-05,3.523126876017667e-05,0.0036938494995241216,3.927162054476872e-05,0.00027294616318709463
4700,5.238756164007451e-05,5.440190284826284e-05,4.2811621344311174e-05,5.168823871600811e-05,5.073937645368664e-05,6.440487224028757e-05,3.2904533187005874e-05,0.0037237256577867697,3.851373564006498e-05,0.0002752692454712023
4800,4.943118879160866e-05,5.200869577812963e-05,-4.2938817844112794e-05,5.1304082717200875e-05,5.1153925630184944e-05,6.374739821438228e-05,3.239320135095946e-05,0.003789300498772822,3.730342673804782e-05,0.0002821039868761987
4900,4.923252788770279e-05,4.972366754938312e-05,-5.0525743082872444e-05,4.9585911575404625e-05,4.911727018203759e-05,6.126233294272188e-05,3.0397786609968582e-05,0.0037875428663387283,3.567985060222865e-05,0.0002798862047165603
5000,4.745448842889773e-05,4.863243306879173e-05,0.00010178605554102113,4.6701948549010434e-05,4.782878555806896e-05,5.8985605713026325e-05,3.0389521007186622e-05,0.0038424072529101554,3.409969927983712e-05,0.0002813478907950814
