miliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
2000,0.00010237148768869329,0.00011053397030791627,0.0005128644313131386,0.00010241412994808865,0.00010326281611462239,0.0001252466879914649,7.019785918579995e-05,0.0021422070427557028,7.403631948776055e-05,0.0001332747087228729
2100,9.925157482779675e-05,0.00010853694289258861,0.00029284631988156127,0.0001006271159901839,0.00010136506996256717,0.0001214858260923861,6.816532092897612e-05,0.0022952002036522325,7.248803059974438e-05,0.00014103826299290308
2200,9.898633247463721e-05,0.00010476016315043227,0.00043054496281834707,9.927816766204346e-05,9.883692598652186e-05,0.00012069219614045676,6.619416921489117e-05,0.00230793408928657,7.07885535189737e-05,0.0001476903099702021
2300,9.554725603970337e-05,0.00010101053787708614,0.0003710580092015407,9.733695699221733e-05,9.552183577850011e-05,0.00011659998731362185,6.55630097831473e-05,0.002398078093701398,6.960271175893352e-05,0.00015826130764013137
2400,9.478321513702438e-05,9.902751572554561e-05,0.00022244751978681734,9.344152306974191e-05,9.324891250310968e-05,0.00011472841550366483,6.372194958483357e-05,0.002507299055207134,6.866476917344082e-05,0.00016366599146090235
2500,9.325379744016734e-05,9.885848044097144e-05,0.00023502875815582152,9.277089613087282e-05,9.221578118294756e-05,0.00011185606852412363,6.109794572697502e-05,0.0025784454968123304,6.655496392802026e-05,0.0001696779694792718
2600,8.894423234457429e-05,9.304086128514938e-05,0.0001518113526084492,8.939777350630307e-05,9.044667393367951e-05,0.00011063565516892951,5.956492156156226e-05,0.0026553562985177277,6.510668918740502e-05,0.00017508207751795838
2700,8.779772333376845e-05,9.282884668388194e-05,0.0002691475558490817,8.86174181593608e-05,8.888462414146462e-05,0.00010702249514301649,5.806057114697035e-05,0.0026315403996152492,6.38205709614956e-05,0.00018168633110724473
2800,8.665603639128225e-05,9.041854775661879e-05,9.56850794367325e-05,8.56704012802996e-05,8.588418733296544e-05,0.0001056304213036223,5.653092102310983e-05,0.0027552372562778906,6.28494784953792e-05,0.00018519620567915575
2900,8.440058805953006e-05,8.514045052697582e-05,0.00010164549015711133,8.322752579383797e-05,8.247865912995766e-05,0.00010475353593023589,5.5664149377908996e-05,0.0027839908335234587,6.0632667860983474e-05,0.00019021812346955503
3000,8.179700872783892e-05,8.386930451037267e-05,0.00014128129705712032,8.073969309576026e-05,8.26370232191886e-05,0.00010198817701772933,5.319858907280201e-05,0.002911309313687511,6.024044865047328e-05,0.0001971204425841941
3100,7.89915336834513e-05,8.110362480017466e-05,0.00016784094675593937,8.040969313067618e-05,7.976278471012416e-05,9.94281783224163e-05,5.2395953943227744e-05,0.00293327432918279,5.762301548733391e-05,0.0002020803111154775
3200,7.639997050365606e-05,8.104270222151706e-05,0.00011105503157744166,7.821908633642993e-05,7.825502575619357e-05,9.495127615871655e-05,4.954800518119963e-05,0.0030487380048637206,5.616536248685953e-05,0.00021250518503158596
3300,7.635803049864444e-05,7.750720042354237e-05,0.00012355361938987754,7.463348618557146e-05,7.496753494229784e-05,9.337659671078213e-05,4.8736921455564685e-05,0.0030276792409633262,5.452971316006997e-05,0.0002166116214233243
3400,7.404968404188076e-05,7.698179848657913e-05,3.898169849152975e-05,7.302706624334584e-05,7.43331930238224e-05,9.032192887127314e-05,4.8692838887087454e-05,0.003171144271845211,5.35799103053826e-05,0.00022123414003022727
3500,7.09450674344714e-05,7.168265536788788e-05,4.4019438831237285e-05,7.179854860469639e-05,7.077395630391692e-05,8.860886988693262e-05,4.685682395904695e-05,0.003153676749749863,5.20814112266266e-05,0.00022418932142552575
3600,6.899696596419969e-05,6.96119496606696e-05,8.523658396744708e-05,6.969624680523255e-05,6.94747827781032e-05,8.694833953706999e-05,4.4453257653953975e-05,0.00324081146377428,5.123304873224698e-05,0.00022523424489962274
3700,6.834081646241494e-05,6.86694275774164e-05,0.00014623484363306501,6.848547498761988e-05,6.778309859735822e-05,8.58734804041958e-05,4.268317914905794e-05,0.0032660298631870346,5.0401611576259633e-05,0.0002351467640908556
3800,6.662655134740997e-05,6.733615336256049e-05,7.035068390324217e-05,6.632665190837849e-05,6.524159640101285e-05,8.084697066771242e-05,4.376840107625433e-05,0.0033428290758986657,4.912431510183162e-05,0.00024170287914414572
3900,6.372278564855135e-05,6.484266051802516e-05,0.00012347598044833673,6.46890340474742e-05,6.465546969917044e-05,7.963480522476404e-05,4.020298658783031e-05,0.00342406899896331,4.6644310565941666e-05,0.00023824592231785194
4000,6.377069834650479e-05,6.33111578205447e-05,2.0830665449155322e-05,6.363658055162675e-05,6.225371284465504e-05,7.862004130936255e-05,4.128971084208101e-05,0.0033766556513974435,4.641821961919249e-05,0.0002466574878650073
4100,6.03035560408691e-05,6.393089225421335e-05,9.312361392583596e-05,6.0579543883815464e-05,6.011939210058274e-05,7.467393645066828e-05,3.951266310429569e-05,0.003511109029857935,4.452071745684783e-05,0.00024924230558662935
4200,5.9581213752144095e-05,5.913356151796334e-05,-8.205160042320618e-05,5.852248748180013e-05,5.853526053284359e-05,7.441723303354366e-05,3.707212854078375e-05,0.0035807618177171848,4.270922748773646e-05,0.0002550933221160677
4300,5.877879550457711e-05,5.8189598383955716e-05,-6.947122614099629e-07,5.8318039884848096e-05,5.706707788905769e-05,7.130838464262888e-05,3.677710946592622e-05,0.0035832431676959034,4.2787827458853676e-05,0.00025631613655431346
4400,5.715353409544846e-05,5.521268063207849e-05,0.00010850741077355697,5.537465485991179e-05,5.62435944295866e-05,7.137058802976685e-05,3.705835424087035e-05,0.003634206696185333,4.10554130519823e-05,0.0002644336679500913
4500,5.5083439973601206e-05,5.506213637746122e-05,-4.4901662884695014e-05,5.432546842240148e-05,5.571187169326096e-05,6.95447445505391e-05,3.53046287787819e-05,0.0036176408279860396,3.975688146045767e-05,0.00026905658207929123
4600,5.434268265933365e-05,5.256420629533063e-05,0.00010391006847857355,5.230564449338325e-05,5.3791257939295323e-05,6.721792683597727e-05,3.3719155846744364e-05,0.0037351418638965446,3.9495733236253067e-05,0.00027321697675893617
4700,5.1102186524080266e-05,5.099475338296622e-05,0.00011709266929643861,5.289678079563838e-05,5.167984948600875e-05,6.559832059230837e-05,3.2989143244862144e-05,0.003756210872982949,3.8613435155663176e-05,0.0002741710966225745
4800,4.99493515948472e-05,4.88792217543879e-05,-1.745584460741206e-05,5.059578662939954e-05,4.9827515345724234e-05,6.258732353858593e-05,3.177780958716112e-05,0.003719023453076476,3.691377291837644e-05,0.00027839499068192707
4900,4.98921330041952e-05,5.0327658525633405e-05,7.330491774790545e-05,4.8284001322062875e-05,4.916435965612601e-05,6.177831275944064e-05,3.2247948349170194e-05,0.0038504551465435768,3.6283384950730775e-05,0.00028275526105004084
5000,4.84555839655607e-05,4.588663606089545e-05,3.1762255148522026e-05,4.756633699797087e-05,4.8250986678574334e-05,6.114279573807514e-05,3.1045426638910715e-05,0.0038294985828944994,3.5015151795965394e-05,0.00028797294341182674
