milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
0,199.99999998792023,2.4544416021546997e-26,2.7873102914160334e-25,1.1601821760504142e-28,2.506629175882707,1.3944414174735368e-26,59.209565891462994,0.3155054792459899,2.2957667766439513,3.435730955524104,0.07887636981179909,0.0028697084708514103,0.0028697084708512602,4.7828474514247095,0.0028697084708514246,0.0001
100,199.9999999879333,1.93054572537481e-26,2.786766135469341e-25,1.6254139246415304e-28,2.506629175882707,1.9401176344790688e-26,59.20956589146301,0.3155054792459887,2.2957667766439154,3.4357309555243085,0.07887636981179873,0.002869708470851373,0.002869708470851143,4.782847451424738,0.0028697084708511652,0.0001
200,199.99999998793874,1.5782999854298933e-26,2.78545731705587e-25,1.882087226579442e-28,2.5066291758827215,2.2876104239675064e-26,59.20956589146302,0.3155054792459879,2.295766776643852,3.4357309555243187,0.07887636981179681,0.00286970847085114,0.002869708470851171,4.782847451424724,0.002869708470850965,0.0001
300,199.99999998793035,1.2760249528006024e-26,2.786496584093534e-25,2.1640359771240225e-28,2.5066291758827366,2.552911268644556e-26,59.209565891463065,0.3155054792459875,2.2957667766436627,3.4357309555243516,0.07887636981179594,0.0028697084708510143,0.0028697084708510195,4.782847451424671,0.002869708470851019,0.0001
400,199.99999998795982,9.66313708435223e-27,2.785295859270394e-25,2.3626972402126375e-28,2.50662917588275,2.864724395507638e-26,59.209565891463065,0.3155054792459862,2.2957667766435,3.4357309555245545,0.07887636981179447,0.002869708470850753,0.002869708470850977,4.782847451424719,0.002869708470851044,0.0001
500,199.99999998796832,9.288077192557335e-27,2.7826403627505697e-25,2.409537938972194e-28,2.5066291758827544,2.8750878350214295e-26,59.20956589146308,0.31550547924598576,2.2957667766435943,3.4357309555246145,0.07887636981179262,0.0028697084708506917,0.0028697084708506748,4.7828474514246695,0.0028697084708508404,0.0001
600,199.9999999879648,9.374285513375785e-27,2.7776110136664526e-25,2.4362643105537285e-28,2.506629175882771,2.938955998415205e-26,59.20956589146312,0.3155054792459853,2.2957667766434793,3.435730955524586,0.07887636981179316,0.0028697084708507402,0.002869708470850711,4.782847451424654,0.00286970847085064,0.0001
700,199.99999998797585,8.616334833037365e-27,2.777884012514879e-25,2.4862220149357084e-28,2.5066291758827672,2.9311778819272945e-26,59.209565891463114,0.31550547924598504,2.2957667766433127,3.435730955524661,0.07887636981179,0.002869708470850619,0.0028697084708504982,4.782847451424652,0.002869708470850586,0.0001
800,199.9999999879841,8.44568017015646e-27,2.7766048068114515e-25,2.459977984432558e-28,2.506629175882782,2.985793608470534e-26,59.20956589146315,0.3155054792459841,2.295766776643219,3.4357309555246727,0.07887636981179035,0.0028697084708503885,0.0028697084708503053,4.782847451424581,0.0028697084708504024,0.0001
900,199.99999998799365,8.689284952937213e-27,2.772162497058531e-25,2.51742011552955e-28,2.506629175882785,2.983171898865078e-26,59.209565891463136,0.31550547924598416,2.295766776643246,3.4357309555248805,0.07887636981178944,0.002869708470850327,0.002869708470850482,4.782847451424604,0.002869708470850191,0.0001
