milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
0,199.99999998790622,2.4673052529794437e-26,2.7874963654329414e-25,1.1786296255793742e-28,2.5066291758827077,1.4208155248307217e-26,59.20956589146299,0.3155054792459901,2.295766776643865,3.4357309555241353,0.07887636981179805,0.002869708470851299,0.002869708470851375,4.7828474514247326,0.002869708470851441,0.0001
100,199.999999987923,1.907266195277559e-26,2.7888871333676714e-25,1.624037809932442e-28,2.5066291758827197,1.9129745631695182e-26,59.20956589146301,0.31550547924598965,2.2957667766438257,3.4357309555242654,0.07887636981179941,0.002869708470851258,0.0028697084708512064,4.782847451424696,0.0028697084708512017,0.0001
200,199.9999999879254,1.5812468581940577e-26,2.7868013498649694e-25,1.9034810811854095e-28,2.506629175882723,2.2677756859417735e-26,59.209565891463036,0.31550547924598815,2.295766776643853,3.435730955524271,0.07887636981179792,0.0028697084708510234,0.0028697084708511115,4.782847451424701,0.002869708470851231,0.0001
300,199.99999998792893,1.2738940550408414e-26,2.786484351037734e-25,2.1542885771505453e-28,2.506629175882737,2.5868448420699654e-26,59.20956589146304,0.31550547924598726,2.295766776643761,3.4357309555244835,0.07887636981179516,0.002869708470850866,0.0028697084708509627,4.782847451424704,0.0028697084708508794,0.0001
400,199.99999998795855,9.438147299674877e-27,2.7858050580151853e-25,2.3736496059817623e-28,2.5066291758827504,2.8435708126994437e-26,59.20956589146309,0.31550547924598626,2.295766776643639,3.4357309555244115,0.07887636981179377,0.002869708470850883,0.0028697084708509063,4.782847451424665,0.0028697084708508413,0.0001
500,199.99999998796,9.53366897286144e-27,2.780090495206494e-25,2.396264169119482e-28,2.5066291758827517,2.902352133017395e-26,59.209565891463086,0.31550547924598626,2.2957667766435836,3.4357309555245914,0.07887636981179401,0.0028697084708509055,0.002869708470850786,4.782847451424672,0.002869708470850713,0.0001
600,199.9999999879694,9.49241050693177e-27,2.7822283851150564e-25,2.475125433573746e-28,2.5066291758827592,2.890845249750043e-26,59.20956589146311,0.3155054792459854,2.295766776643349,3.435730955524609,0.07887636981179048,0.002869708470850644,0.0028697084708506127,4.782847451424674,0.002869708470850735,0.0001
700,199.99999998796832,8.35518261203341e-27,2.7807571675372485e-25,2.490679936100743e-28,2.5066291758827766,2.8869672913005685e-26,59.20956589146312,0.31550547924598554,2.2957667766433882,3.4357309555247095,0.07887636981179215,0.002869708470850539,0.002869708470850569,4.7828474514245904,0.002869708470850464,0.0001
800,199.99999998798305,8.208659002358624e-27,2.7788139375447116e-25,2.468485245363108e-28,2.506629175882788,2.9783506222360657e-26,59.20956589146316,0.3155054792459842,2.2957667766433487,3.4357309555247197,0.07887636981178976,0.0028697084708504384,0.002869708470850442,4.78284745142459,0.002869708470850491,0.0001
900,199.9999999879904,7.903474058978816e-27,2.7717287344172344e-25,2.4737814603437166e-28,2.5066291758827823,2.9659044991223614e-26,59.20956589146315,0.31550547924598427,2.2957667766432457,3.4357309555248006,0.0788763698117878,0.0028697084708504727,0.0028697084708503326,4.782847451424573,0.00286970847085034,0.0001
