milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
1000,199.99999998799825,8.159766456980937e-27,2.770510507225339e-25,2.4984164008658848e-28,2.5066291758827997,2.9694843260993734e-26,59.20956589146317,0.3155054792459836,2.2957667766431036,3.4357309555247992,0.07887636981178586,0.0028697084708501353,0.002869708470850323,4.7828474514245665,0.0028697084708502398,0.0001
1100,199.9999999880147,7.24489731964518e-27,2.7715858749519894e-25,2.580664846810305e-28,2.5066291758828076,3.061577652881478e-26,59.20956589146319,0.31550547924598243,2.2957667766430747,3.435730955524967,0.07887636981178635,0.002869708470850205,0.0028697084708500615,4.782847451424517,0.0028697084708500984,0.0001
1200,199.9999999880222,7.645209129955895e-27,2.768326923164e-25,2.557352535537432e-28,2.5066291758828076,3.050233613490946e-26,59.20956589146318,0.3155054792459827,2.2957667766430223,3.435730955524972,0.07887636981178395,0.002869708470849912,0.002869708470850103,4.7828474514245345,0.0028697084708500633,0.0001
1300,199.99999998802082,7.633341867088158e-27,2.768658741299982e-25,2.549666628281517e-28,2.506629175882813,3.092232806319091e-26,59.209565891463214,0.3155054792459815,2.295766776642891,3.435730955525074,0.0788763698117853,0.002869708470849981,0.002869708470849753,4.782847451424508,0.0028697084708499913,0.0001
1400,199.99999998803466,7.240538554937714e-27,2.7658410431018025e-25,2.5838519394346747e-28,2.506629175882825,3.1392594963554067e-26,59.20956589146325,0.3155054792459807,2.2957667766429153,3.4357309555250684,0.07887636981178284,0.0028697084708497536,0.002869708470849849,4.7828474514244474,0.0028697084708498664,0.0001
1500,199.9999999880361,6.903509850428122e-27,2.764562670803214e-25,2.642607469703621e-28,2.506629175882834,3.091327192898132e-26,59.209565891463264,0.31550547924598077,2.2957667766427727,3.435730955525182,0.07887636981178076,0.0028697084708497822,0.002869708470849668,4.782847451424466,0.002869708470849623,0.0001
1600,199.99999998804816,6.300923624092521e-27,2.7631183219136427e-25,2.637655314722238e-28,2.5066291758828303,3.168837552236565e-26,59.20956589146326,0.3155054792459807,2.295766776642638,3.4357309555252162,0.07887636981178062,0.0028697084708495823,0.002869708470849689,4.782847451424428,0.002869708470849423,0.0001
1700,199.9999999880761,6.516851024698005e-27,2.7558843799434807e-25,2.6593484698109687e-28,2.5066291758828374,3.1555056307361487e-26,59.20956589146328,0.3155054792459796,2.2957667766426226,3.435730955525245,0.07887636981177823,0.0028697084708496114,0.0028697084708494704,4.782847451424394,0.002869708470849325,0.0001
1800,199.99999998807547,5.5957280580246645e-27,2.7556705754211634e-25,2.6693664631190847e-28,2.506629175882854,3.222111506654492e-26,59.20956589146332,0.31550547924597905,2.2957667766425573,3.4357309555253055,0.07887636981177787,0.0028697084708492423,0.002869708470849242,4.7828474514243595,0.0028697084708492067,0.0001
1900,199.9999999880916,5.1938497663997335e-27,2.754390303110719e-25,2.6814169294805835e-28,2.506629175882858,3.2270839225418796e-26,59.20956589146329,0.31550547924597916,2.2957667766424237,3.4357309555254485,0.07887636981177684,0.0028697084708493364,0.0028697084708493256,4.782847451424341,0.0028697084708490866,0.0001
2000,199.99999998808332,5.417193088430222e-27,2.749816797975739e-25,2.719066264956012e-28,2.5066291758828596,3.2502560273630004e-26,59.20956589146335,0.3155054792459777,2.2957667766424055,3.4357309555254374,0.07887636981177616,0.0028697084708491035,0.0028697084708492345,4.782847451424372,0.0028697084708492744,0.0001
2100,199.9999999880954,5.024664368357605e-27,2.7501883866602387e-25,2.768446402119771e-28,2.5066291758828654,3.249326434017927e-26,59.209565891463356,0.3155054792459773,2.295766776642196,3.4357309555255195,0.07887636981177447,0.002869708470848964,0.002869708470849113,4.782847451424304,0.002869708470848903,0.0001
2200,199.99999998810233,4.387933105793553e-27,2.7467477737722914e-25,2.7385528479596277e-28,2.5066291758828747,3.333835432783217e-26,59.20956589146337,0.3155054792459774,2.2957667766421133,3.435730955525643,0.0788763698117733,0.002869708470848804,0.0028697084708487978,4.7828474514242965,0.0028697084708487657,0.0001
2300,199.9999999881069,4.582702642973021e-27,2.7482602370949007e-25,2.829777098184793e-28,2.5066291758828805,3.3557812661489165e-26,59.20956589146336,0.31550547924597616,2.2957667766420427,3.435730955525694,0.07887636981177173,0.0028697084708486768,0.0028697084708487015,4.7828474514242965,0.002869708470848927,0.0001
2400,199.9999999881279,4.027791495696614e-27,2.7455725977932894e-25,2.8254910466712516e-28,2.506629175882886,3.343620748277548e-26,59.2095658914634,0.3155054792459756,2.2957667766420022,3.4357309555257296,0.07887636981177074,0.0028697084708488047,0.002869708470848587,4.782847451424223,0.002869708470848835,0.0001
2500,199.9999999881363,3.678366218425652e-27,2.743711308684884e-25,2.819229801085493e-28,2.506629175882894,3.423792726033496e-26,59.20956589146342,0.3155054792459751,2.2957667766420133,3.435730955525844,0.07887636981177074,0.0028697084708485467,0.0028697084708484318,4.7828474514242005,0.002869708470848598,0.0001
2600,199.99999998815153,3.641412629975595e-27,2.73961716790139e-25,2.863502571123489e-28,2.5066291758829005,3.41477627890646e-26,59.20956589146341,0.31550547924597494,2.2957667766419667,3.4357309555258744,0.07887636981176792,0.0028697084708485237,0.0028697084708483615,4.782847451424233,0.0028697084708483468,0.0001
2700,199.99999998814332,3.661162328215775e-27,2.7401129967298197e-25,2.860805212216988e-28,2.5066291758829133,3.4049970701071237e-26,59.20956589146346,0.31550547924597355,2.295766776641905,3.4357309555259232,0.07887636981176803,0.0028697084708482943,0.00286970847084834,4.782847451424222,0.0028697084708484183,0.0001
2800,199.99999998815667,2.898397316820553e-27,2.7382063084000615e-25,2.8719364665513513e-28,2.5066291758829204,3.4597428332237676e-26,59.20956589146347,0.315505479245974,2.2957667766417047,3.4357309555259965,0.07887636981176528,0.002869708470848138,0.0028697084708483945,4.782847451424199,0.0028697084708481273,0.0001
2900,199.99999998816892,2.8140026010532587e-27,2.7376603709163507e-25,2.9059793851464057e-28,2.50662917588293,3.4862645676857084e-26,59.20956589146346,0.3155054792459727,2.295766776641574,3.435730955526144,0.07887636981176376,0.0028697084708482683,0.0028697084708481056,4.78284745142412,0.0028697084708480592,0.0001
3000,199.99999998817609,2.413044115426607e-27,2.7332086935564975e-25,2.9284525443892785e-28,2.5066291758829378,3.533474831646197e-26,59.209565891463484,0.31550547924597305,2.2957667766416194,3.435730955526137,0.07887636981176366,0.0028697084708481364,0.0028697084708480818,4.7828474514241535,0.00286970847084816,0.0001
3100,199.99999998817603,2.2418379276901413e-27,2.7284777255137936e-25,2.9742934747865945e-28,2.506629175882944,3.5243692039417234e-26,59.20956589146353,0.3155054792459717,2.295766776641471,3.4357309555262137,0.07887636981176278,0.0028697084708480375,0.0028697084708479035,4.78284745142413,0.0028697084708479118,0.0001
3200,199.9999999881856,1.9504722516991274e-27,2.7273570470358623e-25,3.0228743869661966e-28,2.5066291758829506,3.533674469985601e-26,59.20956589146351,0.31550547924597094,2.295766776641503,3.4357309555262288,0.07887636981176227,0.0028697084708479,0.0028697084708479434,4.7828474514240575,0.0028697084708479204,0.0001
3300,199.99999998819592,2.0799087244364768e-27,2.7280694782778896e-25,2.996092227072662e-28,2.5066291758829635,3.5825225374716536e-26,59.209565891463555,0.3155054792459708,2.2957667766413725,3.4357309555264224,0.07887636981176134,0.002869708470847626,0.0028697084708476477,4.782847451424045,0.0028697084708476013,0.0001
3400,199.99999998822554,1.5882316435477838e-27,2.7231422396358185e-25,2.9963533762141855e-28,2.5066291758829666,3.5625663798003717e-26,59.20956589146354,0.31550547924597055,2.2957667766412726,3.4357309555264455,0.07887636981175926,0.0028697084708477066,0.002869708470847681,4.782847451424027,0.002869708470847614,0.0001
3500,199.9999999882283,1.7794902994811814e-27,2.7205938194669203e-25,3.0402870657975644e-28,2.5066291758829657,3.667184053413006e-26,59.209565891463576,0.3155054792459695,2.2957667766411496,3.4357309555265334,0.07887636981175628,0.0028697084708474486,0.002869708470847508,4.782847451424045,0.0028697084708474967,0.0001
3600,199.99999998823137,1.4408338541519118e-27,2.722312873543466e-25,3.047268823172703e-28,2.5066291758829715,3.6681247609782434e-26,59.20956589146361,0.31550547924596944,2.295766776641146,3.435730955526585,0.07887636981175586,0.0028697084708473116,0.002869708470847517,4.782847451424026,0.0028697084708474087,0.0001
3700,199.999999988238,1.2394897796522061e-27,2.71700525480347e-25,3.0601529475045663e-28,2.5066291758829897,3.716889681392931e-26,59.20956589146359,0.3155054792459687,2.2957667766410035,3.435730955526546,0.07887636981175522,0.002869708470847109,0.002869708470847213,4.782847451423993,0.0028697084708471984,0.0001
3800,199.99999998825214,2.591855574292613e-28,2.714914501127384e-25,3.1538820264804694e-28,2.506629175882991,3.6630822827182664e-26,59.20956589146362,0.3155054792459681,2.2957667766408725,3.435730955526727,0.07887636981175397,0.0028697084708470518,0.002869708470847167,4.7828474514239625,0.002869708470847262,0.0001
3900,199.9999999882609,4.214167075206924e-28,2.7173685736125795e-25,3.144043038220094e-28,2.5066291758829733,3.657980137006874e-26,59.20956589146361,0.31550547924596845,2.2957667766409307,3.43573095552673,0.07887636981175394,0.0028697084708469503,0.0028697084708469624,4.782847451423879,0.0028697084708470774,0.0001
4000,199.9999999882703,9.166670060785811e-28,2.7157276904719165e-25,3.1525473407941417e-28,2.506629175882951,3.7083809618390947e-26,59.20956589146364,0.31550547924596895,2.2957667766408414,3.4357309555267013,0.07887636981175422,0.0028697084708469854,0.0028697084708471294,4.782847451423864,0.0028697084708471025,0.0001
4100,199.99999998826405,1.1257826444080883e-27,2.7133086184456864e-25,3.130104994622617e-28,2.506629175882924,3.709904439639519e-26,59.20956589146363,0.31550547924597006,2.295766776640874,3.4357309555266076,0.07887636981175376,0.0028697084708469776,0.0028697084708470904,4.782847451423787,0.0028697084708468362,0.0001
4200,199.99999998826584,5.437364700890071e-28,2.7111134232473485e-25,3.104074984883092e-28,2.5066291758829027,3.7062945520732366e-26,59.20956589146362,0.3155054792459712,2.295766776640996,3.435730955526668,0.07887636981175104,0.002869708470846938,0.0028697084708467963,4.78284745142373,0.0028697084708468,0.0001
4300,199.99999998828693,1.0688190383792621e-27,2.708189944154737e-25,3.148907877488891e-28,2.506629175882895,3.732494577247656e-26,59.209565891463626,0.31550547924597117,2.295766776640969,3.4357309555265547,0.07887636981175195,0.0028697084708469768,0.0028697084708469043,4.782847451423664,0.00286970847084668,0.0001
4400,199.99999998828793,8.70502651369394e-28,2.7082463229248e-25,3.078490181428833e-28,2.5066291758828734,3.7150795916061985e-26,59.209565891463626,0.3155054792459723,2.295766776640895,3.4357309555266435,0.07887636981175228,0.0028697084708466897,0.0028697084708468163,4.782847451423658,0.0028697084708466736,0.0001
4500,199.99999998829205,6.335384229354458e-28,2.7055533301540723e-25,3.1279902136459896e-28,2.506629175882848,3.6969991477399584e-26,59.20956589146362,0.31550547924597333,2.2957667766409173,3.4357309555265183,0.07887636981175063,0.00286970847084673,0.002869708470846809,4.782847451423568,0.0028697084708465465,0.0001
4600,199.99999998831507,8.076540812750904e-28,2.706187645974275e-25,3.139889388897979e-28,2.5066291758828294,3.748448680837007e-26,59.20956589146361,0.31550547924597394,2.2957667766408645,3.435730955526573,0.07887636981175014,0.002869708470846683,0.002869708470846616,4.782847451423512,0.00286970847084654,0.0001
4700,199.99999998832067,8.842619809878369e-28,2.703676170984134e-25,3.0989737560141506e-28,2.5066291758828045,3.709558901794188e-26,59.20956589146362,0.3155054792459741,2.2957667766408805,3.435730955526516,0.0788763698117497,0.002869708470846656,0.0028697084708465426,4.7828474514234465,0.00286970847084669,0.0001
4800,199.99999998832112,4.451613414182978e-28,2.7006855223892257e-25,3.0996173678320577e-28,2.5066291758827894,3.7171700997616636e-26,59.209565891463626,0.3155054792459756,2.295766776640842,3.435730955526511,0.07887636981174984,0.0028697084708464438,0.00286970847084661,4.782847451423389,0.0028697084708466645,0.0001
4900,199.99999998832186,3.7426470789883174e-28,2.6992353109656926e-25,3.107029107100775e-28,2.5066291758827646,3.6991924915286127e-26,59.20956589146361,0.3155054792459756,2.295766776640933,3.4357309555265085,0.07887636981174831,0.00286970847084656,0.002869708470846303,4.782847451423329,0.002869708470846532,0.0001
5000,199.99999998834332,9.501200318248969e-28,2.6957693754325556e-25,3.1564132369239634e-28,2.5066291758827357,3.708222285378208e-26,59.209565891463626,0.3155054792459767,2.2957667766409044,3.435730955526516,0.07887636981174792,0.0028697084708463752,0.0028697084708463982,4.782847451423323,0.0028697084708463,0.0001
