milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
0,199.99999998790375,2.4224694494502591e-26,2.789469119384875e-25,1.1894457065685493e-28,2.5066291758826984,1.4484336789233597e-26,59.209565891463015,0.31550547924599,2.2957667766438394,3.43573095552421,0.07887636981179942,0.0028697084708514883,0.0028697084708513712,4.782847451424703,0.002869708470851278,0.0001
100,199.9999999879206,1.920600570677204e-26,2.7887345229369822e-25,1.617213283750746e-28,2.506629175882719,1.886014915213364e-26,59.209565891463,0.31550547924598926,2.2957667766438514,3.4357309555242113,0.07887636981179647,0.002869708470851116,0.0028697084708512108,4.78284745142475,0.002869708470851163,0.0001
200,199.99999998793885,1.554793712630085e-26,2.785743661981316e-25,1.8946427312669018e-28,2.5066291758827206,2.1999073858089198e-26,59.20956589146305,0.3155054792459889,2.2957667766438354,3.4357309555242725,0.07887636981179748,0.002869708470851173,0.0028697084708512554,4.782847451424734,0.0028697084708511297,0.0001
300,199.99999998792947,1.2110591858395708e-26,2.7842786206555365e-25,2.2063150730047675e-28,2.5066291758827455,2.5572822624112147e-26,59.20956589146308,0.31550547924598704,2.295766776643695,3.4357309555243285,0.07887636981179558,0.002869708470850967,0.002869708470851056,4.782847451424687,0.0028697084708509883,0.0001
400,199.99999998794632,9.150735379782327e-27,2.7839020954755194e-25,2.402098853146869e-28,2.506629175882748,2.8115293618937927e-26,59.209565891463086,0.31550547924598643,2.2957667766436,3.435730955524525,0.07887636981179284,0.0028697084708508196,0.002869708470851043,4.782847451424697,0.002869708470850959,0.0001
500,199.99999998795175,8.943318728610168e-27,2.7824775533516848e-25,2.3808928238356774e-28,2.5066291758827646,2.9244217881777304e-26,59.2095658914631,0.3155054792459859,2.295766776643535,3.4357309555245905,0.07887636981179354,0.002869708470850936,0.0028697084708509337,4.78284745142464,0.0028697084708507467,0.0001
600,199.99999998796312,9.361076445076798e-27,2.778523696205185e-25,2.3989203532240698e-28,2.5066291758827695,2.9459490951793567e-26,59.2095658914631,0.31550547924598527,2.2957667766433487,3.4357309555246087,0.07887636981179183,0.0028697084708505676,0.0028697084708507272,4.782847451424683,0.002869708470850694,0.0001
700,199.99999998797347,9.203819391162423e-27,2.7757482352722886e-25,2.4648926381372137e-28,2.5066291758827672,2.923290557463667e-26,59.209565891463114,0.3155054792459854,2.29576677664341,3.4357309555247144,0.07887636981179144,0.0028697084708505455,0.0028697084708506444,4.782847451424614,0.0028697084708505793,0.0001
800,199.99999998798057,8.151868714806338e-27,2.7738001368777644e-25,2.498865122730651e-28,2.50662917588278,2.9955919217770545e-26,59.209565891463136,0.3155054792459846,2.2957667766431884,3.435730955524695,0.07887636981179087,0.002869708470850332,0.002869708470850372,4.782847451424598,0.002869708470850484,0.0001
900,199.99999998800212,8.632107881342925e-27,2.7747356562493074e-25,2.4755033832542335e-28,2.5066291758827908,2.990812533238949e-26,59.20956589146315,0.3155054792459844,2.2957667766432155,3.435730955524826,0.07887636981178689,0.002869708470850435,0.0028697084708504393,4.782847451424594,0.002869708470850256,0.0001
1000,199.99999998799305,8.376704662206057e-27,2.772268379420723e-25,2.5011395305918587e-28,2.5066291758827877,2.990785481965783e-26,59.20956589146317,0.3155054792459833,2.295766776643132,3.4357309555248694,0.07887636981178567,0.002869708470850285,0.002869708470850304,4.7828474514245425,0.0028697084708503655,0.0001
1100,199.99999998800737,7.365877755659474e-27,2.7725972248204827e-25,2.5287849536027907e-28,2.506629175882799,3.025056729778098e-26,59.209565891463185,0.31550547924598343,2.295766776643139,3.4357309555248965,0.07887636981178663,0.0028697084708502736,0.0028697084708500537,4.782847451424505,0.0028697084708501834,0.0001
1200,199.99999998801277,6.967795432890798e-27,2.7673384810048224e-25,2.6000804879122595e-28,2.5066291758828085,3.096603608352755e-26,59.209565891463185,0.3155054792459828,2.295766776642976,3.4357309555250453,0.07887636981178557,0.0028697084708500507,0.0028697084708499345,4.782847451424492,0.0028697084708499978,0.0001
1300,199.99999998802977,7.302716012735011e-27,2.7643103975493177e-25,2.550441254452271e-28,2.5066291758828236,3.111263240109965e-26,59.209565891463214,0.3155054792459816,2.295766776642898,3.435730955524982,0.07887636981178375,0.002869708470850013,0.0028697084708499093,4.7828474514245105,0.002869708470849829,0.0001
