miliseconds,OCT4,SOX2,NANOG,OCT4_SOX2,Protein
0,-0.07335300438334313,0.019066207545550506,0.009928933742317115,0.09651489243918558,-0.0014979404602237423
100,0.9961020342419472,0.8940092807009574,0.009137390375516613,0.05521052916945706,-0.00012188586186075818
200,1.749730361373661,1.7731570037861288,0.008199907205998324,0.05229339358282345,0.0033657288505708188
300,2.461171730746386,2.5231217383109668,0.0074620870250710685,0.042536846674170826,0.0018289283759276196
400,3.2574661074057576,3.1211373229792643,0.006910842243901802,0.06482934475691292,0.002912071889058102
500,3.705005783087879,3.818258526963867,0.006317534854714636,0.07849762612342873,0.0023569871480268617
600,4.262015999162933,4.3470531037729065,0.005674123587322185,0.1126563765546966,0.0014347163167921493
700,4.77641895914245,4.681951577887947,0.0052987026598864,0.14926529481568984,0.0022548392666779183
800,5.029328475591972,5.12339658784644,0.00483591894886078,0.18403149368574312,0.004621930255070081
900,5.479192546718631,5.401056678679869,0.004417342220308391,0.2216971555612816,0.007341079512826151
1000,5.750036293357499,5.7739124764629945,0.004146760562218275,0.2601891865744017,0.011537053784688805
1100,5.881385158188692,6.0160650908349576,0.004028264257040025,0.28636486360009467,0.011901646847219415
1200,6.189835429876246,6.156454376406511,0.0037984516051710734,0.3274243775942252,0.015063128144518274
1300,6.3928840813036585,6.356197452272904,0.0035229228042013947,0.34134920187045714,0.018238726338601696
1400,6.543706266808546,6.374671324166968,0.0034131132185621104,0.3651662285459233,0.023256399709204994
1500,6.570797912971757,6.619374034802808,0.0032731621229563725,0.3893021541864976,0.028695701583809966
1600,6.623499383951985,6.753060901995317,0.0031453196509960905,0.41474932778148255,0.030407350780950707
1700,6.751316664364529,6.712373738873625,0.0031002087384424714,0.4326304344846969,0.03866895189266715
1800,6.843925739526255,6.886153169394864,0.0030838869043453114,0.4373345092984723,0.03809447201553879
1900,6.906231249954302,6.948790937706621,0.0030220010248907477,0.4470816930513984,0.0418823273543409
2000,6.963161623343237,6.9331533928519224,0.002900752249055239,0.4617844488541569,0.04974709631062732
2100,6.98057655695284,6.973867953308442,0.0028744176913748265,0.4717621114791992,0.051924779328083724
2200,6.97679878668588,7.133778519569355,0.0028324125358321303,0.48897706909770555,0.05849214080597827
2300,7.163276742462181,7.016455347088177,0.0028400250152339932,0.49060900855540934,0.06459560783532134
2400,7.028225854122816,7.129541734714557,0.0028579907968449276,0.4981522296938385,0.0667362760669901
2500,7.161392403130834,7.072722472578963,0.002911018619669571,0.4981427507691157,0.07385962611837356
2600,7.200319486530185,7.167846896563916,0.0027996322633697794,0.50314491183461,0.07629915066980292
2700,7.2424576594379015,7.19349086007249,0.0028659298430398885,0.5104044120639729,0.08483343536749961
2800,7.249879380840099,7.2497882788513115,0.0027469150289838127,0.5078303499655005,0.09122625944151815
2900,7.123765626029276,7.24932744062217,0.0028375560928287596,0.5199797095306661,0.09460892227452075
3000,7.183344603092338,7.144951121504866,0.002797671686142565,0.5224701961148249,0.09614239391674288
3100,7.196153447903529,7.160697900579025,0.0027858500621189765,0.5208504942103171,0.1045952536981457
3200,7.166810679657598,7.22619698620737,0.002748182414048022,0.5196433374420973,0.10791897818090336
3300,7.191874913076455,7.2181313344620275,0.0028238431689480005,0.5141692021206913,0.11452323930699243
3400,7.156898329090516,7.16541831297599,0.0028790232318720572,0.5185783593020247,0.12026295923198346
3500,7.2780754260595115,7.3110167553028145,0.0028161589945184034,0.527206918947515,0.12494124947395785
3600,7.172601697421337,7.163956615920158,0.0027463636707154714,0.5148181800494176,0.13079892741323443
3700,7.205824081773409,7.252218887229617,0.0029092331870230357,0.5283222415161838,0.1346016907008692
3800,7.286885540481321,7.291923725068442,0.0028340297403981105,0.5190611034550741,0.14211857212177248
3900,7.188366447155634,7.206449690325749,0.0029156143861594447,0.5247869820690112,0.14317441308678622
4000,7.253655325721445,7.294691910063042,0.002862240216703677,0.529663324396402,0.14875681002444185
4100,7.327721478588271,7.3358080117660105,0.0028586920684019524,0.5172986129030637,0.15705128705036042
4200,7.216471232742519,7.281120262397849,0.0028992654158224063,0.5224870061703445,0.15654098494927146
4300,7.232449871120163,7.188280006176601,0.0029054874122075047,0.519944507827859,0.16458991498160971
4400,7.301455908156324,7.2893296769186655,0.0027769995392720745,0.5221820954959248,0.1673777150183508
4500,7.211976846661004,7.260432931583718,0.00290139079711583,0.5296232194807254,0.1754381482580129
4600,7.32117570440815,7.324419696117134,0.0028052561991091323,0.5200243717207248,0.17971310119749326
4700,7.297324863097661,7.1993808813780396,0.0029246677061905662,0.5234583156585749,0.18454604035920041
4800,7.293527058318118,7.288589025285671,0.002796370348426767,0.5254266961088089,0.19085279907501942
4900,7.196725797483138,7.321168791107927,0.0029359162732178236,0.5209899634263746,0.19687441918996368
5000,7.221041284775358,7.3196609810280115,0.002929329450599108,0.5251707140082501,0.19870830400956138
