milliseconds,OCT4,SOX2,NANOG,OCT4_SOX2,Protein
0,0.04803855507739765,0.08759315462752679,0.009999214951096444,0.09523417670404774,1.7578964444738346e-05
100,0.955802864005117,0.8964748424995268,0.009017027898381505,0.05798362779803296,1.282710807498286e-05
200,1.7183098125495664,1.8704431246162638,0.008351134270447503,0.04368267362655494,-0.000588812998958182
300,2.5506309256149913,2.4804999654345794,0.007456711938149717,0.051828175434999,0.00017537900534281823
400,3.1471494620784557,3.1786186426651133,0.006926813927388578,0.058340365160777834,0.00032657457922003917
500,3.7429511513352285,3.79367829491122,0.006188704110506287,0.08193721923845071,0.005506371543744134
600,4.272461235179775,4.229030811248588,0.0057800743989907,0.11181861888146888,0.004712326769170849
700,4.672630853779256,4.6470423114359605,0.005246378973230827,0.15904858917355533,0.002786869390993101
800,5.021086492179532,5.160705409853843,0.004910500610449121,0.17986978874920134,0.008856424193615741
900,5.4281466050194815,5.432635638591355,0.0044325430713925045,0.217089901327584,0.0059648571751915735
1000,5.667041443773543,5.781158633776974,0.004220936025763605,0.2495514958157222,0.010823500175222385
1100,5.970675059842802,6.007108403982259,0.004001314377170803,0.2937880738835251,0.01361842787645873
1200,6.102659679557755,6.173912855013238,0.0038143159791253827,0.3186480712247527,0.016895310357190812
1300,6.396241285857557,6.313015972732758,0.0035853643468270096,0.34856797187829514,0.01766893154301877
1400,6.482581025813507,6.534283488585725,0.003504330979593296,0.36652698589469734,0.023703329609168572
1500,6.594325128666441,6.508051851277127,0.0032249450551271484,0.38722640441510375,0.029853879819964818
1600,6.688483210498568,6.636091528631901,0.0031556582415782253,0.412535101367029,0.031130773036418972
1700,6.731567975183225,6.766158790323846,0.0030565461550180425,0.42232074696860483,0.03560392770056681
1800,6.886693257888783,6.795143181303944,0.0031218785854709935,0.44106781726437944,0.04018868248209975
1900,6.868851423211551,6.998160570157755,0.002995071732509121,0.4509129172636418,0.04369887146960025
2000,7.037895200144383,6.96358787987282,0.0029263826374384943,0.4581666172283917,0.05152439294622284
2100,6.982840357049612,6.949369028268372,0.002939224093534338,0.4778826316015548,0.05385341107938226
2200,7.103270194016228,7.087808402298195,0.002927824015947161,0.4756074632352942,0.05619440635515556
2300,7.0072432184015785,7.004605401497088,0.002903800014013102,0.4956388203909544,0.06407976581912048
2400,7.081890986937332,7.04374171002302,0.0028073966551199194,0.49731655362421123,0.07033095361875003
2500,7.105357475897818,7.068691379803317,0.0027896139986674103,0.4978647790159487,0.07625540041937261
2600,7.12099531513103,7.144279738157859,0.002814474568391616,0.49921387782889187,0.0767950401796344
2700,7.098325434919665,7.257113361583114,0.002740852819298211,0.505780408427807,0.08370894543207978
2800,7.198064990446266,7.189787499615405,0.0028186230872827614,0.5074620244197863,0.09058695342510277
2900,7.214097292495463,7.2340774368666665,0.002759160368717009,0.5061967284050004,0.09544475863172339
3000,7.132970636801087,7.162653206660772,0.002807886677299695,0.5227676405657785,0.10121039919580492
3100,7.26152229745351,7.277926230475859,0.0027521972556768435,0.5150408157770487,0.10664295647129901
3200,7.264306945005438,7.150872875441546,0.0028967501100981724,0.5181569037313788,0.108084944327933
3300,7.296785630257897,7.192328678236153,0.0027690502320722693,0.512756476038522,0.11396984993041037
3400,7.311131622580431,7.163833430300998,0.002798562653900358,0.5224387719591151,0.11942048557232295
3500,7.187666102430125,7.2035321229100715,0.002764169906333046,0.51665282114147,0.12558214865757916
3600,7.247728938235507,7.314484092736001,0.0028058975996759607,0.5210954984031586,0.13203668266034588
3700,7.252088482974927,7.3120040814700715,0.002793878659435105,0.5254609965584308,0.13390191875690166
3800,7.16483461168638,7.330240646999539,0.0027861207769186254,0.5160180243831851,0.14012802809488278
3900,7.228925320965329,7.27414769788853,0.0027791340048483504,0.5185967289345352,0.145971689667248
4000,7.229349642334537,7.257536186925069,0.0027744641918131694,0.5323188901212459,0.14968722780611352
4100,7.321256284615511,7.172758715923332,0.0029233742021627833,0.5294067146066327,0.15672353242994322
4200,7.215908616750801,7.190201227966112,0.0029297960426203445,0.5251672883049475,0.16256408704249733
4300,7.204891650756708,7.184257286297689,0.002808469345305062,0.5231127554069264,0.16631784080589207
4400,7.295690484858565,7.1955625528324365,0.0028216797681078635,0.5180763269435739,0.16768229193369763
4500,7.254233791343425,7.20176863702001,0.0029113170535634034,0.5315784093762226,0.1761597099063289
4600,7.3114396404566175,7.240143159737571,0.002882593064942613,0.5295438422002675,0.18137711638174334
4700,7.307427722941471,7.211771453332497,0.002943469597787836,0.5277257844699702,0.1871496495154436
4800,7.190273747806208,7.254940000959451,0.0028660779137052467,0.5191649637953314,0.18827055030622025
4900,7.242785467380234,7.216445034320752,0.002798121276917855,0.5183082669155314,0.1984288783120527
5000,7.241687506305885,7.291649603421942,0.0028668998898336105,0.5238637875564423,0.20061695777327396
