milliseconds,s46,s32,s42,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,CBG,CBG_CortOUT,Alb,Alb_CortOUT
0,0.7794922524753114,0.007000799759205652,99.87214117613507,0.49970222098943706,0.0008000319596109953,46.92005916851129,1.1312251997960738,0.827536260212373,104.01975066236433,0.07415064804009924,0.10062856927416881,0.3288650626698503,0.0003499722130805892,0.049471119720022744,32.68664995334673,0.010094170599872516,0.01939678574259256,0.8100406634214015,0.45975250291770814,99.99750998238294,1.186211861817178e-06,0.0043872283426361035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024535249695233833,549.9758978526199,-0.06182338302093077,60000.01952522691,-0.0025180495967108657
100,0.7309264296742443,0.007001739746324121,98.11788257695758,0.5642168563518343,0.0007999498742598467,79.4265214220155,0.051682498557487,0.02097310615108403,104.02967408019872,0.07351527542027675,0.09891295189580694,0.2668452206754493,0.00991646830505946,0.09912212161430173,0.2372052340369643,0.0005012786898201015,0.06794154249959257,0.7614050248165168,0.46261672349604865,98.20870044018393,0.95638142378933,0.8056950921312384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053086559708972844,543.6153170409226,6.347713903368331,59999.80496344905,0.2121801784897881
200,0.7372824776254756,0.0070022393283394055,98.10041730806736,0.5833329357858245,0.0007998725916561125,79.06840373527145,0.046292137662665406,0.014148258115860571,104.00353097654904,0.07805009788713689,0.09846991051081477,0.2452524631625102,0.009164736436411532,0.09332014657804877,0.04220679790031029,0.0006323023615210704,0.06426906373597502,0.7661438640794357,0.46969599925659555,98.2125148975123,0.9653417323103838,0.7968948756093802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295316948266461,543.5540738103301,6.447455582386493,59999.80898504741,0.2107145021968663
300,0.737088829440285,0.007003428484483115,98.03870433240843,0.5851712695910911,0.0007998540308611639,79.51018428107216,0.04479969959620428,0.022533473841804326,104.00815024143515,0.08866097891607504,0.0990330407238473,0.2456744038274047,0.008153283553277641,0.09225841133835579,0.15134261763854268,0.0006020105432441565,0.0639387593379218,0.7652019532323066,0.47724921861156794,98.21610780380875,0.9736439668461255,0.7974637002775328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052732496020599554,543.6343231429314,6.292175219480871,59999.80626220869,0.21203303363617165
400,0.7370410255098363,0.007003607569817598,98.00254755993754,0.5846566376276618,0.0007998554522596817,79.37556925286282,0.05468544766354289,0.021868481125428663,104.00244275005852,0.09192997381251344,0.09822804912388718,0.24560708816335983,0.00758595656502907,0.09355318873731758,0.34021573428774965,0.00041824288250931615,0.06451495496091625,0.7656327327596326,0.47829437868513086,98.20762534919953,0.9592971892549719,0.8049146832180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053457334432259786,543.6192450847268,6.347366960211949,59999.804034322304,0.21324198039973932
500,0.7375290670647704,0.007004491024690869,97.97383334199611,0.5838644413231522,0.0007998568582562482,79.09302841573498,0.06396161538484059,0.01933125298402964,104.00158438041117,0.090631299071982,0.09694792499731404,0.24668197099634576,0.007003401170874009,0.09297783249658141,0.8176184786182918,0.0005902615499461525,0.06431172026075539,0.7658248348577531,0.4878876630170384,98.22268676850634,0.9504081009133994,0.8035474462304893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526724866681077,543.6022908795085,6.387181367666855,59999.80751250671,0.21200434491828463
600,0.7369269673989532,0.0070061516052514015,97.97413941379058,0.5828765199204526,0.0007998354805054292,79.23845223182457,0.03947867486175881,0.004319891455708181,104.0544081499673,0.10186388100136003,0.0961820365679248,0.24588292654061963,0.006383305644914427,0.09275527142318066,0.5373378426059117,0.0004902894027668463,0.06503660055845453,0.7661169370033708,0.4919642048794324,98.23055226581364,0.9679392280600625,0.8159517723774325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052765170621233835,543.5808631483205,6.473223504245934,59999.80911668783,0.21185188928390855
700,0.7365894102124616,0.0070080013297914,97.96074025639747,0.5836014533727333,0.0007998062730382111,79.14533837228156,0.039195236002540434,0.009699750836580506,104.01247144832699,0.09972274492945304,0.0958595704700635,0.2457048722679057,0.005814360789952769,0.09320723302379721,0.024157138293179725,0.0003938538476497003,0.06428224794612074,0.7655708523980136,0.49451243297189307,98.21831912020558,0.9715911538931754,0.8168993182990975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05293898084408739,543.6703047744235,6.319883517046209,59999.80750643748,0.2096788407351533
800,0.7373128412293866,0.007006946603993058,97.96228767293155,0.5825849899037708,0.000799766880011913,79.56441007177875,0.055521082832020036,0.01170846409137546,104.05807264684088,0.1032456222243915,0.0958761810387338,0.24724306297023504,0.005322143193165613,0.0934112973123666,0.4214848602465186,0.0004323556637758085,0.0643967269828789,0.7653872240720685,0.49447555556838074,98.21801469677293,0.954755228454955,0.8063837049915831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05340067190356523,543.5810931215311,6.46293500107013,59999.80580190783,0.21410593709178352
900,0.7360039001834023,0.007008654708430059,97.93241701504056,0.5825215113454207,0.0007997708703631564,79.01437774884518,0.048755521759713025,0.015791348744158034,104.0332211001799,0.10401040329905131,0.09497299710292811,0.2458633080005405,0.004653517234048974,0.09360621831857956,0.10620566741811055,0.0005945218952746989,0.06465819810852416,0.7649459343684942,0.5061303685816345,98.20348365418974,0.9713332693099543,0.8094422117057188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05282886095561441,543.6335924339933,6.445995291441283,59999.80414949341,0.21007675492425515
1000,0.7368973972086721,0.007009659896720819,97.94673935867269,0.5823639437098541,0.0007996859024383102,79.132918884365,0.050582276698892426,0.015196241339931766,104.07761672003645,0.11517177630086908,0.09498189083745932,0.2459563758567392,0.004082445797596367,0.09330079588691295,0.4102352683333714,0.00046897041876455556,0.06504631647577241,0.7651215603487799,0.4996821370036142,98.22787064074915,0.9567179768452616,0.8157873597005456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307537306407559,543.5684875661651,6.376327128826594,59999.8068390205,0.20948502735268973
1100,0.7361395127531364,0.007009884052588048,97.92066842497262,0.583394075431475,0.0007996714764651352,79.12667976742239,0.04479536537852547,0.012747733403109933,104.12425258921843,0.11213925970063948,0.09438180380018057,0.24595325142716717,0.004033254751687967,0.0931550584738296,0.11636975325184395,0.0004833789463561519,0.06534985987083836,0.7652518952933597,0.5120880003346385,98.21411658621042,0.9530275013200001,0.8154435982159788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531308708326804,543.5286463534579,6.504191746796806,59999.8060202499,0.20985865111917645
1200,0.736277323540426,0.007011213659312681,97.8494929153199,0.5818450783971285,0.0007996751563479965,79.14928153068712,0.04920956384859365,0.010437838644571868,104.09692562687945,0.11529964581541848,0.09391306131667815,0.24743407031516854,0.003663564051513281,0.0935590094060056,0.262052010821304,0.00046321079085732085,0.06429642049989405,0.7649580982356898,0.5153698400824293,98.22691126321295,0.9701339819738469,0.8091003913124637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05268625935883823,543.4884691242609,6.41110758455317,59999.80431124221,0.21357628268020148
