milliseconds,s46,s32,s42,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,CBG,CBG_CortOUT,Alb,Alb_CortOUT
0,0.7797050458345447,0.0069990945950697235,99.87286519613062,0.4991165933596307,0.0008000172602050543,47.67742973415649,1.130796319218585,0.8356577513703558,103.99603180747069,0.07807602461243696,0.09992744487250482,0.3297153492626879,0.0002496313583939241,0.04986208068335512,32.47984243582551,0.00996756885433081,0.020181576017763762,0.80945601923691,0.45765606448299356,100.00979519194739,0.007512132118200833,-0.0058655741467219386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003829312069637581,549.9691832720661,-0.07464397460506966,60000.015908521564,3.581742390537452e-05
100,0.7307162096222537,0.007001644446676214,98.0861910313683,0.5639533210435045,0.0007999330208152623,79.28859614715215,0.0597466537869491,0.006511490556867935,103.97691464037139,0.07459963045561264,0.09943097873997299,0.26596971345350867,0.009715339226879402,0.09887529312327546,0.7173214893420812,0.0005189561308363265,0.0685387982795368,0.7620936985772531,0.4692519588179236,98.21923888765467,0.9516868090529251,0.8028518900142505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05245723977738533,543.5800812006661,6.261457374876482,59999.80631357165,0.21128488124342043
200,0.7375059482485399,0.007003801618187999,98.09606539742573,0.583598106676412,0.0007998851298102732,79.50447517506501,0.055907229637793855,0.025047432732584966,103.99358017709459,0.07979187686797322,0.09893461399497601,0.24669437779091827,0.008898206788232102,0.09256805377996617,0.3417563551503152,0.0006221018573987213,0.06471586370238858,0.7656338351003632,0.4695172451593723,98.25370089281343,0.9675940275992098,0.8104684790679826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05323507966726232,543.5526900822067,6.33409527924855,59999.805404546234,0.2130099200572941
300,0.7370691040871371,0.00700441680077888,98.06469279938729,0.5837802014373387,0.0007998856070126564,78.99220211465035,0.06378098542104652,0.007126538921747012,104.02143643155081,0.09074110392972239,0.09893640618658756,0.24496589412224604,0.008391451680858206,0.09287012301109714,0.7624920966200999,0.0005140073509405878,0.06421318766071024,0.7657994680005148,0.4754589451889219,98.22510521222765,0.9734918511959386,0.8148533067094835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052866008083003735,543.5775000460372,6.335733263702412,59999.80895886545,0.20861837130225314
400,0.7376647534782728,0.007005287454359512,98.02062099652103,0.5853996837487513,0.0007998842690087718,79.5421865567449,0.061646596470315784,0.017845165260220335,104.00295360595176,0.08548557075644804,0.09826307414960936,0.24637942894644285,0.00729009914840962,0.09331909216669156,0.6834868704251906,0.0005775231478082117,0.06464020740381228,0.7652681789093273,0.4752118923797999,98.23071515321718,0.9556595583693382,0.7988973142538431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05276767205769263,543.6182100839668,6.398756448628005,59999.80898764509,0.21379370259846445
500,0.7371798056639786,0.007006314236584646,98.01952101659955,0.5848785031182987,0.0007998344687382514,79.16630156006205,0.06343853054550672,0.004692171048710373,104.00575743061555,0.09556240043492861,0.09799023602358722,0.24680576132898438,0.006590047020324771,0.09348831997833806,0.014089610060648072,0.000581391608257037,0.06396258700316632,0.7652647083858122,0.48223881074835234,98.22880831202593,0.9679154045248377,0.8175303347059513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05209491050385949,543.6636747754397,6.427824413156969,59999.8057306688,0.21315297349729867
600,0.7365272453540014,0.007006840020023069,98.01945198067718,0.5851046542053634,0.00079978882682791,78.82582167688572,0.05360061594552166,0.020885814542809744,104.00209465608779,0.09926058664912278,0.09620006407977187,0.24700852102776957,0.006060270818198388,0.09325762154364498,0.7402066642035502,0.0005809145133074291,0.06505329260834367,0.765281705885589,0.4892709257630974,98.21842688798152,0.9634705832488929,0.8177777704942719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052389278311191605,543.5878423333294,6.329000272661815,59999.80373671757,0.21036027257324183
700,0.7369402013110119,0.007008249770478005,97.96613034817496,0.5847590083838385,0.0007997885488836983,78.74570320832528,0.059458712695591165,0.0031255486058402934,104.02796983202563,0.10063067805091913,0.09655676909734767,0.24713741671122186,0.005896908415832318,0.09263749896012798,0.7094993130459526,0.0005901978010846094,0.06520159703871409,0.7653319465238018,0.4971354550678972,98.24717165921888,0.9714794977611196,0.8021243508473341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05339579787889188,543.586250715931,6.4390756651423455,59999.806282666665,0.21172093349120197
800,0.7361516948525906,0.007006995409039389,97.93717407654033,0.5839540467026989,0.0007997830867928305,79.17081565481152,0.06415911295905542,0.016210405645163566,104.01595555723162,0.10492080123019269,0.09566030229988733,0.24730156719513022,0.005141419483661086,0.09306801331667584,-0.018039964833349464,0.0005658708209753024,0.0649255792016814,0.7654689724623708,0.4949151729916182,98.20508331851069,0.960167718361122,0.821891956415032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052620920267977406,543.6236936119341,6.472633386633001,59999.80796973373,0.21059257836937897
900,0.7365192009892131,0.007008891229775609,97.94308633956422,0.5829495361886272,0.0007997596309061967,79.12460368652941,0.0660005769631542,0.01740988318284786,104.0981109132447,0.10659336597986226,0.09558048408902911,0.24703812892971985,0.004906702474675743,0.09359581735999283,0.7886782019920175,0.00046653071313839387,0.06518940476221202,0.7656639903581562,0.501892539182534,98.24294454475849,0.9575612207603206,0.8207492665324968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05265824762631342,543.6199277471331,6.425837196794495,59999.80583754309,0.2135333078521647
