milliseconds,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,SUM_P,F26BP,ATP,ADP,AMP
1000,0.09497103095081386,1.1083599027669682,0.1251916612303669,0.6283507540345998,0.7955851402599988,0.0003804756031477827,0.38445730573639025,0.048772353859637844,0.08321375396889899,9.595874535220917,0.1936122837999411,6.444766229672967,1.5503042118088184,0.03969578819118256,4.1,0.02,2.606608655313222,1.2315489190465234,0.2618424256402543
1100,0.09627232641518374,1.0797834126935073,0.12049901552184578,0.6180374828483919,0.7886056668896747,0.00036218606659402225,0.3751764555782397,0.0474631751461429,0.07996585053609331,9.295974899127687,0.1884075957436263,6.396870421315267,1.5493770801929905,0.040622919807010625,4.1,0.02,2.5717500547514742,1.2533703118123185,0.2748796334362069
1200,0.09711933129796231,1.0627305809719425,0.11769282553034244,0.611944124214096,0.7844472600600024,0.000350812947484944,0.3690119925984749,0.04659654760535782,0.07784106411758333,9.065166485205328,0.1836098663700244,6.3663910584266015,1.5484590615818186,0.04154093841818219,4.1,0.02,2.549703333397777,1.2669843916310475,0.28331227497117517
1300,0.09766942569715376,1.0523108741142249,0.11597359243300742,0.6082888477579663,0.7819375586300769,0.00034357531166349757,0.36489209142587214,0.04601883160270627,0.07643750675172625,8.896311324565328,0.17971078669325752,6.346879107878592,1.5476701451643624,0.0423298548356381,4.1,0.02,2.5356449251893354,1.2755892574999206,0.2887658173107437
1400,0.09803011453850162,1.0457676821405415,0.11489128060568823,0.6060431254929622,0.7803890575597291,0.0003388790151736685,0.36212875364936536,0.04563205360136696,0.07550411147193234,8.77692630041129,0.176773655414632,6.3342038245138825,1.5470501495886175,0.04294985041138326,4.1,0.02,2.5265353508130715,1.2811331228877398,0.29233152629918835
1500,0.09826932946618232,1.0415570730441572,0.11419336859660802,0.6046271603656586,0.7794098366917486,0.00033578753215775334,0.3602725355030448,0.04537256712070206,0.0748807679627845,8.694393386193333,0.17466330741740965,6.325848623140342,1.546590715674619,0.04340928432538145,4.1,0.02,2.5205404453598717,1.2847677324205986,0.2946918222195294
1600,0.09842933722683281,1.0387972313636096,0.11373531675458973,0.6037135646861191,0.7787768677158217,0.0003337331533140223,0.35902553679407273,0.045198388986061336,0.07446361216325073,8.638151900158764,0.17319127789558203,6.32028242492386,1.5462632131074217,0.043736786892579,4.1,0.02,2.5165510140283383,1.2871803968671836,0.29626858910447784
1700,0.09853691809080126,1.0369662933066779,0.11343118342799172,0.6031139909084944,0.77836100571601,0.00033236153514838273,0.35818783591051623,0.045081441010469965,0.0741840493361411,8.60016772328146,0.17218331870303735,6.316550134780793,1.5460355774638936,0.043964422536106565,4.1,0.02,2.5138779348413944,1.2887942650980044,0.2973278000606008
1800,0.09860938905279869,1.0357433087158998,0.11322794645024258,0.6027161638126963,0.7780849006945113,0.0003314431583082258,0.357625887412793,0.04500301560795684,0.07399679377341732,8.574658652695826,0.1715009392864477,6.3140404962183645,1.5458799069165372,0.0441200930834633,4.1,0.02,2.512081400236107,1.28987769574615,0.2980409040177425
1900,0.09865826841591788,1.0349227370331875,0.11309155781758506,0.6024501936029805,0.7779002514952555,0.0003308270941857734,0.35724884724448236,0.04495040645262753,0.07387126692353092,8.55756955073976,0.17104180752844586,6.312349873671228,1.545774458298518,0.044225541701482594,4.1,0.02,2.5108715589154667,1.2906067558402945,0.2985216852442385
2000,0.09869126217372007,1.0343705701138193,0.11299977801835222,0.6022715128805505,0.7777761872067115,0.00033041316635745596,0.3569957191920065,0.044915091158992164,0.07378703705727761,8.546126800179877,0.17073371203331195,6.311209620685813,1.545703382993366,0.04429661700663462,4.1,0.02,2.510055753021107,1.2910981146435985,0.298846132335294
2100,0.09871346889008306,1.033999652047166,0.11293812457752352,0.6021515872007122,0.7776929137846386,0.00033013559101548775,0.35682616786861526,0.044891437499140846,0.07373063123865617,8.53848265089438,0.1705276738573152,6.310442586054448,1.5456557147837087,0.044344285216291926,4.1,0.02,2.5095070519268825,1.2914284822006827,0.2990644658724344
2200,0.09872837622738634,1.0337509429772562,0.11289678900711947,0.6020711728109426,0.7776370770129225,0.00032994981463181096,0.3567127976845209,0.04487562248303946,0.07369292548280947,8.533383977749578,0.17039018051551993,6.309927880422533,1.5456238364019599,0.04437616359804088,4.1,0.02,2.5091388922242346,1.291650095974064,0.29921101180170107
2300,0.09873838004616153,1.0335841788827431,0.11286907225330708,0.6020172522218394,0.7775996364219564,0.0003298254522195721,0.3566370043423121,0.04486504944156266,0.0736677171984141,8.52998368702905,0.1702984857659174,6.309582572771974,1.5456025500390096,0.04439744996099114,4.1,0.02,2.508891916465372,1.29179873984123,0.2993093436933978
2400,0.09874509279780294,1.033472269201093,0.11285047542347676,0.6019810457319542,0.7775744982046731,0.0003297421452382908,0.3565862855378393,0.0448579743242666,0.07365084896018059,8.527713140735614,0.17023728471511143,6.309350891063475,1.5455883314791012,0.04441166852089931,4.1,0.02,2.5087262173142997,1.2918984564348757,0.2993753262508243
2500,0.09874959166009602,1.0333972915860379,0.11283801603742666,0.6019567761298906,0.7775576481966597,0.00032968640015197047,0.35655237518394356,0.04485324397093324,0.07363957124879685,8.526197687278566,0.17019644838080633,6.30919563958102,1.545578839245512,0.04442116075448835,4.1,0.02,2.508615184549583,1.291965270481854,0.2994195449685626
2600,0.09875260441205151,1.033347082066979,0.11282967314586859,0.6019405209242984,0.7775463629036709,0.00032964911062580165,0.3565297083817712,0.04485008202691322,0.07363203249599966,8.525186038610215,0.17016919458777813,6.309091681095702,1.5455725016207735,0.044427498379227014,4.1,0.02,2.5085408370204214,1.292010007054859,0.2994491559247192
2700,0.09875462050592106,1.0333134794242276,0.11282408993876081,0.6019296354896995,0.7775388059628963,0.000329624176077419,0.3565145600173924,0.04484796889005223,0.07362699439157303,8.524510738723999,0.1701510091502777,6.3090221154359964,1.5455682719539765,0.04443172804602389,4.1,0.02,2.5084910867308556,1.2920399419742856,0.2994689712948584
2800,0.09875597041998997,1.0332909808751412,0.1128203517743344,0.6019223462662058,0.7775337456947451,0.0003296074922878499,0.3565044295083676,0.044846555706978965,0.07362362491636598,8.524059511785508,0.1701388610352302,6.308975538577389,1.5455654461040325,0.044434553895967975,4.1,0.02,2.5084577773196925,1.2920599839380043,0.29948223874230284
2900,0.09875687537830462,1.03327588957501,0.11281784448586198,0.6019174550316932,0.7775303502906827,0.00032959630662813004,0.3564976399561899,0.0448456085551552,0.07362136638448268,8.523757227319983,0.17013072704547966,6.308944311301016,1.5455635552411746,0.04443644475882582,4.1,0.02,2.508435445288462,1.2920734207240925,0.2994911339874451
3000,0.0987574819457989,1.0332657713718518,0.11281616350746991,0.6019141734402965,0.7775280723614577,0.00032958880885893894,0.35649308902143695,0.044844973700958704,0.07361985261596563,8.523554660430555,0.1701252780945612,6.308923379361404,1.5455622887121452,0.04443771128785516,4.1,0.02,2.508420475977103,1.2920824274071974,0.2994970966156991
3100,0.098757886001592,1.0332590373871637,0.11281504469584108,0.6019119902368616,0.7775265568561693,0.00032958381963531377,0.3564900610699787,0.0448445513146625,0.07361884556473318,8.523419957511813,0.170121653295718,6.308909438891272,1.5455614449445385,0.04443855505546182,4.1,0.02,2.5084105065871274,1.2920884257170173,0.29950106769585494
3200,0.09875815278084175,1.0332546001680385,0.11281430748061055,0.6019105535032284,0.7775255594296062,0.0003295805346721648,0.35648806801270905,0.04484427331380281,0.0736181829350562,8.523331408590012,0.17011926655035486,6.308900239440404,1.5455608878849771,0.044439112115023105,4.1,0.02,2.5084039277023065,1.2920923840357912,0.299503688261902
3300,0.09875832954167477,1.033251662129979,0.11281381939261491,0.6019096024825041,0.777524899156534,0.0003295783623132962,0.35648675090592163,0.04484408960501477,0.07361774510918702,8.523272989992845,0.17011769047501538,6.308894145477976,1.5455605197150577,0.04443948028494246,4.1,0.02,2.5083995696781636,1.2920950061216485,0.29950542420018755
3400,0.09875844861004093,1.0332496771544626,0.11281348960854533,0.6019089584738293,0.7775244521183365,0.000329576894872738,0.35648586208660415,0.044843965612771805,0.07361744942635835,8.523233581411159,0.17011663081072806,6.308890037559796,1.5455602730262537,0.04443972697374664,4.1,0.02,2.5083966319520887,1.2920967736556188,0.2995065943922921
3500,0.09875853043108346,1.0332483066791902,0.11281326195192184,0.6019085123918928,0.7775241425741644,0.0003295758816580401,0.3564852485545154,0.04484388000736577,0.07361724515004461,8.523206343487475,0.1701159016051066,6.308887211640227,1.545560104320202,0.04443989567979832,4.1,0.02,2.5083946110323088,1.292097989575609,0.2995073993920818
3600,0.09875858643628338,1.0332473695189408,0.11281310629837153,0.6019082076639497,0.7775239311294957,0.0003295751881331368,0.356484828016825,0.044843821336326584,0.073617105201361,8.523187644419089,0.1701154004846291,6.30888527782883,1.545559988090739,0.04444001190926153,4.1,0.02,2.5083932280926486,1.2920988216435325,0.2995079502638185
3700,0.09875863520584909,1.033246541532702,0.11281296865355263,0.6019079349641542,0.7775237419863735,0.00032957457355175417,0.356484456685726,0.044843769494573804,0.0736169812348591,8.523171150156166,0.17011496489770894,6.308883586995483,1.5455598884672366,0.044440111532763914,4.1,0.02,2.508392018915872,1.2920995491637388,0.2995084319203887
3800,0.09875867657255225,1.033245839715344,0.11281285197027967,0.6019077033275078,0.7775235813064598,0.00032957405276794145,0.35648414191880134,0.04484372555550544,0.07361687621933957,8.523157184245395,0.1701145958675927,6.308882152844411,1.545559803982356,0.04444019601764467,4.1,0.02,2.50839099330223,1.29210016623995,0.29950884045781945
3900,0.09875869714340797,1.0332455189848968,0.11281279891265909,0.6019076036572402,0.7775235119673367,0.00032957381902725395,0.3564839968581524,0.044843705407145516,0.07361682895208248,8.523150732060492,0.17011441031923474,6.308881455283257,1.5455597580170637,0.04444024198293677,4.1,0.02,2.5083904944509374,1.2921004663813818,0.29950903916768046
4000,0.09875871154956346,1.0332452917724362,0.11281276123388614,0.6019075332804218,0.7775234629696353,0.0003295736522559588,0.3564838943974169,0.0448436911527701,0.07361679529704263,8.523146174192165,0.17011428050246402,6.308880965174627,1.5455597263808145,0.044440273619185997,4.1,0.02,2.508390143956505,1.2921006772616173,0.29950917878187755
4100,0.09875871232339928,1.0332452765986215,0.1128127585530913,0.6019075306901198,0.7775234610607847,0.0003295736385805515,0.3564838879465414,0.04484369020784552,0.0736167926152103,8.523145855457098,0.1701142724733907,6.308880937103604,1.5455597253817979,0.04444027461820257,4.1,0.02,2.5083901238819,1.2921006893398035,0.29950918677829597
4200,0.098758707216929,1.0332453571292937,0.11281277187869028,0.6019075580005149,0.7775234799781768,0.00032957369642245296,0.3564839239420305,0.04484369519348812,0.07361680417325625,8.523147387394879,0.1701143148453768,6.3088811109833,1.545559736485701,0.04444026351429921,4.1,0.02,2.5083902482295652,1.2921006145241698,0.2995091372462646
4300,0.09875870044113096,1.0332454577387162,0.11281278874939726,0.6019075877099181,0.777523500760927,0.00032957377050655667,0.35648396789300174,0.044843701308895555,0.07361681864525288,8.523149221416306,0.17011436860891155,6.308881338780774,1.5455597511308958,0.044440248869104325,4.1,0.02,2.5083904111357893,1.2921005165091948,0.29950907235501556
4400,0.09875869366738434,1.03324556742495,0.11281280705199488,0.6019076213974869,0.7775235242275944,0.00032957385129026777,0.356484015629745,0.04484370798024752,0.0736168346803445,8.523151299249129,0.17011442577434424,6.30888157075201,1.5455597646160548,0.04444023538394539,4.1,0.02,2.508390577026829,1.2921004166983519,0.2995090062748189
4500,0.09875869164239676,1.0332456214261054,0.11281281590727049,0.6019076408694506,0.7775235375832361,0.00032957389098119507,0.35648403817135904,0.04484371119699368,0.07361684297855263,8.523152431689097,0.17011444867184372,6.308881650039405,1.5455597656202738,0.04444023437972645,4.1,0.02,2.50839063372812,1.2921003825831645,0.29950898368871504
4600,0.09875868621282398,1.0332457124845729,0.11281283106087121,0.6019076693185819,0.777523557373551,0.0003295739581745479,0.35648407803743004,0.04484371677428914,0.07361685643127201,8.523154200532199,0.17011449648213456,6.308881837488886,1.545559776266633,0.044440223733366965,4.1,0.02,2.5083907677800443,1.2921003019287969,0.29950893029115844
4700,0.09875868176896152,1.033245782584348,0.11281284272969183,0.6019076911690329,0.777523572600022,0.0003295740098814292,0.35648410937289227,0.04484372113531569,0.07361686674746051,8.52315556146935,0.17011453512361868,6.308881988911255,1.5455597859600927,0.04444021403990736,4.1,0.02,2.5083908760676765,1.2921002367759016,0.29950888715642154
4800,0.09875868122975055,1.0332457917394147,0.11281284417769975,0.6019076956138503,0.7775235756430514,0.00032957401643834224,0.3564841145138122,0.04484372182896746,0.07361686817892411,8.523155788024594,0.17011454157601696,6.308882007794024,1.545559787918064,0.04444021208193611,4.1,0.02,2.50839088957143,1.292100228651163,0.29950888177740653
4900,0.09875868149443233,1.0332457882783468,0.11281284354689466,0.6019076958921956,0.7775235757988351,0.000329574014121489,0.35648411419977644,0.04484372176702744,0.0736168678568226,8.523155786579972,0.17011454158683556,6.308881999413998,1.5455597881679024,0.04444021183209779,4.1,0.02,2.50839088357857,1.2921002322568576,0.2995088841645719
5000,0.09875868126605757,1.0332457935012729,0.11281284442810507,0.6019076978435131,0.777523577162749,0.00032957401900925257,0.35648411746400427,0.04484372222389822,0.0736168689568837,8.52315596104274,0.17011454614918656,6.3088820083189,1.5455597890000794,0.044440210999920744,4.1,0.02,2.508390889946788,1.2921002284253236,0.2995088816278879
