milliseconds,D,N,v
0,2.3212872605915162,0.08895911053587341,335.39144967235086
100,2.324282897850222,0.09707240408778109,327.1658836226295
200,2.3001865230917025,0.11538908684001434,299.51143122738534
300,2.2767443239743907,0.13060461442800067,262.39444586952794
400,2.25572577646039,0.15003534285445141,294.5813080260597
500,2.258183339669992,0.1797236963715677,321.6486579571236
600,2.2329539975836443,0.17966836069553332,270.1463070042555
700,2.2492347343406407,0.20399003117555028,313.40729473644404
800,2.2584775013260248,0.20973459051196308,320.2957238926852
900,2.205684593559865,0.21952325623671018,352.4831115284663
1000,2.2774515748884148,0.23397417242747223,309.24131184980587
1100,2.1931666166503936,0.2662073250251857,339.7247981000734
1200,2.2277564912074146,0.28811254523364443,350.8126972841511
1300,2.245678631974192,0.2746951200642035,298.48379789072516
1400,2.214001102852179,0.3197038239636053,374.13932126078856
1500,2.243951003829022,0.30112849477391423,389.08409434837495
1600,2.1694135501494447,0.34502360252796366,393.0438748765491
1700,2.217723177841307,0.3323049829470233,327.7219038353189
1800,2.229106081493856,0.34226757711695655,355.7019300789758
1900,2.18920539807726,0.362369623354501,374.01262122169135
2000,2.158301631931663,0.3651365011524848,342.83298090348427
2100,2.2377802454845823,0.39825678147041077,410.81249639389875
2200,2.164597817509134,0.3903226924540386,427.8381823780673
2300,2.2579668270234228,0.40846694968390496,385.6105675657761
2400,2.247565170951693,0.4205015709193661,409.0614244534903
2500,2.2206038544654714,0.44720885117857545,396.40712669320186
2600,2.207502192689808,0.4532299399429519,423.1259103327957
2700,2.262098888889981,0.4804072832075495,401.0493310382828
2800,2.229438388438791,0.4913194886236442,396.6311784525355
2900,2.230629136364471,0.5125849773538429,410.1035958652703
3000,2.2777708045339247,0.5418859007242953,494.2697303631257
3100,2.294373655289863,0.5558349682293491,517.5048365899908
3200,2.2930236509642334,0.5775229806304334,485.46988599485513
3300,2.3992138256278275,0.5965767221385753,504.8071135195525
3400,2.4435186159098943,0.6191234402926273,589.6277072805532
3500,2.4542749763197995,0.6558458553907378,638.5027506393599
3600,2.4844821191868065,0.6948538536845852,683.0559004490291
3700,2.5279585041589745,0.7292509271741777,727.2123941641546
3800,2.6875449836905396,0.764527075470639,848.8039803010304
3900,2.8090238805810195,0.8408320742119361,1072.7785971245733
4000,2.9912112506183726,0.9285833587106183,1395.5916812020064
4100,3.2232957898338452,1.0552312688681251,1931.5428347691116
4200,3.4372088234466895,1.1375303725353034,2394.9804515534283
4300,3.785030367588319,1.1922724209782196,2682.165450898877
4400,4.081615596672745,1.2118181103570003,2825.4374877047817
4500,4.375438251423654,1.2228623483589327,2886.5008630310476
4600,4.644597407015649,1.2200767367051417,2876.268724244764
4700,4.937773604034982,1.204451681950629,2948.4065291753454
4800,5.228290220527442,1.1923554783629735,2886.9884186458116
4900,5.488563519666862,1.141406790892127,2889.802204468624
5000,5.710673619534031,1.1269588442849001,2878.5596348436434
