milliseconds,M,Mp,Mpp,MAPKK,MKP3
0,499.9664575625442,-0.032808632442297855,0.005644313170595409,50.0,100.0
100,500.0072748999849,0.06032602138834997,-0.012839055399007069,50.0,100.0
200,499.90580281296883,0.04714974554231143,0.013335672965530237,50.0,100.0
300,499.89729311030624,0.11960537954704571,-0.009519881727011632,50.0,100.0
400,499.83734395883107,0.21157745582946363,0.021717746950134894,50.0,100.0
500,499.81428767318334,0.18763893412013005,0.01667496276777097,50.0,100.0
600,499.7284063167447,0.2650987780774045,0.0066305999840028385,50.0,100.0
700,499.72225298388145,0.3148339677616498,0.0012752501641310077,50.0,100.0
800,499.6638887651034,0.3094254693810237,0.02163135693074664,50.0,100.0
900,499.5833400705563,0.34638424897193665,0.0393136349610381,50.0,100.0
1000,499.53880738298244,0.3928902430051782,0.024724010864303675,50.0,100.0
1100,499.5227353619933,0.49132119848475553,0.023996648045704512,50.0,100.0
1200,499.41869072016084,0.5347533491535283,0.054297239962969035,50.0,100.0
1300,499.46595355684605,0.545913368016689,0.05515790936746962,50.0,100.0
1400,499.4039032621752,0.5683179967986716,0.040288296614544854,50.0,100.0
1500,499.3243690398211,0.5987420870198241,0.06838608742901073,50.0,100.0
1600,499.264935738995,0.6303008056179978,0.06267801952776822,50.0,100.0
1700,499.26783368201353,0.6245173437522343,0.06791797554461936,50.0,100.0
1800,499.2490306847474,0.6605509508798892,0.09131003497074036,50.0,100.0
1900,499.16140053618466,0.7668614362616037,0.08036287065118516,50.0,100.0
2000,499.0721743344188,0.7476836212955147,0.10990507658085134,50.0,100.0
2100,499.0766608025704,0.7707645408811299,0.11493123986315024,50.0,100.0
2200,499.058095495829,0.859083077626189,0.1300486220102642,50.0,100.0
2300,498.9684409868001,0.8538632735540598,0.14542206974678598,50.0,100.0
2400,498.94048765731355,0.8609587334488988,0.1557441437574855,50.0,100.0
2500,498.8947421228065,0.9139484188012909,0.1530594984507039,50.0,100.0
2600,498.8451206877099,0.9326999101785699,0.17387464151885992,50.0,100.0
2700,498.82319932327897,0.9763040503987096,0.1978046525408975,50.0,100.0
2800,498.7685613401198,0.9840012251730198,0.2122853486365887,50.0,100.0
2900,498.7462096875193,1.0560318463304588,0.22459941113467757,50.0,100.0
3000,498.6934858852136,1.0801730427485836,0.22950254139107812,50.0,100.0
3100,498.6888005573387,1.0520669525041773,0.23303799935309163,50.0,100.0
3200,498.6306024656124,1.089270479871495,0.23961292843065335,50.0,100.0
3300,498.65066835955463,1.1324023943541295,0.27775489244326135,50.0,100.0
3400,498.5245011374296,1.1516266956929972,0.29377240404122423,50.0,100.0
3500,498.5595832864466,1.1800059317025149,0.27984215300061677,50.0,100.0
3600,498.4144953656832,1.2417520601004097,0.3187102667308373,50.0,100.0
3700,498.48371633679426,1.2418259975694126,0.32962957117278224,50.0,100.0
3800,498.387931131472,1.2997725501943742,0.3544935358955418,50.0,100.0
3900,498.3955735981987,1.2521045954044692,0.3402495279097141,50.0,100.0
4000,498.29301921968414,1.3025400105156835,0.3571883279510295,50.0,100.0
4100,498.31351168717043,1.3353944052152245,0.3753853080269428,50.0,100.0
4200,498.2295508083865,1.3510412138801602,0.4094227737764131,50.0,100.0
4300,498.24654148939624,1.4144937089675085,0.43654384207218483,50.0,100.0
4400,498.15910777604023,1.4035685835332279,0.439136413801587,50.0,100.0
4500,498.072554510869,1.432663322491329,0.44229078958570645,50.0,100.0
4600,498.0496848435142,1.4198329350724468,0.47421541874705797,50.0,100.0
4700,497.9983868183785,1.4431231785295828,0.47641617435072037,50.0,100.0
4800,498.01648639098323,1.4538453271043619,0.5050324247057977,50.0,100.0
4900,497.9935020173564,1.4699660729682478,0.5237002681179382,50.0,100.0
5000,497.86158896056224,1.5565892111420916,0.5572563627322924,50.0,100.0
