milliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
2500,24.999900934483342,24.952566109120372,24.996219769964597,25.003701197570173,0.04632902482537764,283.05020580704667,134.1102030251565,54.31970274021134,20.644024615666574,270.92949176637285,8.260531409139734,18.447358382013675,231.61251829979557,499.9817510106655,0.0195219556243705,34.59182762699707,13.81847383321179,0.00016590868186559042,1.620189535799564,298.37037811455286,1.9805813537540415e-07,2.301907199155654e-08,299.99999997289785,299.99999999870806,299.9999999987035,4.492813279432689e-10,-1.3443232212427826e-18,4.104423355173802e-10
2600,24.999897496192247,24.950192833454814,24.99620348768118,25.003826774273453,0.04845311317963306,274.6293730649994,135.54925949914488,56.878617214536,20.99436363252264,269.3479020764043,8.653378903881604,19.33388310139172,231.14156618093372,499.97970939312364,0.02075400138896498,34.06427311471777,14.069364244847737,0.0001919827047987738,1.6649430880379354,298.3554740046185,2.2404087965117193e-07,3.033176150870279e-08,299.99999996897054,299.9999999982674,299.99999999837905,1.402539017530389e-09,-2.0464052095417263e-19,5.267863184531627e-10
2700,24.999894225522013,24.948425205164995,24.99606359129753,25.004101615919147,0.05138255982625065,267.419209917658,135.50142713351735,63.17324415264455,21.436066525593933,268.9777216690087,9.211130909980689,19.451794417845775,230.16948736830875,499.9795396123498,0.021141262986722788,33.85968779920494,14.674896151211287,0.00021329264083777216,1.7271219452698308,298.26577488149906,2.2899289312089167e-07,4.420245205428946e-08,299.999999951283,299.999999997547,299.9999999977438,2.1967582942995953e-09,1.404768031946716e-18,8.546094976627651e-10
2800,24.999889221578123,24.947439119541205,24.99584634964135,25.00429985370916,0.052003132432285694,264.4581561598942,138.18085816627323,63.53478490215744,21.36134324772719,268.57932936728537,9.766175911355889,19.938020265996382,230.01325750255836,499.9775833610348,0.023031625434234825,33.59983242628112,14.48028664167254,0.00023033329214076613,1.8367797858152501,298.2319182928768,2.5422770796693175e-07,4.169179251531384e-08,299.9999999444641,299.9999999969924,299.9999999979981,1.9493226195644358e-09,1.6375788879711965e-20,9.96754944919849e-10
2900,24.999881790516852,24.945525684523396,24.995672102120302,25.004270550392857,0.05305286977782207,260.72501846714835,137.88166184910793,68.49783531879895,21.7202502962385,267.64736054551537,10.292281296309705,19.845895713205707,229.72738044347372,499.9766771925989,0.024921622466825465,33.142562768219705,15.203715656664052,0.00024895845496331585,1.9198895328942605,298.1221030594201,2.906801428255066e-07,5.818618357085565e-08,299.99999993903185,299.999999996686,299.99999999710246,2.959245666051392e-09,-7.840998459918998e-19,1.0591664862406364e-09
3000,24.999877304117224,24.943883003414417,24.99564459901338,25.00441200910556,0.0559336119024701,257.7225565684071,139.18478817562473,71.85516520562018,21.785702241452135,266.83792554151154,10.562524816569393,20.544535007475094,229.83748856282344,499.97356581908593,0.02497114648558188,32.9832285326572,15.651707081952923,0.0002676762714604354,1.9067835544383764,298.02812881072003,3.4660929841439785e-07,7.192850365031948e-08,299.99999993048687,299.99999999591665,299.9999999974476,3.5536694079172567e-09,2.158416609363968e-19,1.4650671225374084e-09
3100,24.999877495746695,24.94330216398892,24.995345583901507,25.004544081041114,0.05746060333252983,252.183704823676,141.7629280018803,72.54072248084046,21.980754443728266,266.14832277899575,11.166712489865333,20.5074414520136,229.03375115043224,499.973567351331,0.026898914620099995,31.99998541006,15.363980038857207,0.0002842541683745582,2.053627857437484,297.93099080909906,3.723092266500679e-07,8.448826535995175e-08,299.9999999168924,299.9999999946542,299.99999999578057,3.850263867183871e-09,2.72984066876935e-18,1.5156182795719311e-09
3200,24.99987452495285,24.940029186110312,24.995207961355227,25.004816211741414,0.06035472372242261,248.104179505717,141.49769720775714,75.73124806134958,22.452382814155612,266.36849274501526,11.71422484218422,20.807843577776328,229.0052555670068,499.97117413257735,0.02804328656012192,32.305162024564424,15.673609451726383,0.00030476935287102936,2.105824852966681,297.9313852216248,4.2756341324628737e-07,9.086677950131797e-08,299.9999999040577,299.9999999942083,299.9999999956443,4.517685960075623e-09,8.514774263724904e-19,1.9223358874661314e-09
3300,24.999870416809866,24.93907118096941,24.995224145758684,25.00503505573723,0.060688254832286535,241.92622578954374,145.1695873662972,80.47991206454483,22.424552880152213,265.96260714097144,12.021329081363724,21.408588700024804,228.83119686627143,499.9708504990045,0.030561489688499126,31.37292285921977,16.21448448325142,0.0003135647222848423,2.1991717440110152,297.8806435822267,4.729170592088184e-07,9.36877411443952e-08,299.99999988582954,299.99999999275246,299.99999999444765,5.864848356767928e-09,3.129694013841644e-18,2.2329526083467584e-09
3400,24.99986339752453,24.937095700274174,24.9950254687157,25.005088285373198,0.06332279981042657,236.1611100321875,143.19441501272522,82.40768583029795,22.36067199989284,264.8350175132339,12.698446269625258,21.332192320919876,228.59642867293488,499.9687076629621,0.03151949340906042,31.64548469066042,16.71374144495128,0.0003412822695619084,2.21444761266078,297.818639175559,5.400054938661579e-07,1.1992818180182644e-07,299.9999998736435,299.9999999918887,299.9999999937669,6.649283690198243e-09,2.5589817862921993e-18,2.5302084303521774e-09
3500,24.999857845157702,24.935249121377396,24.99480344597163,25.00534403845975,0.06612552829568541,231.54629280087684,146.88575222524125,87.77534561721234,22.548389896894157,264.6586047808373,13.27992540858855,21.29206574666106,228.42325778332142,499.96654077113607,0.033297574220747445,30.97241008479454,16.514210672440324,0.0003718822174532925,2.320710298432146,297.75704028013735,5.990617490812327e-07,1.341041003083728e-07,299.9999998644423,299.9999999892563,299.9999999933804,7.346053336953426e-09,2.8785028059237427e-18,2.802680512304361e-09
3600,24.99985741194976,24.932787093192267,24.994616034419803,25.00528816354213,0.066649697410502,230.34795123466824,148.37280740368348,87.98825072559507,23.1132089483998,264.14127438567834,13.326286110328748,21.650074933950318,228.11609745523822,499.9660143629564,0.034268540033558705,30.558857392268777,17.032778423701547,0.000380234537392536,2.318070435837586,297.67606359981005,6.555265488630027e-07,1.4382516148158782e-07,299.9999998502466,299.99999998787996,299.9999999910035,8.838314507752805e-09,4.373942763259005e-18,2.991009241384227e-09
3700,24.9998519700362,24.931974583193913,24.994508415661684,25.005507618721875,0.07045966506657948,224.91660977141507,146.94406762300383,90.0014577295605,22.985623052501854,262.6975455322048,14.084947280671013,21.764629120703372,228.04485229875357,499.9639348051065,0.03583289139179486,30.34677922230489,17.423536052102072,0.00040267949820768905,2.4038131771807065,297.58998957637056,7.024604757429046e-07,1.6093451159775417e-07,299.9999998143356,299.99999998600435,299.999999989805,9.852956179568271e-09,8.980509256296643e-18,3.6215463430419125e-09
3800,24.999848809389352,24.927578348824046,24.994457177800754,25.00574201461042,0.07186087554121046,216.23035676356477,146.90118222280972,93.65566739024656,22.633354157416274,262.17416380063554,14.486092446978528,22.004710360220415,227.9032754765412,499.96263737122524,0.03697147174151199,30.52779718293256,17.15335467317792,0.0004360029124622264,2.4272037999320792,297.5006354532617,7.675172589773491e-07,1.925414190323587e-07,299.99999980760293,299.9999999850784,299.9999999884802,1.123538920396972e-08,1.1682235553028219e-17,3.9978794648837735e-09
3900,24.999844035863582,24.925994145535114,24.99429180734759,25.005913799815033,0.07422922486196874,217.33275290491514,148.4140446266423,96.76800737635736,22.93461418463327,262.22370147954945,14.720329464094704,22.337750911752835,227.57088709923576,499.9601778866803,0.03854459904146332,29.695440518478186,17.5059140324438,0.00046938456005691246,2.500580478718559,297.46478928476455,8.510872974487343e-07,2.007543119084719e-07,299.99999977104846,299.9999999823269,299.9999999864814,1.34137896145676e-08,1.4169948728614425e-17,4.5122096542486486e-09
4000,24.999837162925555,24.924547453341525,24.994020771340185,25.006009860624324,0.07546729930583272,207.56188810124328,147.3708699651166,101.9977059629204,23.294217845197753,261.64180048878404,14.982412906271453,22.34903639865534,227.90757698919046,499.9597817651821,0.0400473342078873,30.081527663134693,17.657044673320215,0.0004848670321686344,2.591434903078692,297.3629906717238,9.199746511840596e-07,2.3230454863658787e-07,299.9999997555839,299.99999997985924,299.9999999840554,1.5401309547769814e-08,1.783255732106199e-17,5.040997847536745e-09
4100,24.99983461421705,24.92408693686041,24.9939855215439,25.006164518336615,0.07781124956893976,212.7082836311337,148.09471890164468,102.4119595690265,23.125345744017423,261.31809547982766,15.860378732790252,22.29213791671953,227.70594361176134,499.9587246071316,0.04274261100058079,29.600487152909114,17.6328724837343,0.0005084029584490491,2.64602695615015,297.3433233825851,9.889653943911533e-07,2.6092630602596827e-07,299.999999718592,299.9999999765079,299.99999998195875,1.7463096009363807e-08,2.0148111507752954e-17,5.717460694232156e-09
4200,24.999831843651624,24.92239432305613,24.993773901785545,25.006296515323005,0.07812608445823463,209.09495453832326,149.04894811612,104.66686485509427,23.123765136054015,261.24802026582785,16.30731308956173,22.663662424169257,227.34863467548112,499.9562563823285,0.044279014999389486,29.135470873093986,17.863132348355023,0.0005433853752815091,2.75470602355892,297.32035114044095,1.0614887972110472e-06,2.761369797887627e-07,299.99999968177036,299.99999997360993,299.9999999794522,1.9697903946965184e-08,2.837436720606747e-17,6.3781890484469154e-09
4300,24.999827420161925,24.919025637861267,24.99365438842807,25.006505768191712,0.08185793779071325,199.34637937630023,148.63376684681694,107.73697884774707,22.958341877174835,260.560320017362,16.60264559290356,22.63892340533272,227.6605321269051,499.95441378727793,0.04499758991440418,29.39350918396225,18.49794123785714,0.0005791873342187498,2.7917486875266153,297.248761664372,1.1605340137528609e-06,3.0900696254898485e-07,299.99999965469976,299.9999999697591,299.9999999768458,2.2714174611880464e-08,3.488019767623691e-17,7.223410169036082e-09
4400,24.99982378624414,24.91822465146464,24.99345291646302,25.006708182682146,0.08352399845952926,199.03296356916877,151.49840715323455,110.5308442158081,23.051232256778473,259.86618393879974,16.732139017936174,22.81586118341694,227.10778824698605,499.95272542947777,0.04743002263023931,28.526633696834697,18.199749276324127,0.0005919642252690375,2.8784323090995607,297.15528988733155,1.2366139466223061e-06,3.4476541918371683e-07,299.9999996274292,299.9999999660635,299.99999997404717,2.5406563423224912e-08,4.3879504445189824e-17,7.816363467391442e-09
4500,24.999817274130102,24.91529747350139,24.993452330556572,25.00679617370321,0.08335482623120041,194.35624275166452,152.56504385230997,114.30329751455577,23.12327840774511,259.8393142552731,17.22310354521179,22.582818295880088,227.15307969684417,499.9508558160491,0.04886963273445968,28.34274083436087,18.2934118430709,0.0006234170046059015,2.8590895211700684,297.09841361052787,1.332742981182445e-06,3.848579262397532e-07,299.9999995810889,299.9999999615704,299.99999997132585,2.93324411272319e-08,5.479065648790757e-17,8.802098128960804e-09
4600,24.999815577180115,24.913216680106682,24.99318908703509,25.006977557251666,0.0865459608016322,186.2343972403984,149.143091809325,118.51656175577935,23.321245700814018,259.26870602967324,17.70719754258202,23.07504407272601,227.08584987492875,499.94954389668953,0.05005651507840551,28.403053223856325,18.257357016027008,0.0006546254914044347,2.9995383584833495,297.08816907315094,1.416229232558982e-06,4.1597612550323304e-07,299.99999953654225,299.99999995786436,299.99999996746277,3.315537284045202e-08,6.500877006272711e-17,9.434754745897945e-09
4700,24.999811365593267,24.913074538454335,24.993128412129614,25.006946338566046,0.08832345633113539,191.24307354570516,151.48455065402848,120.30835036960862,23.386413736268167,258.38026219249656,18.04031756532201,22.52463654557847,226.83974683540328,499.94756177999557,0.05216942830445604,28.0666858428946,18.937816162305335,0.0006912796052495483,3.061629295935405,296.96440811463435,1.5149804339631478e-06,4.586646919615094e-07,299.9999995033908,299.9999999523791,299.9999999627483,3.669653611445596e-08,8.187085449892682e-17,1.0562336799133562e-08
4800,24.999805340381396,24.909851354642445,24.992924567634685,25.00721428850223,0.08949956231403905,186.24822548981234,150.33013100195944,123.15473583915886,22.82440521768731,258.77211352857057,18.159914595904542,22.795439471041586,227.0113223914989,499.94745478855697,0.05269510154705095,27.850805987247803,18.85658337112963,0.0007221370515687629,3.101910148026123,296.9396731709734,1.646723996227147e-06,4.887902684523029e-07,299.9999994546791,299.99999994669906,299.9999999581229,4.175183158002183e-08,1.0083542576121985e-16,1.15621757005959e-08
4900,24.999805392482905,24.908355346631463,24.9928494251415,25.00724597919844,0.09211506077500331,184.48668425931353,152.2246473547142,125.07965072524829,23.211092250177188,257.7138891669766,19.07904788774726,22.83202115442831,227.03014604176875,499.9444991573072,0.05571918663240207,27.80906075787829,18.890485733363786,0.0007503663496388168,3.1858687041396543,296.89841977000594,1.7145465581683872e-06,5.387845032305813e-07,299.99999939735864,299.9999999406837,299.99999995347684,4.6501638841353934e-08,1.236250918563755e-16,1.273293296165342e-08
5000,24.999797217594253,24.906242755711204,24.99268669294189,25.007587008388235,0.09285321654313773,177.26665475129585,150.39504465074972,128.6579026958314,23.039861484523424,257.8762541291384,19.44560032401238,23.141757581637318,227.30378348871864,499.9426860116871,0.05716392093084639,27.923725468332318,19.434546603620397,0.0007809151943300708,3.18588685435837,296.84816249391946,1.8608426836815218e-06,5.926088009439783e-07,299.9999993515806,299.99999993449137,299.99999994780114,5.138147563339327e-08,1.4918356623517103e-16,1.3773292336117161e-08
