miliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
0,24.99999748238903,25.000335985507068,24.999957412185896,24.999943866329048,0.0007250112178838212,495.738794661149,-1.439614544074499,-1.5622435570037674,-0.3236337011976664,299.789740636101,-0.276991454155231,-0.27759600469836576,249.9878773798819,500.0008599713304,-0.00027500887738894614,-0.11350664859355995,49.629974260631265,1.1233294461564521e-05,-0.03969797328146441,300.02577832186523,-2.0596412702470337e-08,3.4086821233226557e-09,299.9999999983701,299.99999999953127,299.99999999961534,6.217803904944183e-10,9.83174078795648e-19,-1.3471964488156035e-10
100,24.99999467907181,24.998375206972295,24.999749745909284,25.000062976914403,0.0014380850084078855,488.0454547857394,10.444112127652343,2.167404886992766,0.7732615079826604,298.8990429427522,0.1367217943729255,0.8298912327887622,249.05246594478166,499.9997106593496,-0.0006870331520210832,5.771165854235085,44.0026304163727,-1.097319723586611e-05,0.04210161903255483,300.04288958951724,1.4790478794552313e-08,-2.264282730593579e-09,299.99999999127687,299.9999999996708,300.0000000003963,-5.373822888140445e-10,7.642139448595923e-19,-7.38898927499605e-11
200,24.999989399983573,24.994980888733952,24.999663382883153,25.00021803878829,0.0030138168477158085,477.60071507026043,20.226430475971256,-0.29456294146623796,2.5116029025322555,298.15368946552223,-0.23109668696342212,2.0819805268130014,248.28816927059853,499.9997919737875,-0.00034352171914867123,11.955900423515827,38.193307296877634,-6.829490380225589e-07,0.05308973349056818,300.0203081176182,2.0217003714883316e-08,8.12423009273014e-10,300.00000000446806,299.9999999996494,299.99999999936955,2.5923631789088395e-10,6.935313570299899e-19,-1.2800754845065747e-10
300,24.999986939948386,24.994503050345067,24.99964758797691,25.00035167841748,0.005923349079405431,463.76241720969915,30.8471433848508,1.4526309795650025,3.904901632244766,296.0374178259076,0.029327877544958914,2.9912316882127006,246.7060939980307,499.9988776964505,0.000726940129812914,16.14742875677638,33.82607178627479,-3.4940543598249244e-06,0.035495937018003125,299.9367982220225,2.0737885766494775e-08,-3.8817481932325356e-09,300.0000000077255,300.0000000007723,300.0000000005736,-3.536935726808793e-10,1.1113510326930226e-18,2.298134435423169e-11
400,24.999984136992815,24.992470112681946,24.999431955474574,25.00064565772052,0.007660100859375599,450.15135980315665,40.39835043481623,2.454399758394794,5.647471767926498,294.36169307095605,0.41038258698667257,4.090179215203327,245.9450253440517,499.9993384358054,0.0009576194201882895,20.89706730056064,29.20858313611519,-1.9363725623274392e-06,0.1234197385223838,299.8637807109247,8.443758782475508e-10,2.117445336389481e-09,299.999999991519,300.00000000085544,299.9999999993894,-2.6142038331228734e-11,1.0278006183126467e-18,4.338596056689606e-11
500,24.999981418647312,24.989276746910974,24.999297332471205,25.000725446413902,0.009750652696213544,443.3753184635846,46.477381658238606,3.5580997606125724,6.8740873109774565,292.78200010317073,0.6947887914292163,4.8394148273752196,244.96234821559187,499.9998723021899,0.0011450165287358984,24.552973818399828,25.321623442898098,9.463504186488231e-06,0.14723025302551282,299.8433520139026,-1.9973344814896974e-08,5.7312529665353625e-09,299.99999999670644,300.0000000001066,300.00000000008293,2.521875686011681e-10,-6.169062079383333e-19,1.5306521890184986e-10
600,24.999976858412484,24.98991579452652,24.999114935046922,25.000853938608465,0.009983842499165682,430.36728561687545,54.43668960056423,6.625884628833629,8.151558195288832,291.1007474684604,0.6350603664032797,5.966583210807751,244.23420011736383,499.9980552154953,0.001446766090961859,27.367430786299245,22.168338350222456,1.2721602562996002e-05,0.2301075557309639,299.79405197443015,-2.567679006809019e-08,3.3771992201432054e-09,299.99999999662805,299.99999999915764,299.9999999993823,2.57373680280372e-10,-9.885065773520034e-19,1.0253036762929162e-10
700,24.999974569902697,24.98636029656396,24.99903841951491,25.00096029152272,0.013850274838276791,425.72852079265425,59.276463618712036,6.897124505144578,9.210189065489148,289.1491335082889,0.8510986065263033,6.516790154947685,242.8965938320465,499.9988991415368,0.0019324666371110175,29.98566292791459,19.312295563101227,1.3967890984111665e-05,0.20868851580191128,299.7862189003836,1.985734983688528e-08,4.4406268853426135e-09,299.9999999916164,299.9999999995236,299.9999999999724,4.985029041881523e-11,-1.8983477671795742e-19,-9.403297777926155e-11
800,24.9999651377628,24.986269735640562,24.99878927771609,25.0012889222511,0.014631402243896486,412.3977365835349,67.80865834226637,8.504486735531069,10.412159908161218,288.72243563573215,1.3593905482173516,7.3260014844059,242.6058687978508,499.99802493211297,0.0028727477782162715,32.33557597462384,17.0845922943867,4.5784973378831626e-06,0.366795713330951,299.6434224429034,1.6399499222306193e-08,1.6079648711647202e-09,299.9999999974995,300.00000000001415,300.0000000005886,2.3106799567472667e-10,1.2564759178601448e-18,8.231127971179466e-11
900,24.99996438238562,24.983056185589238,24.998617461514606,25.001389520059966,0.018174855871187664,403.0499770626179,74.23692325040376,11.214317460790168,11.634873001621806,286.4816822498708,1.4308792091088995,8.533577983859832,241.19853747923102,499.99756880110937,0.0021146985851858845,34.0157649205654,15.683284506457024,2.3238790457870054e-05,0.3825608039095198,299.6543698621718,-1.5417158800893735e-08,7.12958832050899e-09,300.0000000007776,300.0000000000744,300.0000000004511,5.399678443130393e-10,-1.309761116597799e-18,5.6771118035047436e-11
1000,24.999958066169388,24.982155366649298,24.99861449768817,25.001582305043193,0.01880652743879191,389.55590828128067,79.34513686568278,14.533179402195,12.654958932289377,285.00867844843106,1.6219091513590596,9.058936883695747,240.28621520687872,499.99743704552884,0.004100535100619228,35.39627323484582,14.502110346671891,2.7743436751295708e-05,0.42128059165651166,299.504373776994,-1.954373957229464e-08,7.456769174476203e-09,299.9999999917276,299.99999999982816,300.00000000059265,-2.4181577444158107e-10,1.2515216015276478e-18,-1.3438301596733328e-10
1100,24.999957762824955,24.97947030699261,24.998334060931786,25.001696634691534,0.019390187791857458,386.77834389530256,83.82163902418856,17.01208633706539,13.314174572104832,283.9041786727542,2.202894722507949,10.350042917984146,239.5156188659853,499.9962509112819,0.004631797904437207,35.75337732763272,13.451879993745175,1.804921900059746e-05,0.5820834033877086,299.45071698219493,-8.799631428381412e-09,-3.513278216523469e-10,300.00000000321114,299.9999999991331,299.99999999941406,6.699308679289828e-10,8.745155813917412e-19,-7.100007958576857e-11
1200,24.999952623075192,24.977363043074334,24.998300580381738,25.001831609531898,0.0228121582398057,372.28403302642937,91.58794951518544,15.926475265645038,14.456366466541573,282.5664778043607,2.570706752183168,11.125393243133319,239.12045240618744,499.99569469877486,0.0054928681489533416,36.63420363078601,12.389236469247741,2.7233016740415076e-05,0.5761473201395806,299.4109643424476,-1.2175313846923262e-08,3.0197666158327795e-09,299.999999997991,299.99999999927155,299.9999999999876,2.96181676319928e-10,-1.3505530089879175e-18,4.6571720268058054e-11
1300,24.999949521641177,24.974689829588282,24.998128212540166,25.002025672743283,0.0231950637851654,368.15029249039924,93.7792454059895,18.722961127752452,14.772902059815303,281.49992888235363,3.224440460169593,11.816632310732292,238.49042581912246,499.99404144285626,0.005192668302804778,37.2978989027295,12.163498433366419,4.544459842835025e-05,0.7288465791682922,299.34927042873113,6.778181648548725e-09,6.575354601806207e-09,300.0000000064127,299.9999999996807,299.9999999999382,-1.096618592342029e-10,1.3066258483921856e-18,-1.6631462148939954e-10
1400,24.99994304961522,24.972876603565712,24.997826012528076,25.00208530817619,0.0250544645281498,359.55753615373874,98.1886948802101,21.02562263465829,15.724694476836998,281.3599371520762,3.429936828677781,12.773130934236221,237.7323569530909,499.9944114477099,0.007132807003243592,37.63812095803751,11.650984535288686,3.0056520856453757e-05,0.7275255229314114,299.2064372180277,4.387401962417253e-08,-1.132174445838279e-09,299.9999999964869,300.00000000004326,299.9999999993721,-5.930455443572401e-10,1.4697308699754434e-18,-9.617005762924626e-13
1500,24.99993774468076,24.97256120075818,24.99771464077705,25.002247256244647,0.02787367711291651,352.233013112075,105.24000986283303,23.921656915130526,16.705871708848708,279.60872312791923,4.076695141835293,12.972471606153762,236.73968885572177,499.99284220356884,0.007456470077444341,37.19795428096761,11.946453866275824,6.00432449933652e-05,0.832037866573436,299.1910217243252,3.401711164052844e-08,-1.891054004440543e-09,299.99999999540296,300.000000000313,300.0000000004004,7.608858556510079e-11,-4.522709654933e-20,1.0854422736732016e-10
1600,24.999936698675764,24.969709631155556,24.997589908300007,25.00236781779249,0.031222127394726556,341.9099154153879,108.8423768693933,28.312146678805053,16.835403785402317,278.70020341919536,4.003039447248052,13.56369494030379,236.38535603466124,499.9919812576194,0.007747131283725804,37.315235353042574,11.789279836942486,5.8628676654796256e-05,0.9530596976272083,299.11401625658453,3.497718203295446e-08,1.1149830663093584e-09,299.99999998990205,299.9999999995015,299.99999999965405,-9.438290316286423e-11,1.6357445538327724e-19,5.751441576543248e-11
1700,24.999930254729215,24.96836689469903,24.99745253131809,25.00263175936537,0.03178971688195051,335.83860259057457,110.37552510166523,29.516088554392585,17.451894076515124,277.8010326998708,4.715738487843254,14.605016474124405,235.7583871332438,499.991161330862,0.008783073051867237,37.54206870927735,12.011599328144747,7.503877187308382e-05,1.0014071048808975,298.9451798515855,5.981451677656432e-08,4.168786380176427e-10,299.9999999983179,299.9999999995487,299.9999999995524,-5.635829242961226e-10,5.495708380548705e-19,-6.629276624620412e-11
1800,24.99993096756125,24.966278006685886,24.997353666621088,25.002799619522527,0.03498386032470233,329.9307315032562,114.7096373994954,35.05911514769373,17.952214890118682,276.33770552799956,5.188656329249357,15.224334700629315,234.50209542745716,499.98922885650404,0.010649123384634408,37.05493400986361,12.169395395322264,8.374265170258252e-05,1.1164274891096004,298.96061180775877,4.656605289659633e-08,5.245714834776915e-09,299.99999998987954,300.0000000005486,299.9999999997817,-3.1649718005888228e-12,-1.2224344255199598e-18,2.2309842581195976e-10
1900,24.999926583307897,24.96305245011703,24.99723782369196,25.002808977127053,0.03451915156774986,325.3191098788709,119.26306729836588,35.248289012610904,18.481414229174273,275.0797085512161,5.5018254128044415,15.68519003014069,234.39155314531322,499.9894216353604,0.012057470340976014,36.512694140922946,11.781953085621785,8.883188051081053e-05,1.13582318705784,298.8627409167575,5.0794864031035203e-08,4.929892471911574e-09,299.9999999899157,299.9999999992275,299.9999999996384,-4.1939794866566326e-10,1.3821192272198225e-18,1.6141077591414726e-10
2000,24.999921543007744,24.963457267419905,24.997136498105686,25.0028919644301,0.037260470968455035,314.24531318096587,118.35006559785117,39.08997922168147,19.390180175846044,274.8306632116116,5.904871466445232,16.071171215039985,234.0059977125033,499.987982492885,0.01167757736821101,36.62338331767994,12.415837524471351,0.0001053872369723738,1.2647685622961171,298.7600613705353,6.63681457933091e-08,1.5929702478896932e-08,299.9999999864623,299.9999999988706,300.0000000002934,-3.6520366511074287e-10,-1.19572920196132e-18,6.687127656010636e-12
2100,24.99991329686907,24.961608016155786,24.99700568333111,25.00314729163658,0.038940393049093275,304.3110941338347,124.27896058854145,43.38368693666735,19.80804658194659,274.15804235381336,6.610835211544655,17.18179789146302,233.3737475577125,499.9855113092279,0.01301765563429894,36.15103107775096,12.808645451596087,0.0001070954449296365,1.2773324490099323,298.70470497468756,8.416061088615734e-08,2.0011534322776772e-08,299.9999999864948,300.0000000000418,300.00000000016973,9.124550512859746e-10,1.452191299315211e-19,2.632360879755585e-10
2200,24.99991326333026,24.95771645328402,24.996688587888137,25.003286012129134,0.04176551202271198,299.67120126922,125.09305429803838,47.48446915358498,20.10847095008087,273.4369559663424,7.005291665544238,17.54203462881335,232.65449105250354,499.98445288859244,0.014992046556075111,35.847728524906465,13.135390236127138,0.00013226770633308286,1.3494104647913037,298.66550976665945,1.388172892549265e-07,1.373622714789082e-08,299.9999999860866,299.9999999992566,299.9999999997239,4.059241416416455e-10,1.155786899474643e-19,4.133783848454364e-10
