miliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
2200,24.999911499676976,24.958253063665023,24.996780930745526,25.003195260446052,0.04007272202138493,299.15732129401357,126.72266947667063,47.07082143531181,19.840424735355484,272.7274359045737,7.293784598176688,17.074540299104154,232.39300607945464,499.98539322903684,0.01493942827201636,35.42654278230889,13.238011550652386,0.00013298681292652704,1.3958060870923712,298.6036054760473,1.0538849830328834e-07,2.440243843740807e-08,299.99999997607176,299.9999999989636,299.9999999993115,2.0900895694806145e-10,8.766635969433374e-19,1.704757907107554e-10
2300,24.99990594620864,24.956249131438067,24.99667704882155,25.003489502515453,0.043071153952814606,292.93513218680687,126.8858474312044,50.07477989887455,20.16775344595464,272.53127662444234,7.467929155588201,17.86415311270031,232.2775304092863,499.9830974504946,0.0157125913907251,34.931128177671354,12.859828045360244,0.00014707738136988477,1.4878046081015142,298.5871844687219,1.1680802560825265e-07,1.682651201205839e-08,299.99999998039857,299.99999999826196,299.999999998882,7.157323841758305e-10,1.3088722431564293e-18,5.226985102385937e-10
2400,24.999901764556174,24.955666833700395,24.996559014107174,25.003643403022224,0.04447125997378623,291.4122764097728,128.4978446323029,52.88411543499931,20.76670955426448,271.73318067041725,7.845407603411921,18.600247779618105,231.78124148538427,499.982200090624,0.01789000272850731,35.21096582832972,13.254035795057916,0.00016849343004625037,1.5658395720469342,298.49606076548804,1.8793572433725898e-07,2.8233614657667644e-08,299.9999999769405,299.9999999988004,299.99999999923426,1.4914974732297544e-09,-7.14677534290059e-19,4.1395199232360884e-10
2500,24.99989955096676,24.951973611123382,24.996408585545023,25.003831948831454,0.0462648332913029,280.72755404449066,132.14491189917723,56.72863861197515,21.218310594617222,270.45355368454426,8.243495575946273,18.65597049637559,231.2918427435479,499.98198552850454,0.017926181945167957,34.879727684904175,13.956207610477183,0.00018172632770627943,1.6257444961063605,298.4108219891472,1.847801227432903e-07,3.748973256040669e-08,299.99999996419683,299.9999999978783,299.9999999983818,1.2743721327326712e-09,-7.151850461030467e-19,4.481792125967829e-10
2600,24.99989532205903,24.95214965400214,24.9961526086081,25.0039283495336,0.04884308603355604,276.4850682569558,133.00894363230043,56.43798863279103,20.917834375277153,269.98706595339235,8.9109350451154,19.222867444963924,230.61458868801446,499.98020699451564,0.020217746303723007,34.031426603630955,13.930060069554967,0.00018129576262047037,1.716698320795923,298.3651206427576,1.9027124011369649e-07,2.7091862471247612e-08,299.9999999647483,299.9999999980576,299.9999999989902,1.3465171596869158e-09,1.679382014397853e-18,5.634151691298046e-10
2700,24.99988958086503,24.948638276512494,24.996042721556545,25.004158940574737,0.05148822810406934,274.1524272433701,135.31253119379264,62.941000540541985,21.482698813546488,269.4051774270055,9.32097996538393,19.712424555134902,230.80363305175487,499.9779654322941,0.020713753694881463,33.89523539697685,14.351668617032972,0.0002059445227753938,1.7059078598988826,298.2204505971807,2.5801617405470014e-07,4.650216033391565e-08,299.9999999527544,299.99999999671684,299.99999999844744,9.90962407054865e-10,-6.545914047904512e-19,7.509558634617823e-10
2800,24.99988655413011,24.94693771025342,24.99585886718805,25.00418219809839,0.053449906970179394,263.36902648362843,135.77575496890015,65.18756763647636,21.340944669376956,268.2544770518516,10.067900526626644,19.82302667793357,230.11384462704746,499.97786121718457,0.02338681707455021,33.289652200850924,14.94376320870837,0.00022129737534512224,1.7859745813137389,298.16904192719653,2.946761436781426e-07,5.1852911435063296e-08,299.9999999520647,299.9999999977601,299.99999999793556,2.3322613031624715e-09,3.270699717241895e-19,1.133504504956194e-09
2900,24.999881343478407,24.9465383875983,24.995755177028617,25.004326881764516,0.05530350493611442,265.2421710432532,138.45185052775884,67.97874887282401,21.67994748724385,267.4180430527654,10.162744406915966,19.871881556439803,230.02202294714664,499.9751087358733,0.023641288906699105,32.957862811960254,15.30075952901423,0.00023655047402841906,1.89286751461939,298.07319229901043,3.334198389852161e-07,4.9664918687873586e-08,299.9999999440674,299.9999999960233,299.9999999981219,2.0702203450812172e-09,1.1148971643013756e-18,1.1760364159714598e-09
3000,24.999882225107516,24.943384118588217,24.995630640926827,25.004466169196377,0.055487935132288224,260.7104117003072,141.18498335151912,71.37637449262944,21.90138674961449,266.997830808938,10.993682502975377,20.524080937003156,229.4246544644229,499.9747346264717,0.026183933365495942,32.974254936023556,15.062451135436127,0.00027073839615700365,1.987856466770946,298.07971316143437,3.3423074471548507e-07,7.219894977966227e-08,299.9999999371517,299.9999999962188,299.99999999741556,3.019636249336933e-09,2.5967990148887323e-20,1.3127430400360095e-09
3100,24.999874962688793,24.941393934062948,24.99532484819666,25.004556273173563,0.05787785553407096,255.1718059526999,142.189121143906,73.69877488254849,22.160417143679012,266.51823267264035,11.096016401398241,20.650584757386852,229.4356664660225,499.9725564886453,0.0270337406579879,32.547166904239205,15.467222629492106,0.0002923421016223715,2.068937520177146,298.0118036495409,3.7439888691938454e-07,7.823285148637758e-08,299.99999991874665,299.999999994014,299.99999999697764,3.023235767910552e-09,1.2181080538284472e-18,1.5945120196780876e-09
3200,24.999869133302436,24.940475887199355,24.995383610586288,25.00478222467729,0.061279422751684035,246.3921491141972,143.6986943880777,78.6405202448142,22.54828811123445,266.0428709084586,11.538306698967261,21.283793089965332,228.99130803620437,499.9716336187069,0.027930811533365792,32.28904211862946,15.8588573665447,0.00029185178709500667,2.0962487452239165,297.9399021223941,4.4788312244561313e-07,9.290696963958725e-08,299.99999990773944,299.99999999410727,299.99999999508873,4.875849292209138e-09,2.8403015425974014e-18,1.8157692574400942e-09
3300,24.99986745338829,24.938676652297048,24.995221993268522,25.004896411642672,0.062227966468976846,244.11024589467095,145.2116654604737,81.34879748427936,22.712484060418106,266.0453384729689,12.355380941332006,21.25376071279356,228.77846192258522,499.9709900089011,0.029656854724523105,31.354260521964015,16.053080685469997,0.00032063858380254655,2.1333739670191134,297.8458159823806,4.607206229468118e-07,9.604889998293673e-08,299.9999998982938,299.9999999920883,299.99999999469117,4.927215164387265e-09,3.514731582823008e-18,2.036386227211417e-09
3400,24.999861407820585,24.935647480067406,24.99507648017591,25.00509327700716,0.06442002446005661,233.08850524650944,146.87804734597054,84.02144783153392,22.871975596185724,265.3325921153549,12.853391648263457,21.244588640846587,228.88372712511082,499.96839363868287,0.0322031228902171,31.681265415356616,16.451115496048835,0.0003393143805972538,2.1998581210873107,297.7757778524051,5.398926839024444e-07,1.132648314943988e-07,299.9999998842925,299.9999999907158,299.9999999942755,6.722387036007161e-09,2.0458757512685006e-18,2.2524664391809275e-09
3500,24.999857426354335,24.935326838742366,24.994827244933923,25.00529326136091,0.06476825720572085,231.87867158350264,144.8384781996586,83.81724341158454,22.611993364281734,263.87215866078435,12.80532825591896,21.9004457935596,228.51363958882982,499.9677277734997,0.03236682344060129,30.7110632025005,16.256871986994508,0.00037685721617055913,2.30200406731579,297.6778153401022,5.785481524159561e-07,1.2996636426709165e-07,299.999999856666,299.99999999022833,299.9999999932179,7.879234003078997e-09,5.926199455504555e-18,2.9443969462189514e-09
3600,24.99985788637516,24.933786341080037,24.994717207885298,25.005397755300695,0.06661374939443819,226.79626912915032,144.86459894681187,88.76869770908033,22.838598432238367,264.3076724489491,13.227810478043116,21.6665481511616,228.11199526141095,499.96469777131153,0.03460856045280473,30.500270071796077,16.508630066108605,0.0003937049257116821,2.378849025119241,297.6558574067378,6.241175423753441e-07,1.4206377802639745e-07,299.99999984072764,299.99999998902786,299.999999990997,7.955397944019594e-09,6.83983373978679e-18,2.9889404593580543e-09
3700,24.999854903417283,24.930410680901268,24.994563939567747,25.005608573953957,0.06955582168481257,224.3734411533302,147.6496270201427,92.7767321494612,23.138802614541007,263.22568990577196,13.683195497448631,21.77661750255335,228.2274079490505,499.9632457417108,0.03657699396292023,30.268227257595296,16.81440534341379,0.0004197435296054784,2.3906725088750376,297.6157297740635,7.228545125000025e-07,1.6742394389281022e-07,299.99999983015033,299.99999998652993,299.9999999899278,1.0240169488341983e-08,6.703985259931796e-18,3.6517826638744352e-09
3800,24.999847339843857,24.92938444989558,24.99440671620424,25.005782778357045,0.07048595495422776,220.07603531407338,146.79109377977835,93.65783739973918,22.62225959772429,262.2938782967009,14.02054233594687,21.955752804624606,227.70588108177108,499.96337522445486,0.037662165764343614,30.50446929302542,16.966508077869292,0.00044313192087600667,2.4650248135874104,297.52814585381697,7.582698367560674e-07,1.7765240779218976e-07,299.99999979691887,299.9999999852503,299.99999998831623,1.214353477291638e-08,9.892180721644817e-18,4.093770980241892e-09
3900,24.999841905303185,24.927924404325243,24.994229218815345,25.005765937333038,0.0718653883556723,215.13546050652195,146.93181244404576,99.0335581859273,22.681992645047497,262.05131683494443,14.533954429097632,22.056535336615877,227.57547556741292,499.9604937436942,0.03863553090818866,30.107388070079107,17.739762649617017,0.0004554661655394409,2.5097626260211343,297.5077592688354,8.116612119758888e-07,2.144475500479152e-07,299.99999978382385,299.999999981852,299.9999999871866,1.395214925315266e-08,1.166718894596975e-17,4.453362488721825e-09
4000,24.999838469288377,24.926175836568856,24.994055445147236,25.005933299119047,0.07447923177390153,215.91918931427077,150.75565371449676,102.71598695421834,22.97899842082414,261.9774833287152,15.087191793880521,22.33015609397106,227.5123901460899,499.9588285203003,0.04135948943624613,29.903042266012402,17.733403634831426,0.00048433576049843144,2.6292825974518554,297.39060680921676,9.009934011491106e-07,2.3337053648702016e-07,299.9999997423067,299.99999998026254,299.99999998501073,1.4913298420243576e-08,1.649345308009163e-17,4.9238370790769e-09
4100,24.99983535032393,24.92328138386935,24.993884485455766,25.00608428792027,0.0772867067154818,204.46800229931426,147.5181599448432,105.06632608466627,23.156085396464828,261.27175568639507,15.62472632314975,22.345728583529493,227.6375116119657,499.95804739851764,0.04252288077951871,29.781358128192945,17.957689686898764,0.0005035804854976059,2.704489362083673,297.30957061692624,9.990268660021884e-07,2.619111156894885e-07,299.9999997143418,299.9999999764162,299.99999998210285,1.713595517841128e-08,2.187664376001584e-17,5.773651578799288e-09
4200,24.999832985225556,24.92157285272569,24.99381094726026,25.006350093121107,0.07858964285968942,206.99443102926801,151.12505157207352,104.57438958580713,22.75546115860273,260.94853994495503,16.214741345722,22.59844450227701,227.171277431167,499.9559923390438,0.0445009999044282,29.080153343370377,17.68518246315772,0.0005491391037891365,2.714418687000329,297.28285654180524,1.0589228562510026e-06,2.842561921539771e-07,299.9999996914513,299.99999997399766,299.99999997988016,2.0273498629864753e-08,2.8619078488533295e-17,6.3285475132377945e-09
4300,24.999830203062437,24.920683973499056,24.993733688108357,25.006545214406437,0.08184154566448229,197.198863527677,151.74789415088634,107.68029894373825,23.229362587859907,260.33389152277437,16.30165720464823,22.804860557908658,227.645789969099,499.9554807872258,0.04470324118744693,28.74561741157887,17.968839110056717,0.0005744929058964043,2.825416138891721,297.222591793441,1.1595912570748888e-06,3.115755788846298e-07,299.99999965152494,299.99999997020535,299.9999999778753,2.2573305022142094e-08,3.4267044222668164e-17,7.109553098829281e-09
4400,24.999825152974626,24.918359212976,24.993424859991496,25.006646687016314,0.08159388922292937,198.98714368680578,151.08840349152462,111.17593043358848,23.337062676231103,259.7621150190985,17.136636339572423,22.415166449624145,227.10776032671586,499.95285898417853,0.047548044563115614,28.55867338008881,18.42500250557783,0.0005919310452594489,2.893045528518514,297.1289266990454,1.2445582882853214e-06,3.4782178554300547e-07,299.99999961626753,299.9999999661788,299.99999997416785,2.5994995383690186e-08,4.204040548819732e-17,7.680440494022955e-09
4500,24.99981884706692,24.916112512353067,24.9933914727829,25.00670751747774,0.08427841376813938,195.07866930970687,150.84547684347945,116.59539576300872,23.273303397048497,259.6555291478034,17.470818878157793,22.62295913090617,226.90700090775485,499.9515921875854,0.04792631119246675,28.50055423488861,18.371784247337093,0.0006233592939064172,2.945482583325427,297.11024670831745,1.3281123894419384e-06,3.7693011787716204e-07,299.99999957557185,299.99999996260954,299.9999999712868,2.8711110694707638e-08,5.3882123329668476e-17,8.703136633737275e-09
4600,24.999814975074642,24.915136223443298,24.993147681686644,25.00699466900683,0.08646049109902544,187.06499974031337,152.7701742898149,116.1153551488538,22.845862150925846,258.9284681381866,17.88879889188594,22.89837236492168,226.97839330961267,499.9497066185597,0.050164052889756935,28.561245808543415,18.473617732740035,0.0006463142230200412,3.0057355601197857,297.0150087326206,1.4456835279163355e-06,4.0705393459040733e-07,299.9999995475798,299.9999999578156,299.99999996715223,3.3154085743241247e-08,6.528187486269503e-17,9.333479854523834e-09
4700,24.999811099682887,24.91305826358491,24.992985851130854,25.007037416367652,0.08670126197989139,186.80530938516202,151.20772536109217,121.1667851411806,22.811334983528354,258.9517379301513,17.937640033411117,22.75986619810972,227.38123610134315,499.94846690926767,0.051950285653626325,28.277370296807266,18.749114347364383,0.0006899179034304275,3.0345227512269304,296.94849644975835,1.5313758281441197e-06,4.5827236622047425e-07,299.99999949231517,299.999999952098,299.9999999631975,3.750790122807516e-08,8.017268067090351e-17,1.056451189191642e-08
4800,24.999810886046287,24.909146708812578,24.992900447174165,25.00720984383504,0.08846389455897012,185.6773579465619,151.46640828050388,125.09550896659806,23.17589917362523,258.55981403658905,18.242629207610157,22.72255852293029,227.22342371766604,499.9476325259824,0.0524298056071425,28.206920516825253,18.800552333133567,0.00072763582179408,3.045996904974027,296.91876487600575,1.617166984630595e-06,4.887791722889792e-07,299.9999994493272,299.9999999468342,299.99999995805234,4.099600228660049e-08,1.0128830177192949e-16,1.1448718542245924e-08
4900,24.999802266638532,24.907328165935102,24.99287362466518,25.00738220079405,0.09142695244272496,180.15922519871702,149.8719014933256,127.528342670935,23.03495328011787,257.6249506707208,18.82245233957045,22.915421691020956,227.21417322498849,499.94567930001887,0.054367173046943135,27.71981070775459,18.81004840997973,0.0007447480798681685,3.1735003336872736,296.896984450823,1.7098297797868445e-06,5.387641468841395e-07,299.99999939184704,299.99999994050194,299.9999999538309,4.588460150066942e-08,1.2087727679660133e-16,1.2691723488786693e-08
5000,24.999801153137458,24.906072020576566,24.99263724865181,25.00745611901815,0.09369551784920377,175.34937135051763,152.9896076528188,126.61793505271656,23.315830170459876,257.69741157002323,18.95367773846484,22.866069567306674,227.33201304928556,499.9438306288523,0.05677990669995401,27.97836103994407,19.399972481486436,0.0007800846892767138,3.2157246798330705,296.81832385960115,1.8732312106123123e-06,5.858506610074758e-07,299.99999935585885,299.99999993546896,299.9999999482295,5.210359588062906e-08,1.4809146815477522e-16,1.3872702192889996e-08
