miliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
1300,24.999950912803833,24.97480130174373,24.998006400358197,25.002053826921447,0.024278310510481637,369.8200034732042,93.23755132381103,19.368111267518035,14.968722112148765,282.04282707759637,3.0632098604802973,12.06205690272638,238.5172696602517,499.9937011786823,0.005720621526887394,37.23392282635403,12.61097148456369,2.2660471482066293e-05,0.7261150756952282,299.26880328042415,2.63412331090853e-08,-2.948748271446324e-09,300.00000000315595,300.00000000072333,300.00000000012307,4.1638221966065006e-10,1.1645433448073883e-18,3.6444221648228985e-11
1400,24.99994427599611,24.973250964931715,24.99792674193839,25.0021069001065,0.026672424531347674,354.3607134683456,100.65329357205697,20.961932548286306,16.056864083629485,280.8846839245868,3.667981977623204,12.81142108149425,237.69049032215372,499.99332482720496,0.006935898201020012,36.92498336935528,12.118756750646483,4.04649530864932e-05,0.7348280102912118,299.2645570556683,1.5891327834646124e-08,-3.191023784627428e-09,300.00000000272365,300.000000000765,299.99999999971766,-1.0766307230421142e-10,-1.975280800867033e-19,6.183961147068723e-11
1500,24.9999370560565,24.97130891915167,24.997709355346835,25.002206928826002,0.0273861450247696,346.3791315012684,102.07425459366752,26.463896733147102,16.337511291165953,280.2671708114225,3.5791141408758365,13.33550683114981,236.71499957263046,499.9923492128261,0.006897239828118052,37.06797124033794,11.479032591251775,5.9771249850285034e-05,0.8604521458178324,299.1427399055627,4.345143690850358e-08,6.224258169291898e-09,299.999999991313,300.00000000032304,300.0000000003756,3.960804670663215e-10,5.138518920167197e-19,-7.147743941182127e-11
1600,24.999935005661836,24.969679802963075,24.997627909133058,25.00230986989847,0.03024143778814105,346.4593005614289,109.10112078154958,28.0043934533716,16.97355307070135,278.20998424526516,4.051346316216937,13.689246790394883,235.99032190766863,499.9922355488419,0.008371197775893981,37.13393182755585,11.660252659707993,6.212873133978439e-05,0.9032387121138669,299.0935199121488,1.2226622023041225e-08,1.1210832467706644e-09,299.99999998756795,299.99999999902644,300.0000000005104,-4.081009307425738e-10,3.6189810240136614e-19,2.0339801134578705e-10
1700,24.999932473836093,24.968169909543498,24.99758831014902,25.002578348035865,0.03297585605474961,337.7332974768852,111.92493435776454,32.91109527636384,17.752696835757295,277.6833023148307,4.4768863424129535,14.45341304786102,235.20228534950672,499.99047988675414,0.00986064129535103,37.26498884190726,11.688146042352901,7.519584496812394e-05,1.0527879175005113,299.02799136486163,4.6249441213978235e-08,-1.0312965401162278e-09,299.9999999972762,299.9999999994063,299.9999999999038,7.126899422240175e-10,8.399654389350956e-19,1.198009849604319e-11
1800,24.99992893888941,24.966515255018674,24.99743509647837,25.002776478251192,0.03453439936555583,330.6322876390914,112.21581763337113,35.45946639556103,17.942020830405365,276.44266201327935,5.399733524745571,15.416714186812879,235.06374018717364,499.9902384019718,0.009605285231774528,37.01344886813829,11.693031563192276,8.12815902005549e-05,1.1224485837458198,298.90259841851685,3.409943888491044e-08,1.7893791775043993e-09,299.9999999899126,299.99999999951143,300.0000000000463,2.3639916972623378e-11,9.401089245126708e-19,1.823527815633371e-10
1900,24.999926610356383,24.96563853768542,24.99716057795971,25.002934951952923,0.0346205509557536,320.3918949403774,116.17538570945176,38.17143056110778,18.924966482573986,275.9205137828409,5.442025368769496,15.893396607201234,233.94174074071734,499.98792191456704,0.011927552957310447,36.99201480576985,12.3557052989072,9.224145403008793e-05,1.1489939023889795,298.82771490962733,9.60057256234499e-08,5.508400363694768e-09,299.9999999863388,299.99999999988034,299.9999999993941,5.374042823831737e-10,-3.1502370970899847e-19,1.2384356151843497e-10
2000,24.999922548467993,24.9620159283907,24.996950070424866,25.003096738016588,0.0363872954911633,311.1682128036498,121.41134807857524,40.89788118829978,19.352892521987062,275.28131682768077,6.133802463056528,16.171543388478764,233.42756571307802,499.98701037806285,0.012695549762486253,36.20597515794893,12.098409824516667,0.00010667689005694487,1.274246084004685,298.76586684285843,9.175314147292492e-08,1.4577076394321663e-08,299.9999999847322,299.99999999893515,299.999999999416,5.979079918651417e-11,-8.444905565334064e-19,3.577576235088368e-10
2100,24.999915999079505,24.961540053755076,24.996993310014833,25.003212394874783,0.03883099093565054,307.14080811944507,121.0755298308085,44.59091517221691,19.602194501401392,274.31511651058725,6.599998022242594,16.752545126838097,233.1561640037364,499.98581431520546,0.01440575199290136,35.80277503432265,12.397187877170076,0.00010733588874289205,1.2889015815427145,298.69351320039095,8.479902872827318e-08,6.185298019807517e-09,299.99999999338286,299.99999999862604,299.999999999353,6.222389707135171e-11,1.8535837288217874e-19,3.673903363129529e-10
2200,24.999911095800016,24.95743247195147,24.99668464521275,25.003285217124752,0.04164755836534745,303.4690574426147,123.9874961073892,46.026584913777356,19.707173825820572,273.36628332546405,6.951379926221702,17.47021418252354,232.73787945962786,499.98428031453517,0.014942518341534972,35.97843694553457,12.80336320626475,0.00013917574593212036,1.3393861642781155,298.585839658902,1.209610241240796e-07,1.882380107550971e-08,299.9999999829349,299.9999999985599,300.00000000006236,6.058943596699757e-10,-4.5091761217961265e-19,3.3341442543979193e-10
2300,24.999910440489572,24.955690950921156,24.996716580822916,25.003528045667863,0.04373503487259034,293.9526235017198,128.9121026615673,49.56857609193112,20.405291934279557,272.58364653993334,7.224463342016614,18.01821640826747,232.42560987692332,499.98410866615103,0.016895778927703074,35.552785279177755,13.585953793644796,0.00014227741571914775,1.503319807449684,298.5333302745856,1.1607729655711143e-07,1.374274963181697e-08,299.99999998038743,299.9999999991286,299.9999999994965,-2.1306914839903546e-11,1.0397281383662719e-18,5.203741709577716e-10
2400,24.99990458570974,24.954235321946673,24.996474257641392,25.003709441344192,0.04516594188515801,289.33892041536427,130.56827079241887,53.47478571502924,20.93517663424946,271.9451083446701,8.078754288775528,18.605286391876486,231.41190362563367,499.98320738719156,0.016950856942947342,35.16971500838454,13.613306976217975,0.00014591067748484488,1.5775157172992689,298.4245042867176,1.5174996837694052e-07,2.839162751226242e-08,299.99999997111,299.9999999988105,299.999999999291,6.735171664801072e-10,-1.4294466822518094e-18,5.988489652150365e-10
2500,24.999897435638044,24.952812535872745,24.99621339503566,25.003720658460967,0.04784262154816391,279.5559464185123,131.11958793871707,55.669222075591904,20.693391263053606,270.7167979180687,8.202912500364457,19.00953114355889,231.6022921252015,499.9819160239641,0.01882954692021126,34.521514797926805,13.888153703182185,0.0001801793656876682,1.6235205590625421,298.4141064695273,1.657673961875446e-07,2.1404537069765035e-08,299.9999999753384,299.9999999977218,299.9999999983582,9.845898759651469e-10,7.995283345288746e-20,5.575215543936004e-10
2600,24.99989570954446,24.95198437040211,24.996216407925886,25.003797515014483,0.04953708798677441,276.8222867622642,134.95159638510043,58.7332365212533,21.43568789718969,270.5206098711807,9.09183245528112,18.930234336433834,230.9313628682147,499.9805561875284,0.01959521165796816,34.28755697075377,14.002185266896703,0.00017861712111198947,1.667155318023848,298.35464801645156,2.2550744246813504e-07,4.043541855926e-08,299.9999999687339,299.99999999838354,299.99999999847745,1.0360520839823228e-09,1.454203351089635e-18,6.342132327332716e-10
2700,24.99989463019384,24.95015231165602,24.996080883595546,25.004147469076415,0.05164307532990834,268.99951111003145,136.17330412251647,60.95619164136257,21.150977871588896,269.87025483582266,9.327117730473052,19.4705250694796,230.7322577038643,499.9779981851075,0.022079752846897935,33.6875316087389,14.865509693607756,0.0002024065629409827,1.7057161670734446,298.20671657851454,2.2316346049936822e-07,3.992819151411285e-08,299.99999995844803,299.99999999694353,299.99999999895414,1.3608510449963432e-09,9.143530362250228e-20,9.954996686849124e-10
2800,24.9998909508524,24.94892683528144,24.995816079755162,25.00411564091699,0.05119346083679791,263.2276729558172,138.70396142730087,63.67883908747285,21.589387410820592,268.6322222484469,9.865887278345022,19.914743693749397,230.43846095489022,499.978156063109,0.022138070334447327,33.48629837549025,14.537346421888879,0.0002356077342013984,1.7796167575093167,298.2113955495243,2.877399106104239e-07,4.088006801902497e-08,299.9999999405098,299.9999999965037,299.99999999826167,2.0302710151718384e-09,1.3876233465586602e-18,1.0097873042699852e-09
2900,24.999886875188377,24.945240155456705,24.995816520453484,25.004350590116218,0.05449737240329085,263.2318776188966,138.10704696681697,67.55223395066508,21.75414326561115,268.0867212752676,10.402944674591861,20.296184681946677,229.8896215352416,499.9755347620636,0.02498966775731946,32.88680120315771,15.136390626475938,0.00024382322018994847,1.8823163583444793,298.1139033275843,3.0136451366071085e-07,5.11431903752414e-08,299.99999993855766,299.999999996416,299.9999999979835,2.6231010480815387e-09,1.582676062165791e-18,1.1091510755507226e-09
3000,24.999882185412766,24.94272438672866,24.995476822361333,25.004404797846206,0.05575747274571105,254.34603387583053,140.08573839344118,68.96735270091652,21.809016764734324,267.7869458161527,10.519069902612072,20.106520901063025,229.86867537654166,499.97473993962024,0.025264670158187244,32.32754230589286,15.21267258062475,0.0002627898485343609,1.972787730923343,298.01154527089955,3.4352275908718573e-07,6.216763845193534e-08,299.9999999372701,299.9999999959013,299.9999999967487,2.5428374594146818e-09,-1.3261660701241342e-19,1.3948478494080912e-09
3100,24.999874501238274,24.941430817282107,24.995350844247124,25.00466622233099,0.05938908745431293,253.04415631022687,142.5686011633695,72.65470558827336,22.047801900624393,266.68333602930386,10.917411739211342,20.390413373899218,229.4930519956139,499.9736430529001,0.027168413892050696,32.59155942069747,15.309381535155616,0.0002718938876847631,2.0067161426118543,297.99361264810733,4.166696738900972e-07,8.066680004457302e-08,299.99999991086355,299.9999999946341,299.99999999575084,3.5574982459840535e-09,9.592519569900921e-19,1.4716168419207743e-09
3200,24.999871493428458,24.939726789133623,24.99519284288825,25.004845356475865,0.06044698870645198,249.01490857784836,141.41827089817204,75.75360586187985,22.12882843262269,265.99413279238286,11.75135538078844,20.789743852876654,229.18233530605033,499.97094105752006,0.02773244091105256,32.21612119661757,15.712929959106264,0.000311823512789224,2.08214317637371,297.9195203034493,4.4972546003057004e-07,8.90718396241298e-08,299.99999990482024,299.99999999414786,299.99999999596395,4.102668746004605e-09,3.0417698012621414e-18,1.7674091648929427e-09
3300,24.999865395482367,24.938481177088292,24.99506149669578,25.004967641438565,0.061732242662949424,238.30677266959995,145.44882252204485,78.29185022549702,22.33803134695685,264.88703328446627,11.884521377897526,21.462358050766795,228.86562056236286,499.96961897295216,0.030073659225339743,31.82184257125968,15.79090352003627,0.00032537372907681124,2.145047781280695,297.85264237528855,4.781505522761735e-07,1.0413676605780222e-07,299.9999998835989,299.99999999216743,299.99999999432947,4.9261943193113284e-09,1.0800812135168202e-18,2.156255217224778e-09
3400,24.999862646012545,24.93628020015198,24.994932190164143,25.005168386431002,0.06380989943588698,238.2104472963314,144.6269676028649,82.94491768513672,22.328063848145863,264.7053462749566,12.785949741158394,21.339137114817184,228.49558854445806,499.9687515661779,0.030884548578808794,31.214695846875813,16.327472246184943,0.00033509560812521456,2.20348169985166,297.8128050596097,5.555860602488353e-07,1.1799964884053941e-07,299.9999998847673,299.99999999087385,299.9999999938146,5.58949891568926e-09,2.1697847319766144e-18,2.499300052553492e-09
3500,24.99985997431905,24.934638781268518,24.99481496959356,25.005153054669076,0.0667436107925095,228.40505850333162,147.03018726794303,87.717009082061,22.697630660570113,264.26509721332025,12.796764491944629,21.509770537426327,228.12890711668297,499.96659242780265,0.03375294990365128,30.89448288434433,16.888923467217722,0.0003788426532189128,2.2528961106655654,297.73023006285365,5.694564052163115e-07,1.235733174930137e-07,299.9999998659241,299.9999999898941,299.99999999330254,7.1331983968260125e-09,5.009984764466456e-18,2.6831558052231066e-09
3600,24.999857556577567,24.93169681211186,24.994730883309625,25.005350392945775,0.06704862512425301,225.61145453006947,144.6489497641072,89.39456730105314,22.92193116923147,263.4558686508796,13.142155937428015,21.84951855897527,228.45187246804687,499.9660305494176,0.033729116256221416,30.770697389271227,16.72895670115887,0.00040070185557449385,2.3094733640481397,297.692783727484,6.20851368718097e-07,1.521966432410337e-07,299.9999998344205,299.999999988461,299.9999999918832,8.999637896077911e-09,5.807257790376208e-18,3.260530334563601e-09
3700,24.999850016497568,24.93193373802507,24.994467938309317,25.005569947097072,0.07010752046458038,225.30629780877516,148.50745156994924,89.75802067578948,23.023246523105698,263.7945891756355,13.633812011982553,22.3163322757999,227.87679914907886,499.9635466080638,0.03597365028818919,30.51287536679213,17.025232563434244,0.0004251875983751287,2.4408317192319133,297.61487489634135,6.789176375062567e-07,1.7150643227938636e-07,299.9999998199069,299.99999998602095,299.99999999027426,9.446313837965383e-09,6.120011892527877e-18,3.4008364286859103e-09
3800,24.999845845395015,24.92960271334978,24.99445747142329,25.005786913771775,0.07190763299427994,222.00336054119427,148.28334849893776,96.31332595704694,22.883445931780653,263.0557719702573,14.12043448542646,21.882811147822704,228.14348745237723,499.96218997111424,0.03810731933942167,30.082773743783267,16.924174359040617,0.0004316155727955478,2.520759069900944,297.5107527174168,7.402327422280633e-07,1.9305812132401744e-07,299.99999980219457,299.99999998418826,299.99999998810046,1.1870572064475203e-08,8.577964595820842e-18,3.879059897234656e-09
3900,24.999846620849446,24.92788587017449,24.994357431713464,25.00574486060213,0.07379881459958572,216.97218967120463,146.8169694792935,99.66049577319843,22.69444958630785,262.0133285821084,14.725268629611596,21.975107805287383,227.62255689535803,499.96155213077503,0.0388659962694774,30.15052912158134,17.81275026407656,0.00046407855053228305,2.4889510289143337,297.4781235634774,8.379998151522988e-07,2.016512453903501e-07,299.9999997804325,299.9999999826991,299.9999999869375,1.3083377506922226e-08,1.4229482156589847e-17,4.62960647494706e-09
4000,24.999840337050838,24.92557387434669,24.994051349142083,25.00599417634618,0.07533994314231478,208.08776034991865,148.49146952011733,102.18076207896131,23.103004374595177,262.21099959107516,15.40583147343156,22.080758694943825,227.42070668569966,499.95953417758597,0.041493860049366595,29.678032979055743,17.485283722823052,0.0004803268537171711,2.6108630251524465,297.4398966304389,8.854865670853285e-07,2.2283774950394505e-07,299.99999975632113,299.9999999792678,299.99999998522577,1.5726425279608512e-08,1.7094025803076182e-17,4.920898059093012e-09
4100,24.999834790634527,24.92241670633254,24.994031731803233,25.006046501833673,0.07675995673002138,210.3409015009814,150.02838317809403,102.45053300518042,23.070714532390213,260.77644252083877,15.379745483396354,22.40848304908923,227.168255247511,499.95852623691803,0.042984394116401016,29.130229521623665,18.109562729044384,0.0005057641427066894,2.699780205798079,297.30067764154643,9.61999776279083e-07,2.4893473561054015e-07,299.9999997122952,299.9999999762639,299.9999999829359,1.6950667764828043e-08,2.0395519802937152e-17,5.7018030396995976e-09
4200,24.999832820706395,24.922686071705357,24.993785792875386,25.006205973589523,0.0787328493746079,207.92289093829203,151.59654757515034,106.54574140755533,22.795090054238376,261.1136436133508,15.905812909688429,22.79928882119482,227.52850157913113,499.95619840129706,0.044078196423001856,29.328918597072853,17.939722912171316,0.000541339226791096,2.7256199658536,297.26488304640037,1.0551569904391996e-06,2.805124904178675e-07,299.99999968561764,299.9999999741922,299.999999980365,2.03804212735998e-08,2.5904132665302562e-17,6.361215716364775e-09
4300,24.99982513888032,24.920080940033277,24.99369112956401,25.006430589619765,0.08013010652348734,196.32449163912943,151.1193136701703,110.33341848715791,22.972631060058294,260.15674688098716,16.574577587307253,22.348804522123284,227.58651292846622,499.95458284126056,0.0447724356173137,28.719409771768728,18.479997569214344,0.000570920076146392,2.8023588127368164,297.17599433897567,1.1241371745222194e-06,3.083351844437012e-07,299.9999996541373,299.99999996956,299.9999999775894,2.336305264897057e-08,3.3668700269896606e-17,6.885391116516595e-09
4400,24.999823645912638,24.91889809666493,24.993502785947317,25.006599358189472,0.08197585256196342,200.9259940368122,150.33806636283833,111.39664788140661,22.91258663679806,260.35569084682896,17.038587466911476,22.808712680736615,227.41092179459565,499.95372434849145,0.046088020834124124,28.88434854644448,18.613595324290102,0.0006077966185038445,2.809296610137929,297.1249462414096,1.2145517981943124e-06,3.4564041859483264e-07,299.99999962632876,299.9999999665642,299.9999999738737,2.5538646660278753e-08,4.3687021171428265e-17,7.87169087155826e-09
4500,24.99982104082426,24.91511806319321,24.993373788741486,25.006718641548147,0.08409535735875731,198.10230406403008,151.4906281247805,112.98465220154857,23.455340837366048,259.7988168715216,17.27784316367557,22.947804052410845,227.05298940968365,499.95131211049465,0.04770274872265168,28.712327783743465,18.367975399137812,0.0006282877811148666,2.8592397732658306,297.1184377626223,1.3001476202008413e-06,3.828695604454961e-07,299.99999957627233,299.9999999627778,299.9999999709944,2.9130845018685965e-08,5.416870925482579e-17,8.804417418090107e-09
4600,24.99981365340911,24.91325857898918,24.993118830185917,25.006814151347744,0.08477204820769182,193.6398845929793,152.0357060019289,119.1379325360358,22.876282500261517,258.77011342016607,17.539226964341573,22.53671927194262,227.19327433426778,499.94975956659067,0.05072521049399605,28.137162426931653,18.39444664998785,0.0006637651953369951,2.9684035606377996,296.99201621721,1.40270533420492e-06,4.138753635953947e-07,299.9999995399492,299.99999995808724,299.999999967689,3.317279133096913e-08,6.638496826021221e-17,9.436642527350246e-09
4700,24.999811595160377,24.911328572807466,24.992997819966956,25.00700789671649,0.087223023143626,188.63567810297582,151.7698644685744,119.62844205568602,22.786044370874823,259.2617893872299,17.916657864595994,23.07451998683949,226.9942482248879,499.94853751949864,0.05173228580184007,28.031457590653215,18.576388191572043,0.0006749856570796936,3.007077770271926,296.9873006060906,1.52737526245746e-06,4.6223842429568315e-07,299.99999950639824,299.9999999529724,299.9999999625705,3.7153147206013844e-08,8.055858040379422e-17,1.032631164577511e-08
4800,24.99980856931371,24.909889931200585,24.992925282963707,25.007100089446446,0.08957624431807376,188.60212143766068,152.4673466801902,123.14036475656181,22.784375473502934,258.4559709169008,18.472428746924887,22.55442702369247,226.90385224605552,499.94755305481317,0.053271137265457943,28.374880581727062,18.709977137978285,0.0007115402968550003,3.1260611025488205,296.8768924982577,1.6345746132920048e-06,4.998810414768643e-07,299.9999994570096,299.9999999479254,299.99999995830586,4.169797189381136e-08,9.89809007156881e-17,1.1351738408166601e-08
4900,24.999805426153298,24.9076979581746,24.992879434785447,25.007412304733503,0.09187758571918057,184.9373139955054,151.6498573870917,126.08041570820488,23.396132399299052,257.47719189487634,18.937919188092593,22.59865413479778,227.37719644455038,499.94442742201966,0.05516946797649078,27.68475684136935,19.054148129586196,0.000751327171278301,3.136637658198359,296.91226245021625,1.7209485263650506e-06,5.331290925339022e-07,299.99999940766605,299.9999999403275,299.9999999538272,4.5740580683626743e-08,1.2305534858574912e-16,1.2612038373878973e-08
5000,24.9997974549331,24.905257402863793,24.992710366495842,25.0075282394218,0.0944302524572097,174.87884992213853,152.5188699949434,130.3809616463761,22.722543677269726,257.53101323397203,19.225741076799018,22.636850797950352,226.92267690294298,499.94293872697443,0.05653028881552005,27.43685434451838,19.108780716121206,0.0007677758421808765,3.165480663199442,296.8070759837678,1.8374850244038654e-06,5.818460429575135e-07,299.99999934203714,299.9999999351319,299.99999994817784,5.176424819183379e-08,1.47579792684626e-16,1.3833453195573096e-08
