milliseconds,The_FOD_in_the_circulation__X1,The_FOD_in_the_metabolizing_tissues__X4,The_cumulative_FOD_excreted_in_the_non_urinary_pool__X3,The_FOD_in_the_gallbladder___intestinal_lumen__X5,The_cumulative_FOD_excreted_in_the_urine__X2
0,1.0019154194235038,-0.00480590508105064,-0.0025713796656496504,-0.001422661708812668,-0.015061612221946241
100,0.07804564947969925,0.6726414606730513,0.0013161230306406918,0.05885158737020447,0.20423597015273012
200,0.012000951465145543,0.4594044222482989,0.015602168722961192,0.10514724803548915,0.40929656643775314
300,0.0024853270017096744,0.29484785812525605,0.02431081249355234,0.12815967619350638,0.5242043163766652
400,-0.011666660630526932,0.20265370751778675,0.04514915048317436,0.1217477193989947,0.6408795145683712
500,0.006475673710462704,0.14470149514126798,0.053676221286110236,0.11217662995034733,0.6835522578768588
600,0.00717073915729967,0.10682004123594357,0.06873581101245109,0.10395706220322444,0.7423655854500313
700,-0.006189604435942987,0.07346717168181251,0.08407384651930405,0.08861580258200852,0.7645126465571818
800,-0.013537237548410208,0.057835915086100184,0.09447478056843757,0.07997894253072713,0.7733234708391599
900,0.00549199498006521,0.026674489157710757,0.10075016884301231,0.06249248133517155,0.8058493988854911
1000,0.00978617086570077,0.02839869277467426,0.10386448438572804,0.05826018625122071,0.7962520552668424
1100,0.012308360614167475,0.030311681487795186,0.1095760677064436,0.04481210175990306,0.8213743718112111
1200,0.01248327919186291,0.01601861847425417,0.12190178127736181,0.03991355014161726,0.8259069425486956
1300,0.0015505107613626925,0.013465014133798742,0.12611047757481555,0.031073385538665742,0.8416154410662996
1400,0.00020986404407440638,0.001845794362440669,0.1294270952497238,0.025084759164826366,0.8484406482397564
1500,-0.001916431353680735,0.01838046437710335,0.12914103668690086,0.02412710925154511,0.8461082516807882
1600,-0.002837815730196828,0.01009431543164857,0.13248529987030433,0.015544206413635091,0.8393508692195543
1700,0.01349639880271692,0.009208896432295183,0.13699997760815594,0.01271054428691891,0.8304176324091912
1800,-0.013752556103237534,0.0034076596731821823,0.1326516349847699,0.011850790129831418,0.8334803150868726
1900,0.011554626485017053,-0.0036520605519964906,0.1329075853958079,0.011417397482633755,0.8639252247762376
2000,-0.007542387186500582,0.007273243725960583,0.1337117233202911,0.010424149125523877,0.8468707394742163
2100,-0.0030064640006187216,-0.009278585583975516,0.14180735172050152,0.005124486808096928,0.844174978218478
2200,-0.012694357148551397,0.007676999637676858,0.14169085757737174,0.007719112860266899,0.8395406640214835
2300,-0.0006554901567860048,-0.004074769091537434,0.1371133187656875,0.002641438753510602,0.8375343566405389
2400,0.0062078152962530275,0.0011479423259653202,0.1398666411617119,0.003577999542080283,0.8646280634540383
2500,-0.003269826145125388,0.00429834353547872,0.13929432257788882,0.0062025395736121786,0.8406226135252983
2600,0.012228783078461362,0.005927249183308937,0.13788406733167632,0.0029892390385727703,0.8710255499302905
2700,-0.0010128229239823952,0.00047087742809707875,0.13883452279143868,0.0031915339513119588,0.8422480562146367
2800,0.013858957937400709,-0.005099381603316232,0.13951960099367497,0.005267839201792451,0.8470536440189398
2900,-0.003702964392298158,0.00021382584630310508,0.14342846509025672,-0.002099118109521518,0.8438732271882077
3000,0.0010428776911794284,0.0031745384930253026,0.14541317075139235,0.0041784653125168806,0.8500259480291115
3100,0.008653973638716572,0.009230348495841222,0.14111599240833556,0.0023135794421955853,0.8709652647996325
3200,0.0006856207423596106,-0.00044192039130955756,0.1423267892668983,0.001145966423556291,0.860474377620903
3300,-0.00322775321208601,-0.011352928305409325,0.1393010307124634,0.002215756801336743,0.8643578636597011
3400,0.007746428570516265,-0.00026783654561910185,0.14162027885497117,0.0022149630786655414,0.8579352640998598
3500,0.003796264107182743,0.0077929900275347476,0.14119559631327697,0.0035878438075108206,0.8677791069654108
3600,0.0006100465949740911,-0.010429852613216578,0.14624899374579164,0.0005452343262931046,0.8708923351515561
3700,0.008730958609405438,-0.0052086134995685445,0.1422195832585207,-0.0006647129451966527,0.8539459878416618
3800,-0.0013189858889819828,0.0008680315210917736,0.14059705320678503,0.0003970412953383774,0.8460497658061573
3900,0.00833586582142974,0.003686012791064383,0.14579480911673126,-0.003417049540494391,0.8613419058519974
4000,-0.0057849825020916575,-0.0020840785026972966,0.14239358673558986,-0.0032417817403265475,0.8418164541753251
4100,-0.0031036441880407527,0.009346197346661655,0.13920799784280857,0.0027152572656937287,0.8569003745304823
4200,-0.011563057954536736,-0.005750432179496733,0.1410468924566604,-0.00024467874759089155,0.861923449343878
4300,0.003397846473720971,0.008074246631936873,0.140816070698621,-0.0026107635188848035,0.8415836632632228
4400,-0.006678891702159829,-0.010622910685655147,0.14506765977655797,-0.0009433611345267188,0.8573111231568581
4500,-0.0015024916257964328,0.004568057753369073,0.14620411864460844,0.0028791246151113406,0.8632673839964755
4600,-0.007309721615480019,0.009115167236435368,0.14023593812865442,-0.0025833349616324057,0.8410634679544089
4700,-0.007126680620110264,0.007887706772848252,0.1451613256389966,-0.003560058606587422,0.8502688262166775
4800,-0.00251169274224269,-0.010931535057926135,0.13944905070625435,0.0029517231161183617,0.8408293161414745
4900,0.011927712112580872,-0.0024032593210848428,0.14299143855160532,-0.003711069564995331,0.8416306662435493
5000,-0.006618241306084298,0.0013500863671689323,0.13982172720978542,0.002327958877904519,0.8601036539988514
