milliseconds,CaER,Ca_Cyt,p3
0,7.938833565460527e-05,0.0003416685304272374,0.948994378036948
100,-0.027425841357046534,0.02902419328313736,0.9512767602006242
200,-0.040076236123101266,0.04112018194583697,0.9506892380034212
300,-0.04767215076910964,0.045766472342763896,0.9500714595752489
400,-0.05072245687184245,0.051462869063534616,0.9502019675105742
500,-0.05252292974907028,0.052493715152773734,0.9501182787267715
600,-0.0552711960836633,0.05716423376737576,0.9489564585091708
700,-0.0598667325818934,0.05792507761360584,0.948118139813875
800,-0.06096847682668193,0.06116266696247126,0.9457795893830058
900,-0.06375609789216526,0.06240516074706289,0.9453824282285355
1000,-0.06414354092833897,0.0642512392814925,0.9454043833542926
1100,-0.06726086516243748,0.06530823333055182,0.9429010036021506
1200,-0.06867580328070538,0.06896044093853239,0.9415342470938822
1300,-0.06917426944086459,0.06833584399870822,0.9410791948501214
1400,-0.06985760955299938,0.07122479686842277,0.9394570894875682
1500,-0.07219961695288084,0.07267197834051539,0.9380467427380978
1600,-0.07455451999147154,0.07319944908482066,0.9374645857285104
1700,-0.07531279992859281,0.07614612131406223,0.936171685397312
1800,-0.07843795673618445,0.07729157404086437,0.9345854235602328
1900,-0.07906103876418631,0.07892284991324292,0.9341916286192672
2000,-0.08086270163414505,0.08072618787331676,0.9326781147909892
2100,-0.08227084386955517,0.0815550718942388,0.9313084782547693
2200,-0.08278440590920057,0.08527722717552962,0.9289830055270492
2300,-0.08523636657138702,0.08645939906098897,0.928686193039017
2400,-0.08650257485722439,0.08779033566759405,0.9266755180678965
2500,-0.089272757178834,0.08806153243962289,0.9251675066008008
2600,-0.09081872173120399,0.09174151356386805,0.9227824382576906
2700,-0.09335679334590631,0.09184175113953172,0.9210470892775923
2800,-0.09416066306282149,0.09485788053610962,0.9203749467338499
2900,-0.09632325471887294,0.09544546295492438,0.9178387690497206
3000,-0.09644332626907133,0.09556227429055125,0.9173103084596534
3100,-0.0975378063426979,0.09967727586315983,0.9154356625147964
3200,-0.10118562372805227,0.09907511253760508,0.9136573836814476
3300,-0.10083440131248271,0.10039227446882672,0.9116205137093194
3400,-0.1026135469436592,0.10291906472447043,0.9120140295427314
3500,-0.10507016579283046,0.10368081895512735,0.9088276917023858
3600,-0.10676366551771897,0.10713787025561221,0.9069331184270558
3700,-0.1071579703638161,0.10736188631999011,0.9053679985505272
3800,-0.10932218106170066,0.10999331052000239,0.9041766092546764
3900,-0.11131730984676008,0.11224525442016649,0.9033731019563077
4000,-0.11237804599922151,0.11294451374384232,0.9004757338503195
4100,-0.11501858874207956,0.11585547932047759,0.8995489670312298
4200,-0.11621380636400717,0.1156566034186786,0.8986981016747876
4300,-0.1195996955369758,0.11837459999547553,0.8972377466861695
4400,-0.12168238087737998,0.12068940611790255,0.893911867572522
4500,-0.12382554457234214,0.12129611189929601,0.892603658508333
4600,-0.12369465895083318,0.12453845138380418,0.8908128804458154
4700,-0.12702915125546171,0.12504783239237985,0.8896545817352204
4800,-0.12818490640722116,0.12804611144573877,0.888664940178485
4900,-0.1313063338236638,0.13114367875017477,0.8868388007076656
5000,-0.13284661203651116,0.1307868714766655,0.8841414819896772
