miliseconds,CaER,Ca_Cyt,p3
0,-0.00012458952177863634,0.00047035852871483676,0.9499698494720575
100,-0.02920800220054797,0.028350826488077026,0.9507414393660931
200,-0.039421153706551644,0.041155145361050256,0.9514247438634217
300,-0.04686560684652642,0.04513740710551913,0.9501768146156049
400,-0.050448701514620796,0.05191998059391787,0.9508650999253554
500,-0.054067773178651767,0.05468482427247937,0.9488507997145278
600,-0.05567876215374151,0.05571558588127315,0.9476730726281292
700,-0.057898304379002535,0.05941539665385976,0.9481152176888187
800,-0.061737792898333275,0.06042077570416813,0.9464645806158324
900,-0.062735451595258,0.06163750208966029,0.9446651541760498
1000,-0.0644973136252004,0.06507548752070133,0.9455576326412342
1100,-0.06605027016284006,0.06592985392032562,0.9427540743977825
1200,-0.06642530801579394,0.06709198302529054,0.9423861061332081
1300,-0.07052185468453534,0.06939864890716348,0.940979367160792
1400,-0.07213275591289393,0.07187067292235447,0.9402864349742855
1500,-0.07216559029687193,0.07239685106334742,0.9378712211096529
1600,-0.0739676611310674,0.07505552207962343,0.9367513563207394
1700,-0.07485230629700285,0.07522400316458858,0.9357164750035779
1800,-0.07646837405841192,0.07635603155605801,0.9353828265142428
1900,-0.07886856533408958,0.07856103234419375,0.9343819377113735
2000,-0.07959809097772241,0.08124323973794711,0.9320631992531686
2100,-0.08194696908480566,0.08101284321900191,0.9311685788608858
2200,-0.08495204506690536,0.08361083044800047,0.9295136061854731
2300,-0.08487080636714578,0.08599384079671259,0.9286265166402029
2400,-0.0878634106018925,0.0876346725830832,0.9260215649647705
2500,-0.08917713231687534,0.08855439757411068,0.9239351659262771
2600,-0.09075110496771828,0.08920360477370107,0.9228725486419876
2700,-0.09220846963308403,0.09152016556556565,0.9218885318563794
2800,-0.09291283471886376,0.09251652651009348,0.9207221462903512
2900,-0.09643411664266761,0.0957958590943705,0.9196803096811028
3000,-0.09554032136632311,0.0970514935609747,0.916431333293821
3100,-0.09826580324046746,0.09874475799425365,0.9155179179436709
3200,-0.09985970603615145,0.1004138035892425,0.9143643197655433
3300,-0.10142150368825953,0.10101228011957133,0.9120309589628012
3400,-0.10273213432468187,0.10464501197178568,0.9108651731989343
3500,-0.1061711413976827,0.10518826809133693,0.909178007315066
3600,-0.10712497086847157,0.10728281176554061,0.9081653377355858
3700,-0.10708103310345328,0.1071058245680621,0.9065419309244573
3800,-0.11131830730031865,0.10922915258018802,0.9048351257477916
3900,-0.111113975299657,0.11250113005086947,0.902641732214816
4000,-0.11437124694203743,0.11406998507357645,0.9003989851010638
4100,-0.11626061598047432,0.11514156094984408,0.8988209803454744
4200,-0.11758280129117665,0.11617801287974269,0.8972687103633419
4300,-0.11809409513352583,0.1179151823386567,0.8957808841249768
4400,-0.11970685856104407,0.12060585064866697,0.8938997828006042
4500,-0.12267106022040859,0.12349425185679659,0.8919518591574287
4600,-0.12434376583354319,0.12567311189240926,0.890328113458472
4700,-0.1253189889532947,0.12743577180684676,0.8888950053312624
4800,-0.1272476786498687,0.12806235064737267,0.8881253195640546
4900,-0.12979249348452154,0.13129564877953773,0.8861821757816474
5000,-0.13108510158177414,0.13290808009783728,0.8833233528111943
