miliseconds,CaER,Ca_Cyt,p3
0,0.0010303673768743379,-0.0003580087886066844,0.9507327228366808
100,-0.02874565435369501,0.029344009043161045,0.9512304988952874
200,-0.03887701266064684,0.040921234019740745,0.9515126147091505
300,-0.04588693556832393,0.0457755543370527,0.9506828102438181
400,-0.05163232953018188,0.050333593341444605,0.9504555166296637
500,-0.052820510476897085,0.053190802597258564,0.9497352141292664
600,-0.055636392430120966,0.055633310730954726,0.948518967125744
700,-0.059699947939671316,0.05906970301317378,0.9471103582063322
800,-0.0608499893458574,0.061385341653373476,0.9472239249874261
900,-0.061238644675765806,0.06342462935830656,0.9460204186079182
1000,-0.06549558999588757,0.06447612765875493,0.9435770132746925
1100,-0.0656483696209515,0.06609457496595948,0.9435776172089042
1200,-0.0672261234829453,0.0665381721284573,0.9421159729997635
1300,-0.06965196859109887,0.06816749069750858,0.9416799340526784
1400,-0.07129682472962127,0.07202828645819946,0.9388823733710174
1500,-0.07198465357205196,0.07373231710761372,0.9387753665506376
1600,-0.07466462220521443,0.07300617343406823,0.9369770176964815
1700,-0.07483625491648695,0.07556003412857376,0.9360485435634542
1800,-0.0765785895477988,0.07828884425408854,0.9341686367092483
1900,-0.07934406467257397,0.07837862327776653,0.9329284802385409
2000,-0.07986015106834732,0.0818852880404394,0.9327786811131517
2100,-0.0820295589873099,0.08329123313123188,0.9316316020125877
2200,-0.08438124817672861,0.08484938744449924,0.9283532669333225
2300,-0.08459041828237261,0.08644801844124181,0.9278648431471446
2400,-0.08832668226910882,0.08808881705473862,0.9269254111956806
2500,-0.09005863420581527,0.08790030585293766,0.9254485637028733
2600,-0.09105364972070165,0.08948784992917048,0.9243136954493413
2700,-0.09111111915856566,0.09319367805158699,0.9213979644384233
2800,-0.09309892078224136,0.09326860409109583,0.9194517896994012
2900,-0.09392058746375638,0.09434277446245781,0.9199132979208717
3000,-0.09586070788792367,0.09670890051745487,0.9175019362125412
3100,-0.0985485134348013,0.09888561569465121,0.9155371335169147
3200,-0.09991783507370233,0.10132274640308747,0.9150038800485898
3300,-0.1020009165722733,0.10170289485357407,0.9125768557551199
3400,-0.10254230803080686,0.10338441770834204,0.9101038869433087
3500,-0.10370227827142285,0.10612475388789318,0.9094885221879377
3600,-0.10684140067758509,0.10759759072175702,0.9072638485512441
3700,-0.10792098538868561,0.1092020794911387,0.90519541559084
3800,-0.11076874721867011,0.1113033773225452,0.9040149011051288
3900,-0.1131248232630561,0.11171400138992585,0.9021211053696776
4000,-0.11359987850424327,0.11302545482189434,0.9010005295259037
4100,-0.11637753460594788,0.11628113378541964,0.899841992234325
4200,-0.11637384495553103,0.11689522741197417,0.8983721930349239
4300,-0.11829701120814372,0.11953732327090077,0.8954372004986871
4400,-0.12198209209697271,0.12128365942750335,0.8948235735242437
4500,-0.12370422587821975,0.12308054873545257,0.8935295708437418
4600,-0.12428854830345855,0.12397732663311634,0.8911019375556349
4700,-0.12510036967769225,0.12605834618315342,0.8897852005795573
4800,-0.12667178799220755,0.12905230206131435,0.8874894156059991
4900,-0.13112111133475102,0.1297079556303524,0.8850025518305819
5000,-0.13298878124876287,0.1312989603888335,0.8848844880011889
