milliseconds,EGF,EGFR,EGF_EGFR,_EGF_EGFR_2,_EGF_EGFR__2,EGFRi,_EGF_EGFR__2_GAP_Grb2_Prot,_EGF_EGFRi__2,Proti,EGF_EGFRi,_EGF_EGFRi_2,Prot,EGFideg,GAP,_EGF_EGFR__2_GAP,EGFi,_EGF_EGFRi__2_GAP,_EGF_EGFRi__2_GAP_Grb2,_EGF_EGFRi__2_GAP_Grb2_Sos,_EGF_EGFRi__2_GAP_Grb2_Sos_Ras_GDP,_EGF_EGFRi__2_GAP_Grb2_Sos_Ras_GTP,Grb2,_EGF_EGFR__2_GAP_Grb2,Sos,_EGF_EGFR__2_GAP_Grb2_Sos,Ras_GDP,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GDP,Ras_GTP,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GTP,Grb2_Sos,Shc,_EGF_EGFR__2_GAP_SHC,_EGF_EGFR__2_GAP_SHC_0,_EGF_EGFR__2_GAP_SHC__Grb2,_EGF_EGFR__2_GAP_SHC__Grb2_Sos,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GDP,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GTP,Shc__Grb2_Sos,Shc__Grb2,Shc_0,Raf,Raf_Ras_GTP,Ras_GTP_,Phosphatase1,Raf_0,Raf__phosphatase1,MEK,MEK_Raf,MEK_P,MEK_P_Raf,MEK_PP,MEK_PP_phosphatase2,phosphatse2,MEK_P_phosphatase2,ERK,ERK_MEK_PP,ERK_P,ERK_P_MEKPP,ERK_PP,phosphatase3,ERK_PP_phosphatase3,ERK_P_phosphatase3,_EGF_EGFRi__2_GAP_SHC,_EGF_EGFRi__2_GAP_SHC_0,_EGF_EGFRi__2_GAP_SHC__Grb2,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos_Ras_GDP,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos_Ras_GTP,Ras_GTPi,Raf_Ras_GTPi,Ras_GTPi_0,Rafi,Rafi__phosphatase1,MEK_Rafi,MEKi_P,MEK_P_Rafi,MEKi_PP,MEKi_PP_phosphatase2,MEKi_P_phosphatase2,ERKi_P,ERKi_P_MEKi_PP,ERKi_PP,ERKi_PP_phosphatase3,ERKi_P_phosphatase3,EGFRidag,_EGF_EGFRi___2deg,_EGF_EGFR__2_GAP_Grb2_Sos_Prot,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GDP_Prot,_EGF_EGFR__2_GAP_Grb2_Sos_Ras_GTP_Prot,_EGF_EGFR__2_GAP_Grb2_Sos_ERK_PP,_EGF_EGFRi__2_GAP_Grb2_Sos_ERKi_PP,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_ERK_PP,_EGF_EGFRi__2_GAP_SHC__Grb2_Sos_ERKi_PP,_EGF_EGFR__2_GAP_Grb2_Sos_deg,_EGF_EGFRi__2_GAP_Grb2_Sos_deg,Sos_ERK_PP,Sos_ERKi_PP,Sosi,ERKi_MEKi_PP_0,_EGF_EGFR__2_GAP_SHC__Grb2_Prot_0,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Prot_0,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GDP_Prot_0,_EGF_EGFR__2_GAP_SHC__Grb2_Sos_Ras_GTP_Prot_0
0,4.9999999999993936e-08,49393.04318233575,156.31676221816454,84.9858512727997,545.1249487647807,0.06426481433189922,0.003284664686923906,0.5392754465472782,-1.4425331699618123e-07,0.0010878723680159171,0.0011288707329199532,80999.84405419702,-2.805662599728782e-09,12016.869515525297,1.0868942591409554,-2.570024660196851e-06,0.00024435350177671214,-0.000609670865161727,1.6256214845635869e-06,-0.001264678704513233,-4.587055524413419e-05,11151.162146239416,0.26638192039867986,26290.94287608616,0.1683815499517644,71994.64770651069,1.0497956792318515,2.1070578505620206,0.032720881337008234,40036.728991445874,101012.46854565975,1.6724337491126127,-4.278019183808175,0.22079176542286555,5.188000515283307,1.633594913808402,-0.14674471483371423,-0.5449884445351376,-0.07962150753297557,0.2868428820365244,39999.94955326588,-0.08267332889997181,-0.08260195284821192,39999.99850477645,0.00030136841470561056,0.0005293928628272218,20999999.8205807,-0.0626955973069043,0.14864775141720202,2.10721316980975e-09,-1.523959662559405e-10,-9.426412969547876e-12,40000.00145677193,0.0009001289866794994,22100000.468714837,8.962667527547184e-09,-2.928400554497176e-10,1.3356832793330693e-22,1.7169216287331914e-24,10000000.344257817,1.6676793280548974e-22,1.2038875405299775e-08,-0.0018425626584936043,0.005564504590176375,0.0006422826792494384,-0.008225255522047554,0.0006790340992776792,-0.0006238876055070414,-0.00023758972400273848,6.412471931677698e-05,-0.0005051430248129999,-1.8758186348884583e-06,5.291990492191527e-07,-0.00027742645311373593,-0.00011297617761186032,2.3797086145955273e-14,-5.8769914950187235e-05,-8.02267829250902e-05,7.567611741959121e-06,0.004289488414778549,-3.83570965306965e-10,1.9967934970798098e-11,1.634952992971128e-08,0.659961239869032,0.002165467943083784,-0.0016303019745445083,-2.840839663989993e-05,0.0007891001098009868,3.887735041957473e-05,1.1112982912407712e-30,-1.3306227916176025e-19,1.2400701446526685e-29,-7.7027989188498e-19,-5.595591102035192e-34,1.8811308051322466e-22,-3.5834003073350995e-28,-4.15060344424357e-14,9.409517328301699e-18,1.0001620723405777,1.004211803259842,1.056576255807107,0.9153982743112896,0.9999452657923197
100,4.999999999999395e-08,43547.610755522044,6907.408041609794,181.18493732117264,-172.55006773320832,2.494419408813605,0.007419306535357346,-0.04395564823253375,5.941469889106524e-06,-0.0008207858995693526,0.0029538742725132875,81000.03424780056,-1.4099268692425621e-09,12023.79535565661,2.8312697508730618,3.499949925610638e-07,-0.003301533721052067,0.0003449821558811899,-0.002135136996508061,0.0003245296760003685,1.7716210130002358e-05,10799.728347886039,0.41626635284209906,25925.60629515016,0.3267869676390526,72003.63035598998,-0.888055573190568,3.6384778184820963,-0.012310139964617975,40348.46612025206,100980.28558920528,1.0660081505679446,3.1362134563416877,0.02446763650154974,-7.482609282572949,4.772609075471652,0.047126600242747195,2.403039696412986,-0.1041035879655344,0.7962059971744943,39999.80501955296,0.058659699488124134,0.18088615156697577,39999.99870359464,0.00025015313598320406,0.0001325399694246564,20999999.787283953,0.04829701864234845,0.002624571138143657,-1.4416832342276993e-08,-1.1625454214013375e-10,1.809526303440902e-11,39999.999066495104,-0.00020944492467140705,22099998.962221637,-1.7669319369544543e-08,-1.9544378210305524e-09,-2.939636465235858e-22,7.145843328661917e-25,9999999.841316678,1.0587605154936614e-22,6.760876133484406e-08,0.0017315699749202197,0.00470487606015708,0.0006381224012053154,0.00868236093713014,-0.00818803364223602,0.0010271065514395948,0.0021237128690786817,-0.0002649276138257539,-5.0680117539742516e-06,-3.0990997968177653e-07,-2.133391411686172e-06,-4.668912436004804e-05,-5.0164961629247385e-05,-3.306483111660762e-14,0.008006369619224761,0.0006120004174246898,5.455711865090711e-06,0.19012584208445402,8.902437505728523e-09,2.6734680250422864e-10,2.2063173241145078e-08,0.4512136095676146,0.007245899776684001,-0.0013251862631321729,-0.018235375345323577,-0.004861825446115014,-0.00034954739844870905,2.3558066604521992e-30,1.4140911267727566e-19,-2.3392619265068436e-29,4.450145249342864e-19,4.1236479951950105e-35,1.8001667098479214e-22,2.433223544041316e-27,1.9630526948208255e-13,-4.6262612139930385e-18,0.9910702740043137,0.9937557308654295,0.9438999340538191,0.9553059725652022,0.9978336518644763
200,4.999999999999381e-08,36529.135235793685,12005.409801685339,106.89320399387512,-554.7396573613888,4.238991808835814,0.007775631294902745,0.3547552859185021,6.216458747445828e-06,0.0004133478803626131,0.0002523939637621408,81000.00886200229,-7.24371877961874e-10,11988.978097730822,-0.5717144358476627,-2.760613156500231e-06,0.0017495603636263858,-5.465603715592076e-05,-0.000669798759102202,0.001679509038339825,-2.2669185834916292e-05,10495.390159133995,0.13997627394466836,25895.272496108464,-0.788336040631245,71992.36878286382,0.6112884768954999,-1.8381411517767623,0.032708461778499946,40364.775970716415,101023.09104653726,1.5802801404620586,-1.1237910241564397,-0.13868137852410675,3.4132417172049268,-5.643655266144526,-0.1507941030563357,0.3372848939143862,0.08460122845227162,-0.758541784603599,39999.87616795235,0.11494572510411859,-0.09579954361945539,40000.00085909395,0.0005775589042474128,-0.00038688006436293895,20999999.866668317,-0.060240419151353454,-0.03729014174212948,7.719517748596134e-09,-1.1019901036710676e-10,1.3420361894503294e-11,39999.9987719227,0.0006430831369914904,22099995.728343204,2.078173402855487e-08,-4.245397878550008e-09,-1.5826712915098725e-23,-8.659614581909773e-25,9999996.014949773,-2.055337942911039e-23,-8.036523275600115e-08,0.0008393939361664165,-0.00018489026864912774,0.002264450291144446,-0.009599506572575592,-0.00940423061272521,0.00392828497581907,0.003833539721066199,0.0001882760418856701,0.00017836361209649625,4.88541484408864e-07,5.256032202602071e-07,-0.00013076087555435675,-0.0008345296162211812,-2.9954027024612896e-13,0.007944994228665337,0.0011739983843028622,-8.595173882891284e-06,0.21319566845905918,1.7719254763358086e-08,4.924046824104436e-10,1.2234333911451526e-08,1.6420821691494272,0.013728449799845334,-0.006014154224272489,-0.014122528394281924,0.013805902404122428,-0.0002708041777006441,4.278542806865273e-31,-2.058603615918293e-19,-2.7730284320098695e-29,1.3893971360090744e-19,2.643215204342377e-34,-2.9735069884404793e-22,2.4120973655021745e-27,2.102114699229033e-13,-2.3071812062967026e-17,0.9904382103459783,0.9916299485730503,1.1008587906978995,0.9751029230286843,0.997222587081263
300,4.999999999999389e-08,31371.408532921323,16884.011854906537,568.5064203662846,-37.303241635195576,5.9715254855308855,-0.008095563229360976,0.06591424200448236,5.5565320988411675e-06,-0.0005712883464641934,-0.0013211507638779838,81000.08372370897,3.018351572405663e-10,12000.847866098085,2.4318744062063407,-2.5351414780318705e-06,-0.003623562541034956,-0.0003229253992455651,-0.0013026127009051376,-0.0008402481749799836,1.2434531462954684e-05,10304.702699212514,-0.4184142471131169,25612.409407693984,0.24982021577834246,71990.15102384925,-0.5852785342346138,-1.5381671858011428,-0.02918997703741642,40452.326616992315,100991.32528715627,-1.1639821797236194,-2.1246341873943666,0.21230579785492523,4.7326575690974755,-3.0137342035145736,0.027737754382675936,-0.9434424572606394,-0.1532947289459123,-0.6729200936820771,40000.040347833514,0.01378905889714823,-0.1719143756650126,40000.00058588756,0.0007385299803889661,0.0005348262985602962,20999999.859252524,0.05840049392557508,0.003232340311207188,-1.2824414727637215e-08,2.529771243864572e-11,-2.6521607077374316e-11,39999.99712711793,0.0008007157107011699,22099995.268676735,-1.341464685178162e-08,-1.250507605369762e-09,-1.1524223380588426e-22,-1.8813350109118466e-24,9999995.869960165,-2.238408785533221e-22,8.586143099698199e-08,-0.0012175543220304457,0.002339320233505495,0.0035375924079216153,0.010890527708563923,0.0001476719641365972,0.004478095218530873,0.003646883939758784,0.00023376317000650196,0.001700559041082763,-1.2389484204998913e-07,-3.6880171226997455e-06,0.00026167705810425896,0.0005484700367927973,2.2769136642979005e-14,0.008126904559864681,0.002120316974978684,7.304161379181062e-06,0.21035978835901778,2.2111412208637904e-08,5.469396910035182e-10,4.2519908197475074e-08,3.132807479292818,0.013276082807070325,-0.002367782056316155,-0.014216799984203972,-0.011736540677230923,-0.00017944650954637806,3.5733582019280934e-31,-6.651776119989927e-21,2.902259848060782e-29,-1.9590726395359123e-18,-2.090379798131362e-34,-3.2949378754367726e-22,6.324845852834859e-28,3.9857825767928404e-13,-4.150805412437538e-17,0.9897052636314818,0.9955051439866917,0.8540939788196239,0.9467907418149082,0.9952625750966089
400,4.9999999999993824e-08,27036.952773581485,20589.84383335931,1021.3431463266866,-55.433227843028774,7.859644812259594,-0.004878326348107804,0.7357716425838744,5.5016038216501945e-06,-0.0009031171053275678,0.0034567341637316267,80999.88053780708,-2.5544853833223734e-09,12002.4766874949,-0.5906195228442759,1.5776501895180708e-07,0.004411658831065016,-0.0006190280223909568,-0.0022070215038303017,0.0014761902890421575,3.972702570173333e-05,10166.747512578724,0.11317856832759367,25328.911221159986,-0.34613794740840476,71997.36716378524,-0.15855939893311685,-1.79710894978512,0.006428861052990829,40778.13565258233,101005.87126527337,1.9289816448901023,0.20328085346897368,0.09045288755914398,7.164675174723198,1.6766748146368178,0.020501944097313613,-1.0625999864189737,0.11639418136971048,-0.455221891043154,39999.87121102819,-0.09531964340802992,-0.020375323317440953,40000.000029443836,0.0003055233338077111,0.0016968930128746847,20999999.71028173,-0.0764512501394708,-0.045624366468537875,1.823466094138455e-08,1.4200465671801045e-10,4.587066368127514e-12,39999.99804476218,-0.0012942510166599152,22099993.041325137,4.139123569441263e-09,-1.4744428047458795e-09,-2.1187872077435766e-22,-2.5747864395858443e-26,9999994.728882065,7.940828877945514e-23,-3.8472028481050066e-08,-0.0014464559454739085,-0.00034645387723099985,0.004624938849443625,0.008067677631162343,0.01119323889976865,0.005975514569129429,-0.0031460402535510765,8.034636255324412e-05,0.00012741536537376193,-2.357654443216724e-06,1.4527200087447842e-06,5.294310607346012e-06,0.00018647897117273654,1.480688002707284e-14,0.00806929095866869,0.002374857901042215,-1.0199314893399594e-06,0.22655428037926167,2.4420387409329536e-08,6.478908098909774e-10,2.8737489749144994e-08,5.86832766918896,-0.0023240364348006397,-0.0027232780796977007,-0.014116700872029878,0.014361408963533629,0.000378651639255263,3.9222979554335625e-30,1.3289471297514524e-19,-3.230274859199147e-29,-5.301986524175986e-19,-5.1818603891219015e-34,5.704335785842103e-23,-2.924595632955195e-27,3.5347071136754704e-13,-4.5629923810463815e-18,0.9894212796038667,0.9950039805541661,0.9948376000229707,1.0539795228682864,0.993956644334282
500,4.9999999999993896e-08,24536.412279361186,22443.865361176046,1568.505194026611,439.37229240680256,8.757907274025985,0.0019404305935628063,0.08489602720293621,5.396022346212751e-06,-0.0009200420097933982,-0.001873519197732882,81000.2771371704,3.0903193203217513e-09,12027.061199403652,2.5006963616387967,1.6143877135351293e-06,-0.002500541627037995,-1.6556830348382028e-05,-0.0007656888121634198,9.910369888140532e-05,6.107454705929036e-05,10156.261001275381,-0.2853519992310261,25404.900893531645,0.2748816041129726,71997.27223563418,-0.02101519619262856,-2.8443350594199224,0.0013688264979391722,40949.942262477794,100988.93721302308,-1.861480157634713,0.06843033842560889,-0.3300715717214757,4.094261540306529,-4.272979757711086,0.0935665148806422,-1.5955016372475417,-0.019897503501684097,-0.37556743031044215,40000.11536811722,0.10545490891129276,0.08980082937936515,40000.00118488256,-0.0005957325798939757,-0.0011782626162007883,20999999.85819434,-0.040184915147089155,0.011180659245963285,-1.7614008257505686e-08,-1.7803564620787097e-10,-3.853614773839106e-11,39999.99819862393,0.0010180600246315703,22099993.12008015,-1.4621064210678304e-09,2.9745331642394765e-09,6.913980251868291e-23,5.346354271753988e-24,9999993.59796375,-2.1829009639851854e-22,2.4439361135547583e-08,0.0007942034281848598,-0.0004912384039578666,0.005260067256870796,0.02055533744000326,-0.005386000221146425,0.006811717203079304,0.003646083910628135,-8.635696017301885e-05,0.0012651723605296445,2.042251268049037e-06,-4.268453457664208e-06,-7.629478997758793e-05,-0.0007462728736296079,3.42977215783905e-14,0.007936281051768272,0.0030533369564314647,8.544540876975035e-06,0.23118986769212937,2.5682619325828214e-08,7.969946420266092e-10,3.9492682025507953e-08,6.42661238584413,0.018694903359982036,0.0006795647512234546,0.0007291436048225521,0.00960745008865371,0.0004830001801917205,4.87038455950747e-31,-2.2232541300677424e-19,-1.9687775708340767e-29,2.560349216346589e-19,-5.449711137325521e-34,-1.594032137604708e-22,-1.3454977939117367e-27,7.335569709877975e-13,5.732231056162633e-17,0.9889103862415364,0.9890971291714238,1.1123411025929146,1.052096718937085,0.9928489424690949
600,4.9999999999993956e-08,19606.654126948113,23769.83097400593,2147.486230949427,933.8217767725611,9.68516613987312,-0.005476219793811694,-0.07157079979181619,5.533779127035281e-06,-0.0009716874352495324,-0.002401636059586415,80999.74826619842,-1.7644460131960206e-09,11997.07691499268,-0.7369114094757465,-2.6277858147972855e-06,-0.0012039915984648928,-0.00043067634570927914,0.0006175301581384498,-0.0013614047052761206,2.225533946918499e-05,9778.866937560966,0.07127976738904222,25092.404121819913,0.16016344931600146,71998.00761874308,-0.01765992107723464,2.007905497754019,-0.012159677662456791,41296.57063963294,101018.1195443204,1.745598198682377,-1.761648197592296,0.07810702032597616,-0.2446688809399173,-0.27638338085708564,-0.11242896178430181,-0.7332074021818202,-0.051849154817199934,-0.6458452645772558,39999.852597598976,-0.06570385368311187,0.05767577257103455,40000.00035092475,0.00013928046474882952,0.0010837862186191156,20999999.790480625,-0.055762918002829384,0.14873380452288457,-1.5270798131240883e-08,1.3046771743297508e-11,-8.087275404145158e-12,39999.99725780962,0.0007107045875168979,22099992.420208964,-6.3518624925619e-09,-1.2179582175003335e-09,2.7714283376720137e-22,2.665115019447469e-25,9999992.43100287,-1.683035970750485e-22,-8.301914128485762e-08,0.002608218858287753,-0.00015269478248885777,0.005496639013646415,0.027238525190664508,0.01973858332312197,0.006643309708702079,-0.0012900960987283737,0.00021813756976136583,0.0004264154326534766,-2.1866602537988824e-06,-3.39994503929189e-06,0.00010022124267686123,-0.00037877815121797,2.881617078870828e-13,0.008016209124673147,0.0037047334266319164,1.0287661193399705e-06,0.24575026082487778,2.667168838195495e-08,7.775716281629602e-10,7.1283193487225e-08,9.685276542332144,0.017904579078963877,-0.0035079891929127535,0.009226084039760895,-0.00282259174878325,5.0472636506268056e-05,-4.970856520524366e-30,2.1417045825890187e-19,8.137646209936328e-30,5.954223988329803e-19,-3.7187308290575515e-34,3.282628955727831e-22,2.9374182991849323e-27,7.62893119632502e-13,2.5208251173962124e-17,0.988607499934005,0.9932951372776375,0.9798815226959869,1.019522625390631,0.9890610256081247
700,4.999999999999393e-08,16793.96956024502,24435.476505485673,2928.738704222243,86.24169423620651,11.095625739486358,0.0008459923808968833,0.35548166052770613,5.823542452186995e-06,0.0005717114706517327,-0.003576823952775355,80999.7517295545,6.38273594361312e-10,12011.606371676135,1.8747345919464415,-4.968261831592097e-06,-0.003299075198435722,-0.0004086590943219341,-0.0018788359426245727,-0.0005553363596458756,2.358135401246567e-05,9715.215825845524,-0.10977006532583258,25029.383724871204,0.20157312372522562,71999.86770063716,-0.21302402135313983,-0.3878104321453546,0.009495765953785953,41276.95905685886,100975.62820949602,0.6086671347393158,-1.3039468731328208,0.09067417397344596,6.987742267987063,3.4004190102625906,0.12982929179674588,2.145017838229508,0.04584386589299075,0.6848008725508316,40000.07503759023,0.12174705256527436,-0.1299884525801209,40000.000333004806,0.00041084263501063264,-0.00030214361805680625,21000000.231288657,0.07381558143356806,-0.15963635393287523,3.5607867367122995e-09,5.840335224355434e-11,-4.379159303682009e-11,39999.997380668,-0.0005295434236488863,22099989.995355245,-1.4549819722484154e-08,-1.7525841852520948e-09,-2.2069543649345923e-22,-2.914203928804059e-24,9999990.007549819,1.9066809122198365e-22,7.691164406235122e-08,-0.0016111341987216526,-0.002212387588855747,0.006956393384355112,0.00468005392002598,0.014251599461113436,0.009134506966523797,-0.0056473276127526825,-0.0002073469953898506,0.0019833289898289297,1.5377615160995673e-06,5.99816172004348e-06,-0.0001640967266136602,-8.623465297195614e-05,2.45113768645223e-13,0.008040750965907728,0.004263790331761417,-6.261767115869543e-06,0.24905257866126784,2.8608052279431713e-08,9.376938500465925e-10,5.936832414186097e-08,9.140063633151177,0.02322353948100479,0.004199709180343204,-0.017587243096009095,0.00027360209065061263,-0.00015033470934986117,-3.7187783870476714e-30,-3.73302883723477e-19,1.4478638716259615e-29,2.7128527988591505e-18,-4.036056311949099e-34,-1.2338822723991929e-23,-2.951484666641641e-27,1.107300529802483e-12,4.1242595486406106e-17,0.9881905314827726,0.983868246748539,0.8552149250492294,1.010196938518439,0.9875512084196139
800,4.9999999999994115e-08,15961.435820466111,24744.31109051795,3752.683032239525,1645.0268405325794,11.576975055994414,-0.0006586212411392998,0.314099247884831,5.796892902582742e-06,5.935012968662579e-05,0.004688525233124231,81000.24636312059,8.659934471555349e-10,12007.392330763572,-0.695845796392593,-3.5086568734032424e-06,0.0025853031248597863,0.00041984847537706633,-0.001582388455333042,0.00015421546996089043,-1.7227191269405407e-05,9534.132485731883,-0.07239532928669533,24666.680478784463,-1.114603039038079,71997.10588540118,-0.09712599516892445,1.450657620701712,-0.029792618167639683,41568.17170426108,100984.21836972759,0.07612778909172357,-2.6851739759356934,0.09227660247669223,5.014698042065159,3.360217092750208,-0.17616664096000484,-0.6942358465977553,0.08705517058146564,-0.0024601390819373355,39999.858123432394,-0.011387084373154284,0.17414336248429607,39999.99944091095,0.0009111468493875855,-0.0001130749425114488,20999999.82321616,-0.03601400675644112,-0.05847599250092496,1.7371991073896136e-08,6.480697698492241e-11,5.188527010770321e-12,39999.9954655881,-0.0007456490556864666,22099989.803394377,1.552590088712355e-08,-3.709692229641078e-09,2.3647855469830613e-22,4.8354102790523e-24,9999989.1139339,2.3250324329486583e-22,-4.489575927960484e-08,-0.0015565801890483964,0.0013548224467218658,0.007302449278794837,0.018385390978492754,0.012441762802964428,0.01069206764672197,-0.005167470870382286,0.00032198232820471195,0.0010156308157981625,1.4641365339773561e-08,1.164174234369489e-06,0.00022656654846116633,0.00045216728594170587,-2.2297973104670582e-13,0.008116610849546296,0.004343066391532324,5.299799506271571e-06,0.2483385474839463,3.0071755852616176e-08,1.0221126811228897e-09,8.293323993792169e-08,10.59003110940491,0.029146325854766137,-0.005916235848273509,-0.016991852563683,-0.018015449672477774,7.553420521792733e-05,-5.191496569910218e-30,1.6670353040696337e-19,8.90587959033524e-30,1.7913814671187885e-18,-1.5458553027029064e-34,-1.4034184964044998e-22,2.913481492938863e-27,1.2007500608835856e-12,5.989644907806394e-17,0.9872511259144403,0.9888913890393844,1.0888218133267626,1.0712919754289794,0.9863956617416542
900,4.999999999999393e-08,13453.10435056711,25072.05165888538,4347.202171025284,1464.5604087867557,12.160530057409007,-0.0036470536573999404,-0.21056950093584717,5.742969734611604e-06,0.0002035465496860729,0.003447210874534019,81000.10759485082,-1.145975785923524e-09,11993.202866391277,3.9339088359811134,2.5462726869836753e-06,0.004677206131753356,-0.00046467619201361445,0.001698265539306553,0.0016805593407074092,5.8178188147235263e-05,9321.712906215038,-0.19748685964988644,24642.914849066816,-0.7763649194353288,71991.52112338768,0.5379821943675882,3.240001264469986,-0.018204060447394862,41530.52429811573,101013.04752145949,3.0576511096681123,2.397925667646476,-0.10171518170752385,-5.913021517890532,6.0006262364839165,0.11353890127171834,2.0083442005593417,0.1323201639817997,-0.8489159418958467,39999.99514335254,-0.09358547792761102,-0.07358224927823438,40000.00030627006,-1.334649040584188e-05,0.0017913151706842904,20999999.76128003,-0.054036902229860136,0.18487037929480127,-8.802650647809137e-09,1.5054816136803104e-11,-1.9739750826573755e-11,39999.99452473384,0.0002998971443810497,22099987.282031097,-8.35310658187175e-09,1.6965816235670776e-09,1.495113150117374e-22,-5.304056446800571e-24,9999986.395538062,-6.366091682041797e-23,7.475449899648894e-08,0.0027899969180731443,0.005548599773187283,0.008745917977034438,0.013078822426693743,0.008506342367818515,0.011018230132385162,0.004810568600241957,0.0003253127447048037,0.0016104033800731252,-2.3572196980726963e-06,1.8308602988967532e-06,0.00010017207049110394,-0.000485536290064407,-2.655051719386433e-13,0.00804382487787002,0.004788904617349447,-7.744256761381673e-06,0.27299939654684385,2.9979266400429054e-08,9.474426067386808e-10,1.0120422295642786e-07,11.286723563866008,0.04014850362959258,-0.0020197107798462757,-0.0017929116113577692,-0.007484115447492025,-0.00048509467679620105,2.3386078406242644e-30,-1.3235320060994278e-19,-1.0630498673791219e-29,-6.178809467615514e-19,3.1731422050303504e-34,2.852105672587663e-22,-1.333226799891051e-27,1.2424721666805243e-12,7.155692063395849e-17,0.9868821096341364,0.9832901355436103,1.0058973883755868,0.8974350875408652,0.9868726258262316
