milliseconds,ATP,ADP,AMP,GLC,F6P,FBP,GAP,NAD,NADH,DPG,PEP,PYR,ACA,EtOH,P
0,4.479029847025313,0.0918138674735823,0.004498564747747928,0.00312917402227925,0.6618912003726514,-0.007174268997956603,0.0011767349700126345,3.586864054313854,0.6228923045076723,0.3177830601814009,0.0016945830317565173,0.0055488950809027835,0.06898552480287053,0.34173658381286764,0.001377870634389582
100,4.467062432773093,0.13675996743190902,0.004707154086491725,0.07318466914928677,0.6651220165628575,0.02727284982779029,0.003193600542480537,3.632029518662011,0.5797071637829698,0.30786575088611134,0.002635789822396206,0.0032991316825250333,0.07956098376699819,0.3536302226746544,0.002865994591362342
200,4.460295639348756,0.11373893489547747,0.0008835082764027265,0.09707749066197167,0.6592856487086245,-0.008066994802773642,0.001975204039288604,3.663650489185473,0.6047143008559568,0.28484830336311856,0.0026221986396861813,0.00783302977879927,0.07049547141766899,0.33631766445956995,0.007498747845661053
300,4.455939982378525,0.1466040028603242,-0.0014569852632921217,0.1305491133362956,0.7177921866033138,0.04351940379916154,0.0006353258611288481,3.5968409136361768,0.6150686123042652,0.2768656052061659,0.0019408332918832202,0.007133082132175441,0.0721200986058038,0.37682984794628044,0.010239892673991077
400,4.441203785089489,0.16375687625974783,0.007844123034702567,0.15566965530752383,0.7378755461879986,0.04095846095108012,0.006457563551763741,3.6240319616795444,0.5887383793610703,0.27749110057593734,0.001969803056005608,0.0096381497486084,0.07066467631329135,0.36794112834134785,0.015209558780701954
500,4.377141262640688,0.19081510045747951,0.006892140523691999,0.14901497519431767,0.7374504569610685,-0.01073846849297537,0.006921026417756028,3.6605618536931424,0.6217745480650424,0.2785101232035041,0.0022796021926668403,0.0026480408029257905,0.0637290478056802,0.37467696861403005,0.017519854830820462
600,4.359611324322354,0.2135784556632268,0.005245236955571214,0.17506941772577578,0.7671319666349851,0.01731486510769977,0.005948258095494405,3.664156901449812,0.5866253524129028,0.29444643115085967,0.002415719104194098,0.005465663847355596,0.06228294767718645,0.33237149335769867,0.020856358446126332
700,4.343636284654153,0.24813359810296848,0.01617130851516367,0.20193183275386462,0.7351047514082083,0.05654945047102421,0.0069665254987381926,3.649134421934971,0.5626343674843967,0.29696339068692884,0.003418251845577969,0.010048744917051194,0.0653418551086652,0.35893291593730237,0.02511309313481499
800,4.293348060433504,0.32831144243016064,0.028035209017469632,0.21474089842527233,0.7209862751356887,0.11426872523304672,0.008135149393436413,3.670753269844451,0.5748033692602497,0.2684600955787477,0.003369840843739878,0.009853831123701992,0.06095696262376939,0.3230598689037443,0.028614090314834917
900,4.189532816329835,0.3844644023142986,0.03244860217008068,0.2502010948885964,0.7382772174530692,0.15818292613481108,0.021693959833672342,3.6253700186658917,0.5833444047527739,0.3011840614601142,0.004057495441101456,0.00860487858606889,0.0682653510198832,0.3267006497886502,0.03192605216448334
1000,4.098397716522371,0.43991629601402404,0.042564013569763595,0.2885912101964946,0.6675338570825249,0.20126863893922084,0.03139546565952511,3.641040641985859,0.6303502814297935,0.31011349983013353,0.003725453560690926,0.014604198988086906,0.08250834247460087,0.4142695583155377,0.03497185460680141
