milliseconds,ATP,ADP,AMP,GLC,F6P,FBP,GAP,NAD,NADH,DPG,PEP,PYR,ACA,EtOH,P
0,4.496573649348644,0.08633465807732581,-0.002694490590604462,-0.003414226158446748,0.6667484742831509,0.027062585973426898,0.0014046174431149127,3.608585542532254,0.6265182025165517,0.28662587988318516,0.0026217722092113926,0.005225672665228037,0.07165704228341516,0.3506283766242236,-0.001041131801844832
100,4.497001115656585,0.11071979426955521,0.0013568078814111646,0.07161388225404083,0.681977188322902,0.029826312740411316,-0.001397246465957039,3.5996684265690613,0.646412495846791,0.30254944793757993,0.0017971742864313983,0.005172709337083561,0.0763582480715165,0.3795148098368855,0.003874011389820947
200,4.460347662495205,0.14442965573419156,-0.0014328247743099088,0.07479512723580999,0.6834446355248053,-0.015850249398422882,0.004282669103081337,3.5885591793109617,0.6193598504439031,0.28577008177730984,0.002142108704844152,0.004210182843768526,0.06347607315841985,0.32410830237636556,0.005739006029663391
300,4.450498099796808,0.13030805893592085,0.0007316968845031326,0.1045240380934855,0.718586723972004,-0.01914307758472047,0.0023225395761251326,3.598610488865532,0.6201345970908456,0.2843654918880601,0.002224974733079316,0.002843752283537788,0.07098374616089213,0.3617483009434115,0.00901835415990902
400,4.439772468545881,0.1809305059573207,0.0019751606250583897,0.12862385033668194,0.7164307009486688,-0.020891352512694434,-0.0013009512917785365,3.6490982466761186,0.6091631930262806,0.28524528696594714,0.0022810756622356734,0.00430748696751211,0.07298454022178391,0.3397997807217063,0.014287524583333436
500,4.367795883952662,0.19125056268781648,0.008435199510497508,0.16805712750985224,0.7432765153927214,0.004945401803553396,0.0004568811345972202,3.6103361732015915,0.6027282238635189,0.2866042596146829,0.0026196502126085556,0.003609070096717345,0.06768677669330007,0.3698226857454161,0.015982861010093143
600,4.380443220808653,0.2504599847404549,0.009225963568919204,0.17427407587005936,0.7310878529153483,0.046265916223265445,0.00575208607207914,3.6226085800615593,0.6215913233176726,0.2665998197500226,0.0023404543974117724,0.010375131002740434,0.0673521132336709,0.3714212672167225,0.020956424565697466
700,4.305303260176848,0.27348449685709303,0.009212350624402352,0.2229127626781709,0.7576327778930607,0.0732612090599874,0.005556656434446682,3.6316238584037803,0.6039565807895854,0.27871828170297036,0.0033540444852503642,0.009696872946564978,0.06156621167699094,0.4000992688639392,0.02540621360060888
800,4.290007688994757,0.3104834019292625,0.019717320880057797,0.2544425284499834,0.7324041422095413,0.06274250945230055,0.013282167108282502,3.67108066453585,0.5883706723061407,0.26267310128180943,0.0030268825460441967,0.011539266005990763,0.0819281877027595,0.36651671485179765,0.028189348557065733
900,4.194687459617065,0.3735261281586384,0.026357333385200882,0.25334444852023397,0.7350977655814274,0.15873961565966724,0.01822734389627627,3.644194165896321,0.6083729846391042,0.30343083015497674,0.0034448181583240645,0.011341561349045888,0.07159803621713857,0.3759910442560761,0.03123238019353333
1000,4.115975613803715,0.4647395409371922,0.0424502033194033,0.2887965149761169,0.6485864524917007,0.1921066655578246,0.02672211047496377,3.5988831187412895,0.5833407654271076,0.31622287584439107,0.004221787114030539,0.015598883100209028,0.0801727356735692,0.34798211476064195,0.03706029792477606
1100,4.024742749141723,0.5190352024166933,0.05824796265174534,0.27325890449730883,0.6077996824245353,0.26151076761537223,0.0380617074790065,3.5829386749974015,0.6440799096505189,0.279100911306348,0.004940151702928093,0.015530429720492085,0.08546809754364548,0.37665459679693014,0.03982453966310741
1200,3.8896398389902505,0.5813524958641462,0.08675700313905474,0.3235473280064835,0.5135509378703584,0.3673408835157043,0.05324806853893,3.594217362620416,0.7092842596498196,0.29791154547061893,0.0055473943081976295,0.02406526128008519,0.08507013573889635,0.35885964641826157,0.04168899264019216
1300,3.8053290757153335,0.6764503894072919,0.11338203936374068,0.324418618371463,0.4014790180190464,0.48043039483290717,0.06586651786960496,3.5157980075622137,0.7025514710357067,0.34460662375787904,0.006225776605494863,0.023947174932887293,0.08994147311826935,0.35805945393720623,0.04422465219570288
1400,3.72491777396927,0.7279391739966619,0.1446220240819136,0.3489247330171802,0.3421312034452845,0.5926278139971661,0.07481876786148169,3.5142411849890887,0.7154177541840887,0.3905612888526076,0.006789665666889712,0.028848579717641553,0.09707612699560417,0.38833592633740505,0.04441550839737059
1500,3.6641940654856993,0.7906852803012181,0.16223603812364296,0.3535431777156782,0.21425061775810034,0.7006598207017822,0.07894195660011313,3.4409287125281676,0.8130032729231523,0.3718182023350915,0.007735367484678505,0.041569397826575157,0.10943941240727524,0.37500864854235816,0.046426046382193505
1600,3.594337908156972,0.8184237498876622,0.1869426450398999,0.3709996176485566,0.18417391341057818,0.7498669676427187,0.09306539129187197,3.42330714572865,0.823675753106954,0.4351776131681703,0.009209771569955007,0.04395938236601045,0.13516130269342133,0.421834968154171,0.04704286612021194
1700,3.546779251310593,0.862701623743721,0.2099015908120277,0.37309218865346566,0.0884940399878989,0.8387553262232904,0.0907939126174215,3.3486709919372633,0.9288569091398393,0.43897118786375083,0.010086554499729629,0.0514664329630499,0.1568276035768836,0.4252477997748515,0.047003653539797775
1800,3.5233793397353144,0.8600610183685614,0.2176297892763644,0.4258592700870012,0.07083262709753659,0.8630975938688763,0.09930112087367403,3.2959841847281655,0.9890553576669292,0.4819659015153264,0.010648798219211676,0.05587577734316455,0.1719492585840677,0.458568902277833,0.047840476554402045
1900,3.488584135365031,0.8744278473322022,0.21597775349333137,0.4322956681831037,0.061554073638544746,0.8185541470093404,0.10393789123272668,3.2364853380792113,0.9908596957268785,0.4898058493143717,0.011902079015012777,0.06681195099329967,0.18817131773663134,0.49541255968442316,0.04835413378855989
2000,3.5332938122460003,0.8608793896323893,0.21633557732099623,0.45044485963944453,0.0769797082350298,0.836842324417593,0.09999473285220602,3.200264610997078,1.0827271163176206,0.5309677336649217,0.012994784068705354,0.06926138847546102,0.20460240841987903,0.5272315507126324,0.0484868272233963
2100,3.4912394399795588,0.8542167455263182,0.2218742781994117,0.4646217194923759,0.05208085477897565,0.8414373204735507,0.10216478242384675,3.1671159092621406,1.0603908634562358,0.5541422917644264,0.013057528088580126,0.07820852201747229,0.2237044268951978,0.4779279657395054,0.04869994488746715
2200,3.5013804380682507,0.8462094381089279,0.21827590399250288,0.4704184572605179,0.08189200335912583,0.8827826600799782,0.10399955142347063,3.083601688118955,1.174977663592377,0.5989592750235911,0.013096671576987714,0.08156513309312012,0.23142894937774983,0.49398125757253464,0.048557801759843255
2300,3.518903938892761,0.8488315462346647,0.20428576631377315,0.4997391127991003,0.04619967412375127,0.8785717643304367,0.10613079359312602,3.089724150676652,1.1781109675581938,0.604631569662688,0.01434379922451784,0.08233602871931689,0.24612372222055906,0.5553069513160379,0.051204731731758726
2400,3.563956874876502,0.8350992573731482,0.19647750021603552,0.5131812970543511,0.034682733408168805,0.8785969855935197,0.10476433227242074,2.9920359403184884,1.216003961671949,0.6279464338357933,0.014749214364526576,0.08711803593304945,0.26841342236509286,0.606510648785602,0.05051911428254768
2500,3.5749576251224293,0.819327509622699,0.19387787527893824,0.4906318928921156,0.08651913769721441,0.913080520851588,0.10101778960383721,2.9970861448330774,1.2714672353492154,0.6631431565504509,0.014897252497792095,0.09379896528634736,0.270558597160726,0.6360936079624385,0.050576081666506116
2600,3.5985008609107623,0.8101129585948138,0.18648180641769446,0.5101764276547934,0.0858041686223043,0.8965853984830355,0.10555539441665515,2.9579769068746633,1.300108708739305,0.6596172522502617,0.01502857248240877,0.0927014016362219,0.2956080773520682,0.646528683879409,0.05177070269411202
2700,3.5749630593004738,0.8353772199031176,0.19067756346684003,0.5492523356836969,0.03890466953835311,0.9042375222219247,0.1007468206213485,2.9464890986396854,1.3202605020729619,0.7011348491116127,0.015219120756029497,0.09979186902225604,0.29768362763936285,0.7142657895443253,0.05093580419277583
2800,3.5932545964628835,0.7953098331876179,0.17317080582930736,0.5456729530252541,0.0888271810687862,0.8537820777837164,0.10740576078041898,2.882915166072818,1.3190230737540574,0.6953999125147814,0.01608574063749312,0.09931006249044212,0.31341463202223163,0.7016909017896812,0.05024930047795079
2900,3.635936049730738,0.7916509909549118,0.17345299668886302,0.5800418199671734,0.04341116504949901,0.8725455794496186,0.10771179950535001,2.8666034707129318,1.372145940149864,0.7196212142107652,0.015932003896192367,0.10083183608923289,0.316948182167872,0.7524879581808295,0.05020972250256227
3000,3.6303782344371736,0.7534074716345365,0.17019529320972762,0.5895336885572137,0.08779433256153121,0.8842785834895677,0.10616782154482318,2.797138338394223,1.4233719471384565,0.7169250391665708,0.015737869965543695,0.10573751213133943,0.3096823171008989,0.8318957412611322,0.05268113183703283
3100,3.684680763819405,0.7564994861014037,0.16441188687635225,0.6030806665154914,0.07566943684118513,0.8886012062015359,0.10190380109407002,2.848527618882788,1.4129794654525496,0.7197378300995717,0.016591569146525688,0.10319511137858184,0.3173668718106091,0.8099210435272863,0.053337812685232314
3200,3.6897265160690393,0.7555989020977134,0.14845523983445102,0.5860710804821913,0.058965005204558385,0.9298639395196457,0.10761079510300857,2.8317659603054754,1.4244390982819586,0.7548146162986997,0.01613402855521405,0.10926543728303566,0.3409753359760541,0.8954364583280157,0.052997604784353426
3300,3.7187566515679453,0.7160491733455685,0.15204288565113638,0.6001040183648831,0.10598917699058422,0.9088927710073628,0.10212578817047456,2.7921319201148567,1.4291416868773694,0.7471491645319395,0.015914724711033803,0.10847816901340428,0.3337365862253188,0.962909981126341,0.051101983143260934
3400,3.7549909605912584,0.73381063161285,0.13896751257510292,0.6342674128096247,0.07776870094342388,0.9163327260115829,0.10459260560291991,2.7457043123091056,1.4449374355730384,0.779801719484382,0.016716004153671048,0.10884493086092605,0.34471670073547783,0.965927737624029,0.05267746827351739
3500,3.7720527556802925,0.688796337638222,0.1320307877517654,0.6347804928420173,0.09276953448500076,0.8977755335878664,0.10740509280916195,2.720362341558139,1.4820463144395146,0.7944247553494173,0.016990350952491656,0.10678858892202107,0.3370980281477013,1.0709640207573299,0.0527174385044674
3600,3.790491977204712,0.7119476713157722,0.12379542536047317,0.6583149447039183,0.07536644628534893,0.9239060053972548,0.10476053101282898,2.748665183541365,1.5594598021907877,0.8178376038774632,0.016632122346129603,0.10967129801613563,0.33193795226493444,1.063498460901168,0.05288031451889457
3700,3.815886488226332,0.6777250404452236,0.11948965518990036,0.6587533531999583,0.09753124374648799,0.9181207479550849,0.10470575744874162,2.6817831256856546,1.5594198525062661,0.8446596174955215,0.016952456726229907,0.10685712030725798,0.34032290054437975,1.182203344710561,0.05426586958649962
3800,3.7992021785751016,0.6789072219559943,0.12194789513631475,0.6805794829074704,0.12524638935360094,0.9291512476617003,0.1097744858119634,2.7192991044472024,1.5117573305007173,0.8266910573467812,0.01723666862745816,0.10714533535932748,0.3343701095503382,1.218047049210743,0.05473743921159814
3900,3.8476631085033794,0.6361727581009528,0.11169472123045808,0.6631243165748518,0.10282934423242227,0.9285846416231284,0.1030668594718721,2.663299643467288,1.5274716536063417,0.8618536483183141,0.01642947484810118,0.10499224185521239,0.33248372619782024,1.2983120801023547,0.056525816141631886
4000,3.8823574506079175,0.6299892258394352,0.10775462476551587,0.6810159079258155,0.11096534515545312,0.9469888789608608,0.10495300683465292,2.688449496040511,1.6018321189172087,0.8775201494490398,0.016556588481391087,0.10376740806382037,0.34476192962798113,1.307838139964427,0.055437382087928
4100,3.851489205450696,0.6260303681764189,0.10184639199474597,0.7019786820078985,0.1337328094520878,0.8810267251515621,0.11014786901361641,2.661605509845418,1.6265567854934169,0.8814294397215637,0.0169121998962486,0.11078016548318459,0.32933151174279296,1.3515595908353355,0.05659213317142482
4200,3.9190547883769287,0.6058329825119814,0.08910985080358472,0.714560677337947,0.10322502430125674,0.8907293524294903,0.10681169903210816,2.586792424659542,1.6145056382821705,0.9318040632626708,0.017206213525652825,0.1086651518979681,0.33684609845125474,1.4106684229719841,0.0576604640980214
4300,3.9297554767090017,0.6065300808026285,0.087217086115703,0.7027148732429703,0.10859541849985274,0.9325285773473614,0.10426775127715107,2.641095660438973,1.6398338173993219,0.9204081893602967,0.01654008884547298,0.10726154869164407,0.33369373350217146,1.4335969380928095,0.05866338915317499
