milliseconds,BMAL1,ROR,REV,DBP,E4BP4,CRY,PER,PERCRY
0,0.9898003449829225,1.0581149277753508,109.72481831177763,0.9979842024310354,79.82618750954853,1.0553934418575328,25.174490061018084,0.048867038858411545
100,1.2806622995610546,1.0999192937220448,109.30331471453125,0.9973598931862159,77.9218954130768,1.0509689678069254,24.007450929999653,0.4619519940906959
200,1.4944565061341402,1.2836590912949624,108.33986184566697,1.0051222703352634,77.0381302276871,1.02085963459661,23.382126303625498,0.7170147992919583
300,1.5979187639849848,1.292472080730101,107.88792657157485,1.0118063038150775,75.53071562701983,1.1696909003058107,23.022412722204226,0.8387982927593673
400,1.6477411747551727,1.448305939056917,106.91191526418807,1.013295556447326,73.87250498305418,1.251721478417499,22.345935103467504,1.072933958563518
500,1.6575499565655942,1.562795755814764,105.91223431742186,1.0230871253808294,73.25990474009599,1.4838946940646296,21.492246715534804,1.0841603061482457
600,1.679873827705774,1.7565464143719831,105.65294149046115,1.027533002138838,71.8469039613105,1.5326983842359079,21.344560339577644,1.234111184349199
700,1.671014002765071,1.827769609667158,104.96190203600118,1.0357509427049005,70.82066563958516,1.6618746157465365,20.94786787057224,1.1775351279716424
800,1.6786313831919497,1.9586137353591353,104.20903633879075,1.0441277127681348,69.50582266677107,1.7127946459246832,20.470219578339982,1.340014235518472
900,1.6861928863411362,1.9479926722402783,103.63373218331236,1.0539497845145285,68.89321437853125,1.836872111480978,20.103194947098125,1.3688109965410795
1000,1.6661149592209317,2.180776677192751,103.41941087750583,1.062224647756881,67.75167783847793,1.9107410899278912,19.531452415311584,1.513615901322526
1100,1.669779020759878,2.2626518796434687,102.7261736605896,1.0639165492334388,67.0098233457515,1.9870815590868427,19.131064522395565,1.638751659814432
1200,1.6474825575912935,2.3640063065807566,102.49044215151964,1.0731710293848564,66.77825516238887,2.0957777800117006,18.666460857550305,1.7113252991318102
1300,1.6327679996803557,2.405467659761474,101.64536125957093,1.0785020267484844,66.20973172165228,2.2282968758580015,18.52189135137869,1.620766722021932
1400,1.5824635198279717,2.5893796565008373,101.3010426024831,1.0818474591081213,65.8716803131057,2.3146278267760927,18.34828377354787,1.691746686110743
1500,1.5961118678887858,2.5592624470489027,100.88162831781595,1.0864881301328562,64.822213192032,2.4291670234346383,17.716892206498724,1.7771144168623074
1600,1.5726836587529047,2.7042523891730506,100.60943844838152,1.0890673358524474,65.13402655198078,2.58368440861285,17.815817017798466,1.9466002721514977
1700,1.5319695629919976,2.756540470838462,100.7745684481077,1.0945383095131103,63.86340722647117,2.5617427043962637,17.463119893418483,2.029757300115518
1800,1.5073162451811855,2.8457924134417456,100.2431067114522,1.1006555530133155,64.40943005621739,2.7311984826796243,16.98326233860714,1.9974094936014408
1900,1.5115665664929592,2.890386360778461,100.08929901306655,1.1006813526392796,63.69526034950537,2.76149591186547,16.635343371526968,2.040673479269822
2000,1.4739957960651981,3.015961589104004,99.7527081060329,1.1055633592547296,63.52286999655149,2.849264537401572,16.469086094890315,2.1585026115984967
2100,1.4503219203837816,3.0216934843563563,99.47928403263577,1.1130870152559063,63.06515833873608,2.8371136433384665,16.75317811675526,2.2130246259340423
2200,1.4528442166920308,3.0068090401565817,99.42141793522862,1.1152706761772442,62.348742339562776,2.954103491723609,16.49651036052522,2.172562622224209
2300,1.4146744763397383,3.195605490130319,98.81265667813356,1.1114197515320374,62.60110289049135,2.9794790886155607,16.068833046586427,2.3734525461129556
