milliseconds,BMAL1,ROR,REV,DBP,E4BP4,CRY,PER,PERCRY
0,0.9858926342413226,1.0788999556416117,109.96661676171935,1.001252697132372,80.09227353574303,0.9493237593072408,25.103114829494015,0.08369064802232587
100,1.298728974250506,1.0962890232334281,108.96647152444785,0.9989186889370328,78.3642352185531,0.9742563954174293,24.17590913495214,0.4053386295488768
200,1.4779826455169525,1.1700660617656768,108.6991214583532,1.002695748392691,76.72905570353424,1.0900045543100703,23.526721312939443,0.6663461240647685
300,1.5922960722576718,1.293821169457767,107.26219041510575,1.0109842264875954,75.65007582253786,1.213200872852788,22.998450336907474,0.8981705104415484
400,1.6531601063629875,1.3616480683310286,107.23576598731212,1.0172304581635585,73.87832536934407,1.3062010857432285,22.506231213377298,1.071976109606362
500,1.661082010728291,1.5351988479461243,105.73376711227202,1.0264619834519884,72.50660172225125,1.449374869048935,21.419357285740208,1.0251611321667464
600,1.692812262012592,1.7072718418593558,105.39218212385525,1.0297191657441718,71.69028524742929,1.5733966347161497,21.33607093037886,1.2472223036910293
700,1.7055487473339543,1.734460127818292,105.00314624446774,1.0401426444648985,71.08209601097688,1.5804691670423132,20.665465417777856,1.1757553764633573
800,1.6808978347180625,1.948792593287133,103.87440055379473,1.0426287316258769,70.16760107544785,1.6560925459348566,20.149670560501278,1.2781916386275913
900,1.6698828608738538,2.0507706168767856,103.66948023185996,1.0554732134621814,68.49564924742566,1.835078301488697,19.678097324339504,1.4534022134196953
1000,1.647084694505928,2.061820285480283,102.98232203698772,1.057499280174228,67.98063608239465,1.9979096366682787,19.52611425739109,1.4456553694869432
1100,1.6550884380757718,2.16821878380475,102.73750453928022,1.0621832983602613,67.0357031057467,2.0744840906202926,19.193241027241356,1.5399583888786983
1200,1.6384025942071705,2.2693304420083624,101.9859043216059,1.068074873656685,66.37857034142587,2.115230069844155,18.678893074075585,1.6030269429459931
1300,1.6313771532737227,2.5019947026421403,102.08119923154082,1.0800831426882294,66.14983474188637,2.1847235399174254,18.52544462171694,1.7222832520307032
1400,1.613640637099408,2.543920436793884,101.6825358442763,1.08440728783113,65.50656783633525,2.3988086951798273,17.901120362768744,1.7029584671783082
1500,1.5681927323800204,2.6527303498247328,101.16870326982844,1.086309225705029,65.10531646947986,2.4789211443239774,17.779486221728167,1.8385612102383082
1600,1.5638357101531015,2.7502410983152563,100.4727156719913,1.0936617839512883,64.36417430853527,2.5203014877939984,17.51891504985996,1.9433877878273123
1700,1.5632262338944165,2.820404085909409,100.32994668642394,1.0966000901373492,64.48601855050549,2.6295451299384722,17.25538228952922,1.9019871324673407
1800,1.5085165737147024,2.768808978828522,99.70498491044061,1.0981165122342276,64.23858409663889,2.677149695396891,17.256461368925528,2.041153830408435
1900,1.495438251426656,2.865002355015731,99.50060531155385,1.1032414799302186,63.468967637179155,2.829462230257308,17.20594672465574,2.038345754729157
2000,1.4991544161178354,2.9792533699036454,99.11971340888368,1.1048250680838836,63.77300068779434,2.8885760970532117,16.97049312526262,2.181522511956395
2100,1.4778591941595622,3.0825641052481063,98.90634849559997,1.1062556557912344,62.79959391915705,2.87399433073489,16.486268713869595,2.1394386623934385
2200,1.4456135530214753,3.1415806837394715,99.20220272881691,1.1153104629253086,62.340243076090196,2.9671261810066527,16.3948103812345,2.3511034382281073
2300,1.4333774696166712,3.107326238069683,99.15468656678615,1.1158129464507156,62.828598461359746,3.0885390657836203,16.291038496432243,2.3406620416967487
2400,1.4081610164430691,3.191340990282715,98.61770821236607,1.1150983206141,62.73095731614188,3.0564583298591192,16.151743476744755,2.293762220968631
2500,1.3608534740520948,3.2077309096478883,98.60606726874407,1.1167661702173675,61.793037201868394,3.1894170439290366,15.777311641745182,2.3997650402884414
2600,1.3619229521544447,3.262413859266364,97.7658397327404,1.1196905635956367,61.91341232835135,3.1611291985428784,15.551881003688347,2.473675472621847
2700,1.3118027543184996,3.2653946309584,97.82066115055785,1.1212160890541853,62.16329556144657,3.2384185556710237,15.730716117734463,2.4787492650716474
2800,1.3176682114690061,3.3507828310584284,97.35529294720907,1.1200510327975852,61.87639878020773,3.2092271793812315,15.339761078961617,2.5556941859953155
2900,1.2952364046523193,3.3835015211660764,97.57445794094173,1.1233915566238055,62.2313589596177,3.246258606857679,15.181119100210214,2.6629017987500663
