milliseconds,IL7,pJAK1,STAT5,pSTAT5,SOCS1,IL7IL7RJAK1,IL7RJAK1,IL7IL7RpJAK1,IL7IL7RpJAK1STAT5,IL7IL7RpJAK1SOCS1
0,1.0,0.0,2.49080856064075,0.0,0.0,0.0,1.66053904042716,0.0,0.0,0.0
100,0.8658177481724744,0.0,2.490346778509704,8.111949326538136e-05,1.841989933607425e-06,0.13273906343719197,1.5263567885996343,0.0010476944957297353,0.00038066263778114575,8.242938080258099e-13
200,0.7519168289344176,0.0,2.489405229252083,0.0002531464574492832,5.7778614918317156e-06,0.2441446366718437,1.4124558693615779,0.0027437310964868373,0.0011501849312180897,2.5879649060951048e-12
300,0.65126993560414,0.0,2.488150141483137,0.0004845836233446734,1.1082135254491252e-05,0.34160858520089077,1.3118089760313,0.00486346421233253,0.0021738355342690403,4.965541793754315e-12
400,0.5628008497796596,0.0,2.4864442817397028,0.0008719154517405879,2.406199341384968e-05,0.4263685096289383,1.2233398902068198,0.007222338122738485,0.0034923634493072586,2.568058988298013e-08
500,0.4830322143853501,0.0,2.4838442365350186,0.0017268917898753257,6.509650083550857e-05,0.5024232072366313,1.1435712548125103,0.009224036931744447,0.005237432315856559,1.5998001392096932e-07
600,0.4151528860279184,0.0,2.480756631359655,0.002763627254572748,0.00011549735079057795,0.5661056427296522,1.0756919264550784,0.011415402923062286,0.007288302026522893,3.268347140626948e-07
700,0.3591628647073643,0.0,2.477181466213612,0.0039821218458328585,0.00017526454327905825,0.6174158161080016,1.0197019051345244,0.01379643609669202,0.009644972581306262,5.262446903081569e-07
800,0.3150621504236883,0.0,2.4731187410968887,0.005382375563655653,0.0002443980783009493,0.6563537273716789,0.9756011908508484,0.016367136452633636,0.012307443980206665,7.582099426573551e-07
900,0.28285074317689,0.0,2.4685684560094856,0.006964388408041135,0.000322897955856251,0.6829193765206844,0.9433897836040501,0.01912750399088714,0.0152757162232241,1.0227304711102897e-06
1000,0.26252864296696965,0.0,2.463530610951403,0.008728160378989304,0.00041076417594496355,0.6971127635550181,0.9230676833941298,0.02207753871145253,0.018549789310358573,1.3198062756669606e-06
