milliseconds,Br,Ce,HBrO2
0,4.473704466527141e-06,0.050481017643127846,4.999583532610515e-11
100,0.004446878978470013,0.04601865647554121,4.980076090785958e-11
200,0.008865510478966478,0.04088373503525743,5.0276039160413935e-11
300,0.012047736934759724,0.03606181017558441,5.035662474835946e-11
400,0.015743026257081714,0.03459481925490872,5.0018663585960906e-11
500,0.01924646840464906,0.030221438937659946,5.039514883940163e-11
600,0.02163545748386438,0.02801605216942317,5.03179356797796e-11
700,0.023666214391064273,0.025432164328956175,5.0242808159804604e-11
800,0.024880692656106995,0.022308598578522076,5.010853428151456e-11
900,0.027229062824521134,0.01943339313646247,5.0502862668219606e-11
1000,0.02825164824977746,0.01818572317370216,4.946083828373194e-11
1100,0.029427297378028582,0.01723206417306886,5.014798575670688e-11
1200,0.03102196158018257,0.015506312629028334,4.938897314145955e-11
1300,0.0319010646579133,0.014138254477883565,4.9666252181359656e-11
1400,0.032976336639562245,0.011930851529800356,4.9795610515202443e-11
1500,0.03346889117784298,0.012234218509333825,5.04415534832532e-11
1600,0.03385324267793455,0.010930923418839836,5.054207630066122e-11
1700,0.03385060838394566,0.008772598463778272,5.014726273985862e-11
1800,0.03472948524609774,0.008708469375074584,5.0224869521120324e-11
1900,0.03461549172313084,0.007179108539492009,5.026730422470965e-11
2000,0.0351667894635201,0.007444533761139198,5.020774399953682e-11
2100,0.035125517578934284,0.006920968241429604,5.0236318817677716e-11
2200,0.03553665833752246,0.0067640472955628845,5.029593145394246e-11
2300,0.03508896771932206,0.00438318467518999,5.020882777050945e-11
2400,0.03462297614138015,0.005564418375752608,5.020154585600028e-11
2500,0.035158012763520534,0.005232496219553842,5.028874109440251e-11
2600,0.03415693600612082,0.004055596834275669,5.022274250236538e-11
2700,0.033825993365077536,0.003622454054615658,5.024042327225159e-11
2800,0.0338680658869864,0.0023728039978970234,5.025679149338429e-11
2900,0.034671223480182436,0.0030383256926034574,5.024901113895168e-11
3000,0.033470903701202516,0.0019909512595594763,5.0263244565129175e-11
3100,0.033911983543203,0.001859475794548308,5.0247756695145576e-11
3200,0.03393482512146514,0.00247076614099876,5.0268454529546776e-11
3300,0.03213060029681083,0.0017752804806157577,5.024175474620695e-11
3400,0.03286181324473961,0.0010956051086413372,5.0243584071071035e-11
3500,0.03159309680370755,0.00032947997217063754,5.0233890878199084e-11
3600,0.031858507616577235,0.0013170372693733126,5.026532581841872e-11
3700,0.031051743199843215,0.002164321510360104,5.024380823741299e-11
3800,0.030627580156008093,0.00110120941875465,5.0256643734067945e-11
3900,0.030967061618467354,-0.00012488500237992756,5.025746449348893e-11
4000,0.030791748656330012,0.0015388456573859908,5.0255011157780306e-11
4100,0.02912177169411619,-0.0004670679945232547,5.024175076716448e-11
4200,0.029925426394492558,0.0013018292631570903,5.026788556011234e-11
4300,0.028970174275290007,0.0017057679347656346,5.0234356575489596e-11
4400,0.02788650408023307,0.0013897126004291588,5.0240978593900204e-11
4500,0.028060805495567883,0.0015812843315666657,5.02608486549353e-11
4600,0.028118772319078014,0.00022420523417224512,5.0306294835401765e-11
4700,0.027148486601017967,-0.0007493141823297823,5.024632566967693e-11
4800,0.02776923729653247,0.0016394418774045546,5.015395687520451e-11
4900,0.02620942024801178,-0.00012231286135905116,5.026514856093439e-11
5000,0.02563900845652716,-0.0008185750568714888,5.047001016025829e-11
