milliseconds,EC,Z,A,Y
0,1000.0261811793465,-0.01692865158650662,0.4752583489325915,0.3441752809114767
100,999.8230583061948,0.06739331877212502,0.5844745068658462,0.5215924817403832
200,999.5823290946038,0.0729272519275554,0.633449043820931,0.6024582629308353
300,999.4942471820021,0.08014215095848369,0.7990091612788564,0.8140552677223937
400,999.3500820588916,0.09157622105488937,0.9335846013731689,0.990115088667074
500,999.1356058092341,0.09468906014950283,0.9897075880953305,1.1868309418934582
600,998.9577729786007,0.10320285415166901,1.1428763983877008,1.2539860433410612
700,998.8523325929724,0.08952067739531848,1.1644087081248462,1.4723987554802564
800,998.662547419872,0.11446728472609674,1.3528576605103142,1.6060655094022795
900,998.4883779270574,0.11603004664295727,1.3525410127025057,1.7580736840967695
1000,998.4200858291816,0.11201135487049227,1.4337483063260144,1.8350205807142324
1100,998.183579615652,0.11176670108497115,1.5417354460255253,1.947378683382184
1200,998.1045415474906,0.13059729109091991,1.585667655740833,2.1836283467390367
1300,998.025273486101,0.12680877787225733,1.6585055611731527,2.2514506481796097
1400,997.9037156067794,0.12897817554770008,1.7408495816889051,2.3204089419569014
1500,997.717963532057,0.13811397465041184,1.7511955464348976,2.508015122218662
1600,997.6547471167058,0.1658489222485518,1.710576482728413,2.5720644660395413
1700,997.5762702328078,0.23412976189259682,1.5679401156958095,2.508963349167035
1800,997.8828590913981,0.9135677745199537,0.28634622395691994,1.573516941744883
1900,998.4223041616546,0.5884863760879951,0.09660541851101513,1.3099102993604956
2000,998.5945051245369,0.3086713948950542,0.1904319758594975,1.4875618383413907
2100,998.6607052738475,0.2734784680198444,0.2502137659634434,1.4478316866896632
2200,998.723613885252,0.46006340867760953,0.21033773922792812,1.1146890719114892
2300,998.989586389965,0.37517385729398794,0.18703033693353982,1.0925393592523636
2400,999.0799049595795,0.3185239638860218,0.2614857712737952,1.0228450169319034
2500,999.1193590533552,0.37619032681757436,0.22609807038358878,0.8498332267361393
2600,999.2077201586853,0.37416339927462944,0.17508277865512653,0.7135762632198386
2700,999.2738314917782,0.3051290001242217,0.17046395381644147,0.7600503064574886
2800,999.371985176857,0.2763496476674754,0.25005586211157355,0.6838168610399809
2900,999.301652466635,0.2034334636617132,0.35784330662714187,0.7263592868233336
3000,999.2668246251695,0.09962242449040061,0.4087670864424483,0.9653104043854259
3100,999.1171547111901,0.08305306555803733,0.49721026965683157,1.2094331451107971
3200,998.9791983372054,0.09284612587934296,0.6796167587612684,1.2989169081068477
3300,998.8340497222912,0.10187447378773637,0.7053430694500479,1.4154766362836697
3400,998.6655008178274,0.09045006655864889,0.8236348875741762,1.6612096961120542
3500,998.4836709797926,0.10536827352801963,0.949547603217706,1.702713785025051
3600,998.3009735396718,0.12509827757956926,1.0159291160186623,1.9204100823821375
3700,998.1769534145393,0.11674868986587658,1.1553424757953283,2.0749217947271963
3800,998.0822133815411,0.1339805755893895,1.2261652707782313,2.187068490149709
3900,997.9620752713967,0.1233393678503198,1.3036917188217527,2.2411363062465446
4000,997.8318985996606,0.14643355935025018,1.3476049105604249,2.4058851934464993
4100,997.7052805961218,0.1454225301274603,1.3427365389033326,2.449085845501556
4200,997.6750574689879,0.15632337879596572,1.3385576665690961,2.546044174533725
4300,997.525982893603,0.2820362143300002,1.2251780995357746,2.451403523639962
4400,997.9885614506081,0.8974595035480092,0.2531163190396712,1.4664472848181715
4500,998.4498890562587,0.5095501590132842,0.17048600048697682,1.4127487193223427
4600,998.5739857351406,0.3116773737590169,0.2073539349298409,1.5334156663448086
4700,998.6262093755254,0.3280886052055282,0.26343010309086995,1.4555649988574093
4800,998.7408886723952,0.43162619741440106,0.13571208632592002,1.1434309121491164
4900,998.8868007364547,0.32939764949209294,0.17504255090640541,1.0663891833781074
5000,998.9617150173708,0.3345687159582911,0.2028071732006115,0.9787902952253414
