milliseconds,EC,Z,A,Y
0,999.99559907232,-0.0066583261474549,0.5032378964599485,0.30219833433872045
100,999.7477156474522,0.08551216448678725,0.6056701424332399,0.5059031617981642
200,999.5785790685766,0.06854744578328073,0.6306632262918279,0.6604594584582534
300,999.4417507930626,0.09707244273640217,0.7725764628849656,0.8613455178845094
400,999.3260821072523,0.08239720700697975,0.9173368677847616,0.9305529537377185
500,999.126291245191,0.09362267909899,0.9889319093164171,1.083197519490753
600,998.9180787949736,0.10382808824949899,1.0905898905358695,1.249734370699789
700,998.8702943739369,0.10788258869631993,1.2026125890986499,1.5041337091835942
800,998.6216046977294,0.11867868797621434,1.2741219872576366,1.6234820902881069
900,998.5352625021163,0.08870687889678017,1.3888429160354185,1.746767873893954
1000,998.3681495960627,0.1254382912885479,1.4911251188115962,1.9088946087270793
1100,998.2364487715574,0.11050428704633548,1.5088735438218372,2.0136221613773033
1200,998.1600959670966,0.11144307626504063,1.6667051556604677,2.0904172471452624
1300,997.9285136486994,0.1322207833166057,1.6660798903398186,2.1975661470178105
1400,997.8228864416169,0.1361822967694398,1.6842022405220503,2.385204790482905
1500,997.7181377269729,0.132800821955743,1.7539513104342206,2.4352519921646087
1600,997.7017078359952,0.17368397347447587,1.6916437688940302,2.500140777022889
1700,997.6424626931232,0.22818612696054633,1.604197455013173,2.517477365432704
1800,997.8173488071336,0.9211379297684038,0.29352112783854806,1.5347057520579397
1900,998.469505159158,0.5988405048901905,0.09459286933385189,1.3009454771359346
2000,998.666333397098,0.3007290535969342,0.2191708699513339,1.449948688150627
2100,998.6118226009104,0.2518615822837329,0.26940229927451376,1.395662319104276
2200,998.7815796801771,0.4627769977196073,0.2494353433940849,1.2032432634007935
2300,998.957474498933,0.37053417248230597,0.12843130550728302,1.0543709705133901
2400,999.0387612139693,0.31758462929932313,0.24338955688337696,0.991937382881229
2500,999.1353011364976,0.36129478876768495,0.22887372511527534,0.9278120991689497
2600,999.2799898787123,0.374090159274886,0.1642936102179774,0.6879679667130849
2700,999.2759043054447,0.28603363603768095,0.23623058804946107,0.7338037234567666
2800,999.3101189788919,0.26092951152205235,0.22968276708710644,0.7355266448836308
2900,999.3506915573071,0.20970887782574688,0.311537687454126,0.8459377199024887
3000,999.2278140055739,0.09331514514446031,0.39414402218236916,0.9655681069029446
3100,999.1065915137112,0.09187562662839216,0.5624511310503585,1.1109114562587157
3200,998.9046244596216,0.07436967758328646,0.6841109304573179,1.3637237437256116
3300,998.8138612785722,0.10457725649317673,0.791017075343574,1.4695833724486145
3400,998.637000857257,0.10260628063993911,0.8400831666918058,1.5953017031015424
3500,998.5132132468519,0.10477995460755087,0.9930282046668866,1.7518367221533924
3600,998.3147074830216,0.12553589214342198,1.012321516850262,1.9469238365834358
3700,998.2512988975034,0.11118834341131072,1.087724487291389,2.0538463179953776
3800,998.1345129950149,0.123849150608333,1.2221259830679205,2.147556600977418
3900,997.9415726983598,0.13791138638021794,1.28621807477264,2.3105283240272816
4000,997.8768064462355,0.1551564511458872,1.2943962898630783,2.3245817549184573
4100,997.6738018669554,0.1509546487464409,1.34082923364065,2.534138476507958
4200,997.6346635243077,0.15782614047033702,1.351283600386223,2.5344089287187628
4300,997.6130403884072,0.2831481640660242,1.2177841053487604,2.5521254537104605
4400,997.9944033904122,0.8851393965041406,0.15224119629624294,1.4772269905127227
4500,998.4367218503868,0.48926030350974736,0.17972920024919228,1.4091811603163449
4600,998.5828523494524,0.2889866644042661,0.15483574672492112,1.463219721467045
4700,998.6194175061443,0.3284271228504351,0.17770590214190393,1.3957798497049614
4800,998.7582156524311,0.45996221896299583,0.17217041309998926,1.0832662821577088
4900,998.9008047155058,0.35374539525276866,0.17104947800675768,1.1388681980610986
5000,999.002612266124,0.3502661223841221,0.1738341165783906,1.0498139032031073
