milliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
1000,0.0005228931323272215,0.007640317443369131,1.586823529191895e-05,0.00018321674340036946,8.438181014125918e-05,0.0024427067237939508,1.3264828385551629e-05,0.0057005854793730415,0.0005718478633626405,3.804163027270947e-05,0.0006427563965055391,0.0001586742662836283,0.002568329037064198
1100,0.0005450425844294429,0.007414734418154528,1.5783802323888646e-05,0.0001785329750183476,8.801247295928419e-05,0.0029076352076382343,1.4287750918442047e-05,0.005912768964287077,0.0006742143149324749,3.9573146543165374e-05,0.0006260679111974778,0.00016519593951872725,0.0030447376256615396
1200,0.0005632934201566368,0.007229951131334948,1.5715034922669785e-05,0.00017469477993979163,9.098485157932172e-05,0.003390300188849816,1.5145556423668109e-05,0.006086462239064965,0.0007800851369663129,4.0826917657455976e-05,0.0006123910730148647,0.00017053496125604776,0.0035385238747863415
1300,0.0005782748285627055,0.007078652220979452,1.5658858623639726e-05,0.00017155148327366592,9.341796917438723e-05,0.003887484639426312,1.5860204488688803e-05,0.0062286359363924945,0.0008888243141874076,4.185320130107891e-05,0.0006011899777558556,0.0001749052847984269,0.004046535466149453
1400,0.0005905556184480266,0.0069547909003942875,1.5612922565119814e-05,0.000168977949601407,9.540954337232093e-05,0.004396553922637414,1.6452793133823786e-05,0.006345005471542422,0.000999911081416017,4.26932330199174e-05,0.0005920190477769668,0.0001784824854961033,0.004566190999768545
1500,0.0006006156606938854,0.006853400904719063,1.5575341545868836e-05,0.0001668711927283132,9.703964864286703e-05,0.004915351158302714,1.694249690310454e-05,0.006440252084673263,0.0011129191435363067,4.338079542299296e-05,0.000584511425727211,0.00018141041429382097,0.005095377255072766
1600,0.0006088531520563343,0.006770410113972432,1.554458656464666e-05,0.00016514669076067603,9.837386805313849e-05,0.00544211062975213,1.734616256666175e-05,0.006518208983542272,0.0012274995320873219,4.394355441475552e-05,0.0005783659735562753,0.0001838068798631964,0.005632364287658223
1700,0.0006155975407743984,0.006702481446594162,1.551941625613877e-05,0.00016373513531246198,9.946589669924846e-05,0.005975387194926925,1.767829725752795e-05,0.006582014019672779,0.0013433666455130576,4.440415919915663e-05,0.0005733357229719533,0.0001857683306125379,0.00617573625206
1800,0.0006211185341986158,0.00664688320611838,1.549881377892076e-05,0.00016257978195313805,0.00010035968311340745,0.006513998121877288,1.7951206223875824e-05,0.006634235412376269,0.0014602867448816656,4.478114757125361e-05,0.0005692184726647622,0.00018737370735169226,0.006724334396658748
1900,0.0006256374526201743,0.006601377514259019,1.548194743204283e-05,0.00016163413961457404,0.00010109122253844776,0.007056974795613748,1.8175219730469847e-05,0.006676976548212436,0.0015780684087949393,4.508970234695919e-05,0.0005658485541751521,0.0001886876644209632,0.007277209748467748
2000,0.0006293362918533827,0.006564131522696801,1.546813899959315e-05,0.00016086012527184552,0.00010168998329916625,0.007603524342732414,1.83589597969111e-05,0.00671195930520114,0.0016965549492032037,4.534225291388489e-05,0.000563090253885128,0.000189763131432305,0.00783358551623355
2100,0.000632363977754663,0.006533646173126423,1.545683394191596e-05,0.00016022658928742639,0.0001021800646032369,0.008152998379207356,1.85095884447916e-05,0.006740591815060948,0.0018156182333748294,4.554896395972487e-05,0.0005608325651401442,0.0001906433940308341,0.008392826468394609
2200,0.0006348420775169959,0.006508694905706672,1.5447577269197884e-05,0.00015970804631136858,0.00010258118789401973,0.008704866280099541,1.86330232662874e-05,0.006764026448952091,0.0019351534002219483,4.571815381878204e-05,0.0005589846694672317,0.00019136387514743735,0.008954412742852379
2300,0.000636870256794404,0.006488273001792085,1.543999666415939e-05,0.00015928362031874852,0.00010290950599962137,0.009258693448833684,1.8734141888339003e-05,0.006783207045136819,0.0020550745662880703,4.58566355792881e-05,0.0005574721733857687,0.00019195358779081938,0.009517918558514906
2400,0.0006385302713625865,0.006471558004749164,1.5433788050736313e-05,0.00015893622095973536,0.00010317823889299483,0.009814124220292745,1.881696073704632e-05,0.006798906046118219,0.0021753114470671347,4.596998520007344e-05,0.0005562341724314593,0.00019243627684800417,0.010082995465502363
2500,0.0006398889283302085,0.006457877138229643,1.5428702368059027e-05,0.00015865186835279976,0.00010339820135917617,0.010370867633065894,1.8884781285746924e-05,0.006811755366600009,0.002295806544730679,4.606276419812757e-05,0.0005552208473891334,0.0001928313672370945,0.010649358404853447
2600,0.0006410008376697613,0.006446680323502386,1.5424535927381564e-05,0.000158419132445253,0.00010357823586907306,0.010928685787832052,1.8940310666736387e-05,0.006822271679851829,0.002416512847503232,4.613870220478643e-05,0.0005543914658749091,0.00019315474133785768,0.011216774303235944
2700,0.0006419107055288174,0.006437517302574896,1.5421122033255846e-05,0.00015822865742497563,0.00010372558012141868,0.011487383960988447,1.8985768796549573e-05,0.006830877890477788,0.0025373918759066644,4.6200851979264995e-05,0.0005537126872946078,0.00019341939911837297,0.011785052387204467
2800,0.0006426552931789346,0.0064300177391479986,1.5418323541409773e-05,0.00015807274826879443,0.00010384618721045658,0.012046801988873056,1.9022982696672678e-05,0.006837921844044416,0.0026584119800427946,4.6251724457592327e-05,0.0005531570895798365,0.00019363603322378038,0.012354035742129413
2900,0.0006432647095004479,0.006423878690658238,1.5416028414221764e-05,0.00015794510988999543,0.00010394492635289689,0.012606808873684374,1.9053450124493365e-05,0.006843688048467352,0.0027795472737109942,4.6293373391164564e-05,0.0005527022391173703,0.00019381338943350924,0.012923596027774792
3000,0.0006437635326333513,0.006418852939877855,1.5414145251278336e-05,0.0001578406050672867,0.00010402577095460287,0.013167297719085988,1.9078395668562438e-05,0.006848408668224506,0.0029007766335335068,4.632747468992343e-05,0.0005523298284662383,0.00019395860451584842,0.01349362851646671
3100,0.0006441718237342496,0.0064147386119788,1.5412599379568006e-05,0.0001577550388935534,0.00010409196575739543,0.01372818123092981,1.909882027888315e-05,0.00685227329353718,0.003022082809749046,4.635539693047771e-05,0.0005520249083856793,0.00019407750647348684,0.014064047685001599
3200,0.0006445059694239021,0.006411370726610359,1.541132974021485e-05,0.00015768498321101215,0.00010414616259747395,0.014289388065108046,1.9115542186678132e-05,0.0068554368724250605,0.0031434517044793167,4.6378258616508405e-05,0.000551775262155583,0.0001941748583823969,0.014634783636596947
3300,0.0006447793921365564,0.0064086140837273904,1.5410286271486164e-05,0.00015762762874825024,0.00010419053471620877,0.014850859752585344,1.912923165583594e-05,0.0068580263893884014,0.003264871764065553,4.639697639118892e-05,0.0005515708786091292,0.0001942545637047247,0.015205779088319219
3400,0.0006450031298161921,0.006406357517494239,1.5409427817591064e-05,0.00015758066561557618,0.00010422686900803681,0.015412548218742488,1.9140439405763958e-05,0.006860146254117178,0.003386333488869583,4.641230394124585e-05,0.0005514035261686935,0.00019431983196462833,0.01577698694079422
3500,0.0006451862232529185,0.006404510070696781,1.540872074192797e-05,0.00015754220372888724,0.00010425662740350411,0.015974414133010928,1.9149616510730216e-05,0.006861881886953049,0.003507829107170623,4.64248578831484e-05,0.0005512664691903567,0.00019437328898778072,0.016348368661361357
3600,0.0006453360565851329,0.006402997446560046,1.5408137565945786e-05,0.00015751069921050493,0.00010428100405760267,0.016536425368778737,1.9157131782946368e-05,0.006863303062253805,0.0036293522707999022,4.6435141890626295e-05,0.0005511542058031482,0.00019441707963925817,0.016919892775166357
3700,0.0006454586613825752,0.006401758925488561,1.5407655819836517e-05,0.00015748489034912884,0.0001043009749417915,0.017098555668858376,1.916328670160983e-05,0.006864466806434061,0.003750897791409983,4.6443567613147486e-05,0.0005510622397159841,0.00019445295690226935,0.01749153355768997
3800,0.000645558968487936,0.0064007448545295486,1.540725712365932e-05,0.00015746374540960643,0.00010431733816749367,0.017660783560932956,1.916832773527286e-05,0.006865419753706052,0.0038724614261559645,4.645047168240595e-05,0.0005509868942063216,0.00019448235430064798,0.018063269972207092
3900,0.0006456409740902612,0.006399915007523129,1.5406926592918558e-05,0.0001574464285192142,0.00010433074030176975,0.018223091649999565,1.917245461490145e-05,0.006866199683218656,0.0039940397378836305,4.645612681010693e-05,0.0005509251905179194,0.00019450643316007993,0.018635084976600012
4000,0.0006457080416387434,0.0063992355093992455,1.540665168654403e-05,0.0001574322358029634,0.00010434172585777856,0.01878546528637367,1.9175835106984506e-05,0.006866838411378214,0.004115629831895805,4.646076266432639e-05,0.0005508746203077128,0.00019452617150643236,0.01920696421836501
4100,0.00064576276756282,0.0063986802544052975,1.5406422756498954e-05,0.00015742062476346714,0.00010435071439918059,0.019347893182665495,1.9178599079375207e-05,0.006867360452968984,0.004237229477927922,4.6464556208688686e-05,0.0005508332502745861,0.00019454232293007287,0.019778896639109658
4200,0.0006458075666027626,0.006398224903852463,1.540623078505846e-05,0.00015741108970015148,0.0001043580971778414,0.01991036481228152,1.9180866780763774e-05,0.006867788669487978,0.004358836595993744,4.646767246884768e-05,0.0005507992783128129,0.00019455559018030538,0.02035087192577059
4300,0.0006458441171514527,0.00639785259042299,1.5406069541775358e-05,0.00015740328008634127,0.00010436414526686445,0.02047287288273387,1.9182722279536934e-05,0.0068681388994452875,0.004480449745181597,4.647022577752904e-05,0.000550771455239442,0.00019456646013770625,0.020922882933813107
4400,0.0006458740928104227,0.006397546446883076,1.5405932777544565e-05,0.00015739684545550378,0.00010436912980764925,0.021035410099028668,1.9184249089794423e-05,0.006868426986076107,0.004602067484049416,4.647233049899194e-05,0.0005507485321356035,0.00019457541981402,0.021494922516222495
4500,0.00064589859416991,0.0063972954111954795,1.540581640517264e-05,0.00015739155592604394,0.00010437322858041944,0.021597971678444752,1.9185502316223335e-05,0.006868663316844799,0.0047236888676461175,4.647406161739252e-05,0.0005507296897677166,0.00019458278852530324,0.02206698598731058
4600,0.0006459186817647928,0.006397088804788059,1.5405716471933003e-05,0.00015738718960654912,0.0001043766132281362,0.02216055300311799,1.918653505213756e-05,0.006868857920944422,0.0048453129835572956,4.6475491529199834e-05,0.0005507141373958233,0.00019458887456715504,0.022639068822892253
4700,0.0006459351041098978,0.006396919096697094,1.540563019325028e-05,0.00015738359000541855,0.00010437940479324345,0.02272315081657786,1.9187384688768868e-05,0.006869017870890244,0.004966939188383521,4.647667128769621e-05,0.0005507013173348189,0.00019459389534756325,0.023211167832560057
4800,0.0006459485192273369,0.006396779664707866,1.5405555119406242e-05,0.0001573806195160604,0.0001043817097137992,0.023285762255249278,1.918808415331472e-05,0.00686914938587768,0.005088566916358295,4.647764578666687e-05,0.00055069073920176,0.00019459804204399774,0.0237832802108309
4900,0.0006459594557138396,0.006396665184852902,1.5405489279140843e-05,0.00015737816751384547,0.00010438361356755797,0.023848385016691682,1.9188659805315957e-05,0.006869257466353531,0.0052101957125629764,4.647845112187318e-05,0.0005506820087726376,0.00019460146836720367,0.024355403701969598
5000,0.0006459683138621659,0.006396571629229235,1.5405431182733194e-05,0.00015737615029992523,0.00010438518109386782,0.024411017359188214,1.918913168673296e-05,0.006869345895023718,0.005331825232896191,4.6479114599154534e-05,0.0005506748277726133,0.00019460429059777333,0.02492753659959303
