milliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
1000,7.150497723008292,0.8153138239509912,7.2091814626757715,23.393477690312093,4.672951545576595,2.441587281645901,6.438810685080554,1.2720701897619429,4.018641670934034,0.34018649067662116,0.13924035106678675,0.2809757569286915,6.854634131466545,13.93495411976459,8.480420270439371,34.1562651564897,6.031981234192647,0.16143761775994134,0.9121035723812447
1100,7.171959571216567,0.8093639399132834,7.234008716652398,23.741617985289842,4.70742505739409,2.4782002429975476,6.486461630432281,1.2871631199638118,4.04823113614551,0.36298943630098374,0.13666087635634916,0.27328894017324284,6.741788610962089,14.011678933482726,8.467695052750097,34.35117246980087,5.934974006828143,0.15871676111766472,0.897417992679917
1200,7.19046975806391,0.8030523966029035,7.255881820149175,24.091788706520916,4.740962372737893,2.5150362197493283,6.534838271987617,1.3018050365849285,4.078289733408829,0.38448645050321784,0.1341223578252681,0.2658290233505937,6.630137525246549,14.085466365576428,8.452562785612585,34.539117046582426,5.839300875920805,0.1560884855139608,0.8829343700613651
1300,7.205988367279575,0.7963864382150903,7.274756295685147,24.44384297297489,4.773548721781121,2.5520798043053214,6.5839056526478394,1.3159771322121636,4.10879597039107,0.40478458355914265,0.13162432831390927,0.2585901280151371,6.519695406406176,14.156166928096862,8.4349790745858,34.71973355599658,5.744963214550688,0.15355342946027117,0.8686528868490673
1400,7.2184793608512345,0.7893741405346502,7.290591385489411,24.797632733922768,4.805169334112024,2.5893154603400346,6.633627771951573,1.329660869812117,4.139727690992865,0.423978525519218,0.12916637739292255,0.25156649101758666,6.410475443205596,14.223629446905337,8.414903748772467,34.892651702654796,5.651962326406074,0.1511123988651155,0.8545737132776476
1500,7.227910810598711,0.7820244086225548,7.303350293504384,25.15300870227858,4.835809430614466,2.626727515875819,6.683967611373071,1.342838019848623,4.171062090216972,0.44215240788784776,0.12674823050600875,0.24475246463513944,6.302489442230837,14.287701531183384,8.39230142008575,35.057497294204055,5.560299491070772,0.148766377763063,0.8406970142879518
1600,7.234255122439181,0.7743469690403041,7.313000421442624,25.50982028961498,4.865454217161491,2.6643001565763975,6.734887162099788,1.3554906988632305,4.202775730282018,0.45938125763501103,0.1243697045472946,0.23814251683553742,6.195747907843753,14.348230088108272,8.367142042403778,35.21389342353331,5.469976011100945,0.14651653945637053,0.827022956577209
1700,7.237489250808201,0.7663523560093713,7.319513596810604,25.867915543287843,4.894088880301689,2.702017419213498,6.786347455420226,1.367601409587857,4.234844558279542,0.4757321567218646,0.1220305921523926,0.23173123167366672,6.090260190623308,14.40506188577879,8.339401454693851,35.361461772928536,5.380993261119433,0.14436425841386458,0.8135517159398681
1800,7.237594900135681,0.75805189273162,7.322866288965717,26.227141085805403,4.921698584489751,2.7398631853909348,6.838308595315572,1.3791530819953433,4.2672439250343395,0.4912655214893473,0.11973040349264324,0.22551330973030953,5.986034774200025,14.45804414668954,8.309061899828539,35.49982399779596,5.2933527387357335,0.1423111225398792,0.8002834848813634
1900,7.2345587125121495,0.7494576671459648,7.323039815636421,26.58734205722339,4.948268471183261,2.7778211747688695,6.890729792436361,1.3901291155231916,4.299948606556116,0.5060360763184986,0.11746866669034899,0.21948356868089397,5.883079025824383,14.507025177647694,8.276112487848977,35.62860320764236,5.207056117527264,0.1403589468588799,0.7872184804763487
2000,7.228372439906842,0.7405825009689738,7.32002053474886,26.948362059738198,4.973783660263314,2.8158749393505023,6.9435694018905485,1.4005134226982614,4.332932826566515,0.5200935202489544,0.11524503808035226,0.21363694400276886,5.781399127268883,14.551855038946355,8.240549598291103,35.74742555872837,5.122105302635105,0.1385097885945507,0.7743569526745515
2100,7.219033098782423,0.731439913078783,7.313800019353116,27.31004310536275,4.998229253497711,2.8540078581204984,6.996784964012188,1.4102904737193978,4.366170280446267,0.5334830981756692,0.11305919585025315,0.2079684897712728,5.681000213350723,14.592386239244068,8.20237722735933,35.855921920611415,5.03850248902948,0.13676596295719207,0.761699192991774
2200,7.206543104414008,0.7220440774788567,7.304375214089507,27.672225567297264,5.021590340066879,2.892203131761054,7.050333247598458,1.4194453418067248,4.399634161197947,0.5462461060043023,0.11091077379182347,0.20247337954329928,5.581886472378831,14.6284744498056,8.16160726651768,35.95372960110573,4.9562502226067995,0.13513005985815432,0.7492455436001033
2300,7.190910383418856,0.7124097761964955,7.291748571368857,28.034748134973974,5.043852004160856,2.9304437777674406,7.104170295821944,1.4279637491035992,4.43329718721846,0.5584203456712247,0.10879936260047013,0.19714690732661164,5.484061181729358,14.659979229506932,8.118259698559047,36.04049411226141,4.875351464255144,0.133604961927293,0.7369964068610144
2400,7.172148449384108,0.7025523446922156,7.275928152283381,28.39744777545066,5.064999335804085,2.9687126262733505,7.158251476578692,1.4358321130494192,4.467131632823064,0.5700405017853492,0.10672455504537497,0.19198448870605755,5.3875267009519225,14.686764752629081,8.072362654023312,36.11587096818267,4.795809659084416,0.13219386464655974,0.724952255621121
2500,7.150276507420889,0.6924876233680173,7.256927754988482,28.760159689857936,5.0850174391190315,3.0069923153191325,7.212531529330458,1.4430375922995113,4.5011093565566265,0.5811385848610071,0.1046859369748852,0.18698166184298234,5.292284517132852,14.70870053153675,8.023952577612478,36.179527450550914,4.717628801631315,0.13090029478683643,0.713113642911941
2600,7.125319410046785,0.6822318814301046,7.234766899819882,29.12271729579736,5.103891454010448,3.045265289108689,7.266964629540031,1.4495681338335775,4.535201840182381,0.591743996619443,0.10268315233093078,0.1821340889751772,5.198335216952847,14.725662121164877,7.97307383202544,36.23114442886328,4.6408135222589415,0.12972813739212619,0.7014812147824794
2700,7.097307852785103,0.6718017866284068,7.209471044653777,29.484952168184076,5.121606556307019,3.0835137914327673,7.321504424535506,1.4554125177061041,4.569380210262123,0.6018842106403481,0.10071575929393436,0.17743755713637027,5.1056786629174225,14.737531836929707,7.919779216918324,36.270418051325834,4.565369139631979,0.1286816487275793,0.6900557181166668
2800,7.066278113413394,0.6612142927760349,7.181071360118393,29.846694060352366,5.138147998893115,3.1217198679612252,7.3761041222506245,1.4605604044210354,4.603615292558958,0.6115844254724869,0.09878339685123982,0.17288798069222341,5.0143138662860665,14.744199385655046,7.864128785245502,36.29706152103515,4.491301778518785,0.12776549481344257,0.6788380181108545
2900,7.032272266218694,0.650486615536508,7.1496049617271,30.207770842512154,5.153501109815224,3.159865359532825,7.430716524656086,1.465002378614079,4.637877631996079,0.6208682839916335,0.09688564598242555,0.1684814016036196,4.924239157754406,14.74556256082657,7.80619043746065,36.31080671793326,4.418618420104813,0.1269847641554639,0.6678291057598504
3000,6.995337881301155,0.6396361219963353,7.115114642683444,30.568008532396227,5.167651336490748,3.1979319052843187,7.485294119302197,1.4687299933379467,4.67213754911466,0.6297575569455319,0.09502212331925228,0.16421399182696073,4.835452129906317,14.74152776396893,7.746038635342415,36.31140572073524,4.347327027067155,0.1263450086794346,0.657030116393257
3100,6.955528075388088,0.6286802851615171,7.077648944860115,30.927231265237534,5.180584257808816,3.2359009393543174,7.539789130075851,1.4717358108516059,4.70636517081834,0.6382726247541132,0.09319242737260365,0.16008205487313684,4.747949725529608,14.732010567687668,7.683754464804995,36.29863219477984,4.277436619852055,0.12585226495673493,0.6464423410430421
3200,6.912901348181655,0.6176365983502785,7.037262023708276,31.28526130050583,5.1922856159591735,3.2737536914527996,7.59415359294707,1.4740134460047305,4.740530476939561,0.6464324557786323,0.09139616245269548,0.15608202758967346,4.66172824830211,14.716936262926707,7.619424861875884,36.27228288787263,4.208957382299298,0.12551308774628375,0.6360672421029928
3300,6.867521367427704,0.6065225102310603,6.994013451482633,31.641919049406685,5.202741351702757,3.311471189659093,7.648339432403893,1.4755575966345829,4.774603347440722,0.6542547806088814,0.08963293254472578,0.15221048268899315,4.57678340262043,14.696240063532233,7.553141911431127,36.232178261826995,4.141900784369655,0.12533458706859565,0.6259064715439925
3400,6.819456916251035,0.5953553524766305,6.947968191787194,31.997023061582702,5.2119376268712205,3.349034258855387,7.702298525626185,1.4763640883800542,4.808553601653739,0.6617562158320749,0.08790234412623257,0.1484641302671047,4.493110325713852,14.669867753318204,7.485002460532266,36.17816416762795,4.076279671761113,0.12532445566319708,0.6159618842274475
3500,6.76878140643295,0.5841522762931195,6.899196119646904,32.35039012636573,5.219860884098202,3.3864235312292084,7.755982801519378,1.4764298829493643,4.842351060369009,0.6689522343491494,0.08620401280916254,0.14483982175188959,4.410703612472344,14.637775309168028,7.415106887878796,36.11011112377925,4.01210844860818,0.1254910241957432,0.6062355650186867
3600,6.715573282487057,0.5729301675108949,6.8477724760533105,32.701835128909515,5.226497827780285,3.423619431068065,7.80934426857717,1.475753165394496,4.875965560964068,0.6758575828032032,0.08453755124088615,0.14133454885388008,4.329557366476684,14.599930625851277,7.343559486872457,36.027918537394285,3.9494030607289052,0.12584325735036994,0.5967298263085554
3700,6.659915121690129,0.5617056063427915,6.793776949389836,33.051171280823276,5.231835524414077,3.460602198843997,7.86233514572185,1.4743333081548484,4.9093670408052565,0.6824859818628222,0.08290258205257894,0.1379454490211626,4.2496652143847795,14.55631211419573,7.270466720891757,35.9315115350012,3.888181282619317,0.12639083881174223,0.5874472505985707
3800,6.601893327615905,0.5504948059664925,6.737293382127353,33.39821017941195,5.2358614483689685,3.497351897316037,7.914907946361935,1.4721708916661074,4.942525589612304,0.6888501560840181,0.08129873951743158,0.13466980797735045,4.171020336924208,14.506908726113252,7.195936432565686,35.8208411683532,3.8284628654842745,0.12714421564781206,0.5783907124697234
3900,6.541599224623808,0.5393134858871689,6.678410959079475,33.742761445972924,5.238563394224871,3.5338483734033477,7.96701545319867,1.4692678662918202,4.97541142905775,0.6949626805072519,0.07972565325714784,0.1315050565861092,4.093615531179659,14.451723395358718,7.120079051071719,35.6958927330709,3.770269345520245,0.12811454471294337,0.569563350159215
4000,6.479126591267743,0.5281769448361492,6.617221616394808,34.084633472383096,5.239929747379635,3.5700713362138363,8.018610964847982,1.4656273326277918,5.007995074114337,0.7008348843820777,0.0781829697605366,0.12844878786076083,4.017443201218069,14.390767619765088,7.0430042893169515,35.556672912343025,3.713624747734805,0.12931388982548597,0.5609686702124611
4100,6.414572654335438,0.5170999153068581,6.553821132796536,34.42363306301634,5.239949393115393,3.606000319480544,8.069648282412077,1.4612537086337756,5.040247320000325,0.7064775577694209,0.07667034341245356,0.12549875068388103,3.942495412144676,14.324064776067683,6.96482181234439,35.40321788709304,3.658555396661755,0.13075517384164229,0.5526105192623214
4200,6.348038503527828,0.5060964535507035,6.488309604790321,34.759565260358485,5.238611685591979,3.6416146632281268,8.120081739771102,1.456152832720888,5.072139258421813,0.7119013524938657,0.0751874329078173,0.12265284725939536,3.868763933261212,14.25165197832635,6.885641222429049,35.23559795349788,3.6050898755707514,0.13245217170032136,0.5444930778938439
4300,6.27962626943629,0.49518018469581637,6.420788405254039,35.092234416004345,5.235906769623928,3.6768936266267573,8.16986645398128,1.4503315949346387,5.103642445271342,0.7171156075395833,0.07373391197882177,0.11990914977960901,3.7962402343855963,14.173572866383738,6.805570377289106,35.053899940294954,3.5532599710387864,0.13441974551061187,0.5366210010315219
4400,6.209441263470559,0.48436391462119327,6.351362577837659,35.421443221423665,5.231825362969407,3.711816285218901,8.21895825153545,1.4437983581037466,5.134728842706937,0.7221295855094079,0.07230946296475267,0.11726589288266893,3.7249155504111924,14.089884850292549,6.724715130581897,34.85824521270572,3.503100017251481,0.13667370043914107,0.5289993205567454
4500,6.137590730877092,0.4736597241779782,6.280139496694824,35.74699320795774,5.226358908723514,3.7463615836856894,8.267313807584069,1.436562800854306,5.165370911066907,0.7269520716856638,0.07091377984775578,0.11472148107862822,3.654780900899452,14.000656177502442,6.6431787486814935,34.648782507234046,3.4546473858125206,0.13923090332841426,0.5216335181093742
4600,6.064182633329763,0.46307923107075705,6.207227490829964,36.06868554185749,5.219499774478504,3.7805084187663964,8.31489074169985,1.4286356088936303,5.195541677481077,0.7315911143831386,0.0695465710678097,0.11227451409311066,3.5858271089480542,13.905962044870089,6.561063681867882,34.42567793200569,3.407943191535619,0.14210940081204615,0.5145296313228366
4700,5.989326759321807,0.4526330425041058,6.1327372258812245,36.38631995857972,5.211241062767927,3.8142355279923548,8.361647681498667,1.4200289969416708,5.2252147618201015,0.7360545481272872,0.06820755701805208,0.1099237542382828,3.5180448533643403,13.805890609365969,6.478467035736198,34.18913075061917,3.3630315874227708,0.14532835065058178,0.5076941468675603
4800,5.913133506572491,0.4423310879245669,6.056780298714031,36.699695696384694,5.201576831207483,3.8475215872077704,8.407544339370736,1.410756332867325,5.254364435158768,0.7403497512399947,0.06689647336389073,0.10766815798886573,3.451424686970517,13.700538681597768,6.395483222581439,33.9393621925477,3.319960566154613,0.14890813573899983,0.501134121257602
4900,5.83571367712581,0.43218272708857675,5.9794689769024725,37.008611881491234,5.190502181612306,3.880345251518613,8.452541539002935,1.400831999894947,5.282965640281801,0.7444837389133409,0.06561307353861862,0.10550689230657881,3.3859570682826323,13.590010986949347,6.3122053628561385,33.6766134158167,3.2787823224088837,0.15287038440295997,0.4948572352777668
5000,5.757178242530471,0.42219629432570305,5.900916146992291,37.312866778826915,5.178013183031637,3.912685075495726,8.496601402573122,1.3902717999390406,5.310994098436885,0.7484632133995578,0.06435712548661983,0.10343930486818244,3.321632397624592,13.474422649344564,6.228719905862883,33.4011525572824,3.2395528502874185,0.15723804148668366,0.4888717325655047
