milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
3400,7474.083788617704,117073.31474973838,2926.685250261728,119977.20437056488,578.1481895554821,9119.603844357836,493446.92627318285,106553.07372681645,747.4083788617701,0.18606897851174897,119999.81393102148,10907.822585897731,589092.177414103,120000.0,119421.85181044428,22.795629435155426,590880.3961556427,120000.0,120000.0,119425.59826610173,574.4017338984092
3500,7459.150559247581,117225.91482222918,2774.0851777709204,119978.5274458317,547.8979039679386,8594.512209198205,493729.3500784254,106270.64992157396,745.9150559247578,0.18681473072603155,119999.81318526926,11224.28273235117,588775.7172676495,120000.0,119452.10209603181,21.472554168336867,591405.4877908024,120000.0,120000.0,119395.13514397836,604.864856021783
3600,7444.247166489641,117363.39288801157,2636.607111988529,119979.71108485697,520.6528809780568,8099.227389319261,494165.3703344824,105834.629665517,744.4247166489637,0.18756347177089472,119999.81243652823,11540.493685659525,588459.5063143412,120000.0,119479.3471190217,20.28891514306987,591900.7726106814,120000.0,120000.0,119364.79814033516,635.2018596649827
3700,7429.373550730294,117487.65063015395,2512.3493698461584,119980.77492372422,496.03611164440827,7632.224996555392,494741.00766516745,105258.99233483199,742.9373550730289,0.1883152136301797,119999.81168478637,11856.455595754163,588143.5444042466,120000.0,119503.96388835537,19.225076275829526,592367.775003445,120000.0,120000.0,119334.62943097464,665.3705690254928
3800,7414.529652475054,117600.40477230676,2399.595227693348,119981.73517704199,473.69980338852673,7192.03085536159,495443.2722960611,104556.72770393833,741.4529652475048,0.1890699683354721,119999.81093003166,12172.168612522424,587827.8313874782,120000.0,119526.30019661122,18.264822958063622,592807.9691446391,120000.0,120000.0,119304.66724237116,695.3327576289632
3900,7399.71541234831,117703.0770708703,2296.9229291297875,119982.60529171478,453.3680635185348,6777.224504986228,496260.09689490485,103739.90310509453,739.9715412348305,0.18982774796535312,119999.81017225202,12487.632885807598,587512.3671141932,120000.0,119546.6319364812,17.39470828528184,593222.7754950143,120000.0,120000.0,119274.94613438733,725.0538656128177
4000,7384.930771093082,117796.86682462227,2203.1331753778295,119983.39661986059,434.7954116129651,6386.441657066242,497180.2738842949,102819.72611570434,738.4930771093079,0.19058856464659343,119999.80941143534,12802.84856540892,587197.1514345917,120000.0,119565.20458838675,16.603380139474883,593613.5583429346,120000.0,120000.0,119245.49726359709,754.5027364030595
4100,7370.1756695707845,117882.80135558869,2117.198644411428,119984.11871388431,417.783427222155,6018.375486754283,498193.3969548062,101806.60304519314,737.0175669570781,0.19135243055371856,119999.80864756943,13117.815801081573,586882.1841989191,120000.0,119582.21657277757,15.881286115770996,593981.6245132465,120000.0,120000.0,119216.34862871449,783.6513712856544
4200,7355.450048760993,117961.75340263602,2038.2465973641006,119984.77974183507,402.15649726053084,5671.776939757698,499289.8065970928,100710.19340290657,735.5450048760987,0.1921193579097881,119999.80788064208,13432.534742536687,586567.4652574639,120000.0,119597.84350273921,15.22025816501936,594328.2230602434,120000.0,120000.0,119187.525299266,812.4747007341481
4300,7340.753849761202,118034.48299968147,1965.5170003186656,119985.38664994757,387.7635750808988,5345.454427837287,500460.5393766461,99539.46062335311,734.0753849761197,0.192889358986488,119999.80711064102,13747.005539441292,586252.9944605593,120000.0,119612.23642491884,14.613350052496598,594654.5455721639,120000.0,120000.0,119159.04962893615,840.9503710639847
4400,7326.087013786598,118101.6465395726,1898.3534604275426,119985.94542182819,374.4742009347405,5038.273038244683,501697.2806618325,98302.71933816673,732.6087013786591,0.19366244610438088,119999.80633755389,14061.228341418342,585938.7716585823,120000.0,119625.525799065,14.054578171874878,594961.7269617565,120000.0,120000.0,119130.94145480038,869.0585451997781
4500,7311.449482169801,118163.81377107417,1836.1862289259736,119986.46121020791,362.1752291087785,4749.153274682529,502992.319199226,97007.68080077326,731.1449482169794,0.1944386316331594,119999.80556136835,14375.203298046701,585624.796701954,120000.0,119637.82477089096,13.538789792157992,595250.8467253187,120000.0,120000.0,119103.2182891974,896.7817108027747
4600,7296.841196360664,118221.48301828613,1778.5169817140181,119986.93848405164,350.76773363254654,4477.06974753854,504338.5101549239,95661.48984507531,729.6841196360658,0.19521792799187287,119999.804782072,14688.930558861128,585311.0694411395,120000.0,119649.2322663672,13.061515948427168,595522.9302524626,120000.0,120000.0,119075.8954763302,924.1045236699599
4700,7282.262097926041,118275.09736548133,1724.9026345188288,119987.3811536254,340.1639590359014,4221.049570650293,505729.2387570982,94270.76124290099,728.2262097926034,0.1960003476491782,119999.80399965234,15002.410273352274,584997.5897266484,120000.0,119659.83604096384,12.618846374664201,595778.950429351,120000.0,120000.0,119048.98634701718,951.013652982981
4800,7267.712128549526,118325.01936527801,1674.9806347221322,119987.79259581491,330.29098622287324,3980.1704053767394,507158.37959404156,92841.62040595763,726.7712128549518,0.19678590312352287,119999.80321409687,15315.642590966663,584684.357409034,120000.0,119669.70901377687,12.207404185165254,596019.8295946246,120000.0,120000.0,119022.50239183063,977.4976081695401
4900,7253.191230031218,118371.60601434867,1628.3939856514878,119988.17578059107,321.07968044012165,3753.5585989856336,508620.2641615014,91379.73583849773,725.3191230031211,0.19757460698338375,119999.802425393,15628.627661106704,584371.3723388939,120000.0,119678.92031955962,11.82421940900998,596246.4414010157,120000.0,120000.0,118996.45339955467,1003.5466004454942
5000,7238.699344287502,118415.16437991775,1584.8356200823991,119988.5334070053,312.4678245070503,3540.3872140241474,510109.6521544915,89890.34784550764,723.8699344287496,0.19836647184759099,119999.80163352814,15941.365633130656,584058.6343668699,120000.0,119687.53217549268,11.466592994781214,596459.6127859772,120000.0,120000.0,118970.84757974414,1029.1524202560279
