milliseconds,Hi,He,Li,Le
0,0.5011872336272722,1.0,0.00125,0.00125
100,1.0787730813139826,0.3916236366170538,0.03354061625155283,0.0923606928974483
200,1.0787737300224955,0.39162359725417245,0.06455157697377012,0.17778457030926467
300,1.078774342140821,0.3916235601115803,0.09381323655963075,0.2583898715566103
400,1.0787749197273653,0.3916235250643521,0.12142414654577885,0.33444805188721294
500,1.0787754647288637,0.39162349199436874,0.1474773425371829,0.4062153745600111
600,1.0787759789844755,0.3916234607900169,0.17206073099251118,0.47393397591046504
700,1.078776464230218,0.3916234313459617,0.19525726516911618,0.5378323499007609
800,1.078776922101854,0.39162340356294195,0.21714518159471635,0.5981259991917285
900,1.0787773541428594,0.391623377347301,0.2377982895841646,0.6550182325469053
1000,1.0787777618113243,0.39162335261056147,0.2572862958129205,0.7087010586637728
1100,1.0787781464829012,0.39162332926924937,0.275674966345962,0.7593556324468126
1200,1.078778509457127,0.3916233072445089,0.2930264062429356,0.807153024950774
1300,1.0787788519545873,0.3916232864622744,0.3093989233005187,0.8522538481207252
1400,1.0787791751371931,0.3916232668520416,0.3248479174892558,0.8948107043687368
1500,1.0787794800895605,0.39162324834799656,0.3394251395413245,0.9349661446919636
1600,1.0787797678280997,0.3916232308884725,0.3531799057615276,0.9728560147974898
1700,1.0787800393154807,0.39162321441505665,0.36615855790080354,1.0086079669776393
1800,1.0787802954925183,0.39162319887063407,0.37840493913235207,1.0423427707411046
1900,1.0787805372266224,0.3916231842025747,0.389960450747323,1.0741744700066058
2000,1.0787807653196868,0.39162317036226385,0.40086407573725197,1.1042104481179962
2100,1.078780980547199,0.39162315730262387,0.411152625913606,1.132552106672651
2200,1.0787811836353736,0.3916231449795531,0.4208607753837488,1.1592949585760437
2300,1.0787813752666644,0.391623133351676,0.4300212610137,1.1845291824493036
2400,1.078781556085479,0.39162312237989844,0.43866494888917634,1.2083398031717234
2500,1.0787817267028896,0.3916231120271205,0.4468209865024521,1.2308071102639708
2600,1.0787818876929067,0.3916231022585183,0.4545168302251615,1.2520067361786582
2700,1.0787820395917853,0.39162309304157245,0.46177825564461306,1.2720096844972473
2800,1.0787821829167556,0.39162308434488063,0.46862982756092064,1.2908836213290864
2900,1.0787823181619873,0.39162307613842345,0.47509486719692184,1.3086927862568365
3000,1.0787824457918653,0.39162306839400157,0.4811953952926255,1.3254978373004491
3100,1.078782566212123,0.3916230610870905,0.4869516448913957,1.3413545149584247
3200,1.078782679835341,0.3916230541926556,0.4923833870844929,1.3563172815205022
3300,1.0787827870509723,0.3916230476870195,0.4975088459568253,1.3704363357669835
3400,1.0787828882219073,0.3916230415481444,0.5023452488472278,1.3837591324128522
3500,1.0787829836889486,0.39162303575534924,0.5069088553635458,1.3963304611921126
3600,1.078783073773235,0.39162303028918477,0.5112150685117689,1.4081927535183663
3700,1.078783158780582,0.3916230251310926,0.515278305051767,1.419385722427339
3800,1.0787832389909606,0.3916230202640737,0.51911226025687,1.429947093552235
3900,1.0787833146692183,0.39162301567205526,0.5227298803620646,1.439912529379388
4000,1.0787833860684364,0.39162301133968036,0.5261433939656498,1.4493157156481171
4100,1.0787834534414944,0.39162300725160354,0.5293642609819447,1.4581882207994423
4200,1.0787835170199735,0.39162300339376616,0.5324034658547357,1.4665603033285346
4300,1.0787835770117613,0.3916229997535634,0.5352712071110207,1.4744600570099748
4400,1.0787836336189722,0.39162299631873876,0.5379771822116878,1.4819141953804018
4500,1.0787836870338068,0.3916229930776327,0.5405305516788026,1.4889479527645844
4600,1.0787837374369529,0.3916229900192641,0.5429398845093937,1.4955849334349138
4700,1.0787837849968083,0.3916229871334127,0.5452133144010025,1.501847542874341
4800,1.0787838298737404,0.39162298441035676,0.5473584968348933,1.5077568700639685
4900,1.078783872218507,0.3916229818409518,0.5493826587992211,1.5133328233893106
5000,1.0787839121728617,0.39162297941659346,0.5512925916761602,1.5185941107861383
