milliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
0,0.02356813941996082,0.009993653539363921,0.010041348806461379,0.030992940069489022,0.0054675198667584884,0.005701671745397277,0.1,0.0
100,0.07726238662831358,0.009997415314666937,0.010100805902845355,0.015370148039568224,0.006991502967218392,-0.0015445888782876002,0.1,0.0
200,0.29018957936751477,0.010003780206909415,0.009980726949076386,0.03632232828980794,0.020498680161544106,-0.0029928524195586316,0.1,0.0
300,0.33623152208209517,0.010000648327195962,0.010052645249635018,0.07337722980600088,0.0069910989751607935,0.02377952496072378,0.1,0.0
400,0.3253778369888234,0.010012683753002825,0.010084645355170535,0.048362138537629294,0.01073652325809943,0.02751108672380128,0.1,0.0
500,0.5406528856390277,0.010007799430590476,0.010086754824190951,0.06339554529679617,0.03697815359386955,0.0050546680807381,0.1,0.0
600,0.5007161627500113,0.010014366062540084,0.009923493112909921,0.18340606750142419,0.023380147159280638,0.02754904832724004,0.1,0.0
700,0.600979290585382,0.010012796357978684,0.010021388739502347,0.24159004214407342,0.03427250302200263,0.02243553857802332,0.1,0.0
800,0.7915410286619537,0.010011478381741823,0.010023566968345176,0.23470146481106136,0.05058281074621562,0.007907588782454447,0.1,0.0
900,0.7749919904227642,0.010008111157555297,0.009921414280105206,0.32509441983524373,0.036456574775513347,0.023090414516090105,0.1,0.0
1000,0.9322672815206469,0.010026754248668602,0.009888743296231744,0.3159825269814548,0.04992347365059722,0.03864909373578551,0.1,0.0
1100,1.018628184067138,0.010037677961331093,0.009833743165996705,0.3733718121407962,0.05772543094964508,0.04116535830703137,0.1,0.0
1200,1.142089222899672,0.010042210905173862,0.009838586035162742,0.43486605609752066,0.07423083121539295,0.038566744490054275,0.1,0.0
1300,1.163485903253313,0.010048517264538922,0.009756088024002465,0.5085959771958034,0.0836294859468235,0.043561326420899965,0.1,0.0
1400,1.1512643842195351,0.01003965419009794,0.009539708412504075,0.5837943068232304,0.09616423941778342,0.03717325499052136,0.1,0.0
1500,1.2959667492620488,0.010045925862981277,0.009644769620548397,0.5877746081401974,0.09888359152597472,0.054941306944043915,0.1,0.0
1600,1.482677779458602,0.010068043582035323,0.009501303365680206,0.664646350543027,0.10691876374361804,0.0533319695762895,0.1,0.0
1700,1.3807883438121804,0.010056001317660067,0.009340290223734516,0.6426095744779645,0.10758727727953368,0.06824821420358304,0.1,0.0
1800,1.4560272367562286,0.01006104963925015,0.009415081043728504,0.7974015536019275,0.12050200580718037,0.05828222139227571,0.1,0.0
1900,1.6586406374127822,0.010068362983783294,0.009237800834994666,0.7798521222539371,0.1340405928764546,0.0874072940191963,0.1,0.0
2000,1.6232540917997147,0.010086169185300293,0.009163760542519469,0.8365778281548444,0.15215166150615755,0.09584199029433932,0.1,0.0
2100,1.8321683341214445,0.010101362986367692,0.009150609907782555,0.9684425029353508,0.16052240113397415,0.09956004233857338,0.1,0.0
2200,1.8976981056522813,0.010111539722998487,0.008970338043735326,0.9712967097184801,0.18082423625665317,0.10712258468555245,0.1,0.0
2300,1.902062427769911,0.010122533601281321,0.008992276205239047,0.9615575591351111,0.18261561835864673,0.1148797929253168,0.1,0.0
