miliseconds,X1,Y1,Z1,V1,X2,Y2,Z2,V2
0,4.264251354104572,3.254889263156217,2.249490839597504,2.4999655324379946,0.010682883091993665,0.016327776119651957,-0.007596690409941661,0.022258590945912152
100,4.051826596492545,3.2621206215560217,2.2695695370037132,2.517511947552852,0.4109304569811154,-0.004617183036338872,-0.004908188303692467,-0.0014981857053045786
200,4.0263482735808065,3.290616666260048,2.30087556598026,2.486426923721189,0.7009887138752653,0.017954686890018903,0.0035666947410579134,0.04098713307642432
300,3.779991971854008,3.2956006586531634,2.3128664907723415,2.5099370102961345,0.9502574654066938,0.030481273937849974,0.0006747403859538788,0.03408831079192542
400,3.7101360505499397,3.320578045348792,2.346167185946788,2.503834003595835,1.1308955560264227,0.025994446024105833,-1.2109382887297987e-05,0.0607980511118787
500,3.4567656412994356,3.3129895337736133,2.366604124961513,2.520596560696449,1.196799026711099,0.03474681043980788,-0.004674309713581088,0.10419412970320054
600,3.395517322781482,3.3217030394654192,2.383356135070008,2.50219376853789,1.3638932090372287,0.06233347798405253,0.008514692449134078,0.08342223742531141
700,3.2183336220276892,3.3405797027798347,2.4050112554072487,2.4825642410015614,1.507222097268741,0.09428588267554597,-0.0018077784823437573,0.13800780560213682
800,2.9326037889538834,3.3361351031068307,2.430010211851948,2.4433194841068873,1.6606288735594874,0.09103381705114541,0.0032504504227986947,0.18142376356827428
900,2.810679373794964,3.336168714100046,2.449769891875636,2.4580928720270134,1.7806385331337315,0.12565884215428375,0.004671371025750412,0.18847185286986545
1000,2.584460249786926,3.3381369213402774,2.4748683000661287,2.4337050562826104,1.8770211815427467,0.13334926459471874,0.02159062992016517,0.2429266055192692
1100,2.452784559060951,3.3522875740709983,2.4898528287957555,2.407731590540071,1.897714371544071,0.16716125380868185,0.021581468269345927,0.2628152122496595
1200,2.280042430866782,3.342102774666619,2.5089259783386364,2.3356384969877566,2.073606130677661,0.15863848785695725,0.025538496298529587,0.2728242464277068
1300,2.0550239162033908,3.3287222949822413,2.5233580444484778,2.329585255221288,2.1691553143581555,0.1873288648452186,0.02309601908136689,0.2997242751641482
1400,1.9360317693065767,3.3140051744519914,2.5367382350782277,2.2990978777301523,2.2235913003932977,0.1970713754893544,0.03146317574259355,0.3418683098427969
1500,1.7209075153150368,3.3185140803934217,2.560908601247101,2.272817248838091,2.2983358855739078,0.25946832130197967,0.03918928537758686,0.4079887942110235
1600,1.6089602950663446,3.311632408883212,2.572240198070935,2.1842840028139476,2.3923330365975914,0.2575632808598356,0.05013339488866533,0.41077854210682513
1700,1.40739121682802,3.2859224242766616,2.5873223127563354,2.1265875768959166,2.4621417764239992,0.2964777534262222,0.04585666018185692,0.46823687733295005
1800,1.276970121683396,3.274558679778145,2.5987614491330935,2.1180998556984014,2.473739151959711,0.3272421617438606,0.0546408956190867,0.5080727649485043
1900,1.062301150489398,3.255051414636195,2.6119954739477076,2.0433384300792166,2.5478718026158713,0.3207477944314378,0.06944559710499026,0.5097223438373731
2000,0.9253484714526531,3.250416916501003,2.627830743747831,1.9980939565047815,2.668633488515192,0.35205537166662637,0.07230384499699076,0.5498895785972733
2100,0.7928434887133625,3.2156052942691717,2.6432179886475184,1.9603356424338931,2.7385822443459467,0.41286731073983535,0.0938185887395459,0.6121519325739037
2200,0.7505230942869903,3.208225465362905,2.64446521788009,1.9195500150544373,2.8343601469847046,0.42885416209678445,0.08808813499419277,0.6589846576888865
2300,0.7149629257331299,3.1870195356684468,2.6580805634257296,1.873038815308096,2.8185199792434705,0.4625373456061876,0.10774651207154538,0.6559214919417813
2400,0.5818543066098911,3.158971205082212,2.6609643675721024,1.7868193964000683,2.919042412387398,0.4640560869849646,0.10887060032911634,0.7137153433549127
2500,0.5107699218835056,3.1362188782575195,2.6696539291026102,1.7518466172284792,2.975283597071933,0.5008434413050901,0.1317946931389975,0.7703438746539886
2600,0.5071409197308703,3.1039140300718993,2.6718302029110874,1.6979948536421254,3.0319057150772624,0.5393636574618696,0.13932475822098467,0.804803090301663
2700,0.4681808212388565,3.094747659692593,2.679707152562624,1.642007970473247,3.104892550094364,0.5620184022730688,0.1476210704150174,0.8344583781529757
2800,0.4490944480584501,3.059988785059451,2.6929932935964893,1.6002439745602703,3.069532573859473,0.5745983185240526,0.15537245359293392,0.8316394759616371
2900,0.45717493183724894,3.025721302558876,2.686336453100483,1.5210163093291182,3.1597481240932894,0.6372374073281573,0.18189414864293332,0.9020988552370728
3000,0.4021819447792417,3.0035706717597495,2.6899531696522203,1.479294003957213,3.2419656102917105,0.6504306515978292,0.18299704219499963,0.9274965511121599
3100,0.3836037375043857,2.9944407089252687,2.6978438972249568,1.4479139982916114,3.2872300707830937,0.6890071811120718,0.2040087398275843,0.966760276561714
3200,0.3828463087350684,2.968064356900157,2.6961764119950145,1.406173322089019,3.29043736988756,0.7076839758958999,0.21251295737387868,0.9688827367903418
3300,0.4598843535286607,2.9474525560265157,2.6919381403230656,1.3139066248737834,3.3703855575069306,0.7297244810562534,0.2334670796654825,1.0335347324385644
3400,0.4284499009268331,2.907060431073993,2.6925603622169016,1.2725361555312407,3.3926058302742006,0.7697166027550089,0.2462586692272937,1.0530064870275946
3500,0.39032340315422687,2.8789677135435965,2.687055015826225,1.2345142070955977,3.4659588958559797,0.8202642601549874,0.25265010144015504,1.0844789276791373
3600,0.39661616400070704,2.8581112598978256,2.689060947093768,1.2196826033965043,3.5011520157490432,0.8511318579446352,0.28119326523009025,1.1328961580534094
3700,0.39831106518542514,2.8306063045630925,2.685374490245308,1.1669793755409263,3.5307304733898586,0.8819911796720511,0.2849775983882746,1.1434127680976374
3800,0.3818555014479667,2.813204049039851,2.680197406084582,1.1322913158432646,3.572860156790704,0.8950592591608788,0.30579326457205375,1.1670229574590927
3900,0.42489792753302696,2.805504200706527,2.673888213021406,1.1088801097774823,3.5654685648433637,0.9375993829233719,0.32306411303077665,1.2286547623080009
4000,0.41153316093101566,2.7676211160950785,2.667547502532082,1.033196061094998,3.6019542430815092,0.9636282359188127,0.3349188589802092,1.2481531243538617
4100,0.4281865827180278,2.7386994307480386,2.6715296239371047,1.0353735094455578,3.6217397460602703,0.9806128121300116,0.35134548092015366,1.2807660200154514
4200,0.3748248564182353,2.733681473503947,2.660557576608804,1.0218191484255468,3.6732336756835684,1.011359272152325,0.372494194136063,1.3210747382645254
4300,0.35580045123713594,2.691595135545345,2.651840265225777,0.9426320782777883,3.7525178717458147,1.0374344951978207,0.39398855183237586,1.330330726889694
4400,0.39501301192298366,2.670474406567679,2.644951638091426,0.932709315586343,3.7235212805096576,1.0937994936964572,0.41376121924912773,1.3673723720499484
4500,0.370275749185539,2.665394824397094,2.63876089370924,0.9073154531766362,3.802377504402714,1.0936912634186984,0.4238816863859263,1.3939430129217056
4600,0.41839677096105926,2.626202503107652,2.6230935885233095,0.8999645555702541,3.8154466134310003,1.151288083494141,0.43765932847737776,1.4351495390244111
4700,0.38804571096641083,2.623603543335581,2.6214691634031078,0.8467158307583584,3.837822834069903,1.1588617671681338,0.4591575153047023,1.4852832899172974
4800,0.4105840669114725,2.5870779017295513,2.6125070155854053,0.7964547845676591,3.8953923268467157,1.2156632091670496,0.4802011470530675,1.5093031006255675
4900,0.48635677852689785,2.5750494703879387,2.595087870763651,0.7938466172232201,3.9141656771682056,1.257438195316956,0.4943356012935927,1.520396787502535
5000,0.4729916818628691,2.544877018284057,2.5849978689634456,0.7854221794135112,3.902987430422938,1.2823418287646413,0.5245127946845429,1.5707341600602522
