miliseconds,X1,Y1,Z1,V1,X2,Y2,Z2,V2
0,4.274271026968189,3.238001678561516,2.2516820835589444,2.511087398332233,0.04854080255968914,0.002263345949395046,0.005035296321259541,-0.010940652021211687
100,4.091330946419988,3.2724011662566066,2.2767059328962036,2.5185808644405756,0.4497524482750016,-0.008299379123230383,-0.0010619056380314022,0.02278935091448432
200,3.9692035210175014,3.292046454120794,2.300153689063983,2.4944867641664734,0.7637240674010533,0.010071467285580702,-0.005125347011985721,0.003640159688455897
300,3.823254179975751,3.3035519102028283,2.32338196250459,2.517477793166914,0.900427930916918,0.015788978931767006,0.006460538996761596,0.02032121124164716
400,3.6969108720886736,3.2997816263405073,2.3433052422037632,2.483143172664472,1.0469737379606006,0.04435834796997343,0.0025314157481292608,0.041108624955573214
500,3.5581552626576665,3.323367651709815,2.3646202847726805,2.509949766354833,1.2127830601778755,0.04081372849436753,0.0013166439696342296,0.07172012472092228
600,3.2803170658249896,3.3301588533218522,2.3805314863617464,2.483086906194969,1.3575647624300409,0.06395950437488002,0.005267534065665225,0.12024028225558997
700,3.209317503526212,3.343553706859058,2.4043636551506617,2.4531210226136584,1.546648408089642,0.07537910544698026,0.010711547372329124,0.1437114764774681
800,2.947739656270051,3.3323698040835827,2.4223183382287576,2.4786499007840916,1.6437732306007888,0.08799171059312659,0.006524893096469598,0.17054014805034434
900,2.7875443715611032,3.335447571885817,2.44545808866859,2.452060906369235,1.7773063886362392,0.12165147413302994,0.012952238023234672,0.1738408037089563
1000,2.690986498738823,3.33411010392906,2.4727588671470393,2.3834693771472635,1.8424084569942456,0.1211292740024121,0.022566429049952683,0.22723739723407005
1100,2.4305187344967103,3.347478123685439,2.4855270399061142,2.3802556681713773,1.9756098869892555,0.14864012297553295,0.02188817889676693,0.2658973205621439
1200,2.254938708425816,3.3355299191642507,2.505933587028946,2.3446703654801606,2.057595746298853,0.1611047034485295,0.019817856430772073,0.27226248359948046
1300,2.062980766306508,3.3445811256913793,2.524953749393149,2.3135637577033306,2.1350770558375536,0.19137811968284849,0.023516927345464095,0.2992058949119565
1400,1.9718998700590846,3.32184770605315,2.541350464653535,2.2714819852732964,2.2496829667977756,0.19710828681326414,0.03945834500473014,0.33608989750744206
1500,1.7847024402960832,3.313282386247406,2.5644768712078245,2.259410721407852,2.252404897721461,0.2248445318707624,0.03543192299089069,0.381892064862554
1600,1.5597697495586544,3.3051836640501318,2.575347740903211,2.2038574188174924,2.3943665915935073,0.2599454504838417,0.05040765011543564,0.408947732386106
1700,1.4686446606274985,3.297695245824648,2.586253951978481,2.147935182828048,2.4257255919079785,0.29613347625268127,0.06067036782414864,0.4643033859349353
1800,1.2243349643291255,3.266804344367207,2.6066528162286353,2.131633215586653,2.5079705317918695,0.29546069910438166,0.05378585986052468,0.5181927736638885
1900,1.096145721507467,3.269710939707118,2.613514998491322,2.0812424138064576,2.5637239254358786,0.3482592808799085,0.06058423624416746,0.5112503464036912
2000,0.922270969781285,3.250771582087865,2.633596324414101,1.9872086764100638,2.6353399189770745,0.36947394302635483,0.08115111578649996,0.5567160184451834
2100,0.8059975418741269,3.219511473828057,2.6392350514122995,1.926791556121935,2.6915232229742916,0.39016255776178493,0.08314797878967287,0.5994602532113364
2200,0.7852050390604319,3.196919802682786,2.643517618688282,1.8976067876157299,2.7658965350276397,0.43960299758341015,0.09450631761147579,0.6497688593277554
2300,0.7105371894887107,3.179368377566953,2.663255107224058,1.8469479280271528,2.895653084354217,0.4384491188039859,0.0991711410140619,0.676032951872416
2400,0.6204462803989629,3.142172261132365,2.668391071332174,1.7696517297052663,2.8888838027224657,0.4727885681768037,0.11366015667893052,0.7068297856437172
2500,0.5916579173700235,3.121408782092676,2.668408520284706,1.7490566273961876,2.9254216729915496,0.5024241513573375,0.12026275324997336,0.7691372844484383
2600,0.5228297155176419,3.1038538564063582,2.6776053430436493,1.679084830026042,3.032705793210238,0.522107541040944,0.1432632034653566,0.7985410303195362
2700,0.4943645572568545,3.0758560134546595,2.688712205662993,1.6153563131102693,3.075796604485384,0.5448983646571702,0.14844482612670346,0.7959208460646459
2800,0.4679471606789729,3.070021816502006,2.6826994377520106,1.5577554024229452,3.150589054913162,0.5723228675574175,0.1623495041601872,0.8566522307481563
2900,0.4392343857306351,3.0296212301784857,2.689522759317734,1.540207204561247,3.1569511138803383,0.6192317879750352,0.169729174605752,0.8709487309592623
3000,0.4206032110427162,3.0044378386916306,2.6963485495993633,1.4578437179747545,3.2096606512138592,0.6342151464151462,0.19323236097919624,0.915326002047882
3100,0.3746635718300592,2.988560852062702,2.6909892053885383,1.4231374651358017,3.296362358862323,0.6771945640815654,0.19426059661201917,0.9748800046030953
3200,0.4324627698739565,2.962384484686799,2.700823556709794,1.3815584752605774,3.2739386217789335,0.6984433352727801,0.20921864335442983,0.9981239462735743
