milliseconds,EC,Z,Y,X
0,0.0016430333085576433,1.4643927805889255e-05,-0.002468260284134733,0.5035459456785668
100,-0.0038911548561448746,0.0021472445355289788,0.04754657390764409,0.4554272053486181
200,-0.003987978708106374,0.0024750496615125565,0.08514841037571036,0.4283412179140674
300,-0.0071672626266205495,0.0027199624724990297,0.11506683443148469,0.382384119064261
400,-0.011622689787752067,0.0028783318649538,0.14681962628977493,0.3509389458018529
500,-0.010467382932256878,0.0029809402659409664,0.18882016640981986,0.32283212795642774
600,-0.013831193280586664,0.0030646288322754107,0.2165169525254493,0.2988240025966062
700,-0.016635512891821556,0.003131553259593682,0.24804144410546908,0.27505336922755447
800,-0.017832964216371358,0.0031411860124459395,0.26865060108816624,0.23846435022316748
900,-0.021579237468151734,0.0031764095992381433,0.29668735796442736,0.22244953927804126
1000,-0.023244776061586606,0.003139763595968451,0.3173102804218976,0.20377234206929395
1100,-0.025165420174971774,0.0031498469382592337,0.34029053104132406,0.1837284929207521
1200,-0.030226478781783823,0.0030765908541942016,0.36703171879555296,0.15576202671556913
1300,-0.03205022779713273,0.003068001496122978,0.38990125765862155,0.1399975404245071
1400,-0.033118594817590954,0.003012917407887552,0.41087855587106414,0.12655479091700716
1500,-0.037869775310587224,0.0029378078576773057,0.41802136808398416,0.1128562331675547
1600,-0.039543807172666375,0.0028611828666016675,0.43265143209187495,0.09607866070810693
1700,-0.040575533260209726,0.0028239327194584498,0.4567418221328633,0.0882501578562573
1800,-0.042392261109223235,0.0027381425569618814,0.4660060982006065,0.08222813149969647
1900,-0.04644908744511383,0.002703825673651618,0.4742579536676536,0.07530769859667731
2000,-0.046762211561907366,0.002650650664698213,0.4819974287914994,0.0693230137162555
2100,-0.0502435748462967,0.0026285689466393636,0.4880638845527259,0.061002455268019055
2200,-0.05342240004687564,0.0026205317141166718,0.496001464806819,0.05219967080582062
2300,-0.05547940443517775,0.0026006583405053935,0.5050489642217845,0.04854632823119197
2400,-0.05959306903038947,0.002559987658727605,0.5042815683211169,0.042383191387781106
2500,-0.061354864622851356,0.002559504831994989,0.5109066742155163,0.04196104270341616
2600,-0.06434784194229072,0.0025527420519972275,0.5165857322189142,0.03397492154096739
2700,-0.06545740552360987,0.0025431863641200746,0.5332626877785137,0.03921929622660523
2800,-0.06702856890496935,0.002513499307974277,0.5325379714327986,0.03338197517003572
2900,-0.07022543009644307,0.00251770824340431,0.5374355507613285,0.03047453148781882
3000,-0.07403846371829148,0.002534689898117362,0.5357776816652893,0.034380377409912365
3100,-0.07561813303072669,0.0025377148883700086,0.5408250242062661,0.028151134338145024
3200,-0.07935413038939085,0.0025147699402078847,0.5534801671279116,0.030594200418374573
3300,-0.08100052749780841,0.0025223180066345934,0.5547222740355284,0.032528210047927525
3400,-0.08334546158238859,0.002529245814081858,0.5525027971120997,0.0215300547738729
3500,-0.08612729589913151,0.002543823167347811,0.5595025288805592,0.02130721674458773
3600,-0.08860478332772259,0.002552921856768663,0.5685677460216206,0.019502340469920894
3700,-0.0892921147231062,0.002565914811575847,0.5685083995546376,0.026166533816241067
3800,-0.09361364913044959,0.002559719275898451,0.5602185159004237,0.01690515270378275
3900,-0.09463795125372404,0.0025666022649504625,0.5644635478650916,0.017502664628838455
4000,-0.09749739148959101,0.0025857033025726917,0.5693317559312902,0.017677541650649095
4100,-0.10035387519980057,0.002560325939719152,0.5820110121051877,0.024746734362598867
4200,-0.10112680314610195,0.0025993213229983806,0.5832171237331755,0.015835590177410774
4300,-0.1029987710353666,0.002595603432013975,0.5887352490995528,0.019399937846989932
4400,-0.1068756779293544,0.002610754642932158,0.5777813057819681,0.02401125863917939
4500,-0.10974483263811698,0.002618222840736978,0.5878245255333625,0.024646171377538297
4600,-0.11258282246954736,0.00262627551266491,0.5909597701412934,0.01802344245250578
4700,-0.11261426861212158,0.002637579329523019,0.5842996244232638,0.01440791252733702
4800,-0.1151948841018047,0.002611629359864753,0.5942475289476764,0.018123057520157713
4900,-0.11774432350718393,0.0026132257882272927,0.6045555185904126,0.02274223819019444
5000,-0.12114234562341579,0.0026518779541486073,0.6074956328136061,0.02138009910671343
