miliseconds,EC,Z,Y,X
0,-0.0005151022993123138,-4.75464266671076e-06,-0.004927842886871183,0.49921618800361023
100,-0.0021725210870927945,0.0021637431587645784,0.03244557597936556,0.46694568244264795
200,-0.0051099183584214,0.002477626144432912,0.07786366943938756,0.4261050359846752
300,-0.006361625720775886,0.002680957121176866,0.1163587495566575,0.39034508378612387
400,-0.008972424499078925,0.0028506181635136758,0.14729891406984078,0.35171529286066333
500,-0.010557360874836365,0.003004679935345405,0.17864578062242129,0.3269786331216566
600,-0.013134261678328596,0.0030482693295858917,0.21834118169389757,0.2902155835913194
700,-0.015439750988533084,0.003109881802701073,0.24468856553733434,0.27086693502134845
800,-0.019857585877185027,0.003159614524606043,0.27517831367051454,0.24894389357800367
900,-0.022181073530524592,0.003162660338400412,0.3024821940604175,0.2221027638967504
1000,-0.022511442627213135,0.0031299868884687794,0.32640322032417546,0.19913723805627015
1100,-0.02532248183284948,0.0031102266818860097,0.3469658974040757,0.173444725584406
1200,-0.027556725165383905,0.0030811776744947444,0.36335443937062806,0.15790838269736696
1300,-0.03271859686309936,0.0030281125948440762,0.3894303569183004,0.13818091299362364
1400,-0.03393554809189959,0.0029768310049013095,0.41031123056509144,0.12118590788962609
1500,-0.03758710743525868,0.002932470435588692,0.42688821887167205,0.10838381357504609
1600,-0.03786289977972618,0.0028648814733356676,0.43703750019408893,0.09960813967257291
1700,-0.04219005142362369,0.0028289691274249146,0.45471937341151736,0.09449120417296486
1800,-0.0426297450787003,0.0027706718740290273,0.45726070002169766,0.08077165511789852
1900,-0.04692053602572938,0.0027302922673818324,0.4784353918387056,0.07073722735917422
2000,-0.049346099014374485,0.002684940001867251,0.48558751575585024,0.06333518155581898
2100,-0.048897471854374236,0.0026539136279412514,0.48221059905631974,0.054685984756809296
2200,-0.05260790244936215,0.0026138571250926106,0.4957763177616027,0.05439813742608754
2300,-0.05588903776895869,0.0025927571099064093,0.5063118801289117,0.043101601432189204
2400,-0.05827515204881826,0.0025823769697985747,0.5159551332658603,0.04871151769805108
2500,-0.062004679876665116,0.0025365339792244148,0.5242624123214792,0.04223597035452516
2600,-0.06454193162385664,0.0025377926377741855,0.5144297273219655,0.03476499717662792
2700,-0.06578883504953124,0.002520867454965256,0.5319637722797658,0.036375555744038814
2800,-0.06687186016997974,0.002521636155462062,0.5242893631567653,0.03270113227855931
2900,-0.0701981889652077,0.0025255331045801748,0.5374326272656813,0.025806116601488696
3000,-0.07173265968863168,0.0025411498695937407,0.5383887757561229,0.033970920093846335
3100,-0.07445033937707772,0.0025361947295771403,0.5499143907225849,0.028338590105730824
3200,-0.07724966961564717,0.0025400317084128578,0.5535267428896151,0.031080932496524008
3300,-0.07921511783666868,0.0025262621834259637,0.547139875591929,0.02398241655116962
3400,-0.08397417674654127,0.002556528505639809,0.5536374188477169,0.02944332119656617
3500,-0.08477414428004998,0.0025445109241219025,0.5578172467264303,0.028177714308536397
3600,-0.08579983253583234,0.0025450748155545744,0.5596508815256352,0.02622389971699743
3700,-0.089510381263184,0.0025352789595261787,0.5682411324667612,0.021010873293945256
3800,-0.09193125745481967,0.0025694332209418064,0.5712036259846675,0.024666173002746122
3900,-0.09555431007692476,0.0025460361079582597,0.5656964177113915,0.026889023250080624
4000,-0.09756583175471374,0.0025550567296766936,0.5676155796204176,0.01728517060538344
4100,-0.09896854029961501,0.002585000703701497,0.5775637219322125,0.016821978592292557
4200,-0.1030503927791412,0.0025839824555645876,0.5713396261297505,0.02125105995975379
4300,-0.1059885135436469,0.0025837497091520554,0.5770974737179688,0.020194964686053165
4400,-0.10828630487930406,0.0026101942915825664,0.5807903895332998,0.0248303989182391
4500,-0.10955834451620618,0.0026197105051100037,0.5798782841175446,0.01922839132687789
4600,-0.11233209307561492,0.0026036496892483533,0.5816070818652663,0.02547885954239183
4700,-0.11472738758504304,0.0026194293916318736,0.5894526641322998,0.022896652451182782
4800,-0.1176872636702118,0.0026103144072501345,0.594068542477059,0.015158721504916511
4900,-0.11795587444664923,0.0026234417364335415,0.6015810221642006,0.012914626392758716
5000,-0.12243733300386167,0.002639381227598666,0.6042758783949111,0.025396312000775814
