miliseconds,EC,Z,Y,X
0,0.001175775863139581,1.81615478700129e-05,0.003927333854210348,0.49672952662056674
100,-0.0020703747577959556,0.002148831730761386,0.035339118026440935,0.4648449336391241
200,-0.006626276022878703,0.0024729367839958867,0.08226203689249202,0.42833046233080874
300,-0.007491043730914206,0.002720698247879169,0.11642388034140584,0.38983923004536575
400,-0.008265750157242555,0.0028554908200776577,0.1441804531932859,0.35988209563920087
500,-0.012960963849039612,0.002992786001179612,0.18638701735976923,0.32074845658802265
600,-0.014717885572097541,0.0030478789846050034,0.22070533795460998,0.29139712926441996
700,-0.016639936879372427,0.0031193456901756024,0.24153729547352223,0.2694726250095417
800,-0.01930596255089823,0.0031573556015413607,0.27228350511236404,0.23934591269653716
900,-0.020736708099360637,0.0031569308736755625,0.3014685527999144,0.2252113744006431
1000,-0.024024969137728277,0.0031553554948833933,0.31769730742335095,0.19905642523989622
1100,-0.026684893555040504,0.003126953105008588,0.3458264037259649,0.17381761059037876
1200,-0.027168691916072237,0.003095746128411694,0.36539208040587,0.1535997064841581
1300,-0.0313762157191855,0.0030365494412946336,0.3880043942598882,0.14753211352563986
1400,-0.03415665805610402,0.003001806633365279,0.39766696140783153,0.1271495949372315
1500,-0.03549926818311288,0.002912664676890854,0.4248499098288064,0.10833263430408524
1600,-0.0374735985341344,0.002884916457490973,0.4389548531854166,0.09518428015377754
1700,-0.03916967321712301,0.0028258139389131824,0.45336447627119864,0.08569439835139009
1800,-0.04291333440441241,0.002742133440675049,0.4613392995568741,0.08057243009639903
1900,-0.044265845925468894,0.0027322454535314684,0.47985001561708324,0.07349737288000785
2000,-0.046778896143277314,0.0026841965529252336,0.47666447033921533,0.06018887644659762
2100,-0.05178418478769839,0.0026348449612821497,0.4941583467036349,0.06006730772189584
2200,-0.054664036417658,0.002611011879389036,0.4904211424216544,0.0512357289769942
2300,-0.05402819569174935,0.002596656140931419,0.5090294141719978,0.05369671203292958
2400,-0.05893518028478259,0.0025861530031802225,0.5121790687524055,0.03875120683331333
2500,-0.05917479445936691,0.002543948542313285,0.5170501368355076,0.03887539967465803
2600,-0.06154551257709187,0.0025611378330091124,0.5219902024098261,0.04271005999100029
2700,-0.06532513521673877,0.0025443747949399705,0.534013267997073,0.03973063808892993
2800,-0.06940527801893578,0.002519797628659216,0.5319091654855994,0.0275178561297372
2900,-0.06872279939149097,0.0025280800008228355,0.5395401700955678,0.03571077785615108
3000,-0.07176936244450292,0.0025256730619754105,0.5349219924967328,0.028513995930940297
3100,-0.0756274993874763,0.002545234504217437,0.5470331021526281,0.025815663308975757
3200,-0.07618189799843449,0.0025464016537380778,0.5496979752492321,0.02992764854858072
3300,-0.07893528714530998,0.0025527022369015292,0.554770899943984,0.030713035633070943
3400,-0.08233499925878959,0.0025402842785401275,0.5482781666973544,0.02185531847954383
3500,-0.08394909347404057,0.0025353124767655017,0.559736440409522,0.023393003970420326
3600,-0.08804378753970185,0.00253716638935358,0.5629732397194265,0.022179464425044332
3700,-0.09084672187086908,0.0025461998668864444,0.5669150082346155,0.025238051078863257
3800,-0.09188295473788932,0.0025669326111667904,0.5698261560376773,0.02789865866432155
3900,-0.09413521958258522,0.002576297922066209,0.5743211381060631,0.019341266997131224
4000,-0.09730197345445277,0.0025718074934120857,0.5706958279231782,0.026702493934217898
4100,-0.10067171752833914,0.002572139328445093,0.570786508380139,0.021937623240068923
4200,-0.10249252480839124,0.0025962900508225764,0.5851747033559955,0.023346766861730747
4300,-0.10302842772779472,0.002580793262270221,0.5769042410490208,0.021349720096265543
4400,-0.10587403734736434,0.002600620837298126,0.5847123329066567,0.016576325015716875
4500,-0.10774526848295675,0.002587834663930611,0.5811201226245591,0.02610143147802768
4600,-0.11143846675777391,0.002627587689468073,0.5915169760793518,0.025615776418825918
4700,-0.11461323738062947,0.0026120167106906443,0.5935846620885008,0.02376766281107629
4800,-0.11739168229251076,0.002643036675259527,0.5893533855877904,0.021434732704897045
4900,-0.12057550652151608,0.0026276047467292934,0.6015090133851416,0.020421586626534736
5000,-0.12047160719550502,0.0026395455412252283,0.606873810995683,0.013909273189614237
