milliseconds,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells
0,0.026473131031984155,0.04006195222922222,-0.0013466088868289948,0.5578745343443736
100,0.21081059769118243,0.05104948404783803,-0.003145468012110487,0.5585683257559254
200,0.33255645439153103,0.05509935891477638,0.01556232489992312,0.5615115452414959
300,0.4743241837106731,0.03593094498863862,0.008775749503880324,0.5496512131777367
400,0.5706547350910672,0.04860250280643584,0.010248982727566799,0.5562927277268208
500,0.7101732412925139,0.04042608016993374,0.03927942145364488,0.5553719855048025
600,0.7797654761683056,0.05072253875483244,0.04416612537384633,0.5565432895533571
700,0.9082589283900225,0.040775220123276876,0.050975617157697314,0.5391487938068215
800,1.0001754586099965,0.03989597787449402,0.06526895341224148,0.5193061595003788
900,1.0082432227376232,0.059895520768279795,0.08045889471936349,0.5303367453626625
1000,1.110323999126439,0.05901753188542528,0.11037458760912487,0.5049010827744885
1100,1.139400116582593,0.04689465997656932,0.12108806130820858,0.4913023563206758
1200,1.2200540035908936,0.06088280462063815,0.1323315545904453,0.49510991916357067
1300,1.2607188192498016,0.06957493179040045,0.15423221345975135,0.4917081566085291
1400,1.2820422142844385,0.061996794262362626,0.17392938564829216,0.47502229560693393
1500,1.3284948251887279,0.07473404836429784,0.1703976384520154,0.4548620430028922
1600,1.323777500844327,0.08670552508963389,0.19536730648585732,0.45100768253267026
1700,1.348528813661991,0.0935706634571155,0.21370463038281268,0.43408910204748263
1800,1.4087077119698423,0.10591542919568993,0.22236515604201687,0.4316093895533559
1900,1.3960409195898094,0.1036320321979916,0.23025994667250382,0.42389921819764015
2000,1.415932655920022,0.12491180530072922,0.25742289412924474,0.4059277280787685
2100,1.4477111412759653,0.12036834183003518,0.26469339175859746,0.3830403292758605
2200,1.4526541436074853,0.1464464731057335,0.2639610370761988,0.3744442567840196
2300,1.4219620284975862,0.1615838026042306,0.28517950638219697,0.37193452575864844
2400,1.44605904990008,0.15696896113596442,0.28364686557723223,0.35372669745891544
2500,1.4319519092797317,0.1778760707028494,0.30190082277934965,0.3410745792783453
2600,1.423919624356033,0.17338956765524755,0.2999737318922225,0.3304907790880381
2700,1.4227102265611258,0.19115942260062613,0.3220524125019578,0.3389629575093367
2800,1.4477478980391838,0.20358339719530236,0.333140907188524,0.3125445559104545
2900,1.4408511978631826,0.20377173560592066,0.3300111509829115,0.3188597369103851
3000,1.4298103835222653,0.21766872721400685,0.3282517655965084,0.30142141004266426
3100,1.4458576719050127,0.23971388731383472,0.33214428392723105,0.2884027363190187
3200,1.4271817919924963,0.25974127437398625,0.3499168881834721,0.2958999986125649
3300,1.376751865664182,0.2694029453491923,0.34174675470485155,0.2732473111817741
3400,1.3777186666665455,0.2746890984912825,0.34223350011825615,0.27684324968582547
3500,1.3652660337096816,0.2680328480924524,0.3341874827324005,0.2675344971530044
3600,1.3860692487077546,0.2931006355890504,0.34875698007922623,0.2641662619309928
3700,1.397323366227314,0.2875088618368398,0.3406929278927716,0.23361449769520126
3800,1.3461805094410382,0.3111262853158275,0.33011980528172286,0.2468582603582089
3900,1.3838120508553016,0.32336406357794945,0.3307752636929638,0.24519925400974066
4000,1.330196565678123,0.3315879820261789,0.32295442834219706,0.23897943499785065
4100,1.3682256098725387,0.3356026762481465,0.3425749764278827,0.2255111305480633
4200,1.3484938749446695,0.34527646819567087,0.327355262860994,0.2178918052712219
4300,1.33835152389477,0.349406496416434,0.32729296725723944,0.21540545503078445
4400,1.349855704523515,0.3477872824953292,0.3149548220127217,0.21091486370308846
4500,1.3179877772190152,0.36682217777425075,0.3109424998505352,0.19322568550217117
4600,1.2871416417440509,0.35695793774804824,0.3170011597136725,0.18258418883529046
4700,1.3173856410168199,0.3693322464282532,0.29301033992393166,0.18546086058191885
4800,1.3189391148184413,0.37039462387169164,0.3047076631740036,0.19452231725428293
4900,1.315369730191017,0.3826388397887981,0.2899009151740504,0.1744838437639902
5000,1.2771094091830375,0.3742597848163473,0.2959630006815589,0.17357498918204467
