milliseconds,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells
0,0.03129955067988454,0.05096902076065522,-0.0004925724588020579,0.542406316312939
100,0.20284394759853097,0.05271844900699506,0.006029039375138252,0.5474236955292013
200,0.31904528536106774,0.04881364055097014,0.010161016872560233,0.5581782411684909
300,0.46520033361312385,0.05628256592671358,0.0017761989364465675,0.5663889054516988
400,0.6278001299347629,0.03356392528130722,0.028999768344241665,0.5465502191661382
500,0.7101078876547029,0.04283351402565174,0.030343440024831556,0.5423750678108605
600,0.7865663102605303,0.05602256082138641,0.03610981746212713,0.5485205639474453
700,0.8712183450810289,0.03915962573654218,0.04999407124418837,0.5362711336349251
800,0.9893752618610635,0.04327846737767157,0.07299712155136476,0.5346595290611669
900,1.0459679243075664,0.05595015200568218,0.09561383952648224,0.518424631197567
1000,1.084717539551902,0.04232475561614574,0.08907887527074909,0.521734608720654
1100,1.1602524078392942,0.05113155850840992,0.11251535795926128,0.4975785625645815
1200,1.1864036608441555,0.052654336039027964,0.1347318564288149,0.4804003663179048
1300,1.272024003002047,0.06668441489007286,0.14294742295466592,0.4760232019916067
1400,1.2936026976890713,0.07615420528366827,0.15737805408013283,0.46855705236119904
1500,1.3108060523659497,0.07241894351323147,0.1881014733977097,0.4572687985604638
1600,1.321613172047757,0.0769412187981147,0.1976732755195179,0.4422336537634614
1700,1.3631355471089326,0.0973235515033562,0.20513861576600242,0.42594189972046353
1800,1.362683198935093,0.11358136551568843,0.21302655069804155,0.41062704813705425
1900,1.4124119350079203,0.10580269622554982,0.23636328429720696,0.3994801230644471
2000,1.4183817657861881,0.11664836273134213,0.24713328696084683,0.40763880379816514
2100,1.4228939131368876,0.14064754969618948,0.2629543154783691,0.38394988822897685
2200,1.414693168857658,0.14406398398833245,0.2759402518898299,0.38822677790283555
2300,1.4557880454360224,0.1590549289300043,0.2740269375384424,0.3768818014569236
2400,1.4030025069153451,0.15025048688422762,0.2985529313816237,0.36369861826610494
2500,1.4141802510304116,0.17756122401225738,0.3126524733203482,0.34876835710401743
2600,1.4524027208938433,0.18710369192625834,0.3103882784826325,0.34505011074185665
2700,1.4480418057339786,0.18189352760420366,0.31603673992390663,0.337573074281019
2800,1.4091412815762625,0.21576864030802756,0.31827325022861125,0.312493580814395
2900,1.4226722605035778,0.20601678004503973,0.33892319588081754,0.3189479238575425
3000,1.456849088773984,0.2224187473545055,0.33191756507430387,0.30871216544818203
3100,1.4195001512059697,0.23326365550798078,0.3267591819463306,0.29970638011547773
3200,1.4479875768460204,0.25767167308235217,0.3514854429999906,0.2726588138155969
3300,1.4052279511311943,0.2580347083006988,0.3342160408001933,0.2672649793199985
3400,1.4295551725014723,0.28006780792872027,0.352043424143021,0.2784446509467769
3500,1.3639301374620412,0.2713225708807761,0.34799003765684433,0.2681305664389982
3600,1.3866307901398949,0.2935293550478227,0.3377883061503215,0.2584795817981367
3700,1.3913466009320534,0.2996085672837067,0.34063795843949374,0.25722167945799307
3800,1.3387395259000352,0.29851848940088,0.34904631781125406,0.23582647122447165
3900,1.3706167465300987,0.3153227551839799,0.33046059995021354,0.2453048593726188
4000,1.3531321418739346,0.3111979368036403,0.32797434976475265,0.21483426031753142
4100,1.3711496560238026,0.326995109073367,0.3366650615507478,0.2155640269026384
4200,1.3461472009202315,0.34636397494230037,0.3385549498796946,0.22246489953343893
4300,1.3446565785433624,0.33966135352398225,0.32873073968830197,0.21347808819327121
4400,1.3530331678105465,0.34890482874621437,0.3079992640180272,0.19875432745261581
4500,1.3156405692566422,0.3646701930791309,0.32199213848741676,0.2002531765030341
4600,1.3200861023823938,0.3554046019593385,0.31011307013804423,0.20166870532954562
4700,1.3019406272005862,0.36769919163858716,0.30068324414745057,0.19554630266173176
4800,1.3187720629111337,0.3704355216833371,0.29513191008349465,0.18705198639573495
4900,1.2813484966234492,0.36670340204455154,0.2904483660953751,0.18890596810486532
5000,1.2504133601926422,0.3817923632762291,0.2844721315198574,0.18840584180968678
