milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
0,0.0,0.0,142841.81657726574,0.0,4018.6574833587824,2856.645623442817,2066.122772138973,99.99993419676898,-7.35601719115157e-05,106.85365074990254
100,0.0,0.0,142743.5591020397,0.0,4143.237640876611,2861.8249514903177,1963.6883946136616,99.99769015295986,0.0030049252157505184,106.9718370149808
200,0.0,0.0,142407.5890564334,0.0,4384.168157974784,2868.4819823301104,1993.0027912062098,99.99362983006905,0.007114035595325527,71.5088144402338
300,0.0,0.0,142252.644001291,0.0,4536.31274369453,2873.7512641231165,2064.6005584413106,99.98889167362756,0.010292437279411612,73.58906911008204
400,0.0,0.0,142090.89996858078,0.0,4743.647765632372,2876.308326559805,1986.8789585947038,99.98464125583781,0.015203275744825304,96.44157354468611
500,0.0,0.0,141818.0195418992,0.0,4930.184860245969,2880.6517025743374,2024.048685897315,99.98231701456305,0.017804748827575885,121.24210922773841
600,0.0,0.0,141719.69468757123,0.0,5035.949244286211,2883.0862334749495,2122.486169793115,99.97942849105439,0.02102514067428968,132.67036075170432
700,0.0,0.0,141561.32504170295,0.0,5186.912687033193,2885.816375702983,2068.4940012624684,99.97677362347189,0.023739715924251916,168.31853758546964
800,0.0,0.0,141460.9888271162,0.0,5255.182587994754,2886.275457323564,2085.4217953087846,99.97457358975063,0.024795812365056073,174.21319493545784
900,0.0,0.0,141275.71630460248,0.0,5367.698921548178,2888.1527696474154,2127.80808332537,99.97214084061366,0.027957981640467606,186.339155698784
1000,0.0,0.0,141260.60782767125,0.0,5446.539341390687,2888.8516957576776,2193.9788233418726,99.97020064191533,0.028732876192957828,183.45007604621162
1100,0.0,0.0,141091.018593567,0.0,5468.459357904023,2889.4364406202176,2250.7029759187653,99.97012819435213,0.03118718388378863,227.77967386425314
1200,0.0,0.0,141031.52093178214,0.0,5495.613635761619,2891.025526349854,2225.9705433756685,99.9671047894928,0.03138907717014621,224.61273958582433
1300,0.0,0.0,140907.66713607882,0.0,5544.908942277267,2890.950191787619,2302.5643457400947,99.966407088494,0.03218859216602531,270.87153137830865
1400,0.0,0.0,140836.27811453262,0.0,5612.7304355954175,2891.273201747368,2399.3511376497254,99.96505465281855,0.035014690883815404,301.6819882955374
1500,0.0,0.0,140746.20311218765,0.0,5638.556123657738,2891.611048676803,2413.236592303433,99.96591918495034,0.03444331626308874,293.21577777777804
1600,0.0,0.0,140730.18662150914,0.0,5602.943995510023,2892.1950496132135,2520.20249268941,99.96429687738295,0.03542212461786221,342.22238664114076
1700,0.0,0.0,140630.55804279988,0.0,5662.900182376273,2892.1667860242724,2535.0885509615864,99.96301413164194,0.03666559712487799,353.1613812257577
1800,0.0,0.0,140675.19662222645,0.0,5650.044961338426,2892.985115809734,2522.804575508224,99.96372071397549,0.036172837979999616,390.8277478848555
1900,0.0,0.0,140535.05188717108,0.0,5604.404644544122,2892.2159786606358,2653.831624714279,99.96225186209669,0.03652677102606922,413.21677262119385
2000,0.0,0.0,140579.66413463475,0.0,5597.11574771971,2892.849799948479,2695.805802810215,99.96316963867723,0.03698528629511866,444.7738386769238
2100,0.0,0.0,140548.03423395244,0.0,5598.638037323857,2893.8768194975964,2729.459950638625,99.96161506944041,0.03837222260342035,455.38137707458816
2200,0.0,0.0,140410.91525077485,0.0,5605.551830513018,2893.2693879890303,2741.458103773493,99.96125036015327,0.03812873522426169,483.5749144137503
2300,0.0,0.0,140424.96687127842,0.0,5554.063483053871,2893.894881562379,2799.617026847343,99.96082845634629,0.038349763788270846,550.0094413534813
2400,0.0,0.0,140368.0527182015,0.0,5544.456565926663,2893.2076712241533,2893.854461453291,99.96161321567143,0.038732771965120164,545.4914986251976
2500,0.0,0.0,140357.72886609056,0.0,5539.867893787756,2892.8110961740176,2888.9709409505626,99.96138693327629,0.037731830208879075,551.3724330378999
2600,0.0,0.0,140318.67415437446,0.0,5504.532511047051,2893.9503732781895,2951.840480352397,99.96036044605512,0.038892403252099084,574.9489297245516
2700,0.0,0.0,140349.49738818864,0.0,5436.175065120704,2893.484708158453,3013.609372809269,99.96070335238976,0.039036486674460025,624.6830672855033
2800,0.0,0.0,140346.55400598666,0.0,5374.845094173343,2893.9672515033467,3016.2912812468076,99.96092196925652,0.039012731450882514,627.2468374216343
2900,0.0,0.0,140312.53817249933,0.0,5411.657199343012,2893.4630868276704,3101.9313577518315,99.96137536136638,0.03763396949327257,640.1254129423535
3000,0.0,0.0,140365.21204096847,0.0,5366.381561958474,2893.8188213958897,3173.9969492788077,99.96104632445298,0.03892578641824164,668.4271793929657
