milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
0,0.0,0.0,142825.87149203016,0.0,4005.5306233423394,2856.985730773104,1983.6281092248155,100.00070256307944,0.0007592072871074602,109.14478105096642
100,0.0,0.0,142683.4115418879,0.0,4128.557504433025,2860.70949901099,2042.938098014481,99.99835809018205,0.0025130771232668814,72.77999303160642
200,0.0,0.0,142438.53862457018,0.0,4400.782088959666,2868.531051716458,1948.6874380618174,99.99340821905639,0.007033225679443369,112.38768963607902
300,0.0,0.0,142201.27910266473,0.0,4537.096485142413,2873.7100855750577,2035.8648168557029,99.98960204485034,0.01055882137992446,119.80315781700615
400,0.0,0.0,142108.13768068055,0.0,4780.979722598148,2877.5746434158123,2072.985963777975,99.98601982168421,0.015029473904890428,99.72662504169608
500,0.0,0.0,141944.72100036844,0.0,4882.281906488105,2880.1841024063892,2070.0184120912713,99.98206794762586,0.016930015953982965,95.86857424725102
600,0.0,0.0,141713.3947286191,0.0,5035.683217192254,2883.697518872058,2116.0524720322433,99.9789694513255,0.02122249169841167,148.3905282951579
700,0.0,0.0,141584.3056526569,0.0,5164.515865398294,2885.101145439118,2150.8013393604056,99.97769130405737,0.023666381381552012,175.8396803574551
800,0.0,0.0,141501.72184978405,0.0,5243.238680331373,2887.156693483143,2162.174858958995,99.97383816268031,0.026237198934589805,171.6349765364154
900,0.0,0.0,141269.48531634652,0.0,5326.877598418956,2888.2523956366194,2199.5135542847893,99.97321576843952,0.026782828939447917,176.74654439280926
1000,0.0,0.0,141251.58543571216,0.0,5403.0521089888525,2889.6467049984717,2142.6617796848304,99.97023057324591,0.029130862529636245,182.8197726902099
1100,0.0,0.0,141164.3101132844,0.0,5483.895786210922,2889.6080173929545,2187.11217516691,99.96925170562848,0.03035583596905678,253.8689464122558
1200,0.0,0.0,141001.9219203214,0.0,5510.462385012552,2890.721474077358,2326.94613476032,99.968842348152,0.03198829418454052,251.39567960303683
1300,0.0,0.0,140925.3389664911,0.0,5603.521039250529,2891.04913257663,2308.08184083902,99.96662275779515,0.03287746243562152,293.72634409614153
1400,0.0,0.0,140861.3270688414,0.0,5615.163935900144,2891.932972972366,2344.6907000359397,99.96646800580392,0.03353735242766423,289.8223961320363
1500,0.0,0.0,140762.4181289334,0.0,5631.354974159075,2891.4563972661163,2433.630013864095,99.96439229758812,0.034834860664444106,346.69581926929675
1600,0.0,0.0,140715.62336122844,0.0,5640.646051761194,2892.343537250922,2438.28038234864,99.96485682029311,0.03547200598839336,324.8175198336497
1700,0.0,0.0,140739.32290424613,0.0,5645.707188103088,2892.009315349055,2488.558924473602,99.96307927404521,0.03718553347563461,397.24515676177015
1800,0.0,0.0,140694.7155700274,0.0,5619.970181226026,2892.439208022428,2597.768204771695,99.96320755624866,0.036191872041772495,386.70990947346576
1900,0.0,0.0,140633.4464275861,0.0,5641.21984406491,2893.772142496256,2654.450071035618,99.96199744361256,0.03823364774901264,435.59225688224075
2000,0.0,0.0,140533.56097680016,0.0,5639.594428872362,2893.0510686325315,2691.1156968088553,99.9626108697092,0.03821448284859505,419.9197339311731
2100,0.0,0.0,140551.75499004574,0.0,5591.3785770310305,2893.9024352435836,2677.7673930855203,99.96105192291935,0.0387806821449249,461.22204417317255
2200,0.0,0.0,140510.75885764294,0.0,5540.471743330258,2893.6504608422465,2820.6102415571963,99.96153734093474,0.03876440231193877,462.8934326341748
