milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
0,0.0,0.0,142790.46341050635,0.0,4002.7497918877834,2856.232208716916,2023.3862449159242,100.00002894002718,-0.0007693614037441709,73.38378001354798
100,0.0,0.0,142753.44987972666,0.0,4130.838339846214,2861.2751261780954,1971.112543224445,99.99706859192732,0.003008829845165634,121.57388361176972
200,0.0,0.0,142473.3786298652,0.0,4349.537970489208,2867.340898796468,2028.8438488070715,99.9933711430221,0.006196148942935877,68.28184091108076
300,0.0,0.0,142188.61230630433,0.0,4537.437125707556,2872.4409894963464,2042.1783799102868,99.98918688157397,0.011281011828319585,90.03579890152977
400,0.0,0.0,142033.06355960006,0.0,4717.576107533309,2876.852526167034,2027.1313073679564,99.9848781383044,0.01506396392640299,131.95340757226285
500,0.0,0.0,141877.5355493087,0.0,4913.764917723645,2880.4971403467584,2035.063600650267,99.98222288382564,0.017388642128523875,135.5166061413615
600,0.0,0.0,141662.95338821856,0.0,5024.3337964592065,2883.3390772875528,2064.7694725898255,99.97987610518115,0.021144924307533335,138.8621164247442
700,0.0,0.0,141526.27979896963,0.0,5127.545958917973,2884.7537401650297,2125.097502619654,99.97751552105329,0.02229787787402183,118.9407123109832
800,0.0,0.0,141480.31452674122,0.0,5244.958894568659,2886.9341344229015,2187.037502153745,99.97466604721524,0.02577368980123286,138.872420256374
900,0.0,0.0,141351.50278420383,0.0,5323.836336371673,2888.7591024114645,2124.8969004896157,99.97365789432897,0.02760439475525116,208.16767190108442
1000,0.0,0.0,141236.96652902343,0.0,5448.229232487535,2889.664301118924,2232.8911761748705,99.97171304547966,0.028944425188716857,200.12753740005613
1100,0.0,0.0,141117.84016005133,0.0,5455.325153952363,2889.8194879135895,2302.211031708578,99.96962914230132,0.03153754172069821,230.63011493170973
1200,0.0,0.0,141040.20095514273,0.0,5568.42177132715,2891.2490933959675,2219.6062879699425,99.9677490037984,0.03287073546929044,270.55210489979993
1300,0.0,0.0,140921.2507572667,0.0,5563.3900669033665,2890.507656388092,2340.8359933665183,99.96712795206045,0.03348725617417303,238.3540786415937
1400,0.0,0.0,140879.88657436066,0.0,5593.140902150801,2891.5070498391037,2395.8579961627815,99.96535277991495,0.03498048448786984,296.5478057970091
1500,0.0,0.0,140823.33153323666,0.0,5634.689929736016,2892.40067430863,2419.536931548237,99.9653593341889,0.03531827693038224,326.99783691360096
1600,0.0,0.0,140713.16566391487,0.0,5644.561389753576,2893.049044073792,2517.961847785625,99.9635723854325,0.035106579995691764,339.7787223814177
