milliseconds,Enz,Ts,Tt
0,0.0007136701648311009,0.00013371274783223407,13.46184724480818
100,0.002439413869174931,3.2605287393087956e-05,13.461573134707558
200,0.0030099465175306294,0.0006082702260527775,13.46224734145284
300,0.004383336225040117,0.0012883561669016841,13.462284003493657
400,0.007153011824534462,0.0011939564354041326,13.463084813516028
500,0.0078461257965786,0.0014619373247507614,13.463118847963141
600,0.00715902412616791,0.0018628447882829593,13.462934240499106
700,0.00891892057455391,0.002167098470023587,13.463884889727899
800,0.01223856422179459,0.0028510591387320315,13.463795213171661
900,0.012585068091360568,0.002584838412740339,13.464019041579471
1000,0.015000410700873216,0.002658695760845183,13.464687205148609
1100,0.01656906655544895,0.003069113170803104,13.465151971423367
1200,0.019284070225038377,0.003776629791325401,13.465517675882822
1300,0.017837684199120088,0.004281704808936062,13.465119448059593
1400,0.02286978031897842,0.00449989429406865,13.465792555700085
1500,0.023017287467391432,0.004965523456832277,13.466466293686807
1600,0.023772976811411085,0.00490459014219789,13.465970880152254
1700,0.027087643936449215,0.005454987166589652,13.46676302700173
1800,0.02736899828903465,0.005917908524429062,13.466667107516338
1900,0.02793327733311723,0.005632556053469399,13.467685061944623
2000,0.030741323286931705,0.006253869339032935,13.46805911687512
2100,0.030654557503700115,0.006582488608659814,13.467890457350682
2200,0.0351057833522809,0.00692836151252289,13.468660915459148
2300,0.03373328644599028,0.007258444680772737,13.468924907640911
2400,0.03717967602024872,0.007157941046884317,13.468965305484982
2500,0.0386628307240285,0.00789765227390668,13.469516753872105
2600,0.041073901463656595,0.008329006975098993,13.469045617899626
2700,0.041716150716120934,0.007866790753595016,13.470218916124248
2800,0.04191791919652604,0.008204739360430946,13.470570100148718
2900,0.04269294005161649,0.00898173007161791,13.470146104026346
3000,0.04645836098124152,0.00896712073157565,13.47100620220293
3100,0.046541669164597635,0.009583892418348575,13.47094136756981
3200,0.04873248700982535,0.00941631361418297,13.471663596021417
3300,0.05061754324143534,0.010235228730559659,13.471749804904148
3400,0.05138591466392175,0.010838670785235217,13.47173299258
3500,0.051402388458048516,0.010918349400442676,13.472160460861911
3600,0.05228099619495901,0.01075487407801825,13.473050695669682
3700,0.055584784204643405,0.01140236948544057,13.47313579453409
3800,0.05562913211475252,0.011980725704097361,13.4729249373902
3900,0.06031162061622529,0.012191313254146192,13.47402991751989
4000,0.05823674566877054,0.012301458949853293,13.473676394901037
4100,0.06243176638693825,0.012898667086678405,13.473859104846374
4200,0.06298546643623469,0.012698871029694995,13.47429910392491
4300,0.06465551701976223,0.013028814648522492,13.474685716677778
4400,0.06503955045347468,0.013639419445450718,13.475299950583679
4500,0.06887772669531839,0.013941014638906986,13.475792382795685
4600,0.06642851046754501,0.014184295752895468,13.475445977349262
4700,0.07149890036697816,0.014440184021792075,13.47653315010298
4800,0.0696381403648956,0.015471350861701344,13.476269856427225
4900,0.07326729859554534,0.015070643813251103,13.477059288733967
5000,0.07555346631873269,0.01608183764071702,13.476803271622353
