milliseconds,Enz,Ts,Tt
0,-0.0005226315424770464,0.0004601387709086607,13.461411369271527
100,0.0010187977085472982,0.00027108669210227656,13.461479459896834
200,0.0025463411118755957,0.00013998374996941913,13.462233594700857
300,0.006136217874580759,0.00043312893080025026,13.462340482614767
400,0.0055703465713073715,0.0010939682827146011,13.463106438752517
500,0.009295466364899042,0.0013324967381404904,13.46296617049597
600,0.0070419836733238254,0.0013744202880792019,13.462991980174039
700,0.010363435265443739,0.0016748008650995477,13.463621441506065
800,0.013705336597199374,0.002553809217435912,13.464224825940528
900,0.011633200429743213,0.002470643359421483,13.463951351293746
1000,0.01376772010430134,0.002891314448571531,13.464487459188081
1100,0.016983189736848706,0.0034688935586672694,13.465210860077558
1200,0.01639681014857582,0.003515057549335832,13.465006525955003
1300,0.018216883456080607,0.0037341724226160936,13.465091718011175
1400,0.022188864673088296,0.004167716921242404,13.465797679180415
1500,0.02127349506628014,0.004867760943457443,13.46590755924018
1600,0.025825795224983097,0.004651436205000028,13.46631667413423
1700,0.024605804200305934,0.0049770840317301295,13.466286490465514
1800,0.027771491066375848,0.0050117834769831575,13.4668137462326
1900,0.030301486110565448,0.005365897045922051,13.467453457927911
2000,0.029868172969393154,0.005764873700434951,13.467227544571184
2100,0.03312568485967997,0.006019222515349511,13.468329387424387
2200,0.031095511386288494,0.006850544990109756,13.46778976735593
2300,0.03615958200964356,0.006618396703682605,13.46849068416476
2400,0.03603334794592368,0.007343060990291266,13.469171368427558
2500,0.03805193643736441,0.0076783159504468365,13.469548226069271
2600,0.037906587738682274,0.007689764039455371,13.46912755162624
2700,0.039258834369585896,0.008206131110766665,13.469590478668609
2800,0.04232792694204373,0.008465525862083371,13.470105608251174
2900,0.04476012818559685,0.009262884078224488,13.470117339230505
3000,0.044986819014323845,0.00940998365346817,13.471191674964956
3100,0.04798663188517644,0.00938335663420392,13.470702505793756
3200,0.04753049018011019,0.009513434485532542,13.471027701467252
3300,0.049557375040339725,0.01025374655859498,13.471739630170761
3400,0.04969462802146137,0.010359197593250997,13.471946761280504
3500,0.054512931114001094,0.011049394957687612,13.471978326527369
3600,0.05465814757950816,0.01091845305592197,13.472440979341979
3700,0.05678232004250932,0.011647902332578354,13.473207338757684
3800,0.05833197183144984,0.012028815875322025,13.473128867444375
3900,0.056817741342445105,0.012162322959654416,13.473199946480282
4000,0.05916643085310865,0.012567234077157456,13.474085917502327
4100,0.060272921104867594,0.012356571854348115,13.474200000253928
4200,0.0636286365308508,0.013112240786126526,13.474961935293852
4300,0.0662676885322353,0.013732653854382118,13.474815813582095
4400,0.06671900746612353,0.01389886771474515,13.474800986961732
4500,0.06713097666184978,0.013867953226302184,13.475954122821182
4600,0.0688279808788328,0.014162170115120753,13.476222067382158
4700,0.070106685044495,0.014728081254536916,13.475853112410343
4800,0.07162406361643382,0.015064323315320462,13.476261840866522
4900,0.07186789644866878,0.015112328020714608,13.476774649542877
5000,0.07539724618576794,0.015358730767980508,13.477268325184689
