miliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
2200,17.72326326977117,0.7798360152056915,0.006969550608762335,2.3958704330402054,0.10938828959055158,616776.8453926349,0.10319719322713383,0.4845800747448762,1.076498455534136,1.5889037867374536,1.695138455797758,1.5435503667899058,1.1071792903317665,0.7740008196302278,0.32685624710556926
2300,18.3613073960885,0.7818151662051559,0.007266573756701658,2.4660214777821694,0.1011376769391529,1281932.8554556551,0.1110801152415037,0.4665685170695832,1.0654624930018424,1.6190741917894562,1.8451143174591877,1.8212055461482317,1.2027583733890221,0.7575149779983166,0.45363180913368695
2400,18.604113856152402,0.6931780447613379,0.006737777964402767,2.456934383287964,0.10437200470344707,2944980.5967505616,0.08707479837357313,0.4399597926390435,1.0486853871770236,1.698563523202419,2.009716601918695,1.9776956066133098,1.4303104065265975,0.9965642375478442,0.6792128878573892
2500,19.174162701524743,0.439929188934795,0.004406902098773611,2.5716775354915153,0.07376777432191903,7199686.013289703,0.09154673292004949,0.40286753320005414,1.0319161818631606,1.7203909997954228,2.078497224081219,2.180680324629966,1.620106743757538,1.332131529790475,0.6049848160400969
2600,19.735800951750697,0.1879177501495454,0.0018721109453425507,2.583286774216193,0.07215210088135048,11822371.179417,0.06803380546018403,0.38771718510677267,0.9995327141219147,1.7407572425444149,2.308215581239738,2.281438774593128,2.1956348089257323,1.5741600739861954,1.04102553282474
2700,20.637193960505627,0.08401700901821164,0.0006269833986405485,2.6028054378173318,0.06136855173739584,14025996.133158112,0.06383015097933897,0.3649577380554847,0.9784679596997912,1.742668015484237,2.367965698406405,2.5131369706507822,2.2079190274443357,1.6663527734628767,1.1316755814274027
2800,21.045970282271647,0.04893740357975904,0.00011923811195070106,2.638395866932215,0.05831376292149128,15002847.496988999,0.04905154718753221,0.340991377007757,0.955396587955835,1.7997122852651932,2.551856035883459,2.882877834766688,2.567503963615917,2.2104085999253837,1.3785623077474798
2900,22.17346363966494,0.03315848211392631,-6.208624646891262e-05,2.6496407668814284,0.0674700571618565,15853853.406054871,0.04713553945345074,0.3220502044172292,0.9128968171641235,1.785157065425544,2.5682288029982154,3.042032550123087,2.799213232714098,2.40587776503368,1.5626946993579847
3000,22.590715128112173,0.029183746823964504,-7.062175831826988e-06,2.630700462089754,0.06309701437385853,16082207.380711958,0.056025641861706145,0.29407590893732055,0.8916879847041542,1.7903233916658683,2.6684134846591623,3.144545568347276,3.3303777312623457,2.805977983676603,1.8773127870796877
3100,23.22814967241327,0.02258453814796217,9.877302323000581e-05,2.624018046899811,0.03824342772317982,16674137.89691893,0.04956272241467969,0.2877395914124573,0.8807581175427536,1.7779744367229027,2.799457474578978,3.5247315749722783,3.7038752371292896,3.1485392536000503,2.6470272281028473
3200,24.050568921723393,0.01672874258553343,-4.903383062920186e-05,2.6758271904963657,0.03209056824332256,17062492.482340682,0.037044432361667295,0.2685275200385087,0.8309683840072819,1.7980594631253917,2.872895038203354,3.6710012774490997,4.046117109207175,3.6673916610991526,3.0875667199378114
3300,24.736128204858566,0.021058448873884184,-5.581152396059148e-05,2.631614843337102,0.044948644085755246,17662016.423495486,0.02404144776505602,0.25279010239035427,0.8017651490390665,1.7897223894895198,2.9757669093933887,3.9245671448401134,4.08393556575049,3.8021138241264554,3.1677242903281853
3400,26.165061955887705,0.02632720374768214,-3.476216927851665e-05,2.6550583030816104,0.03612414012825229,18173823.727026727,0.041390867950852506,0.23134775348471254,0.7843040180820731,1.756387694653233,2.912162616559597,4.006534940409758,4.556792700835438,4.273451664304334,3.6638388245181983
3500,26.2254874350243,0.027925516717942092,-3.3320953658673385e-05,2.605712158945423,0.032517021601811934,17720273.093780473,0.022703317149931592,0.20685179565501804,0.7418426623304953,1.719720205275796,3.0235558850210804,4.143628193180061,4.852336035281921,4.8518050454737915,4.35997830176931
3600,27.328032567910068,0.008692934866399774,-1.474852672314247e-06,2.616114901612216,0.024401392585335926,18400741.07901534,0.039316644136396905,0.19317215295459803,0.696845584899256,1.6910650890741736,3.0438603277234986,4.301904633244053,5.2786261464280875,5.356923198523399,5.134964064044356
3700,27.284993985951427,0.027889451703546196,0.00011075861441724111,2.5560447501223735,0.036323281161347684,19221455.404373236,0.013530924796383088,0.1722693041605617,0.6881323976358715,1.6659483860051096,3.0639430398631395,4.653724316986944,5.527808936894401,5.77124741088987,5.727453113095612
3800,28.60202867181654,0.02626951170146276,3.7013761204183283e-05,2.5695205936460286,0.019987503934350195,18649961.074312385,0.014059324497829935,0.18153663603888892,0.6519219143933822,1.6230651287519633,3.069034504048633,4.803741405592625,5.941639234372347,6.437853648863876,6.373203936926791
3900,29.431265821824187,0.01358493786349761,-2.44551118951632e-05,2.555455856698558,0.019892074299797197,19468154.130423028,0.03204602791153681,0.16038986056188842,0.6024263532753821,1.5905361171231438,3.1651556312566416,4.879979236652469,6.350407985070319,7.030993247824502,7.003925458333275
4000,29.30611044135942,0.025114666793832743,-7.261359294371297e-05,2.5598533587805776,0.023416113850845553,20038383.062175184,0.005596459268047537,0.15034084489165728,0.5718672457553738,1.5383717321966635,3.1350973580357753,4.964571362559139,6.691513882805681,7.598485296568818,7.67053354031877
4100,30.57935474410067,0.007866154864619657,-2.771352766312581e-05,2.520185547788231,0.027414432072513893,20193466.687933262,0.021479613013332736,0.1346038860813304,0.5723274871196614,1.5050211527519557,3.172722378909347,5.200843069353623,6.8914735214337535,8.09662182659116,8.57116181751728
4200,31.058532662215683,0.011242307192098799,0.0001007839791989202,2.4968281122993843,0.008285587625877364,20680932.73828611,0.002465178511931756,0.115864774364413,0.5263547043319581,1.4853134613773142,3.102793054326887,5.214545338372499,7.23493065152645,8.978110934825255,9.192749346494688
4300,31.435981535517975,0.0024296064512186986,9.246281437532698e-05,2.5055360838237535,0.021645856726266538,20249560.806629185,0.022745444348295542,0.11408767999987268,0.49118418084290494,1.4228376385864328,3.069526753397662,5.421989044038966,7.74355051771525,9.449930690670426,9.994067983968982
4400,32.56996004941946,0.01499534185382371,5.374039114940664e-05,2.4538657067126755,0.010160957114173539,20856177.923472304,0.017498964568480775,0.10192622953280991,0.47558009932355155,1.3747910324614954,3.0382329644836306,5.4401862646561785,7.777747777104769,10.167714869538786,11.130552401342271
4500,32.93316533777724,0.016345555620765766,-5.353175474574857e-05,2.413415771354597,0.018456009220504267,21292006.850407735,0.005286927146211216,0.0888792294715745,0.43734628311650675,1.3796952606371442,2.9938335484032423,5.374405691457528,8.086654620434592,10.48660569490824,12.104453950422005
4600,34.04094773981283,0.006952265560389091,0.00010432564436737825,2.34715213561922,0.014964173569982711,21209532.71465697,0.01263915944116927,0.09244748451195033,0.4389082690482081,1.291391046974683,2.9429987376688733,5.50282978833914,8.354223384405893,11.316481544748582,12.647140562967293
4700,33.88120453634534,0.0054719836717844385,4.650995109586414e-05,2.389492518545519,0.012937538132110776,21862045.122953676,0.018373819827336536,0.08294996191628957,0.4106494620104835,1.260096671680687,2.998348433770096,5.660274066670942,8.69208485487885,11.809459882040397,13.908790926728294
4800,34.538731636956776,-0.00024067555268962246,5.078455452803809e-05,2.310856241080255,0.004859374969971888,21582714.36861625,-0.0008624209120975043,0.08743963985009473,0.3784373684859202,1.2319135537986785,2.894905715388694,5.566915937479026,8.920860434767183,12.304874839032623,14.51230107960003
4900,35.697411884609004,0.008966473897822852,-7.683904661120544e-05,2.2591358344183936,0.0025072982866181657,21661208.554846272,0.011898982831148992,0.08053827939348272,0.35629505669612793,1.1860019125043328,2.824732449423366,5.679318881343941,9.127811819801199,12.907797366936887,15.627285343323212
5000,36.391877403191934,0.01593069102945634,6.83520860645446e-05,2.2542938554724583,0.008521611052646268,22235534.32453867,0.009487529573878254,0.07149912171239874,0.3438982051799245,1.1039014622660894,2.8489363626997855,5.541517732416322,9.228924819410103,13.504178300568297,16.736851334169298
