miliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
1000,8.863382009199334,0.3262841187396828,0.0013021126247936465,1.2586907247250863,0.380354677496585,-170269.62291992747,0.3564500196952926,0.7351972252622531,0.733708590177206,0.4903624723450487,0.1839438376186167,0.002494097499292497,0.17954458251960964,0.014499612339516027,0.2268923209050554
1100,9.241494311277112,0.3625732715945323,0.0015449324932422148,1.4337372791109466,0.3425034059512632,-76902.58798446576,0.3318394929789645,0.7378747049104226,0.8022462260922417,0.5741202439082953,0.3594395450078699,0.1749212697832794,-0.0364669658086774,0.10986888371797546,-0.07754460031487301
1200,10.129615316092313,0.4092938342016704,0.0019222035798729454,1.5290041880332228,0.30023165026219684,-146815.7804198904,0.3004340915579121,0.725959987073947,0.8566502241816792,0.6904930589456323,0.44738527397115224,0.14703319478442323,0.16715540689392056,0.18104814782933124,0.1522876532002963
1300,10.870116343613814,0.44662398838466694,0.0022920982384492363,1.6982240197732934,0.2687611953081517,-170087.86115054096,0.26880748963384804,0.7143394652564476,0.928504928038121,0.7856688980877795,0.5246085559508125,0.20783785397179222,0.12393796789027603,0.1735457725366692,-0.011810936798174918
1400,11.869425242173074,0.48849400637341517,0.002855252422997913,1.7462170382837094,0.23507013804877536,-354209.991274395,0.2545934923933945,0.6808766309651971,0.9677083263384275,0.8970982991822963,0.593904375626432,0.4595204988989414,0.013256744379855911,0.20730594096054883,0.2643828171169259
1500,12.704859248150694,0.5418079409147504,0.0031691780713338983,1.9061804337052044,0.23323994946567328,-91341.12492792818,0.22599992980657105,0.6689080334629273,1.000057151631133,0.9848873620573299,0.7013753852130135,0.444358994545655,0.1714859809177198,0.299059664649065,-0.12754326692507617
1600,13.367712883729322,0.5682320634602044,0.0036312326352326923,2.0194555012830393,0.2009700387793834,379964.0744300436,0.2013618710644071,0.6352439879579711,1.0324723278325376,1.1100926872388708,0.8642655571225328,0.5908745199139669,0.4494587067394493,0.10833417214796388,0.25345328906669873
1700,13.348262393482539,0.6003099197281233,0.004147558046397511,2.041160271348983,0.1799692861351709,-416412.6751563917,0.17367068120515872,0.6185348206600308,1.0485032943955575,1.2178161093588094,1.0082684766203067,0.7883053268376145,0.3740318672758471,0.27282700534234244,-0.13534565303260138
1800,14.165001819383635,0.6597290572669265,0.0046573693869474,2.1377164869582517,0.1768299241825464,153025.3063377913,0.16743918195205926,0.5987787552018762,1.072680828901174,1.260840268929005,1.1734088457440333,0.923744130719785,0.5189181530972784,0.39138799965358007,0.301347590129113
1900,15.697349859548309,0.6801697481034967,0.005416388567258654,2.2325749459239557,0.16228235885873243,289174.89999356796,0.1518549204151798,0.567275928104254,1.0838647797879635,1.3522510481477787,1.3173181123769915,0.9131767876820385,0.5589577684553859,0.2757794682362001,0.21496275631590847
2000,15.767008105939771,0.7299947580876872,0.0058506570269408545,2.298296121139804,0.14782423957350335,347620.2660564459,0.14577768709727443,0.5499402980142502,1.0934159991029853,1.4547994116917518,1.4020391348912238,1.0903351095453937,0.652652736887525,0.3521140799064329,0.1593770754139876
2100,16.76022435025621,0.7504385579698513,0.006587852272586435,2.3834304255127305,0.11364051734003036,-4847.167526440462,0.11033896170442466,0.5072095141765033,1.0790819756087602,1.5369140626464037,1.5950991851511807,1.3007863429905777,0.9188705539727181,0.7536100470929548,0.5387520582050339
2200,17.49034999211431,0.7845437621861738,0.006946399833015734,2.4066095922184556,0.1265083617404745,-44880.78396509559,0.10980705590324706,0.4830347355855469,1.0863945198482687,1.5935716718242836,1.7222083148280671,1.5347095386466418,1.2302813148071539,0.5389259599245066,0.3774391253068697
2300,17.925468646157892,0.7656700626088998,0.007174440446450554,2.4412116742450665,0.10435217059082558,636707.0671653971,0.11194489423461687,0.4515436842227376,1.0467619883522015,1.612097740681721,1.9238489847023528,1.6534889335216119,1.4699218123065099,0.7711237305085213,0.6771039898539005
2400,18.424364934397104,0.682497812240962,0.006717131872469466,2.533857040906704,0.10434164386197227,2542611.403272561,0.07926315262691062,0.42533710891036913,1.0352045403480976,1.6932699115875924,2.003762561409487,1.9894334351688088,1.6711768300937115,0.9914383508188099,0.44662160368145243
2500,19.832798223713088,0.4587464761870274,0.004471106101151539,2.5505440851874184,0.08216621110015761,7266332.398317577,0.08976844480435617,0.4195559562459843,1.0324487001845783,1.703512098460887,2.108466564327289,2.036621649346311,1.726837088887284,1.4577952610734015,0.7605704728447666
2600,19.936247054912197,0.19185449382535244,0.001934731591016531,2.5799157286457675,0.07825173784734768,11277593.096956272,0.07450452583704632,0.39573340196067563,1.01709280115634,1.7157977822236954,2.295383484645562,2.42730675305066,2.015169760276717,1.7074381984657454,1.1968176109865498
2700,20.457298822585333,0.07654866967453128,0.0005606178739223318,2.5830299977837545,0.07428371405328715,13487190.916305654,0.0566264042838719,0.3512501475233488,0.9738243164834856,1.7384209914131425,2.4414470251448543,2.647701961528448,2.2961755161043302,1.825275372341621,0.9782088898769972
2800,21.530177503894578,0.04207534866273124,0.0001087119529662828,2.5786867340479045,0.07440749381773144,15090032.037282296,0.05934544917786108,0.3487443079972827,0.9670968849278873,1.7739301575936115,2.518145228201362,2.7466413572012005,2.5071537864089586,2.107581207214082,1.2558856586794662
2900,21.92681934885374,0.028339961485200214,3.7490603821325285e-05,2.633320471261297,0.05178414035130136,15806378.152243752,0.05106383496603904,0.31782177670696776,0.9368333221548669,1.782594563264373,2.634756695058787,3.048909097004324,2.7899864646059775,2.528392426825361,1.8952326839421505
3000,22.796907825740064,0.013762773723097138,-4.537695467507396e-05,2.599446117987679,0.0634488308471815,16076706.845958985,0.03964444833274007,0.28742772784304427,0.896280386936161,1.7815324288722745,2.732590597560679,3.322357952917204,3.152203193337104,2.670198178778001,2.0374197412131454
3100,23.354723317213548,0.022833558454193426,-3.9624170620390204e-05,2.6508753666193288,0.05966174501247498,16426731.687187687,0.03545207595917443,0.2788206466923743,0.8770845674124333,1.81249523043602,2.712732307253025,3.3605192498882426,3.661860104542641,3.020505148763212,2.208544491611122
3200,24.876500726948297,0.02474144235237127,-1.7510097978944108e-05,2.657600968456181,0.03424605143624,17245449.200353887,0.05274091751664674,0.2550004528257747,0.8194169493583175,1.7898406574114551,2.8623916480316445,3.5974343331640135,3.8932408570871404,3.47156271182204,2.9038562017048126
3300,24.610526424411223,0.011099452448297884,-6.49270055933951e-05,2.607212629382428,0.0350263863943127,16945677.95843975,0.04099658950702693,0.24494296554372183,0.78974597190589,1.7450493692327909,2.93676003645565,3.89860982330258,4.366023249657179,3.890631434602954,3.115973810825399
3400,25.52466145784165,0.010046850415161507,1.1257083557721442e-05,2.6378130256761976,0.04549994121040846,18131439.31302247,0.02663230871111754,0.22932549248408066,0.7722157603555451,1.770476047045202,2.994262463673983,3.941310662775177,4.666090455470148,4.395941812678318,3.9065533598664888
3500,25.95146699140513,0.012153224767496557,9.159956565614096e-05,2.5963816175952608,0.027467490936006145,17991466.610799864,0.017777681115426748,0.21184924209652856,0.734739202360404,1.7262117092203477,3.033998353511145,4.183397061200899,4.791634558206463,4.723077973439388,4.211050366550613
3600,27.072409560025964,0.03026277904387872,-4.5000707232066756e-05,2.5728632131481923,0.03557756492471323,18849176.180381916,0.03562103065214418,0.20080004198094056,0.7168222214005013,1.707570190352749,3.0410850637399345,4.47614019983264,5.314679574790216,5.626184126267132,5.010729621642018
3700,28.052731219471987,0.025288607107127263,0.00011374389772010035,2.6083499624289668,0.013555203165963443,19238166.53390626,0.029426785375114378,0.178471547301433,0.683756347449631,1.6687016227010931,3.092191346587706,4.633737352546768,5.511811823151073,6.107575776086021,5.730690848191482
3800,27.996183041804912,0.024930482207228714,-8.990809293089783e-06,2.5794060796288454,0.035437978726315496,19043694.041087274,0.033319569190182405,0.17118804685495942,0.6538521087686778,1.617621120628212,3.1498562272896256,4.708532456481351,6.10456969455071,6.334206544625319,6.283104323279182
3900,28.632568874786504,0.026073643876689086,-3.1692520720833945e-05,2.5391295201663504,0.03147836967225175,19201747.385178,0.01431657757192889,0.16536597966396094,0.6254896760458013,1.5920172374969734,3.1384842468925505,4.900795159602286,6.342719592788028,7.211168914661658,6.762625979030276
4000,29.30927035349943,0.027217168945082214,-5.3973857862545885e-06,2.5198686821616163,0.02832250423105981,19978147.140221037,0.020014237347300606,0.15366115784301193,0.589550839930087,1.5493871446389458,3.1216734952837473,4.905577860727855,6.638397569352044,7.428822414206502,7.844788912754531
4100,30.901389363625942,0.016571108533339384,3.4837625585425034e-05,2.556654582262126,0.008389389278202796,20114491.453308545,0.016933957513693434,0.12978565870434777,0.5711514971993362,1.4971236224951698,3.071471805009174,5.212547783103993,6.891777043042387,8.313559699886714,8.244948469353359
4200,31.40603800590315,0.012160031186062754,1.772003574029903e-05,2.4651455884431073,0.027062224513459958,20571978.52520924,0.010936669772517555,0.13087856633291964,0.5364011718169799,1.4763565183515304,3.0633622880889315,5.294897470880424,7.155489303488427,8.843461048502483,9.37057339308672
4300,31.366629289428936,0.004176136963657217,8.850360147690068e-05,2.4790889768019477,0.004052270098049877,20127152.983371943,0.000951181465915071,0.12502038207380872,0.5153136415771032,1.421823247008602,3.078159095903631,5.314240149676901,7.584955503905708,9.267621520981745,9.8515655207325
4400,32.6152883372352,0.009099189426642458,-6.589890781758701e-05,2.4476092772205593,0.019662221985842283,20383596.200539775,0.007871973591848028,0.10865238613497917,0.4869477368430006,1.3976012330676504,3.0136881174539853,5.397161505056244,7.966075262832904,10.12368991354716,11.023767416406987
4500,32.771330518483076,0.004471714468073998,-6.563631541939924e-05,2.4397726681955114,0.01687841905999989,21284146.639189575,0.017663561243242545,0.11008927686473041,0.4451152812274432,1.341546508579928,3.0522056946686473,5.405458811942026,8.086856851484528,10.449304960612784,12.01226947574931
4600,33.932803001245986,0.0020743945457571827,-8.60113588564298e-05,2.4054133537563103,0.011526107626588018,21118039.44640927,0.008090718150462,0.08220704828196651,0.42684541452503,1.286895947199851,3.008041265121055,5.553269835083626,8.36176287131781,11.133337660149552,12.777248320680643
4700,34.11742623674194,0.0039628402074829636,-8.983087015954284e-05,2.3660227251655366,0.010997382987787447,21860714.641317494,0.008471676949683803,0.08419784820956756,0.405813268492054,1.2325938033877821,2.9365391724822274,5.51080632482521,8.861731752900457,11.576768053708651,13.792808307924409
4800,35.03816583579137,0.020628552227384356,0.00011634609963157266,2.352136176329824,0.006011185752168457,21199995.923291247,0.015378799477797266,0.08337836454352732,0.3664609265814541,1.234246198715977,2.896874692964081,5.639869830949363,9.060279279058948,12.07717875306013,14.864451773500784
4900,35.58377978481538,0.022812943031532924,9.3512112894795e-06,2.2920881721624835,-0.00118017267597368,21707578.850132998,0.016232028268021205,0.08147223638181629,0.3509435357783414,1.1557679146049926,2.8030939744127124,5.605932437599555,9.152221610669761,12.869361373755861,15.823875123770218
5000,35.963837231310976,0.020311449191976416,5.3409631457804444e-05,2.285374391537482,0.002633281217767496,22189550.44984039,0.014476773983691453,0.06359053582520495,0.3333147773030654,1.1158886563012456,2.7639698973522338,5.516180220059504,9.359182887858138,13.51308571899846,16.498651290041952
