milliseconds,x,I,y,z
0,197.67064473605475,0.0,801.4693422143831,74.07509483363356
100,203.49588301556446,0.0,593.4470716978211,390.6036037763856
200,190.86295424834296,0.0,295.1314483812465,851.1620590205038
300,195.5540946658908,0.0,100.4915931653862,1163.539009667564
400,201.7404130956047,0.0,14.682436814096508,1217.0115507760486
500,206.17117895548176,0.0,13.607479460861896,1214.0798472451993
600,205.84990240549138,0.0,-9.853636534490139,1125.0620855085251
700,217.97659175261555,0.0,1.0434484587357664,1110.6156124715253
800,214.1467525785817,0.0,0.3443703438313125,1060.4275372324194
900,224.21364621038754,0.0,12.616199212621753,997.1433422063818
1000,220.52565465135692,0.0,-13.743234453813763,974.6646146462642
1100,233.74171350143044,0.0,4.875535738146714,914.1083814420449
1200,233.5477856597818,0.0,0.5063296243014999,874.5498791908674
1300,237.69106339837305,0.0,2.202139711865199,829.7498434707735
1400,235.14571844485388,0.0,13.838373152254961,776.0442234163825
1500,241.63823659703604,0.0,2.1065170092488774,731.1584334017339
1600,247.03783320448127,0.0,-11.426671950155487,666.2938027799598
1700,251.56205885189846,0.0,13.92424621158945,642.6528073369086
1800,260.6221992768179,0.0,6.713255583846349,655.6606573418132
1900,268.6843910018238,0.0,5.825812218248952,585.9098529587029
2000,267.6691795561928,0.0,-11.729852446628385,584.7767651067919
2100,267.706683813914,0.0,-9.394386002131043,556.2695802205268
2200,280.11021187507174,0.0,-2.320137112462835,488.1922821740335
2300,278.3220683807066,0.0,-11.444772794762935,460.1692421902156
2400,287.8414188346357,0.0,0.732268064090698,467.12959621895567
2500,289.0472026259586,0.0,-2.2769291803086507,448.2950074500006
2600,303.52518095353366,0.0,8.427277502455684,420.3115174803009
2700,308.8586223050864,0.0,-2.697388561363599,389.0358152810473
2800,306.41978285265805,0.0,-4.849048755857624,397.9449421586536
2900,307.9405422897203,0.0,1.3873898119548762,375.5569749158528
3000,314.82940642817863,0.0,7.462015397269027,357.8688954972759
3100,327.5872427978149,0.0,2.1400784313718257,358.00085230004356
3200,325.264803120018,0.0,4.70171169022864,296.4779683981472
3300,341.28001072472495,0.0,10.504296667187894,304.76797031573926
3400,342.4870158557253,0.0,13.301237680515115,310.4570754876217
3500,354.62473015979634,0.0,0.7480778073347495,268.52825583308095
3600,363.0523278964863,0.0,-12.960543609023516,266.2135052217401
3700,358.48102919048915,0.0,4.655362950106829,268.60723827179044
3800,375.10919197171035,0.0,0.062025006174623074,239.46035781583865
3900,369.4313752699898,0.0,6.55491961299492,248.701431997394
4000,375.3262729844576,0.0,-11.705701589251055,217.05492423901032
4100,390.77952733997523,0.0,-1.4799019470327266,180.75767090766115
4200,389.78082564302304,0.0,-11.220751205289604,192.10805803234408
4300,403.72168343504467,0.0,2.8112829692390857,197.87352868167818
4400,412.4087156055149,0.0,-3.75268980344012,143.0442877793875
4500,415.156568531395,0.0,-9.996857705804478,167.19333477043168
4600,419.49499793982903,0.0,-13.063952639224928,134.75164374374611
4700,430.32820933472823,0.0,4.233875380698205,159.32920860936818
4800,437.5879073915761,0.0,10.117451887211944,139.87372222431821
4900,447.17340257083225,0.0,-3.3066648262826237,167.1648075513777
5000,448.9368020602899,0.0,-12.310205154650388,133.97258831649748
