milliseconds,x,I,y,z
0,203.20312518152235,0.0,788.7303814954735,131.3991311791367
100,189.58331457370733,0.0,589.2642194103026,413.2094704743904
200,189.80415246270795,0.0,279.54259913667374,900.288915955778
300,202.69729435219995,0.0,81.32461654005064,1143.615266445213
400,200.19353489258444,0.0,31.08533661478423,1225.1792795820122
500,203.894575936801,0.0,12.220843116159719,1219.1569430548882
600,214.39304692310733,0.0,15.12410715640614,1165.9627469439547
700,210.91632894819824,0.0,8.252375857794828,1109.1718354584723
800,211.42152652019394,0.0,-7.275776610158705,1049.2322611847605
900,221.97890810693698,0.0,10.688555154805195,1003.5202947484584
1000,219.3662226718477,0.0,13.251851373349002,909.2769480480908
1100,227.19846818461426,0.0,-11.727488632797375,887.6687528640351
1200,231.6052514097737,0.0,-9.914379082468512,854.1588085465955
1300,231.15295471593666,0.0,-9.051321254521703,841.9494952693066
1400,234.21764757217298,0.0,-13.413207715288886,785.1739045203799
1500,244.5546671871842,0.0,-9.222449736374212,721.5656451815075
1600,246.42984434294755,0.0,-0.49297942301289766,696.846422261188
1700,260.0841128034489,0.0,10.515532437251183,687.6485918328052
1800,261.85359228519275,0.0,0.4456582123193063,623.6290778108164
1900,258.3300362308447,0.0,2.3309584038546682,620.6083548527132
2000,264.52014256324804,0.0,13.801500610988661,559.4684089622476
2100,266.30030871059586,0.0,-3.5455233411350804,545.6367124192401
2200,273.9702004721404,0.0,8.03702633624754,506.61580645556324
2300,280.88783512228383,0.0,12.300500742918338,482.1948885193113
2400,288.3801417814356,0.0,9.722652905549296,494.1035174101206
2500,295.9080218598605,0.0,-7.249496140863899,422.2247503430231
2600,303.52115979119736,0.0,10.530695638390528,434.6062131713763
2700,303.9571706142753,0.0,2.0991449078126405,417.9704950045913
2800,310.13034118434126,0.0,-10.338794196858936,361.23863621180163
2900,311.09707142289994,0.0,-13.14368140996625,334.09138302023547
3000,315.4500749754988,0.0,5.6985847313255915,359.06935962753755
3100,328.781259790001,0.0,6.7097268707221485,354.149072399539
3200,327.9552793288885,0.0,-13.378133043584201,285.6165977219675
3300,339.96189647367606,0.0,-0.14181862525448868,327.26755386252495
3400,337.6634779625721,0.0,-1.5522306478446974,275.5322536983413
3500,352.80048998966123,0.0,1.0561314924540923,252.7333439521007
3600,354.5090399125059,0.0,13.265640127243248,270.0207118726373
3700,359.2632343300208,0.0,-11.359874117336865,221.35634215139774
3800,369.83704143641586,0.0,-8.106382168759094,224.28654527859857
3900,379.29491477943094,0.0,13.009242330834343,203.43992169012648
4000,384.10891923920536,0.0,-12.907872726840822,202.58120043924308
4100,387.4150813591542,0.0,-9.067928583931042,206.35909335107507
4200,400.4548725224228,0.0,-9.06065853669091,199.79371320528656
4300,403.62653620279195,0.0,9.236867107031578,189.82827623402824
4400,404.5059242004118,0.0,3.3033367633803348,203.79368824699884
4500,419.0815287718336,0.0,-10.001379468837555,184.1259886369269
4600,422.465097038243,0.0,5.031794165444397,127.40323334955838
4700,434.08359431296384,0.0,-1.6039056307007773,136.8431629129993
4800,439.40788829602394,0.0,-1.5153751451949,167.14943505319323
4900,439.74151601653426,0.0,5.9951246375610845,154.73923164476744
5000,444.780045334894,0.0,7.7006746391659515,125.33994303699178
