milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
1000,20.298491824476297,475.33930739158586,101.71386509155678,60.66303558759867,90.24823542849802,0.00011381447175069911,0.0027544750902897333,0.0005073487062792482,0.0002292008350313874,0.000391019804188729,-0.06303980733738651,15.18036403200655,2.298439504390741,56.11304220725292,11.231596703309721,7.459502018923152,10.880840572076117,4.97555409168362e-06,0.00011474248655768273,2.2204168092677262e-05,9.813787416313689e-06,1.6380830436079483e-05,0.007539412865276691,2.17007648198904,10.520267441011242,328.65644683539307,69.6038601312013,0.0,51.918973797638,0.0021924394989184183,10.602134377503294,3.570159284383685,19.04576677933465,13.367829074763094,7.854044888966614,1.1390520091948384,-6446074.790426735,5552248.466561766,729096.9238799778
1100,24.26233533583539,549.724878628951,108.44276659561785,64.5343687684573,89.31064218571376,0.00012749809830373031,0.0029373277637968166,0.0005355702098308627,0.00023919288640880394,0.00039057227746762564,0.00967396948153019,15.360683839317993,2.5028222899751604,58.415372740031565,11.561542429867997,7.439124570705416,11.093889506225864,5.084253345152256e-06,0.00011559041787492318,2.2664553243397897e-05,9.785933313904685e-06,1.650335466501375e-05,-0.022787488925680405,2.1704153808766673,11.61249865136043,334.46613026536875,71.53847474629629,0.0,65.64676105767639,-0.03474459068372504,10.740107665895124,3.70823401627485,21.10418483277224,14.236668105549303,8.40900059612691,1.2467083904198628,-6623491.871837182,5639033.741656493,781584.183725388
1200,23.456562391300277,560.6876572611878,113.80030539244665,65.52708093061409,102.40019559323841,0.00012749683589023707,0.002838329797652165,0.0005618337478962321,0.000260365239641203,0.00042137318820851047,0.0036225172609391024,15.19947389325665,2.5916992059871142,58.912615295047594,12.571713645586478,7.709430871356214,12.27995258033139,5.099767535316711e-06,0.00011674029998241686,2.2892979968646633e-05,9.934613929335404e-06,1.6670438118996514e-05,0.007610823700244575,2.1570212149029295,11.915574357823262,367.1377573612893,76.58502486019299,0.0,61.38843153004268,-0.09781083297360729,10.662217344614092,4.173059132751744,21.370145752093148,14.515156154625195,8.987213855822516,1.3343100692954968,-6835094.304715289,5623297.632221826,862992.0868517527
1300,24.840812781683418,587.9737495798942,117.13888905847239,70.01358374831489,97.65483866501594,0.00013427875560738573,0.003062533880776324,0.0006326338460547583,0.0002705813040069613,0.00045646685833502257,0.19594561431942567,15.228662499214552,2.848126829020731,63.08255360422207,13.005244660276315,8.225093000356633,11.924816671175856,5.171907686630166e-06,0.0001174030644105601,2.2987028604597673e-05,1.0073171645247445e-05,1.703760277315335e-05,-0.01841319672937624,2.19219187240096,13.22256429378627,386.60127463303985,77.87923030757226,0.0,75.4170393264589,-0.009382938806760615,10.798853560229828,4.095313036222334,22.089287530491834,14.620865779893968,9.633412772575653,1.2717704712669748,-7006751.839789566,5445197.21965148,871467.9676224778
1400,28.846597472528916,626.7435969636254,131.02247230948012,78.29280626525996,112.31836509795245,0.00014771218556509564,0.0031949978653565735,0.0006208716015304714,0.0002848201677046695,0.00045160862477310265,-0.03687171787549921,15.431892058434572,2.9383083534384875,66.13567539888624,12.811026930580386,8.981418007220157,13.439357458054463,5.234466565977556e-06,0.00011852735362735239,2.3232869166380287e-05,1.0117326264756997e-05,1.7103646868345437e-05,0.014480278255508891,2.1929814418635005,14.61295675975955,417.88740793849627,83.50136096109296,0.0,77.00351509440324,-0.09665158068905423,10.60050981666902,4.416479034173765,23.53557398481384,15.343582018412015,9.542044681533456,1.4525306324105285,-7148777.171020907,5550735.456599215,1127693.004986205
1500,30.919935641610472,674.802539850278,136.604855567319,86.71622359294419,117.224078396459,0.0001458161467917502,0.0034677753149788522,0.0006618357367694161,0.0002824751157878478,0.00046793102124364155,0.11569272536252309,15.237970304470524,2.9658614885691255,65.82498575445412,13.130134030335496,9.191249078141077,13.435896735924413,5.244094075487986e-06,0.00011952946334034297,2.347899868738237e-05,1.020580674763894e-05,1.7194229252493476e-05,-0.007095424227216061,2.195256366848546,13.778596098028121,438.11076494996865,88.72794742667888,0.0,80.01202020521279,0.13570530322964652,10.82293432229998,4.595382038932571,23.613912414514022,16.130652271152364,10.006709317395545,1.5221935294002285,-6961962.7333345385,5424226.0294265,1110321.976410774
1600,31.09139834353329,706.1256910294688,137.8988417199189,85.26653763869021,128.23873001556197,0.00015104599786005556,0.00346554108522768,0.0006773228230945166,0.0002996484023199769,0.0005069725966634564,0.1996446759994217,15.273667974991453,3.062167844134546,67.52611760115802,13.406997581406031,9.661514660194596,14.459622296905987,5.292231042054278e-06,0.00012073101789438279,2.3648304345653193e-05,1.034994507554275e-05,1.744570371102887e-05,-0.007568770626471759,2.1619728850919424,14.94847179604497,443.9831529789168,92.9614638940922,0.0,81.4452333828726,0.1271560163024798,10.650005597093218,4.988137333835497,23.9242629016171,16.407479977866068,11.335038050845027,1.5953087356166824,-7269240.559452002,5377673.239346595,1283705.7116436774
1700,32.99146302472969,743.3202871267315,144.86915802341485,92.28554407582762,132.1190997666294,0.00015489396329910785,0.0036032801194682915,0.0006908966514904723,0.00031651229930036755,0.0005084695608054017,-0.002137724194627543,15.579346306022227,3.1548651499155382,71.6894346864316,13.846054013155317,10.109155157715758,15.157359261917076,5.272257223489304e-06,0.00012061145582500597,2.3771371682665897e-05,1.0382410504440405e-05,1.7544505860764244e-05,-0.019287627983507836,2.1523988660596562,15.686300102470343,488.42819513839515,95.05683300649831,0.0,83.49807072434353,-0.14913756033919637,10.789429301956071,4.790847521456692,24.327123724738293,16.943106311176695,11.097660105474802,1.656132578304692,-7082909.494589663,5210012.53830038,1342053.5714317828
1800,34.842682788389084,744.0276114384646,151.32628237827495,94.19975796434348,137.8081540871483,0.00016163549429114868,0.0037516476177764414,0.0007471583862645991,0.0003056106233961591,0.0005489926962776159,0.16492261841587563,15.47066089908532,3.3884649099829787,73.42716672453538,14.383136212677407,10.802376889701314,15.4336654850604,5.3384826238605965e-06,0.00012094037149850689,2.397123106228575e-05,1.03301690666242e-05,1.7646954189945248e-05,-0.01640565176007367,2.192476716903443,17.249617751941447,480.4899588182727,100.16286342188076,0.0,88.79296706920962,0.0111215141118921,10.70845825707086,5.268424208123636,25.029806474739715,16.97398663416981,11.443671294300383,1.5806947584862743,-7216193.769543791,5140963.94319206,1434806.6093874578
1900,36.19715032164511,774.5097138954026,159.89097133022517,108.69992050477134,141.22174880610837,0.0001610088179628596,0.003898222990820975,0.000750698023030649,0.000329159593362089,0.0005479743096759858,-0.19950615005152383,15.367474335233812,3.3448710681221097,75.21926253031802,14.787652220404249,10.740915026176951,15.099706991461396,5.3951804171639416e-06,0.0001223974724703977,2.409657171329948e-05,1.0485217571791747e-05,1.7554680995010953e-05,0.015274537082502685,2.1480439130937565,16.46099338324921,510.9622148909399,101.99302492995545,0.0,94.53412011514725,-0.11763456214230479,10.72926359167157,5.134371266124549,25.501523623518572,16.824095754174547,11.776895069289964,1.7010948321817714,-7179235.257212088,5179966.481025244,1394115.6673424428
2000,37.210288315918945,800.4192008437523,161.1268410081391,109.93649291107924,155.51608175544746,0.00016663732132751044,0.00401174278034139,0.0007869804864649301,0.00033243020561465035,0.0005676950152475094,0.1541133496100541,15.226990019505315,3.56289291892939,72.66942757954843,14.87424234947544,11.421982946622071,16.67370944638302,5.4283327602240195e-06,0.00012361532068186834,2.42993118473984e-05,1.0471535034919469e-05,1.7786600667016508e-05,-0.029761783356315314,2.165839691947198,18.241162690188233,516.1490661767592,104.62226786937157,0.0,96.04824223420594,-0.092859793310264,10.54055733932277,5.304371882599685,26.318167747988877,17.62500791052696,12.463838065765758,1.7146726726171688,-7296336.31245307,4938202.617458261,1468957.404935008
2100,36.643964937535586,813.7090444988615,164.49523433699784,113.86375944035437,154.21379840487347,0.00017963176741689604,0.004008638271108194,0.0007616782636605684,0.0003405809749835664,0.0005611486769724273,0.07789232067622649,15.483464752592381,3.736951972349271,77.13751172631918,14.974419453621758,11.518187977699148,16.7181307842329,5.415627001695476e-06,0.00012268509067666969,2.410777830796837e-05,1.0490417155066878e-05,1.7767604898919136e-05,0.023222309499473626,2.181013916932056,17.836420015984036,511.0959104185888,102.509810188027,0.0,104.16206887268297,0.07957832630113669,10.574139564238726,5.413919657735774,27.17413285781177,17.586325822208128,12.850960322349962,1.7633249669108557,-7382285.852789909,4811415.073694388,1578507.1288745473
2200,40.86849319757437,867.2171125704446,176.35758913980183,113.37393713875733,169.53757418312938,0.00018246247997242564,0.003989694593735492,0.0007923192926678005,0.0003528138626398741,0.0005778819144275525,0.04091735549343812,15.534319494834234,3.8167829867868157,79.19611362667654,15.05441963051832,11.510808733215887,17.503484305828717,5.4654052099155435e-06,0.0001242705360410652,2.425485795986574e-05,1.0659699349594808e-05,1.782663343450061e-05,-0.023151893678763014,2.174888303792053,18.754913015465615,528.558198700779,109.28753031941497,0.0,110.77471178394705,-0.020486086118415382,10.805025646779827,5.673484661245092,26.806983697122245,18.194426455935083,13.1796933027347,1.8579878140577037,-7168183.435447831,4812643.179171923,1622940.137125274
2300,41.69281741223594,891.9923369702462,180.06582578730476,114.9519646681824,165.30003840932966,0.00018400202767558985,0.004232744007520339,0.0008170771435752178,0.00034532396075387037,0.00059141181518802,-0.20570817214288822,15.318975404514449,3.7860796233179648,78.94573185095608,15.28411424810779,11.843673375434856,17.41620648219269,5.512411433856458e-06,0.00012394428741934206,2.455023916659383e-05,1.0723385408692823e-05,1.7940083594313564e-05,0.019525714833117453,2.182671790850434,20.05163457663969,573.2319861854503,108.10368968515141,0.0,110.52214125854908,0.08985365413750139,10.712043771718294,5.75151238800013,28.584955720468137,18.15790576110869,13.522695497671648,1.826648011902601,-7363550.789664384,4745185.310328804,1752201.6209893166
2400,42.98915124001721,883.0425885528693,174.67405418966672,119.0309060317968,175.25701846088202,0.00019170755813480508,0.004185636266584435,0.000855596805946162,0.00035162758218436156,0.0005991858919222918,-0.04745839907488682,15.161033057524364,3.894420317143447,79.87124096697119,15.442066083251936,12.493048278059323,18.08736547166373,5.476531402822214e-06,0.00012588805748352908,2.4517116012030585e-05,1.071542885552824e-05,1.801212030644736e-05,-0.01646405120955936,2.1905085436321294,19.316609948517275,550.2515424792191,110.57705881933173,0.0,113.24046600241473,0.09352298789637319,10.761934881202967,6.073215998850897,28.595147140752516,18.00529867871137,13.699525041116,1.9819507772340834,-7208031.993269261,4674540.87199305,1758275.528874436
2500,41.76052695058661,916.3931680621989,186.27903929270877,129.4553397666805,183.58819693794538,0.000192543779892809,0.004323067012548723,0.0008711471388146621,0.00037390480587407476,0.0006352109552760231,0.20354047067493278,15.184335942572595,4.025491314983985,79.4168983907836,15.537824765434063,12.70487875904872,18.36949146237533,5.523226365615764e-06,0.00012482969958738872,2.4533991747423073e-05,1.0785487706701024e-05,1.8155419930898216e-05,-0.0014129732548794109,2.1955818184415055,20.21165464871421,578.0176427105747,111.13225110263762,0.0,116.88806072418129,-0.02082115325839296,10.67527949379232,5.960484439856457,27.899026905575052,18.403293698710613,13.86405499942018,1.9318789638870442,-7395315.896077203,4434180.912652298,1764612.8292974187
2600,42.43812118455569,927.1303165181542,188.0557136096889,131.99072942389967,186.7026093756281,0.0001945746301880769,0.004259464573145807,0.0008710819924186243,0.00037032868902138363,0.0006338930934715374,0.14221183820400127,15.527742808936821,4.1194466828098015,83.05029354089642,15.638038654418324,13.047432903574736,18.137666273339548,5.537951615515168e-06,0.00012545002540549017,2.4723362304083233e-05,1.076481255629775e-05,1.8242126684751606e-05,-0.023429372456229284,2.1678422292676593,21.035295038531924,570.971917229732,114.18804174786375,0.0,125.0915765293376,0.132224333673857,10.593335728528674,6.06629833909647,28.894564315915037,18.53363535839488,14.448436014490571,2.089849826063742,-7339249.757145622,4383887.3969858335,1908561.0826267214
2700,45.84813037202407,956.759690957798,192.10715515615084,131.30142379023022,197.82545548931262,0.00019746172931801845,0.004420207824408198,0.0008641738581222192,0.00037958326125040614,0.0006550542059380271,-0.20890206357738805,15.477677164486668,4.078951694898017,80.47171645353906,16.38819467812627,12.750328154280085,18.926891173149762,5.517162516540294e-06,0.0001265297862375027,2.4828742476983304e-05,1.0796422368604314e-05,1.810461309150281e-05,-0.004407067283543363,2.1614873397334993,21.69857891255968,599.2530942871534,119.16659637587802,0.0,121.25615352423027,0.030003920183637102,10.57398813505807,6.37419491119164,29.918834972697102,19.387076642234224,14.887769964478979,2.0552936073595136,-7279838.125739492,4448120.267921564,2044994.2154034046
2800,46.94620330258463,965.9249545922804,188.22035217119824,140.519051604476,194.30909510644076,0.00019730441854091482,0.004389842136197334,0.0009107222201175683,0.00038163060266173897,0.0006350503275046531,-0.2052457598775655,15.34933538438589,4.224454821041524,82.28564273085912,16.55277108570784,13.626524255798365,19.322121148947083,5.56749381459248e-06,0.00012719521768243765,2.4853117580103058e-05,1.0859514582109017e-05,1.8380791802749523e-05,0.027246534755617724,2.1525271270012603,21.86607697423301,592.2269581732851,120.33085653137826,0.0,128.01116888639254,0.1439137635640368,10.662476457959349,6.470337045118456,29.03906515095868,19.24402506926612,15.323260959531845,2.064657423381197,-7240317.381240861,4151389.435280314,2086854.795943572
2900,45.785820650953774,971.1776110294717,190.23355374219145,139.91403103501992,194.09430960959094,0.00019787849600787683,0.004615564676182458,0.0008827412922988622,0.0004006199074028054,0.000643264947427481,0.2032259322859161,15.24746372463391,4.259148423571383,85.25945918946609,16.6541062023084,13.537268387538816,19.28863189841524,5.591421423517013e-06,0.0001272037960499198,2.486826894725004e-05,1.0947889924263427e-05,1.8309756473990688e-05,0.001481109120506307,2.192303330670514,22.584621216530177,609.8818942321951,120.16895955579986,0.0,131.55414767343765,-0.14216950843713336,10.634253478074307,6.594925946891952,29.735538881060258,19.08514844812951,15.76146360017938,2.084622062737485,-7294380.150918101,4169972.395937781,2049462.321098594
3000,45.78403803958848,1024.5083404745187,193.99271122480428,148.77855138432815,204.0639043806704,0.00020139157826056615,0.0047638874407558655,0.0008920204081990144,0.0004055661146776707,0.0006520586631870812,0.158409972397288,15.408580179029675,4.246485899857936,82.28365815210967,16.22651517611212,13.514479493353372,19.624746029739356,5.579095032499955e-06,0.00012697499144196915,2.489246540582184e-05,1.0962680866285523e-05,1.8362506073919995e-05,0.02916441854468884,2.1900039907042097,22.815018947827927,623.631092329297,123.8915550686689,0.0,138.58264661086065,0.1365627049186724,10.571525485462283,6.584555492507623,30.7318880690963,19.380987990659076,15.348413616583816,2.168877106383258,-7290693.472381539,3989397.8197874157,2115770.653572796
3100,47.46593796443578,1033.5498984622573,193.6390305316634,146.19574609383923,208.46379864609318,0.0002085658544548726,0.004799138647121907,0.0009015387372903884,0.00039279535892239065,0.0006908793586154125,0.028178043641344627,15.415768490882984,4.342967656533514,86.68804613167073,16.574917365305353,14.31492988595536,20.380292153604913,5.633565956522579e-06,0.00012767275309042244,2.5213134870097167e-05,1.0885886678393743e-05,1.854318762930006e-05,-0.013555833351470701,2.1816788447903175,22.394079229098892,655.5590194368341,127.2050100438559,0.0,137.16083805691636,0.12297284470897143,10.66853959753544,6.929979441555723,30.463665639020896,19.194861850650284,16.052832790082604,2.278276755735315,-7241273.563210968,3944623.463884699,2231211.374958587
3200,49.28301429078009,1035.575878155971,202.91038296464222,151.32638030607922,205.77327802392662,0.00020503067425650814,0.004822091752058982,0.0009527876965259888,0.0003998901089773002,0.0007043377781254014,0.09946060647997097,15.327364923084165,4.351592460933183,86.12935702568788,16.919482050419813,13.929481455833452,20.138494216937822,5.6503525155436985e-06,0.00012801416928303862,2.52486745714094e-05,1.0948625165797857e-05,1.8524579966057985e-05,-0.028289243750015527,2.190345114831377,23.474484307930513,657.8124831155937,126.57247617875429,0.0,136.30948993796633,0.12027714514430267,10.676994258105578,6.751698296040264,30.289052110343793,19.80490284371911,16.104228188400832,2.26471551881185,-7482872.110969526,3858723.9909065682,2156015.027949991
3300,49.136556484131724,1056.1930988970043,208.4777418143571,155.70401124445723,224.42391754590224,0.00021249574211944003,0.0049246754943780315,0.0009296274091056394,0.00040969939859459984,0.0007011211951479632,0.12670374352947308,15.42249818790286,4.29202598754367,87.27267377615433,16.43620068069531,14.799642015144801,20.832063194403414,5.63341690697275e-06,0.00012850959350062157,2.505797227700079e-05,1.102362938930802e-05,1.845090586992882e-05,0.015016311773548346,2.1458223325021457,23.64751775426363,665.9259723406874,124.17331168229362,0.0,142.9300311513462,-0.0023725662231860846,10.800416740138013,6.847015830228727,30.067462177140282,20.148242677978622,15.94197533353971,2.291855471203276,-7303358.458798683,3973002.372072313,2173209.0837964183
3400,50.22653318297754,1030.034886980048,205.439233730649,159.6463441605391,226.8198823891588,0.0002120525458882762,0.004959164244755899,0.0009385341342111209,0.000413259202093061,0.0007093083314709327,-0.08863011687075589,15.210901228156589,4.3221705054662305,88.09831979293757,16.583679439958605,14.514744715343612,20.828219359444148,5.637687115992423e-06,0.00012919398285559945,2.5314707964301477e-05,1.0956505194241664e-05,1.8552126359721265e-05,-0.0225708436868185,2.17862980163355,23.16968191614585,667.441710615225,130.3788227422368,0.0,147.60533443661083,-0.007118347019513348,10.80842896083554,6.958661815748549,30.185507552498013,19.47083077133451,16.296796325448472,2.3483595442566467,-7381918.3153055245,3828383.710814981,2332966.5686935456
3500,52.2495734863328,1042.8415739504617,213.51233983786832,162.1951338531346,229.39377276260709,0.00021744663784694596,0.004997125796079188,0.0009880897612802135,0.0004290676861176989,0.0007108595909955151,0.020710601953387767,15.451735535786169,4.50992407270352,85.32164426924912,16.686283061292436,14.671207190563049,21.561755499144258,5.644161912327319e-06,0.00012894589950279172,2.5303107842037544e-05,1.1080427210961235e-05,1.8684413475196385e-05,0.02265625710965102,2.1592234049686185,24.958005797898057,682.1246541927629,130.4155422829453,0.0,148.9222711528231,0.07632948133731576,10.732368538511167,7.193706962226814,30.875619531002236,20.333797367699297,16.617140548371022,2.2869242605077127,-7418842.8341044225,3796908.8299849033,2320244.2120117918
3600,54.07490321889265,1068.865433237184,209.75996476167842,161.14764162452633,234.01475182633172,0.0002193211896845622,0.0048888845720335946,0.0009785772140712672,0.00042967927511816683,0.0007193182067325083,-0.01419098131446647,15.285696697669486,4.638461648826579,88.58869397640501,16.878768992593518,14.64071337637936,21.460475481775365,5.6666959994576865e-06,0.0001284702108189793,2.5307925758174018e-05,1.1100174751194232e-05,1.8643744412148894e-05,0.0036012595151285716,2.1539787975057987,23.999688664355183,652.9043273888539,129.69491989748028,0.0,150.46222168703008,0.05066922570133738,10.809733850404573,6.993562412275482,30.689386728567776,19.93104995877905,16.446391475022548,2.420353428753782,-7248464.422088803,3686393.6655628537,2382556.491997024
3700,51.66454621642764,1059.4170848837418,217.73652514767613,162.17659458240087,230.57908564988605,0.00022002257375931453,0.0050006847064162675,0.0009768274333716135,0.0004282117826994823,0.000726805150120707,0.21033221264235133,15.376924239842698,4.607133800069176,87.18117262821991,17.13309642483403,15.308197389879936,22.469256768408233,5.65784767838428e-06,0.00012879989214073767,2.522476119262604e-05,1.1056831400328237e-05,1.8729621041567656e-05,0.007953644750521321,2.16472780714963,24.06578824095269,669.9704625716063,131.75086166407615,0.0,156.8688815901584,0.01092359613029955,10.66438906136288,7.0419402324308065,30.99903605309148,20.302295062909998,16.688630539562556,2.328779054277666,-7403161.104286991,3634865.1254269755,2341564.2918690136
3800,55.70612279997039,1114.162364569742,215.12380138122745,174.9217711762969,235.2298324208149,0.0002251848868744842,0.005043555311994262,0.0010002500649574251,0.0004231560078989698,0.0007181844269570132,0.1413113194916865,15.322472297797828,4.633262646869611,87.55985970192297,17.215455610417592,14.953895269813492,21.82017205876731,5.699950682590543e-06,0.000128925178626935,2.54298742629577e-05,1.1062496289977403e-05,1.8712029871113707e-05,0.007904763406329262,2.149818173550742,24.750231215404142,669.6689575197008,132.78010551298573,0.0,151.69557758183248,0.1299148289632563,10.543974850097475,7.212791756917449,31.350302538505627,20.064402674547836,17.422197298595187,2.3719992721236385,-7338855.21895127,3463277.9457022734,2399211.252561956
