milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
0,1.2532581107544827,6.008365617005309,11.437174155339566,0.049751165576810585,-1.659699298615616,3.336215831881856e-05,0.0007694089141083793,0.00019166399163426254,7.937979372986265e-05,0.00013765386588882232,15.58066907181528,-0.11763613309321518,0.48058842409551195,15.402475886763886,4.1772399479134545,2.112790017856671,2.1018056780820116,4.249717283395437e-06,9.584322360005011e-05,1.886848539260512e-05,8.21173578819284e-06,1.3811676895194823e-05,2.1818382756745787,-0.017037626954454575,0.6569240077140882,19.512653467991264,7.397070872068467,0.0,5.197369961133656,10.67209334778893,0.14586724262374276,0.6665875722654387,5.323524244565024,5.092967146429609,1.7870264182835904,0.2996647837805361,-46368.34021469554,17279.76754479044,50463.25165485992
100,2.8072279959631516,81.13393404579509,10.589109365918628,8.896876107933005,0.47725489587573655,3.9271913157129065e-05,0.0010198964719406118,0.00018910830203586058,7.76657853140552e-05,0.00014339195484744995,0.10812914847230337,14.929416840323364,0.8039597401130631,15.870622683280303,4.817188997815673,2.505699289704547,2.6151207092064084,4.284903556279829e-06,9.766039456680343e-05,1.9404370443861204e-05,8.452745535772636e-06,1.4049912108922035e-05,0.015717887230892024,2.1688777365386995,2.068649795326095,52.83604838183406,8.655956607241945,0.0,1.7406668112681363,0.22864176837329808,10.41142237623932,1.129244815436602,5.497287472151351,5.24894088735139,2.348318445109551,0.321737870889019,-1484028.098678492,1353624.26229971,-5286.801664758339
200,5.713851872117836,138.60801543681933,21.731864496726725,8.193245210791082,14.80458854270509,4.990248320857731e-05,0.0012632963261440557,0.00022579368128397895,0.0001122638641155548,0.00015980776198735503,-0.17003435646612428,15.512185977911525,0.902968302182186,23.680951422195427,5.736025717221492,2.683106495265861,4.16872059060039,4.412959602811435e-06,0.00010089383452097012,1.9774037822456637e-05,8.637478325356281e-06,1.4514823934992752e-05,0.004918584965568255,2.153379621892602,3.155116495612586,74.61635440620199,21.300848914603048,0.0,12.525886969687422,-0.04129583026258663,10.671773937710094,1.3148925388229677,8.765187009426036,6.68090957748603,2.996984342293553,0.3853815053336267,-2615737.524979103,2619799.6404234986,129785.49268902224
300,6.751885809599954,170.32878321185103,34.86222660140746,20.146201465262777,24.483810323700823,6.613573056529606e-05,0.00136660830120876,0.0002908831891679276,0.00011541135074171094,0.00020193368457580325,0.2088357560264296,15.473803492071172,1.0769182077332222,30.163797767079277,6.43669945168155,3.445126726049312,5.32780515887408,4.504476022907308e-06,0.00010234284861605176,2.001745313528212e-05,8.813760162052859e-06,1.4872191768980986e-05,-0.02074550716323807,2.1588195250461664,4.0473240250716636,129.03665359269803,24.574462290245183,0.0,17.69865359859807,-0.0842398160857326,10.72576284970748,1.7697393542436914,10.457521578155713,7.585750118862983,4.059758733038868,0.5041626358502304,-3396816.119316465,3340851.1400772664,105774.73165302999
400,7.611411572576991,236.25676523600663,47.387539925022175,22.37991604037986,28.79880875577406,7.72366143416482e-05,0.0015796536672855912,0.0002960961535112759,0.00015062667665657344,0.0002233801041838858,-0.04774546134551812,15.300673495018463,1.400310977314987,32.9318237478326,7.485737179569133,3.9102011088490247,5.15626598920847,4.595780936592763e-06,0.00010436532707096015,2.0430751152879147e-05,8.909434018771825e-06,1.5111112652529747e-05,-0.0024084654828207277,2.176716512005322,5.707202399304342,139.87732539834357,34.51125820556985,0.0,27.376377092431238,-0.12646798763408107,10.82982696522734,1.9534167602764387,11.785099653488606,8.31718120055549,4.096452164310326,0.5678463122983717,-4200483.331441188,4123290.5230968352,182726.0512823925
500,10.685937348427547,262.39513241469916,50.908253420661204,31.929252523059702,44.269929542466436,7.809192840159563e-05,0.001963343379114147,0.00034502434835760804,0.00015507948543271716,0.0002610621718301511,0.008054738445370769,15.402501240986163,1.4954765397579601,39.03023169602404,8.412457527999305,4.294547622103904,7.0998183615687,4.710542209192662e-06,0.00010633135796365172,2.0963810724553723e-05,9.05253240365979e-06,1.540134775549819e-05,0.0031867288862108827,2.1822028818765355,6.869778615039081,161.80892781745135,38.46143323518634,0.0,27.527163754255298,-0.13720279159568366,10.719574858112956,2.4053877992768053,13.727131513434205,9.563298936129073,5.341154221535881,0.7283228235862285,-4978264.8320667865,4586990.334833156,305616.5474778775
600,13.808277425134081,330.7800990428493,68.04614234367592,31.71096693884224,56.476355509834086,8.939473568397293e-05,0.0020501770626789734,0.0004023365312676635,0.0001760948734213836,0.0002754769267202796,0.10043479473605127,15.525995806498683,1.810383675518607,42.49833732934461,9.298925223249514,4.875385880035989,7.65568105464582,4.7672008934125555e-06,0.00010824257662146372,2.1253770498198563e-05,9.323862564464116e-06,1.5553554569758766e-05,-0.006064946189039303,2.176095300350685,7.360629503616415,211.97982996112725,45.067429150621365,0.0,31.452462792739894,0.11546884458808869,10.564295974070953,2.542569021988372,15.213277716336115,10.876145307897504,5.759870906256644,0.8498797009870814,-5309092.043275223,4963299.960500091,313437.8616622421
700,14.934481770735843,337.2260107693456,76.28841295149522,44.057070338317814,59.89585582076694,9.854188770277185e-05,0.002199040606948869,0.0004355684445846983,0.00018629185403163293,0.00030228638072959203,0.15753745469172076,15.353979015124187,1.8837122125402548,45.64735256507356,9.965599116918959,5.991289290367352,7.60347708953322,4.8503869732809535e-06,0.00010902626757132474,2.1678167824623154e-05,9.44398532967396e-06,1.5959418219641607e-05,-0.021276022430823036,2.1956428166687676,7.53811439604091,243.75232534535007,48.494276218503146,0.0,37.704914276775554,-0.06819209964365848,10.717941027072987,2.8107520859666355,16.427605268357226,11.503915950793584,6.132532564593326,0.9580405556967335,-5814379.234051811,5238723.942280843,387636.148180542
800,16.764845792863913,442.5486898454024,89.63844919103856,48.89438879999723,69.00668521211367,0.00010698477126788569,0.00243909598803517,0.000444800246929314,0.00019861624108819144,0.00033876613326041676,-0.20680329513791015,15.482070098428892,1.9851934249476002,47.883571374687335,10.102486265737577,6.1833178694273965,9.532158392183304,4.919568292040449e-06,0.0001106347529960013,2.1666017154745244e-05,9.485047348640562e-06,1.6100710371987208e-05,-0.010838814424604135,2.153022276520773,8.901780599291174,260.6995245349488,53.79922786583343,0.0,48.644159238046925,-0.035680177572151424,10.754033338625849,2.911070805941243,17.714681240482935,11.547101348388168,6.472625124632688,0.9905150437597263,-5924269.701910019,5347958.265813003,500041.4296656091
900,18.214029048005788,432.43648755684853,88.45092254269179,53.21158014220739,84.33740168347705,0.00011359162743223763,0.002424990284520657,0.0005160695044319642,0.00020509314939168378,0.0003609867739056832,-0.1338749015928572,15.242947859341266,2.3172286436150027,51.80184312382557,11.107525009468537,7.04004951849158,9.800306867886311,4.983762251549929e-06,0.00011170611099647355,2.202754263048888e-05,9.682312627219188e-06,1.631530928350747e-05,-0.006318778134153054,2.17003449782191,9.996457232891968,292.07088618557555,63.32238884588648,0.0,53.49240758608561,0.06210534359805435,10.664160782118634,3.522593544304516,18.75879962830478,12.399730882345727,7.459464945623893,1.0349539349403634,-6414782.285592049,5397179.424714337,599755.9633862507
