milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
1000,19.531276010064957,528.6580696219837,105.40706899483475,55.309474686204666,91.78838229470864,0.00012373237658043094,0.002766187377639541,0.0005125320887094354,0.00022696242209443965,0.0003725104855540238,-0.0923606078498252,15.524191176463484,2.3918999257703124,55.30473723304074,11.68284060146148,6.819671215572423,10.265762727418036,5.047763374878521e-06,0.00011467731925171976,2.2525508449119903e-05,9.78781215316989e-06,1.649825593101229e-05,0.02243595987432596,2.139977508922363,10.935978918769415,331.23310956286826,68.63493760980683,0.0,55.7365871112576,0.14632920818331047,10.696835198069342,3.4640017383166777,19.297326825516905,13.205609553996657,7.644486564283067,1.1856332105159666,-6617142.519226128,5593742.117148547,633549.278593917
1100,23.816439481220318,520.9731156801497,111.54460901096252,68.86225836931696,99.07934630622456,0.00012281748966805022,0.002827035140542541,0.000580234764981269,0.0002422939751807042,0.0003925971545638615,0.056866964430878936,15.579458975400525,2.43319197257506,56.61323178520212,11.703166572555162,7.197693686095346,10.786816058937605,5.049057914541184e-06,0.00011499152788420454,2.2550247782686156e-05,9.869448433480092e-06,1.665555475770743e-05,-0.000970732132170143,2.1539559910794015,11.147974122207419,339.1886458959562,70.95935525340666,0.0,60.258135224243695,0.07224469510755567,10.734425081941918,3.7548259752796422,20.908594122990806,13.506901790195062,8.048603847398386,1.1461110142047009,-6632075.705277804,5526399.952282907,838877.4449133141
1200,25.732052782357805,558.0879572484398,110.7077495166734,71.23524207370157,90.68169939868065,0.00012547049734379763,0.0029413112850167735,0.000569353702271302,0.0002613626652341007,0.00043941915483363325,-0.06194418410816864,15.230054427111254,2.670572242251853,62.007746303345904,12.23273638942703,7.71821667620708,11.641410233803052,5.115647089001423e-06,0.00011700930611301947,2.2914940153714412e-05,9.97604318075365e-06,1.663042910175607e-05,-0.017548312421060364,2.1723274439383906,11.647748626362933,381.79256937131623,75.65893070926276,0.0,65.6884345530833,-0.07818029809427703,10.566230751824515,4.076369227868528,21.78154715267887,14.761772779889093,9.255789009801271,1.3033743934578164,-6853207.884677583,5580862.445069744,932634.1620970151
1300,26.52928059768336,605.0019686554842,120.69708760210204,77.09825767955309,113.03197923282548,0.00013943124357188662,0.0030122910101450322,0.0005936891157982452,0.0002617369179807637,0.00044687135464225745,0.12193375503436925,15.314828554764942,2.816966163548019,63.542584148299994,12.699843464488621,8.69990687488816,12.872127286434479,5.173929452573579e-06,0.00011675094373200187,2.2900502703454863e-05,1.0104276487086523e-05,1.701808098530091e-05,-0.022955680546401125,2.182470771474145,13.439240500925035,404.81838865688445,76.21146754112532,0.0,74.53361997408771,0.006359313054123557,10.814163576997975,4.19413962585878,22.65176618481503,15.1094772194566,9.523837963578014,1.4065282816715854,-6987492.781081781,5437269.670468746,959452.4164242247
1400,28.665798039130117,613.3918282906718,127.22488221309301,78.49193853162654,107.73052864738115,0.00014111950177692992,0.0033505022072669735,0.0006238196850490012,0.00026889939508839317,0.00046322228842152777,0.00527055002103091,15.393541879093176,2.9881235223795546,64.8819684664913,12.78500948421763,8.924684331661336,13.278147555882295,5.2022127783874e-06,0.00011780212444144925,2.323971636956359e-05,1.0099344180940278e-05,1.7106107423482505e-05,0.02761236873045063,2.165561946639069,14.18349470519034,415.9606794153143,80.97246493815335,0.0,78.68345477579601,0.05772179574336531,10.597905213428891,4.431546141285662,22.915774325784394,15.724560381973626,10.089660675426536,1.4330826659147826,-6857594.919004233,5455439.825174184,1129671.3356563398
1500,29.815557273434685,643.412903547237,129.9987609938652,87.8165390989043,124.19276993670279,0.00015104416878014532,0.003470445153293333,0.0006610224318446594,0.00029366568395842785,0.0004717585567939335,-0.04932267429592365,15.573748827236134,2.9130987149104497,65.72369431911876,13.80905595965206,8.876694938536424,12.93821443242976,5.256145342445746e-06,0.00011906090865881045,2.346624370621937e-05,1.0183455076040184e-05,1.7058013076700054e-05,-0.0006156298266654873,2.1925217772983725,14.396714109320275,439.8887757464266,89.55157692150895,0.0,74.49657696568394,-0.00022297589949718522,10.771397128944496,4.660248655609138,23.16792897061042,15.614453990864876,10.602696497470019,1.4401392942217048,-7170387.268001453,5316155.595598959,1062202.091056962
1600,31.8686065801684,666.2212576249158,136.10562142016047,90.38255136098397,131.49877415502834,0.00014668613963637962,0.003348430386873766,0.0006919295700936683,0.00030287522327929065,0.0005111342533340383,-0.1622428979560745,15.258439814928455,3.2047508912707183,69.02714241768766,13.411705910940421,9.619703868621079,14.628771710369085,5.278827686966583e-06,0.00012040136312084459,2.3480709478493247e-05,1.0207771566668438e-05,1.7330891197074845e-05,-0.0023666087381183105,2.147875508866744,15.207534182880053,469.51856462095174,91.77711265188823,0.0,88.4731096497166,-0.1116632669625109,10.675318112710038,4.850273161368407,25.13537141647521,15.841790621619689,10.62596677249249,1.572679258392907,-7162422.704266723,5409981.2283609435,1140843.6131211452
1700,31.358411697101808,720.2968356869702,143.23170160389444,89.34736693442517,137.84199189072066,0.00015844640556680962,0.003596804035526615,0.0007112381275177301,0.0003141978457113637,0.0005121224070142254,0.20423238632483295,15.472443627947902,3.332098330816273,68.87355325820084,13.943553212459127,10.061487861440538,14.065806685282697,5.281746068259905e-06,0.00012102070521442153,2.38166795221701e-05,1.033120422685458e-05,1.753779815803303e-05,0.0019118280943591778,2.149491211679455,15.649998993603434,463.2491129711398,90.835555893788,0.0,87.5654644012528,0.03894966489305313,10.53973693102568,5.130502166829664,25.043127227411063,16.304008099159404,11.256858945535201,1.5882200421013895,-7055863.483705731,5252249.421033246,1307671.6796849445
1800,33.6542668068819,737.2856818634344,146.9228495578531,102.63471343226952,140.40270121652955,0.00016226121832489882,0.003600960518596983,0.0007353463659614574,0.0003162269483861967,0.0005146194100196551,0.1863587042702939,15.54360626598926,3.265741402798623,71.28166710677361,14.727708323843816,10.478757921536637,14.52269619469538,5.382452223606398e-06,0.00012196881652663807,2.398807601812095e-05,1.0346490782244464e-05,1.750064115807124e-05,0.01778459469222416,2.178040755341457,16.578448042495292,494.3110023016922,93.04743429630064,0.0,88.6418985446686,-0.029394640744527228,10.59080981265635,4.96668157361015,25.483646418549604,16.994187673248987,11.898977953558726,1.6783459840737596,-7342969.317449392,5170472.127198989,1355305.4053081446
1900,35.386050255814794,812.8581818186041,154.62316211887375,108.57174496110892,149.00632824369623,0.00016559997936251646,0.0037831947663136203,0.0007613446848673398,0.0003285773019794944,0.0005531283457979091,0.15594738198102412,15.1714647744537,3.5075782896240817,74.74997310303749,14.653639293180511,10.614287044835896,15.073164368204022,5.396384951174769e-06,0.00012179647723595267,2.387621750394698e-05,1.0532445515482074e-05,1.777327461524476e-05,-0.02177076757017658,2.1938497654033173,16.79543549353004,485.95687160320426,95.78079657560814,0.0,97.19965453206906,-0.06008235478677725,10.585321877259338,5.266121491132605,25.715047656747533,17.167442747055254,11.817936602028604,1.6766743493603333,-7139522.4184018625,5161331.7690210305,1524264.4230783342
2000,38.209871462465976,785.0596032346806,159.64378745610009,102.76794780817022,149.95269055140216,0.00016589598609057958,0.0039893518970984055,0.0007598069428603925,0.00033073540590757136,0.0005700001024252631,-0.14722735448774324,15.525304534284187,3.4503374099599196,76.674199994743,14.912142390693372,11.164100797392013,16.725147837902632,5.367972592300341e-06,0.00012191476367871414,2.4027095508647427e-05,1.0557649828726205e-05,1.7846572264306084e-05,-0.02735404408425253,2.1574102974244838,18.120547169697257,530.0471001445126,103.23766232130617,0.0,105.10550327201942,-0.07949229901195048,10.670719167490445,5.351329972682932,26.256191465457466,17.871430008482523,12.73731453250296,1.6990426793979816,-7168871.260827946,4957983.242148442,1585533.748582174
2100,38.69634225437725,800.015907256943,170.76133969930265,111.7563751167512,154.38837862034507,0.00017269032348069422,0.003951989693759405,0.0007879779393694743,0.00034196362490542,0.0005624545398129345,0.19978137892574138,15.390237057473106,3.6726337837599723,77.81367524646252,14.801470574422973,11.008884082775573,16.96819500275759,5.416682506319142e-06,0.00012253511304500137,2.4100331587998276e-05,1.058438575668546e-05,1.774356774246497e-05,0.0024724787399484274,2.1662752857638616,18.535351066829016,542.384166407959,102.9614423413332,0.0,107.80362321231328,0.0713774322548381,10.729603409943604,5.816992032650268,27.51851233837712,18.113868801117675,13.139365459260212,1.8623363255874192,-7196103.190639111,4976540.162904408,1610482.9312373393
2200,37.73075832978766,876.2553179592628,173.24919605135315,115.13127177159214,162.5097065044059,0.0001736264411773739,0.004135118131496552,0.0007810441791756586,0.0003559789063079717,0.0006044614917310692,-0.1827519975113278,15.446770734950961,3.7500802631396213,75.32817898570846,15.40211577920584,11.720527035905109,17.59170558992896,5.44050175298472e-06,0.000124036951577849,2.4381097420861142e-05,1.0558005713518866e-05,1.784467935668399e-05,-0.0012220875147389164,2.180629480181742,18.558735210388956,533.1853003841991,107.7499559601373,0.0,104.49166640623534,0.10457269623742403,10.61106198086874,5.730454336384434,27.932754585912132,18.183029986278076,13.244791897280425,1.8966340270692335,-7242961.549461534,4883286.011076471,1609371.3812449551
2300,41.719618640197965,865.6567708550683,167.79949736964608,121.17917561703439,173.04952353805507,0.0001838083383983399,0.004031090522532497,0.0008279898800984094,0.00034687297410507885,0.000591129864786992,0.1196290997204006,15.452089411899568,3.7668943935579446,76.51911697421741,15.77847561709342,11.917178193091676,17.30274907251303,5.485243024124437e-06,0.00012403480701950726,2.4569244846651053e-05,1.0668664104883575e-05,1.8008745835182254e-05,0.003346028417263393,2.158885485945853,19.2297703917726,570.207404937923,111.45056054718857,0.0,116.20380814549497,0.09599361180791251,10.66610140799114,5.767499165508521,27.89647017133623,17.85790505728042,13.443000508411307,1.908405906082411,-7339885.285933899,4814233.260997489,1748115.7654867077
2400,40.09285691161666,892.4199227340108,176.926243233374,125.39464617861857,168.291108923441,0.00018239599464698963,0.0041509127357111045,0.0008401390299149513,0.0003600461347946721,0.0005908992998341851,0.16901194994059515,15.53855536860123,3.8741217700530246,80.3788689084565,15.969739601189257,12.174141102896764,17.59357632117463,5.5007571524507066e-06,0.00012576772946526154,2.465238050941589e-05,1.076849331507041e-05,1.793371504422144e-05,0.027471597504269637,2.1504427097956347,19.888801266236843,583.8110916461148,110.52023890067747,0.0,115.48094891561276,-0.079161199951633,10.751878155459798,6.036062219730142,28.859988382598534,18.44080919690756,14.228296339032052,1.9462887915328415,-7241315.886020719,4690683.077604,1719678.6259119234
2500,42.0791206032608,882.8583232834834,186.3778551749706,132.3220397274243,175.62493968821434,0.00018410263953666804,0.004194520223683332,0.0008227082811930546,0.00035844863167532303,0.0006056829239586842,0.07336299908755056,15.16300075281654,3.818699489171066,80.85906782390272,15.67651161607992,12.736829096354345,18.010314358062047,5.501811198292678e-06,0.00012503537080413272,2.4662654134056575e-05,1.0723755255950093e-05,1.801904912135273e-05,-0.02261751651712295,2.1804509906854035,20.73540265868729,577.7007121642871,112.01599503119516,0.0,118.81267514912784,0.08115025787878387,10.575698583597454,6.15105095391659,28.48485460682634,18.171432384908993,14.596907303655048,1.916958447294357,-7231495.094034619,4620976.801560142,1863793.9951357967
2600,42.93505747723464,913.5607402175591,185.3303937100884,127.59020619625409,186.4360792100236,0.0001964967221755906,0.0043938364584092775,0.0008554534214708385,0.00038272538855670037,0.0006154286263001303,-0.020367800472869624,15.548145392313469,3.9865540098547356,79.07666802912233,15.91151305397407,13.29309514758193,18.137960198438503,5.551368031871446e-06,0.0001263452607064361,2.4837928171146176e-05,1.083020150693946e-05,1.825462873843335e-05,-0.026983356339583,2.1400349404891146,21.023829971608137,580.6163185234597,117.04558709884338,0.0,116.84964021806331,-0.015815667728834727,10.756445108078957,6.242533251720699,29.429024857399188,19.10856876337906,14.873020455716523,1.981170581458641,-7332565.356612256,4341387.751764984,1992175.8984371372
2700,43.27935564102573,938.0051354987385,190.44198707920165,135.06118736158257,195.2901328969972,0.00019252177465749497,0.0045336490401448855,0.0008665766464755137,0.0003850989969484439,0.0006560000253931606,0.19665851258290695,15.402364756635437,3.989024490623128,83.58333348501385,16.500649216185,12.731203924508058,18.673469606218863,5.5746088087630426e-06,0.00012604301336892595,2.4964880338491117e-05,1.0744633083716065e-05,1.8313300858387752e-05,-0.0021902149027071428,2.174837597673257,21.134375424258245,607.607685363027,120.20630498122901,0.0,125.30021267154912,-0.07039462227249728,10.829713289531025,6.519155082045236,29.277549114581586,19.056075445760335,14.52070532500967,2.0779434821204443,-7235820.361776156,4286540.639372927,2029245.1671929108
2800,44.22984664349517,976.2346781045037,194.6659612193497,134.49561340300008,201.24478488430023,0.00020257265729896646,0.004464132109951387,0.0008732268380274501,0.00038643958267623244,0.0006649960185568926,0.12108498747987922,15.572423104646221,4.0386958293063975,83.70658454954086,16.6325947579066,13.581051802469014,18.899162358804144,5.529259078657047e-06,0.00012583276272290402,2.4878018666764452e-05,1.0800237096106626e-05,1.8412549411075536e-05,0.007480812498739487,2.155044768265371,21.457907246034416,599.5393112072368,122.06458015172556,0.0,127.3038052210044,-0.12393723017395686,10.775830705030378,6.5245656245636905,30.170492507441335,19.365683338401528,15.10826387581051,2.1720215047937512,-7481822.3113239985,4252854.627668744,2033576.2109689594
2900,45.53509393670023,958.983048826197,196.7259305631339,138.22804784896672,193.39606447256452,0.00020502809963556494,0.004519913452347752,0.0009093493976781109,0.00038315077328825295,0.0006704606043715553,0.05111314249294712,15.349752516233716,4.24664927242502,82.22728329389906,16.140166382238753,13.574114898931025,19.548146831902695,5.602255704966483e-06,0.00012633645979249293,2.4991275501691645e-05,1.0837815558603944e-05,1.8421830403326768e-05,0.010737187416234925,2.1386665627245596,21.356102573661946,621.6209323494422,125.93787116294547,0.0,127.14577688934405,0.04767392294863941,10.57929266045061,6.553371368449573,29.993922887084533,19.538915462038442,15.411794311376976,2.202340694532388,-7219084.725955633,4104855.3984367116,2010231.0036186655
3000,47.63448959517687,1005.431924373865,197.19358411953536,150.88075078191991,208.52278195178044,0.00020689581028721617,0.004730990235870961,0.0009035006134381857,0.0004072147926884794,0.0006563469452394035,-0.16144897958845456,15.466900450933062,4.356847471780176,85.14349496229909,16.542253877237535,14.059745583441618,20.04962212277576,5.6383197779713375e-06,0.00012809032065886846,2.5155772377458113e-05,1.0930128175762197e-05,1.840191812050908e-05,-0.001725166789269193,2.190956546619374,22.439461742868193,610.6042686929283,121.09035986468163,0.0,132.5645262904273,-0.00333923318109496,10.599386250619773,6.718564052623303,29.723917557913225,19.299461239043744,15.885358424713555,2.1326440103212416,-7187414.497392243,4140660.5171689563,2163606.90406553
3100,46.84119050490859,982.192132405061,204.87422241216194,153.5219993617425,215.90440779277273,0.0002075437998690465,0.004609137230321972,0.0009277799487892449,0.0003988182826951362,0.0006627616985569333,-0.07659077495758623,15.278479894690129,4.389329467091336,85.58443686665001,16.738858716258697,14.02902443753761,20.78890607723358,5.617019164601275e-06,0.00012852112735920493,2.4937724956195456e-05,1.0916352212611541e-05,1.831572966383527e-05,0.016605251599733903,2.1670812204284866,22.04986582470541,646.8169823216572,128.5294305701726,0.0,137.2451089878467,-0.0765369134081114,10.700347938541183,6.780767991575777,29.721779949259375,19.799482178533534,15.909722281025564,2.245049575128479,-7215746.903560364,4042570.0571220727,2117081.393172814
3200,48.098860084316954,1039.8529148770083,204.2550957040465,151.97846140537493,220.10340053961446,0.00020341124759679706,0.004646987882471059,0.0009198008599543044,0.00040123450066273874,0.0006882147690084558,0.15438564445934608,15.26477626643228,4.461831731950338,85.79015817681777,16.951767113496736,13.845653280824962,21.28675999811871,5.6611667013365435e-06,0.00012811955192699014,2.5280466715773625e-05,1.0946083804628249e-05,1.8360456361124048e-05,-0.021457777654246356,2.164437665255597,23.385999113776474,658.5527410805746,126.5277970833199,0.0,136.4760722944845,0.0857196952385533,10.543050983547507,7.012139792267189,29.999386504231694,20.07586449612534,16.44215612018961,2.224022606278738,-7259534.995247294,3970632.68846345,2217160.7234895565
3300,50.03420824332803,1043.635658894388,202.95941340631182,160.54184346891475,214.4492361012047,0.0002082250881006867,0.00476458678863379,0.0009602009726273496,0.00040968333467015497,0.000683722822216912,0.029716715311879686,15.270859011728357,4.3829657494642955,86.35202880811856,16.93764464525548,14.495970341362131,20.990529148673083,5.640630625283386e-06,0.0001271477197212392,2.5091354354552812e-05,1.0954088236930489e-05,1.843418911417195e-05,-0.014636225937755125,2.1408187439420336,22.774394872708502,673.629570339737,127.66833717883117,0.0,142.7589008323227,-0.09854859031983647,10.73246564024069,7.046442699069406,30.01290317931518,19.499348916639377,16.079128073316138,2.2290249449803228,-7223195.716571283,3792892.899847437,2338915.2217632057
3400,52.65534505566344,1018.6536726551938,204.51538609447735,152.1388197874062,228.35152634329478,0.00021780224649555865,0.004865403972166504,0.0009724893812178328,0.00041936572871598886,0.0006880539963844011,-0.11106805056788085,15.542370072104305,4.430721452805533,85.51595635541031,16.768442982150738,15.022171070252407,21.70289450144993,5.613609481444089e-06,0.0001289778946341867,2.509018952254665e-05,1.1064892748682178e-05,1.8624195461771405e-05,9.70842050960007e-05,2.145181193062575,24.41213702045073,670.3275995831254,125.59345469971473,0.0,142.07878236847083,-0.09313409558189566,10.720525364804818,7.028356073376108,31.503560117363968,19.450403767690357,16.734045467947634,2.3699108354767615,-7356430.560097178,3888983.042259099,2265540.3685402027
3500,51.14142968107375,1050.4542117257904,208.81059208857312,160.30123003924686,231.8761060478332,0.0002158401141560772,0.004930941282012453,0.0009737519492537575,0.0004109629930707758,0.0006952055178711163,-0.1732688458898678,15.564500727274138,4.547326211841602,86.91777877506108,17.26587864055635,14.455322337458272,21.828178348523156,5.698512344888234e-06,0.00012944888337517842,2.5280179141088396e-05,1.1034673135755845e-05,1.845987129773254e-05,-0.007123712923765322,2.1723886976138798,24.45390822384969,668.6889047497995,131.5205958754827,0.0,148.33319054043702,-0.02057820491465976,10.736344597109953,7.265709482728366,31.148828549674167,19.66268855137324,16.576007526447928,2.4008953811588434,-7198628.711062269,3646871.7240748354,2400476.459226834
3600,51.7407996700123,1078.8982656126784,213.56179402998927,162.12015084094514,230.83988143490024,0.00021432420256867226,0.004869969602991457,0.0009555846539392829,0.00041599597538049935,0.0007253172047397159,-0.1842280484647214,15.314157709674276,4.51885470658077,87.81206617431457,17.316908546584212,14.994135845824589,21.20359040341498,5.636002328069896e-06,0.0001279098621786805,2.5196717230663977e-05,1.0984490780861423e-05,1.8505452770424024e-05,-0.027162930323946715,2.1438443336251534,24.56116978566391,678.9463790729552,133.5536890362714,0.0,145.1477454408065,-0.10742699340608508,10.641501523171947,7.064337734020487,31.154335511180438,19.659413500126252,16.840163777883443,2.433107976264096,-7404315.1677683145,3665933.069861142,2360559.959427011
3700,52.237331426771824,1074.3231587249024,219.5726772905584,170.11148873554995,232.65824866187873,0.00022442011457349918,0.005083768703734862,0.0009949019149498816,0.00043214075278436985,0.0007146933541047112,0.16336951680826625,15.447483835334744,4.675316158483998,87.66890631422754,16.887102103799688,15.51182856381179,21.79085492648945,5.701266381121278e-06,0.00012859834263637511,2.540829624207078e-05,1.1077019540475055e-05,1.8723415290902158e-05,0.026320250804704015,2.1943976672244476,25.258141872284604,671.1074696596014,129.09135188391878,0.0,148.09062045465953,-0.13077939219236195,10.67104804245522,7.214697829268044,31.403365593445322,20.336247902403173,17.127586470056155,2.3577005527677803,-7363836.399342588,3646366.824554809,2426315.04222817
3800,53.67422728316573,1090.1780211521962,218.548254960373,172.86007952715218,243.3670445306737,0.00022748557070697008,0.005082766785552496,0.0009795089091455154,0.00042068467319995693,0.0007291727368487579,-0.04545680645045743,15.231866740051275,4.532719045331546,87.0128343451863,17.144163957970502,15.244158790031113,22.042162868247168,5.686582523819393e-06,0.00012868595379107332,2.5458149858659572e-05,1.1146925535589915e-05,1.8610942392289493e-05,-0.02271244376871818,2.1750597926029904,25.165756410392223,699.4386845843785,134.59988752081122,0.0,151.55308036680665,-0.05487576385847495,10.698819248958614,7.260240060961676,31.348636513337965,20.22774201439713,16.964959521093075,2.3660533162248325,-7353513.848674313,3469910.6848286004,2507522.7124512293
