milliseconds,C,X,M,Y,Z
0,0.0,0.0,0.0,1.0,1.0
100,0.015429758787146126,1.3094657057142177e-05,0.0015648661221524412,1.0200957981921246,0.9943552912209546
200,0.030716983520952736,9.383709122799342e-05,0.00560138147261275,1.039982704626546,0.9888223116379392
300,0.045856851246859016,0.00028515895706025113,0.011379282710919125,1.059660080401796,0.9834026899848205
400,0.06084280912058596,0.0006120308065612022,0.018434004444819508,1.0791274192561504,0.9780979244402045
500,0.07566728629800965,0.0010884538696809079,0.026474858630106672,1.0983843550094312,0.9729093745699772
600,0.09032218078175373,0.0017219067489292461,0.03531785321596562,1.1174306661491626,0.9678382560990094
700,0.10479916244771119,0.0025160778977514116,0.044843039763567516,1.1362662784068995,0.9628856376771336
800,0.11908985547842339,0.0034725382082787656,0.05496881485832844,1.1548912659854482,0.9580524389862506
900,0.1331859443666491,0.004591769080520773,0.06563664958789679,1.1733058518801738,0.9533394297503328
1000,0.14707922972444062,0.005873782304650123,0.07680222655369454,1.1915104075633935,0.9487472293826946
1100,0.16076165464034967,0.007318507325993049,0.08843003326380024,1.2095054522640964,0.9442763070408102
1200,0.17422531289342869,0.008926032453529433,0.10048997041219454,1.2272916519794765,0.9399269819532523
1300,0.18746244323714256,0.010696731113284971,0.11295543999987386,1.2448698182670308,0.9356994239715904
1400,0.20046541737416707,0.01263132994567483,0.12580220789275753,1.262240906920592,0.9315936542443611
1500,0.2132267239933978,0.014730939891116854,0.13900755216243837,1.2794060165660712,0.9276095459788438
1600,0.22573895220506807,0.016997068632401878,0.15254965763580594,1.296366387232926,0.9237468252317845
1700,0.23799477383282983,0.01943160760356321,0.16640734412396616,1.313123398888517,0.9200050717435789
1800,0.24998692476344994,0.022036798508846295,0.1805598712086074,1.329678569938721,0.9163837198156446
1900,0.26170818840488735,0.024815197525328708,0.19498679908689712,1.346033555742887,0.9128820591800823
2000,0.2731513816674351,0.027769633548723215,0.20966803108891163,1.3621901471342428,0.9094992358699605
2100,0.28430934188574947,0.03090316401471485,0.2245837976618747,1.3781502689310032,0.906234253107336
2200,0.2951749164838538,0.03421904581816582,0.23971441974024454,1.3939159784639639,0.9030859721803137
2300,0.30574095349907127,0.03772068951768748,0.2550401891373611,1.4094894641043845,0.90005311332577
2400,0.31600029515474193,0.041411606807710166,0.27054145466718593,1.424873043772892,0.8971342566396733
2500,0.32594577352487375,0.04529536292160345,0.28619865505089204,1.4400691634330094,0.8943278430094715
2600,0.33557020801400705,0.04937552807041348,0.3019923522917688,1.4550803955669092,0.8916321750702795
2700,0.3448664062598708,0.05365563599420585,0.3179031765887585,1.4699094376087425,0.8890454182141606
2800,0.3538271658977087,0.05813914236051902,0.3339116788464079,1.484559110347025,0.886565601633891
2900,0.36244527914439817,0.06282937670630943,0.34999834202709057,1.4990323562683199,0.8841906194345086
3000,0.3707135466059959,0.06772949512489614,0.3661437492161031,1.513332237591659,0.881918232087766
3100,0.37862476992461985,0.07284244110169716,0.38232825395524006,1.5274619349818601,0.8797460671316316
3200,0.3861717770593875,0.0781709009840936,0.39853218862160045,1.5414247451559344,0.8776716210981338
3300,0.3933474425682412,0.08371726093265247,0.4147359746640715,1.555224078655487,0.8756922612568506
3400,0.4001446324941697,0.08948356795925233,0.43091923667598875,1.5688634602227833,0.8738052244706539
3500,0.4065563768251575,0.09547149347537646,0.4470623141400956,1.5823465211741763,0.872007624932374
3600,0.41257568382828913,0.1016822810778758,0.46314447749194865,1.5956770044803816,0.8702964477963228
3700,0.41819570627676605,0.10811672818076531,0.4791452509348544,1.6088587562681007,0.8686685577966449
3800,0.4234097631567581,0.11477515548453111,0.49504448512862254,1.621895722737396,0.8671207018753982
3900,0.42821124542901506,0.12165733042837332,0.5108212940205773,1.6347919541843439,0.8656495041710999
4000,0.4325938023715885,0.1287625560718404,0.5264550421939389,1.6475515913706484,0.8642514800703656
4100,0.4365512221501697,0.13608949165156012,0.541924902501329,1.6601788732325953,0.8629230271956466
4200,0.44007754079913197,0.143636242067916,0.5572097866735739,1.6726781263351294,0.8616604361228016
4300,0.4431670600317772,0.15140033621794777,0.5722881531105312,1.6850537616167371,0.8604598932161613
4400,0.44581433772627105,0.15937861222870317,0.5871385143711524,1.6973102765690675,0.8593174776153926
4500,0.4480142702409072,0.16756733432273085,0.601739106201243,1.7094522401648038,0.8582291767715965
4600,0.44976206795310275,0.1759620479076069,0.6160678308778811,1.7214843014717864,0.8571908765468598
4700,0.4510533216075225,0.1845576542097691,0.630102800219152,1.733411175925353,0.8561983753038143
4800,0.45188403263173504,0.19334839841465434,0.6438226416064985,1.7452376406866472,0.8552473882419214
4900,0.45225061288209767,0.20232778251218342,0.6572054942114605,1.756968538141553,0.8543335429660076
5000,0.45214995943525627,0.21148878135535104,0.6702309648310992,1.768608756123267,0.8534524002083775
