milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
0,0.01022899882769825,0.016501749415290964,0.010051361847693827,0.010167284057800126,0.009857028651847616,0.01007249615752147,0.01001954371426509,0.010169887338133898,0.009832635168520246,0.009918463334029144,0.010001376645890856,0.005718915653189378,0.011202577218622837,0.010027056836468526,0.00979525447980734,0.010096995276476124,0.009664075128408278,0.009940352870387024,0.010016206903449424,0.009919001857104868,0.009949058259224557,0.010088594066852934
100,0.03523719558186512,0.0480579887919301,0.00920400182713251,0.015242267129952494,0.0014899801791813478,0.008113595442951146,0.0088967528115883,0.003144817224523592,0.0035475808027928524,0.013810209225241224,0.010022107123920078,0.012128099698295303,0.014471460719140067,0.01795321191159975,0.007720460794922476,0.00010664778900835938,0.0346436014293663,0.00021030503056666632,-1.3524451621110817e-06,0.014055473604908846,0.010908295586882902,0.004930783497072637
200,0.04343135696383026,0.05175393455315517,0.008109719595064645,0.017320269787959298,0.0008557117995496895,0.004610698621489286,0.005521124340161404,0.0037476562853390647,0.0039578468622486,0.009884707688634146,0.010041509701088257,0.019470544567002587,0.015970969900667514,0.01938282270110103,0.005815823938127143,7.305055542495715e-05,0.032662883449644665,-6.593429702136461e-05,0.00016199307858229758,0.01554973329297026,0.01171938281683243,0.0025528055178110796
300,0.05073934139011196,0.08707446574607068,0.007537330626551138,0.01864092625368501,0.0007153655170437785,0.002371124638273889,0.0030634091369591645,0.004498357550889715,0.005138279491824583,0.007315188347747479,0.010049094283859175,0.02621422135191026,0.02707761481962958,0.025405942806420282,0.005187555443128296,0.00014697453435738765,0.03060853397531868,-6.114138869039659e-05,-7.942511048572492e-05,0.01604046215708934,0.012317615224989585,0.001206085508277527
400,0.056636705115157504,0.08313069671039151,0.007160821917377479,0.019333442565850366,0.0003418504275655175,0.0012478619031661457,0.001181239495678583,0.005272425423259249,0.006700732327728914,0.005201713545695332,0.010056725261823338,0.029664455132544485,0.025506968197124034,0.0292363611742891,0.004452593605761227,6.896580971688809e-05,0.02687671239131177,-9.695118103922838e-05,2.8570675454937058e-05,0.0163317171236221,0.012451927403140719,0.0007131575022930934
500,0.059817661661861754,0.12684178450833503,0.006950625704750666,0.019846137407617453,0.00032717334656476706,0.0004352993591792455,0.0006565734226505524,0.006281193641366593,0.008613264454069302,0.0035535306653018115,0.01005726731342345,0.033291689533120075,0.033778720319880794,0.028388338873604466,0.00423050633931589,-6.045830160987242e-05,0.02289949785668438,1.6066159872008134e-05,3.6560606674025865e-05,0.01637124787640536,0.012679103402636114,0.0004423701224774192
600,0.06231324309593395,0.10195042016823617,0.006906803324826249,0.02026065554932773,0.0003178897061682387,0.00035752514450236627,0.00048516659997030216,0.007106952638859655,0.009312138684637233,0.002759971326918435,0.010060859150414053,0.031505766762873345,0.04352516049940057,0.033848127174176054,0.003735399407034326,0.00013447429462753907,0.017581288154193856,6.292338343869537e-05,-5.7536698268275963e-05,0.01635134782375173,0.012656601817957542,0.0002300310871948641
700,0.06552740502312854,0.1728496277188843,0.006738783461399657,0.020231142400617137,0.00035317598906721003,0.00018658970251012388,0.0002317306384921709,0.007832381146723194,0.009761588325189127,0.001930445819631742,0.010064672653735418,0.03479814897348657,0.04154502352273655,0.03948545369427975,0.004576542553029914,0.00011065415000028855,0.01495943958838394,0.00013625411677246657,-2.1187121561861318e-05,0.016442205065521662,0.012680185528186434,8.860764969401008e-05
800,0.06455003238865488,0.1982733244924064,0.006776083974212547,0.02061853448468651,0.00011702273443195673,0.00019138860582075,0.0003750390796617307,0.008431672919497417,0.009241983217165236,0.0014746476122284437,0.010067562490784316,0.03719916867450013,0.04328780648691767,0.03928300159798872,0.00440457660366897,5.0934394371758744e-05,0.01176160535871067,-1.5239805259705678e-05,0.00012281886709246097,0.016453896852336586,0.012591591856823339,0.00026869477916396375
900,0.06496248478661132,0.17739553156137686,0.006628716645627325,0.02066257340836104,0.0003453341436125853,0.0003234563955662235,0.00017518242532161567,0.008737543247936533,0.008358593255348414,0.0009871969079113215,0.010070232534450281,0.04199918164007906,0.046730264393197204,0.049991440228379876,0.0051104769139944045,-8.908637715296812e-06,0.009097227883894037,-1.0886628391327704e-05,-8.948204192716754e-06,0.016443308888965953,0.012420320498948782,0.0001656568411450458
